68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,24, El-Salvador, <=50K
24, Private, Doctorate, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, >50K
66, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,15, South, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Separated, Other-service, Husband, Asian-Pac-Islander, Male,0,0,35, Philippines, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, India, >50K
28, Private, Assoc-acdm, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
45, Federal-gov, 11th, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,20, Scotland, <=50K
68, Private, HS-grad, Married-spouse-absent, Sales, Husband, Asian-Pac-Islander, Female,0,0,54, Taiwan, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, Japan, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,3325,0,35, Cuba, <=50K
42, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
23, Self-emp-not-inc, Prof-school, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,2205,40, Japan, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Canada, <=50K
63, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,35, Trinadad&Tobago, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Canada, <=50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,45, Haiti, <=50K
45, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,20, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, <=50K
52, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, Scotland, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1859,32, Japan, >50K
47, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,54, United-States, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,1257,40, Taiwan, <=50K
35, Private, Some-college, Never-married, Protective-serv, Husband, Black, Male,0,0,40, Philippines, <=50K
57, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Japan, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,15024,0,40, Germany, >50K
45, Federal-gov, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1730,40, Puerto-Rico, >50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,36, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
47, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Male,0,0,37, China, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,14320,0,10, United-States, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, El-Salvador, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,3, United-States, >50K
52, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
26, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Cuba, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
56, Self-emp-not-inc, Doctorate, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Portugal, <=50K
43, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,42, Haiti, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Greece, <=50K
29, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, Puerto-Rico, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, <=50K
43, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,4427,0,40, Cuba, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,1977,40, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,30, Trinadad&Tobago, <=50K
42, Federal-gov, Doctorate, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1924,45, Dominican-Republic, >50K
40, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Guatemala, <=50K
20, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,35, Hungary, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,3939,0,40, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,1977,44, Ecuador, <=50K
40, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, El-Salvador, <=50K
37, Self-emp-inc, Some-college, Never-married, Tech-support, Husband, Black, Male,0,2501,60, Germany, <=50K
39, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Cambodia, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,35, Ecuador, <=50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,45, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Japan, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Italy, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Greece, <=50K
32, Self-emp-inc, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,48, Dominican-Republic, <=50K
28, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, Germany, <=50K
33, Private, Assoc-voc, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Self-emp-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1688,45, El-Salvador, >50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Philippines, <=50K
36, Private, Doctorate, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, South, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,3103,0,52, United-States, >50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,2325,40, Scotland, >50K
53, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Haiti, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,10, Mexico, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,54, Philippines, >50K
30, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Cuba, <=50K
27, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Hong, <=50K
29, Private, HS-grad, Divorced, Protective-serv, Own-child, Black, Male,0,0,40, Peru, <=50K
37, Private, 9th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,36, Columbia, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Honduras, <=50K
24, Private, 11th, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,40, Mexico, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,30, Puerto-Rico, <=50K
44, Private, 7th-8th, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,45, Ecuador, <=50K
28, Private, Some-college, Separated, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1902,50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,20, Poland, >50K
25, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,5142,0,60, El-Salvador, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, Portugal, <=50K
67, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, Scotland, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
55, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,2025,35, Italy, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
54, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, Cambodia, <=50K
55, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,2229,61, Taiwan, <=50K
42, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
18, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,20, Dominican-Republic, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Vietnam, <=50K
29, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,30, Laos, <=50K
29, Private, Assoc-voc, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
39, Private, Masters, Married-civ-spouse, Armed-Forces, Husband, Black, Female,14858,0,60, Nicaragua, >50K
40, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Female,0,0,45, Haiti, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
31, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Peru, <=50K
20, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,70, South, <=50K
38, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,45, Italy, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7298,0,36, Trinadad&Tobago, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, China, <=50K
70, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,70, Iran, >50K
50, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
65, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,16, England, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,35, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,4602,0,40, China, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, Columbia, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, >50K
24, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, Japan, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, >50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
30, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,50, Portugal, >50K
44, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Laos, <=50K
32, Private, 10th, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
60, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
63, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, United-States, >50K
32, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,20199,0,50, United-States, >50K
32, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
38, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
57, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Iran, <=50K
68, Self-emp-not-inc, Preschool, Married-spouse-absent, Transport-moving, Unmarried, Other, Male,0,0,40, Cuba, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, England, <=50K
43, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,43, Ecuador, >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Vietnam, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,4953,0,40, Puerto-Rico, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Peru, >50K
27, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Haiti, <=50K
54, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,15024,0,30, Iran, >50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Holand-Netherlands, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,43, Laos, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
35, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,40, Haiti, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, Hungary, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
39, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Female,0,0,25, Guatemala, <=50K
33, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,60, England, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
43, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, Yugoslavia, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, >50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Haiti, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Hong, <=50K
35, Private, 9th, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Poland, <=50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, Vietnam, <=50K
55, Private, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
33, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, China, <=50K
36, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, Holand-Netherlands, <=50K
72, Private, 9th, Widowed, Other-service, Unmarried, Other, Male,0,0,8, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,41, Haiti, >50K
47, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Philippines, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,7298,0,35, United-States, >50K
27, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, Thailand, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Outlying-US(Guam-USVI-etc), >50K
49, Local-gov, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,12, Germany, <=50K
40, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,23, Ireland, <=50K
74, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, India, >50K
39, Self-emp-not-inc, Doctorate, Married-civ-spouse, Armed-Forces, Husband, Asian-Pac-Islander, Male,15024,0,45, Hong, >50K
25, State-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,38, Haiti, <=50K
38, Private, 9th, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, South, >50K
19, Private, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,35, Holand-Netherlands, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,48, Hungary, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,3776,0,54, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
41, Private, Bachelors, Divorced, Transport-moving, Own-child, Other, Female,0,0,40, United-States, <=50K
54, Private, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,0,0,55, Yugoslavia, >50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
41, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, Canada, <=50K
32, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,22, Columbia, <=50K
41, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
62, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,35, Cambodia, <=50K
33, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, India, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Other, Male,0,0,54, Germany, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,15, United-States, <=50K
19, State-gov, 10th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, United-States, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
46, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,35, Nicaragua, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1601,40, Guatemala, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,3103,0,40, France, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
43, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Hong, >50K
57, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,54, Haiti, <=50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, England, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, Jamaica, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
63, Private, Masters, Divorced, Sales, Unmarried, White, Female,3865,0,40, Trinadad&Tobago, <=50K
49, Private, Some-college, Separated, Adm-clerical, Husband, Black, Female,0,0,40, Italy, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,1887,70, France, <=50K
28, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Cuba, <=50K
59, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
