48, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,32, Cuba, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
28, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, Japan, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,40, Ecuador, <=50K
34, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,32, Canada, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,5178,0,40, Thailand, <=50K
65, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,3722,0,40, South, >50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Hungary, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7298,0,40, India, <=50K
18, Local-gov, 12th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,15, Hungary, <=50K
51, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
34, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Husband, Black, Female,0,0,40, Vietnam, >50K
53, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,35, Poland, <=50K
48, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,76, El-Salvador, <=50K
20, State-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, England, <=50K
37, Federal-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, >50K
51, Private, 7th-8th, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,52, India, <=50K
46, Federal-gov, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,36, Hungary, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7687,0,50, India, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,4842,0,40, Hong, >50K
38, Private, Masters, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,8, Guatemala, >50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,32, Haiti, <=50K
42, Self-emp-not-inc, 9th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,6, Italy, <=50K
64, Local-gov, 5th-6th, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, >50K
47, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,1902,40, Taiwan, >50K
27, Private, Bachelors, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Poland, <=50K
53, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,26, South, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,29, Canada, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7298,0,40, Guatemala, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
41, Federal-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Japan, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
90, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Vietnam, >50K
26, Private, Assoc-voc, Never-married, Craft-repair, Husband, Black, Female,0,0,50, Ireland, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,3325,0,40, Cuba, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Japan, >50K
24, Federal-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
36, Self-emp-not-inc, Some-college, Never-married, Tech-support, Husband, Black, Male,0,1977,40, Laos, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, Other, Male,0,0,25, Greece, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, Black, Male,0,0,24, Japan, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,94, Ecuador, >50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,48, Mexico, <=50K
69, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, Trinadad&Tobago, <=50K
30, Private, Bachelors, Divorced, Prof-specialty, Husband, Black, Female,0,1902,48, Hungary, >50K
33, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, <=50K
34, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, France, >50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Other, Female,4506,0,32, Japan, >50K
53, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Columbia, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,12, Canada, <=50K
20, Private, 12th, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Vietnam, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
66, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,99999,0,50, Italy, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, Italy, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Hong, <=50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,50, Guatemala, >50K
29, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Columbia, <=50K
23, Private, Bachelors, Separated, Sales, Own-child, White, Male,0,0,25, Haiti, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,3325,0,14, Poland, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,32, Ireland, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1977,40, Dominican-Republic, <=50K
22, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Mexico, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Columbia, >50K
21, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Peru, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
66, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,35, Nicaragua, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Puerto-Rico, >50K
61, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Nicaragua, >50K
18, Private, Bachelors, Never-married, Priv-house-serv, Own-child, White, Male,0,0,30, Puerto-Rico, <=50K
44, Private, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, >50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,37, Trinadad&Tobago, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, <=50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, England, >50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
31, Private, Assoc-voc, Separated, Prof-specialty, Husband, Other, Male,0,0,40, Jamaica, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,5285,0,50, Nicaragua, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,4707,0,40, Columbia, >50K
69, Local-gov, 10th, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,5, United-States, <=50K
34, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, >50K
27, Private, Some-college, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,74, Dominican-Republic, >50K
49, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,50, Philippines, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
25, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,623,75, Japan, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,1955,40, Germany, <=50K
25, State-gov, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Yugoslavia, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,51, Ireland, <=50K
36, Private, 11th, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,10, France, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,70, Iran, >50K
23, Private, Assoc-acdm, Separated, Craft-repair, Own-child, White, Female,0,0,48, Philippines, >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Columbia, <=50K
29, Federal-gov, Bachelors, Never-married, Transport-moving, Husband, Black, Female,0,0,50, United-States, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Peru, >50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Cuba, >50K
35, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
60, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Other, Female,0,0,60, Mexico, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, China, >50K
32, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, Haiti, <=50K
47, Private, Masters, Divorced, Craft-repair, Husband, Black, Male,15024,0,40, Philippines, >50K
41, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,5013,0,60, Hungary, >50K
34, Self-emp-inc, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Portugal, <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,60, Guatemala, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
29, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,27, China, <=50K
18, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,7298,0,40, Puerto-Rico, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,50, Puerto-Rico, <=50K
63, Local-gov, Masters, Divorced, Exec-managerial, Husband, Other, Male,0,1902,40, Poland, <=50K
38, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, Trinadad&Tobago, <=50K
60, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Peru, >50K
39, Private, Doctorate, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
69, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,1857,15, Scotland, >50K
20, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,40, Scotland, <=50K
36, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,1969,40, South, <=50K
62, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, >50K
40, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, France, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Peru, >50K
47, Private, Masters, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, South, <=50K
37, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Jamaica, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, South, >50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Italy, <=50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Taiwan, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,10284,0,40, El-Salvador, >50K
68, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Peru, >50K
39, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,5178,0,40, Haiti, <=50K
52, Federal-gov, Bachelors, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, Haiti, >50K
43, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,40, France, >50K
26, Private, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,0,0,70, South, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Jamaica, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,52, Columbia, >50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, Haiti, >50K
47, State-gov, HS-grad, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
46, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Other-relative, Amer-Indian-Eskimo, Female,7298,0,40, Haiti, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Dominican-Republic, <=50K
76, Self-emp-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
39, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,52, Germany, <=50K
23, Private, 12th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
19, State-gov, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Philippines, <=50K
51, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Mexico, <=50K
18, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Ireland, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,61, Iran, >50K
30, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,14043,0,50, Peru, >50K
68, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,10549,0,50, England, >50K
23, State-gov, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Laos, <=50K
36, Private, 7th-8th, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
47, Local-gov, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
34, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1725,74, Iran, >50K
35, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Thailand, <=50K
58, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,1902,30, South, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, El-Salvador, >50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,9011,0,60, Hungary, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,35, Puerto-Rico, <=50K
29, State-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Greece, <=50K
22, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,10, Canada, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Hungary, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, El-Salvador, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,52, France, >50K
62, Private, Assoc-voc, Divorced, Adm-clerical, Husband, Other, Female,0,0,40, South, <=50K
46, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,50, Honduras, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hong, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
49, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,52, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,7298,0,40, China, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, El-Salvador, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, Yugoslavia, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,25, Italy, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Scotland, >50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,46, Ireland, <=50K
66, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,40, Laos, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,1967,40, United-States, >50K
51, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,60, Ecuador, >50K
44, Self-emp-inc, HS-grad, Divorced, Transport-moving, Wife, Black, Female,0,0,40, Germany, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
34, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, China, >50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,48, Philippines, >50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, <=50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Iran, >50K
31, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,20, Italy, <=50K
53, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, >50K
26, Private, 10th, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,52, Canada, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,54, Portugal, >50K
37, Private, 11th, Separated, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, >50K
41, Private, Prof-school, Married-civ-spouse, Sales, Husband, Black, Female,99999,0,60, United-States, >50K
26, Self-emp-not-inc, 11th, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Peru, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
34, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
20, Private, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,76, South, <=50K
24, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, Haiti, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,50, China, >50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,50, Columbia, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,4694,0,40, France, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
46, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7982,0,40, Greece, >50K
27, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,1902,50, United-States, >50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, China, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, Taiwan, >50K
30, Private, Masters, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Germany, <=50K
34, Local-gov, 10th, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, Ecuador, <=50K
24, Federal-gov, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Self-emp-inc, Assoc-acdm, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
25, Private, Doctorate, Separated, Craft-repair, Husband, Black, Male,0,0,40, Honduras, <=50K
50, Private, Some-college, Never-married, Transport-moving, Husband, Other, Female,0,0,50, Hong, >50K
51, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,50, Yugoslavia, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,24, China, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, England, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
21, Private, Some-college, Never-married, Sales, Other-relative, Black, Female,0,0,40, Ireland, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Canada, <=50K
34, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Germany, >50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,50, Jamaica, <=50K
32, State-gov, Preschool, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
52, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, >50K
41, Private, 11th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
67, Private, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,25, Honduras, <=50K
32, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Vietnam, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,70, United-States, <=50K
