48, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
38, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
37, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Separated, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
26, State-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,4309,0,35, United-States, <=50K
50, Private, 9th, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, State-gov, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,15, Iran, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
62, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,0,0,37, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,610,54, United-States, <=50K
69, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Peru, <=50K
35, Private, Bachelors, Divorced, Sales, Husband, White, Female,14025,0,60, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
57, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
62, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,15024,0,35, United-States, <=50K
51, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
44, State-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Canada, <=50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,10, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
68, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, >50K
44, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,30, United-States, >50K
35, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,4400,0,35, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
25, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
43, Private, Assoc-voc, Never-married, Farming-fishing, Wife, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,1887,40, United-States, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
30, Self-emp-inc, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,23, United-States, <=50K
45, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,50, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1892,40, Germany, >50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,2516,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, United-States, <=50K
31, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Separated, Priv-house-serv, Not-in-family, White, Male,0,0,18, United-States, <=50K
63, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,12, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
24, Private, 9th, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Canada, <=50K
38, Local-gov, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, Philippines, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
37, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, State-gov, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1977,20, United-States, <=50K
41, Private, Doctorate, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Ireland, <=50K
43, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
54, Private, Some-college, Widowed, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
42, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, 7th-8th, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2390,60, United-States, >50K
62, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Local-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
49, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
58, Local-gov, Masters, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Mexico, <=50K
55, Private, Some-college, Divorced, Sales, Wife, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, South, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,45, United-States, <=50K
31, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, State-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,10, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,38, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,14753,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
44, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Mexico, <=50K
24, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Mexico, <=50K
66, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,12, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
58, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,4831,0,40, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,54, United-States, >50K
28, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, 7th-8th, Separated, Other-service, Not-in-family, White, Male,0,0,5, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,54, United-States, >50K
39, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Canada, >50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
45, Self-emp-inc, Assoc-acdm, Divorced, Sales, Unmarried, White, Female,0,0,40, England, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
75, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
19, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,12, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
26, State-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
25, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,15, United-States, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,54, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,24, United-States, <=50K
50, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1871,45, United-States, >50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Preschool, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
43, State-gov, Assoc-acdm, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
37, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
34, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,20, United-States, <=50K
64, Self-emp-inc, 1st-4th, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,43, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Germany, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,23, United-States, <=50K
25, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, >50K
44, Private, 7th-8th, Divorced, Other-service, Wife, White, Female,15024,0,30, United-States, >50K
39, State-gov, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,4537,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
83, Private, Assoc-acdm, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Separated, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
53, Private, Masters, Separated, Exec-managerial, Husband, White, Male,4719,0,45, United-States, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,53, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,60, United-States, >50K
59, Private, 7th-8th, Widowed, Adm-clerical, Unmarried, White, Female,0,0,36, South, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,43, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,70, United-States, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,52, Jamaica, <=50K
42, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Haiti, <=50K
28, Federal-gov, 11th, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,37, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
58, Local-gov, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,55, United-States, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
40, Private, 1st-4th, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Divorced, Other-service, Wife, White, Female,0,0,35, Trinadad&Tobago, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,55, United-States, <=50K
59, Federal-gov, Assoc-voc, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Cuba, <=50K
55, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
31, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, United-States, >50K
32, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
46, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,45, United-States, >50K
35, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Local-gov, Masters, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,5178,0,54, United-States, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1977,60, United-States, >50K
41, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,2294,50, United-States, >50K
28, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Germany, >50K
61, Private, Doctorate, Divorced, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,40, United-States, >50K
56, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,20, Philippines, <=50K
36, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
66, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2386,54, United-States, >50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
35, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, <=50K
58, Private, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, White, Female,0,1977,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,5219,0,54, United-States, >50K
40, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
39, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
43, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Private, 7th-8th, Widowed, Exec-managerial, Not-in-family, White, Male,2516,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
37, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, India, >50K
54, Private, 7th-8th, Separated, Sales, Unmarried, White, Female,0,0,54, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
30, Local-gov, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Masters, Never-married, Prof-specialty, Unmarried, White, Male,3536,0,50, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
61, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
29, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,72, South, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,48, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
56, Local-gov, 7th-8th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,37, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1740,40, United-States, >50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,2091,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
35, State-gov, Bachelors, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
58, Private, Masters, Separated, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Widowed, Sales, Wife, White, Male,0,0,35, United-States, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, El-Salvador, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
81, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,23, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, Canada, >50K
35, Private, Assoc-acdm, Never-married, Transport-moving, Husband, White, Male,0,0,88, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
51, Federal-gov, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,40, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
42, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, Italy, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
30, State-gov, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,15, United-States, <=50K
31, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Mexico, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
