28, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Germany, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,36, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,38, United-States, <=50K
26, Self-emp-not-inc, Prof-school, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
17, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,30, Thailand, <=50K
36, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,60, India, >50K
51, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,40, England, <=50K
71, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,50, Iran, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,55, India, >50K
59, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,1902,60, United-States, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, >50K
42, Federal-gov, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,25, Haiti, <=50K
48, Local-gov, Some-college, Never-married, Farming-fishing, Husband, White, Male,8709,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
54, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,10, Haiti, <=50K
27, Self-emp-not-inc, 12th, Never-married, Transport-moving, Husband, Black, Female,0,0,45, United-States, >50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Wife, Black, Male,0,0,45, Dominican-Republic, <=50K
47, Private, Some-college, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1902,45, Dominican-Republic, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,54, Puerto-Rico, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,7687,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,8682,0,40, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,3, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,38, Poland, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, >50K
34, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Hong, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,50, France, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, South, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,16, United-States, <=50K
37, Private, Some-college, Separated, Handlers-cleaners, Other-relative, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,7687,0,40, United-States, <=50K
53, Private, HS-grad, Widowed, Handlers-cleaners, Husband, White, Female,0,0,38, United-States, >50K
42, Self-emp-inc, Bachelors, Divorced, Tech-support, Wife, Black, Male,7845,0,40, Ecuador, >50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
22, Self-emp-inc, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, South, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, South, >50K
25, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
72, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,15, Nicaragua, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, Portugal, >50K
53, Private, 12th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, India, >50K
30, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
23, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,50, United-States, <=50K
47, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,48, United-States, >50K
74, Self-emp-not-inc, Doctorate, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,8, United-States, >50K
47, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Canada, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, Iran, <=50K
62, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,54, Mexico, >50K
52, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Hong, <=50K
45, Private, 11th, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
26, Private, Doctorate, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Laos, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,1977,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,14992,0,50, Poland, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1902,40, India, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, Poland, <=50K
34, Private, 10th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
38, State-gov, Bachelors, Divorced, Craft-repair, Wife, White, Female,7687,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,54, Italy, >50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, 1st-4th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Vietnam, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
59, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
21, Private, 10th, Never-married, Sales, Own-child, Other, Female,0,0,60, United-States, <=50K
34, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Masters, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,48, Canada, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,1902,40, United-States, >50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,45, Taiwan, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,1942,40, United-States, <=50K
29, Private, 12th, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, Prof-school, Divorced, Adm-clerical, Husband, White, Female,0,0,65, United-States, >50K
56, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
62, Private, Some-college, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
60, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
21, Private, Some-college, Married-spouse-absent, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
53, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,30, Ireland, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Portugal, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
53, State-gov, Assoc-voc, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
20, State-gov, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,16, Philippines, <=50K
60, Private, 7th-8th, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
24, Private, Bachelors, Divorced, Sales, Unmarried, White, Male,0,0,40, Taiwan, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, El-Salvador, >50K
45, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Divorced, Protective-serv, Husband, Black, Male,0,0,65, Iran, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, Peru, <=50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,46, South, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,20, United-States, <=50K
20, Private, 12th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
22, State-gov, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,73, Italy, >50K
28, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, United-States, >50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,15024,0,60, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Hungary, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, >50K
39, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,30, Greece, <=50K
28, Private, HS-grad, Married-AF-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Columbia, <=50K
21, Private, Bachelors, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
64, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Ireland, >50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Japan, <=50K
41, Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,15024,0,50, Thailand, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,27, United-States, <=50K
45, Private, Some-college, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,25, Portugal, <=50K
53, Private, Bachelors, Divorced, Prof-specialty, Husband, Other, Female,0,0,50, United-States, <=50K
27, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Female,0,0,65, Portugal, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,7687,0,40, Dominican-Republic, <=50K
29, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,46, Dominican-Republic, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,50, United-States, >50K
41, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,20, Guatemala, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,25, Columbia, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,7687,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,44, United-States, <=50K
40, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, 7th-8th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,34, Germany, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Cambodia, <=50K
36, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,56, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Greece, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,15024,0,50, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,26271,0,56, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Cambodia, >50K
31, Private, Assoc-voc, Divorced, Farming-fishing, Unmarried, Other, Male,0,0,40, United-States, >50K
34, Private, Some-college, Divorced, Exec-managerial, Own-child, Black, Male,0,0,40, England, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,10, Cuba, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,40, United-States, <=50K
30, Private, Some-college, Divorced, Sales, Own-child, Black, Male,0,0,40, Ecuador, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
50, State-gov, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,11550,0,40, South, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
49, Self-emp-not-inc, Prof-school, Divorced, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,65, United-States, <=50K
18, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, France, >50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,44, United-States, <=50K
33, Private, Masters, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Taiwan, <=50K
37, Private, 9th, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,1902,50, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,50, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, Cambodia, >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,70, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
50, Self-emp-not-inc, HS-grad, Widowed, Protective-serv, Not-in-family, White, Female,0,0,11, South, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K
45, Self-emp-inc, Bachelors, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Never-married, Transport-moving, Husband, White, Female,15024,0,50, United-States, >50K
42, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,14067,0,50, United-States, <=50K
45, Private, Some-college, Separated, Farming-fishing, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
38, Private, 11th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, United-States, >50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Divorced, Other-service, Other-relative, White, Female,0,0,35, Japan, <=50K
61, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,25, Puerto-Rico, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, Jamaica, <=50K
52, State-gov, HS-grad, Divorced, Sales, Husband, Black, Female,15024,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
60, Self-emp-inc, Masters, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, Honduras, >50K
41, Private, 1st-4th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,30, United-States, <=50K
51, Private, HS-grad, Divorced, Farming-fishing, Other-relative, Asian-Pac-Islander, Male,0,0,30, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Poland, <=50K
31, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, England, <=50K
50, Private, Some-college, Separated, Farming-fishing, Husband, White, Female,0,0,45, Portugal, >50K
28, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, China, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,8940,0,40, United-States, >50K
44, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, England, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,65, United-States, <=50K
51, Private, Assoc-voc, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,25, India, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,60, Columbia, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,27, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,30, Haiti, <=50K
17, Local-gov, 11th, Never-married, Sales, Own-child, White, Male,0,0,25, Ireland, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,43, Trinadad&Tobago, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,15, Philippines, <=50K
66, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Doctorate, Married-civ-spouse, Tech-support, Other-relative, White, Female,7687,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
31, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Poland, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,14720,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, China, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1974,60, Germany, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,38, United-States, <=50K
63, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Thailand, >50K
40, Private, Some-college, Separated, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,14128,0,50, United-States, >50K
33, Self-emp-not-inc, Bachelors, Never-married, Other-service, Husband, White, Male,7687,0,40, Haiti, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Hong, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,14352,0,50, Germany, >50K
33, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Prof-school, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Laos, <=50K
