65, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
38, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, India, <=50K
31, Self-emp-not-inc, Assoc-acdm, Never-married, Machine-op-inspct, Wife, Other, Male,0,0,24, United-States, <=50K
39, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, France, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, China, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,54, Columbia, >50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Thailand, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Hungary, >50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,45, England, <=50K
61, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,47, Trinadad&Tobago, <=50K
36, Private, HS-grad, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,48, Holand-Netherlands, >50K
37, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Own-child, Other, Female,0,0,50, Cuba, <=50K
56, Federal-gov, Some-college, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,25, Vietnam, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Iran, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Thailand, <=50K
45, Private, Preschool, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,50, Germany, <=50K
45, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Peru, <=50K
60, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,5, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Hong, <=50K
31, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,70, United-States, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
38, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Holand-Netherlands, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Guatemala, <=50K
35, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Japan, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,30, Vietnam, <=50K
47, Private, Doctorate, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,4064,0,45, Philippines, <=50K
26, Private, 11th, Never-married, Priv-house-serv, Not-in-family, Black, Male,0,0,60, Germany, <=50K
45, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,50, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, South, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,28, United-States, <=50K
45, Private, HS-grad, Divorced, Protective-serv, Unmarried, Black, Female,0,0,32, Honduras, <=50K
67, Private, HS-grad, Widowed, Transport-moving, Husband, Asian-Pac-Islander, Female,3325,0,40, China, <=50K
29, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,3106,0,50, Ireland, <=50K
64, Self-emp-inc, 10th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Peru, <=50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
53, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,35, United-States, >50K
20, Private, Masters, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Hong, <=50K
40, Private, 12th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
20, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,7073,0,42, Italy, >50K
51, Private, HS-grad, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
35, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ireland, <=50K
66, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,8, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, South, <=50K
20, State-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, England, <=50K
63, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, >50K
25, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,54, Guatemala, <=50K
38, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,99, Laos, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,7687,0,54, Nicaragua, >50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Germany, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Canada, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Honduras, <=50K
35, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
38, State-gov, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,30, Philippines, <=50K
23, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Other-relative, Other, Male,0,0,20, Hong, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, El-Salvador, >50K
26, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,46, India, <=50K
27, Private, 10th, Never-married, Craft-repair, Unmarried, Black, Male,0,0,46, Taiwan, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Greece, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Thailand, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Haiti, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Peru, >50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,69, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Ireland, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,60, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Guatemala, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Jamaica, <=50K
25, Federal-gov, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Female,0,0,77, Cambodia, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,43, United-States, <=50K
51, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Yugoslavia, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Peru, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Japan, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,60, South, <=50K
42, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,20, Mexico, <=50K
17, Private, 11th, Never-married, Sales, Other-relative, White, Male,0,0,20, India, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,2103,50, Puerto-Rico, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,70, Canada, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, China, <=50K
51, Private, Some-college, Divorced, Craft-repair, Wife, White, Male,0,0,35, Nicaragua, <=50K
19, Private, HS-grad, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Guatemala, <=50K
45, Local-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
30, Local-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,54, South, <=50K
20, Private, 5th-6th, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Philippines, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Hong, >50K
55, Local-gov, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,10, United-States, <=50K
22, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
30, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Philippines, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
24, State-gov, Some-college, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,40, Puerto-Rico, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,1977,50, Italy, <=50K
35, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, Black, Male,0,0,50, Vietnam, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,70, Hungary, <=50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,15024,0,40, United-States, >50K
25, Private, Some-college, Divorced, Machine-op-inspct, Husband, Black, Male,3332,0,45, Portugal, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,45, Dominican-Republic, <=50K
29, Private, 1st-4th, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Laos, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
38, Private, 9th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Dominican-Republic, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Jamaica, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Taiwan, <=50K
19, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Own-child, White, Female,0,0,15, Poland, <=50K
54, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Cuba, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
26, Federal-gov, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,5, Ecuador, <=50K
53, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, China, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Thailand, >50K
50, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
66, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, Black, Male,15024,0,16, Mexico, >50K
33, Private, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Germany, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Iran, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Vietnam, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Taiwan, <=50K
53, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Laos, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,8, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Thailand, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Honduras, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,50, Poland, >50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,45, Trinadad&Tobago, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,32, India, <=50K
51, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
59, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, England, >50K
31, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, Vietnam, <=50K
45, Private, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,79, Philippines, <=50K
43, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Philippines, >50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, China, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,1977,40, Japan, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Poland, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Philippines, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, Jamaica, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Poland, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Hungary, <=50K
44, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Thailand, <=50K
43, Private, HS-grad, Divorced, Sales, Unmarried, Other, Male,0,0,40, Hungary, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,15024,0,40, Hong, >50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Scotland, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, United-States, <=50K
46, Local-gov, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,42, Ireland, <=50K
59, Self-emp-inc, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, Hong, <=50K
31, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Philippines, <=50K
38, Private, Masters, Separated, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, England, <=50K
29, Private, Bachelors, Never-married, Tech-support, Not-in-family, Other, Male,0,0,50, Mexico, <=50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
55, Local-gov, Some-college, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,17, Outlying-US(Guam-USVI-etc), <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, Nicaragua, >50K
30, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Peru, <=50K
70, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, India, >50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Greece, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,99999,0,60, Portugal, >50K
50, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Jamaica, <=50K
21, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
49, Private, Bachelors, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,50, Canada, >50K
53, Private, 7th-8th, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,30, Greece, <=50K
67, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, El-Salvador, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,0,25, Cambodia, <=50K
21, Local-gov, Assoc-voc, Never-married, Other-service, Own-child, Other, Male,0,0,25, Jamaica, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,54, Cuba, <=50K
27, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Trinadad&Tobago, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Portugal, <=50K
43, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Ireland, >50K
45, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,20, Hong, >50K
36, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Cambodia, <=50K
23, Private, HS-grad, Married-spouse-absent, Exec-managerial, Own-child, Other, Male,0,0,45, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Jamaica, <=50K
59, Private, Assoc-acdm, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Cuba, <=50K
62, Private, HS-grad, Separated, Adm-clerical, Wife, White, Female,0,0,20, United-States, <=50K
38, Private, 9th, Divorced, Other-service, Unmarried, White, Male,0,0,20, India, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,2295,50, United-States, >50K
30, Private, 11th, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Guatemala, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,54, Cambodia, <=50K
50, Private, Assoc-acdm, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Female,7298,0,40, Cambodia, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,60, Yugoslavia, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, Dominican-Republic, <=50K
35, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, <=50K
18, Private, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,0,30, Dominican-Republic, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,3158,0,45, Mexico, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,50, Jamaica, >50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Scotland, <=50K
51, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
56, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,28, Hungary, <=50K
49, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,50, Philippines, >50K
61, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,22, Vietnam, <=50K
37, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Cambodia, <=50K
63, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Holand-Netherlands, <=50K
28, Private, 10th, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,35, Columbia, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,35, El-Salvador, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
36, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1576,40, Jamaica, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, Cuba, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Trinadad&Tobago, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
47, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Iran, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
67, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,10414,0,50, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Poland, <=50K
18, Private, 9th, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,4813,0,45, Yugoslavia, <=50K
30, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,94, Puerto-Rico, >50K
