28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
32, Private, Doctorate, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,45, France, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
47, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,25, Hungary, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Male,0,0,40, Thailand, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, South, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
54, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,20, Hungary, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Mexico, >50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,15024,0,50, India, >50K
53, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,5888,0,50, South, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, Hungary, <=50K
46, Local-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Ireland, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
52, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
73, Self-emp-not-inc, Some-college, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,35, Greece, <=50K
33, Federal-gov, Some-college, Never-married, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Jamaica, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, >50K
22, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,10, China, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, >50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
40, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
58, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Germany, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Ireland, <=50K
32, Federal-gov, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, Cambodia, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Taiwan, <=50K
34, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,50, Yugoslavia, <=50K
48, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,45, Peru, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Other, Female,0,0,50, Scotland, <=50K
44, Federal-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Haiti, >50K
68, Private, 9th, Widowed, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, India, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
30, Private, Doctorate, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
56, Private, Masters, Divorced, Prof-specialty, Not-in-family, Other, Female,0,2342,40, Jamaica, <=50K
55, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, White, Male,0,0,40, Italy, <=50K
41, Local-gov, 9th, Divorced, Machine-op-inspct, Wife, Other, Male,0,0,40, Thailand, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,45, India, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,3438,0,40, Guatemala, >50K
41, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,7186,0,40, Outlying-US(Guam-USVI-etc), <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,7413,0,40, Cuba, >50K
60, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Yugoslavia, <=50K
60, Local-gov, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Canada, <=50K
50, Self-emp-not-inc, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Taiwan, >50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,25, Cuba, <=50K
54, Private, Bachelors, Widowed, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,58, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,20, Columbia, <=50K
53, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,1840,50, Outlying-US(Guam-USVI-etc), >50K
68, Private, Masters, Widowed, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,25, Hong, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,12, United-States, >50K
21, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
37, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,2752,0,50, Poland, <=50K
64, Private, 7th-8th, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Dominican-Republic, <=50K
56, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, India, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Nicaragua, >50K
39, Private, HS-grad, Separated, Sales, Unmarried, Other, Female,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
19, Local-gov, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,4, Nicaragua, <=50K
42, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,20, Portugal, <=50K
52, Self-emp-inc, Some-college, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
33, Private, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
33, Local-gov, 7th-8th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,1989,40, United-States, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Thailand, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Jamaica, <=50K
19, Private, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,17, Philippines, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Hungary, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
30, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,20, Greece, >50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,7, Canada, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, >50K
27, Private, HS-grad, Divorced, Protective-serv, Unmarried, Other, Male,3103,0,40, Vietnam, <=50K
49, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
24, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,45, Hong, >50K
31, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Iran, <=50K
35, Private, Doctorate, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,65, Vietnam, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,2314,0,35, Germany, >50K
44, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Male,0,0,35, Nicaragua, <=50K
49, Private, 5th-6th, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Cuba, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, Black, Female,99999,0,50, Dominican-Republic, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Puerto-Rico, <=50K
22, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,35, India, <=50K
20, Without-pay, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
54, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,2401,50, Vietnam, >50K
23, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,50, El-Salvador, <=50K
31, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, Italy, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,0,50, Canada, <=50K
34, Private, 9th, Never-married, Other-service, Unmarried, Black, Male,0,0,35, Cambodia, <=50K
51, Local-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
42, Local-gov, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Hungary, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,15024,0,35, Iran, >50K
64, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,25, Poland, <=50K
28, Private, Bachelors, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Vietnam, <=50K
42, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Portugal, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Portugal, >50K
33, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Ecuador, <=50K
56, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,7298,0,45, Honduras, >50K
37, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,70, Honduras, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, India, <=50K
34, Private, HS-grad, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Haiti, >50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,5013,0,50, Trinadad&Tobago, >50K
52, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Thailand, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, Hungary, >50K
35, Private, Some-college, Separated, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, China, >50K
35, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,11836,0,45, Peru, >50K
25, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
45, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Poland, >50K
39, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Tech-support, Own-child, Other, Female,0,0,40, Hungary, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,54, Yugoslavia, >50K
38, Local-gov, 11th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,5, Poland, >50K
35, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Guatemala, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,38, United-States, <=50K
63, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Peru, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Honduras, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Local-gov, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,38, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,70, Taiwan, <=50K
48, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Canada, >50K
31, Local-gov, 10th, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Thailand, >50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, Germany, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,76, Puerto-Rico, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, <=50K
55, Private, 7th-8th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Other, Female,0,0,50, Jamaica, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,80, South, >50K
49, Private, Assoc-voc, Married-spouse-absent, Exec-managerial, Own-child, Black, Female,0,2353,50, Iran, >50K
47, Private, HS-grad, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,40, India, <=50K
44, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Jamaica, <=50K
20, Private, Some-college, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
48, Private, HS-grad, Separated, Craft-repair, Wife, White, Male,0,0,8, El-Salvador, <=50K
25, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,8, Cuba, <=50K
21, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
73, Private, Bachelors, Separated, Sales, Husband, White, Female,0,0,30, Mexico, >50K
21, Private, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,30, Nicaragua, <=50K
63, Private, Masters, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Philippines, <=50K
23, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
76, Self-emp-inc, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,30, Columbia, <=50K
63, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Vietnam, <=50K
21, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,20, Ecuador, <=50K
42, Private, Masters, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
64, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,2207,60, Puerto-Rico, <=50K
55, Local-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, Honduras, <=50K
49, Local-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Trinadad&Tobago, <=50K
56, Private, Bachelors, Separated, Other-service, Unmarried, Black, Male,0,0,50, Hong, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Thailand, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1977,60, Philippines, >50K
30, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,2233,40, Iran, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, Ecuador, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,84, France, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Outlying-US(Guam-USVI-etc), >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
72, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,10, Dominican-Republic, <=50K
35, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,75, Scotland, >50K
51, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, United-States, >50K
42, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, El-Salvador, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
56, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,30, Greece, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Cuba, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,33, South, <=50K
20, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,30, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,54, Cambodia, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Germany, <=50K
64, Private, HS-grad, Widowed, Adm-clerical, Wife, Other, Female,0,0,20, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, China, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Jamaica, <=50K
38, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,79, Taiwan, <=50K
28, Self-emp-not-inc, Assoc-acdm, Never-married, Transport-moving, Husband, White, Female,0,0,99, Ireland, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,54, Vietnam, >50K
41, Local-gov, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
54, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,35, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Yugoslavia, >50K
43, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, Cuba, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
22, Private, Masters, Never-married, Other-service, Own-child, Other, Male,0,0,40, Philippines, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,15024,0,50, Puerto-Rico, >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
33, State-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,45, Haiti, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, Portugal, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Japan, <=50K
62, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,25, Guatemala, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,35, Dominican-Republic, >50K
43, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, South, <=50K
26, Local-gov, Bachelors, Never-married, Other-service, Unmarried, White, Female,911,0,40, England, <=50K
39, Local-gov, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, China, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,2353,90, Nicaragua, >50K
59, Self-emp-not-inc, Assoc-voc, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,40, Peru, <=50K
44, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,5013,0,40, Germany, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,3103,0,40, Cuba, <=50K
67, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,8091,0,50, Honduras, >50K
37, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,30, China, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Dominican-Republic, >50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Nicaragua, >50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,89, Puerto-Rico, >50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, South, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Italy, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, >50K
25, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Ecuador, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,45, Dominican-Republic, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, El-Salvador, <=50K
40, Private, Doctorate, Widowed, Exec-managerial, Wife, Other, Female,0,0,40, Guatemala, <=50K
51, Self-emp-not-inc, Doctorate, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,54, Iran, >50K
29, Private, 11th, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
64, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,2351,0,20, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,5, Mexico, <=50K
54, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,91, England, <=50K
22, Private, 5th-6th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,24, Poland, <=50K
27, Private, Some-college, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,65, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,50, Nicaragua, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,82, Yugoslavia, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, South, <=50K
41, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Female,0,0,60, Jamaica, <=50K
61, Private, Assoc-acdm, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
