25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,15, Honduras, <=50K
55, Self-emp-inc, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Female,26199,0,50, Ecuador, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,29, Japan, <=50K
58, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Ireland, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,7298,0,50, Peru, >50K
46, Self-emp-inc, 11th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Hong, <=50K
25, Local-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Iran, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,29, Nicaragua, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Canada, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,29, Trinadad&Tobago, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, Canada, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Ecuador, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5467,0,60, Taiwan, >50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, Cambodia, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Philippines, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,2000,40, Poland, >50K
66, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, Canada, >50K
30, Local-gov, 5th-6th, Divorced, Other-service, Own-child, Black, Male,0,0,29, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Honduras, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Hungary, >50K
27, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
43, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,60, Ireland, <=50K
26, Private, 9th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Haiti, <=50K
47, Private, HS-grad, Widowed, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
37, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Japan, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,6563,0,54, United-States, >50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Italy, >50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, Peru, >50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,12623,0,60, Germany, >50K
33, State-gov, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,29, Cuba, <=50K
35, Private, Assoc-voc, Never-married, Transport-moving, Wife, White, Female,0,0,40, Nicaragua, >50K
55, Private, 10th, Married-civ-spouse, Adm-clerical, Wife, White, Male,3118,0,35, El-Salvador, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Peru, <=50K
32, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,48, Taiwan, <=50K
19, State-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, Honduras, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,5174,0,50, Jamaica, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
36, Private, HS-grad, Divorced, Transport-moving, Wife, Other, Female,0,0,40, Dominican-Republic, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,3435,0,45, Honduras, >50K
30, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,29, Greece, <=50K
34, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,50, Yugoslavia, >50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, Poland, <=50K
25, Private, Masters, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Hong, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Mexico, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
17, Private, 11th, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Jamaica, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, El-Salvador, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
34, Private, Some-college, Separated, Craft-repair, Unmarried, Other, Male,0,0,40, Germany, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,25, Canada, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2389,45, Hong, >50K
29, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Honduras, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Ecuador, <=50K
28, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,70, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1488,40, Puerto-Rico, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
36, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Jamaica, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Haiti, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Columbia, <=50K
58, Private, 9th, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,54, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,35, China, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Taiwan, <=50K
47, Private, HS-grad, Separated, Other-service, Unmarried, Other, Female,0,0,40, England, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
43, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,36, Italy, <=50K
19, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
22, Private, Bachelors, Never-married, Prof-specialty, Wife, Other, Male,0,0,44, Guatemala, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,44, France, >50K
57, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
36, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Other, Male,7687,0,50, Scotland, >50K
38, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,60, Haiti, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,11, Ireland, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, France, >50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Puerto-Rico, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
58, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Mexico, <=50K
47, Local-gov, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Taiwan, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,51, Thailand, <=50K
58, Local-gov, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,35, China, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,29, South, <=50K
42, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,40, Guatemala, <=50K
48, Private, 9th, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Iran, <=50K
19, Private, 11th, Married-spouse-absent, Craft-repair, Own-child, Black, Male,0,0,40, Cambodia, <=50K
46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, India, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,70, Philippines, >50K
29, State-gov, Assoc-acdm, Never-married, Prof-specialty, Wife, Other, Male,0,0,40, Germany, >50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, Honduras, >50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
48, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,8, Portugal, <=50K
47, Local-gov, Prof-school, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,60, Scotland, <=50K
57, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, El-Salvador, >50K
30, Private, Prof-school, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Honduras, <=50K
64, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Ireland, >50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
49, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,60, Greece, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3357,0,40, Haiti, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
23, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Scotland, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Poland, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,1853,40, Yugoslavia, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,29, Peru, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Germany, >50K
42, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
62, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,84, Hong, <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Mexico, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Dominican-Republic, >50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,11471,0,45, Scotland, >50K
52, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Portugal, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
62, Self-emp-inc, HS-grad, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Greece, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,65, Germany, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Poland, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
73, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
53, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, Germany, >50K
69, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2371,60, Hungary, >50K
89, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,65, Laos, >50K
23, Private, Masters, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Germany, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Germany, <=50K
30, Local-gov, Some-college, Never-married, Sales, Wife, White, Male,0,0,70, Hungary, <=50K
21, Private, 11th, Separated, Transport-moving, Own-child, Black, Female,0,0,35, Jamaica, <=50K
53, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,3991,0,40, Outlying-US(Guam-USVI-etc), >50K
23, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Canada, <=50K
29, Private, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,50, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, United-States, >50K
21, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Cuba, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Italy, <=50K
29, Private, 9th, Married-civ-spouse, Farming-fishing, Other-relative, Asian-Pac-Islander, Female,0,0,50, Ireland, <=50K
47, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,60, Greece, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1901,29, Columbia, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
43, Private, 9th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Italy, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, South, >50K
35, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,4856,0,40, Greece, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
56, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,20, Puerto-Rico, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,4865,0,40, Hungary, >50K
50, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, Cambodia, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Other, Female,0,0,38, Columbia, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,99, India, <=50K
38, Private, 11th, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, Taiwan, <=50K
35, Self-emp-not-inc, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Cuba, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,12, Philippines, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Hungary, >50K
57, Local-gov, HS-grad, Widowed, Other-service, Unmarried, White, Male,0,0,36, Hungary, <=50K
42, Private, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, >50K
42, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,45, Mexico, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, South, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Female,0,0,43, China, <=50K
33, Private, HS-grad, Never-married, Sales, Unmarried, Black, Male,0,0,40, Philippines, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
35, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,54, Cuba, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Other, Male,0,0,40, Ireland, <=50K
47, State-gov, Masters, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Hong, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,75, Haiti, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, >50K
29, State-gov, Assoc-acdm, Never-married, Prof-specialty, Wife, Black, Female,0,0,20, Taiwan, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, England, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,4386,0,70, Japan, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Nicaragua, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,40, Puerto-Rico, >50K
18, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Hong, <=50K
35, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,29, El-Salvador, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,9102,0,40, Scotland, >50K
58, Self-emp-inc, HS-grad, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
53, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Iran, <=50K
40, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Guatemala, <=50K
28, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,6, Taiwan, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, South, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,35, Cuba, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
49, Private, Bachelors, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, >50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, >50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Mexico, <=50K
38, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, China, <=50K
32, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, Haiti, <=50K
74, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,7, Taiwan, <=50K
25, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Cuba, >50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Guatemala, >50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,2364,0,40, Germany, <=50K
43, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
65, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Yugoslavia, <=50K
44, Private, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
46, Private, 9th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, England, <=50K
62, Self-emp-not-inc, Bachelors, Separated, Sales, Not-in-family, Other, Female,0,0,50, South, <=50K
37, Self-emp-not-inc, Assoc-acdm, Married-spouse-absent, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Hong, <=50K
66, Private, Some-college, Widowed, Other-service, Not-in-family, Other, Female,0,0,10, Poland, <=50K
21, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Taiwan, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,60, Haiti, >50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,3891,0,40, China, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,88, Iran, <=50K
41, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,54, Mexico, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Yugoslavia, >50K
23, State-gov, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,40, United-States, >50K
32, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1977,40, Honduras, >50K
40, Local-gov, 5th-6th, Never-married, Other-service, Unmarried, Black, Female,0,0,35, Poland, <=50K
18, Private, 11th, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Trinadad&Tobago, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Iran, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
39, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, India, <=50K
58, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3452,0,40, El-Salvador, >50K
36, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
35, State-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,47, Trinadad&Tobago, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,29, Greece, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, Italy, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
23, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,1581,40, Iran, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,48, Philippines, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, Laos, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Canada, >50K
38, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, Haiti, <=50K
25, Private, 9th, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
26, State-gov, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,45, Nicaragua, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Honduras, <=50K
