28, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Cuba, <=50K
57, Without-pay, 5th-6th, Divorced, Prof-specialty, Wife, White, Female,7687,0,40, Hungary, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,7298,0,40, Portugal, >50K
48, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,35, South, <=50K
49, Self-emp-inc, Some-college, Divorced, Sales, Husband, Black, Male,7280,0,50, Peru, >50K
38, Private, Some-college, Divorced, Adm-clerical, Other-relative, White, Female,0,0,35, Trinadad&Tobago, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, El-Salvador, >50K
27, Private, Bachelors, Never-married, Farming-fishing, Unmarried, White, Female,0,0,30, South, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
35, Private, Assoc-acdm, Never-married, Adm-clerical, Wife, White, Female,0,0,54, Thailand, <=50K
39, Self-emp-not-inc, Doctorate, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,60, Ireland, >50K
43, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,50, Philippines, <=50K
37, State-gov, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,60, Philippines, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,70, Nicaragua, <=50K
46, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, Dominican-Republic, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, Japan, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,49, Nicaragua, >50K
56, State-gov, 5th-6th, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, Taiwan, <=50K
36, Private, Prof-school, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, Canada, <=50K
38, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Haiti, >50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
48, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,1977,44, El-Salvador, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Iran, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Trinadad&Tobago, <=50K
21, State-gov, HS-grad, Never-married, Handlers-cleaners, Wife, Black, Female,0,1627,20, Vietnam, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,7080,0,60, Puerto-Rico, >50K
30, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, China, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, Haiti, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,40, England, <=50K
48, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, 7th-8th, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
38, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,30, South, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, El-Salvador, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, China, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Honduras, <=50K
44, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
47, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Female,4395,0,40, India, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Ireland, >50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
59, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,30, Cuba, <=50K
57, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, France, >50K
36, State-gov, Prof-school, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
71, Private, Bachelors, Divorced, Sales, Wife, White, Female,0,0,20, England, <=50K
47, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Mexico, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,22, Laos, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, Yugoslavia, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, France, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Mexico, <=50K
43, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,40, China, <=50K
31, State-gov, 11th, Never-married, Protective-serv, Own-child, Other, Male,0,0,5, Philippines, <=50K
22, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,50, Taiwan, <=50K
22, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,50, Trinadad&Tobago, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,6, Canada, <=50K
57, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,50, Greece, <=50K
20, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,10, Dominican-Republic, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,30, Vietnam, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, India, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, France, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, Ecuador, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Iran, <=50K
45, Self-emp-not-inc, 11th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,4497,0,40, United-States, <=50K
24, Private, 12th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, England, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Philippines, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,50, Laos, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Mexico, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, <=50K
26, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,50, Laos, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Peru, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, Cuba, <=50K
39, Private, HS-grad, Married-spouse-absent, Other-service, Wife, White, Male,0,0,15, Columbia, >50K
43, Private, 1st-4th, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,80, Philippines, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,45, Trinadad&Tobago, <=50K
62, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, El-Salvador, <=50K
53, Private, Assoc-voc, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Trinadad&Tobago, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1887,40, England, <=50K
45, Private, Some-college, Divorced, Handlers-cleaners, Wife, White, Female,0,0,30, Puerto-Rico, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, South, <=50K
54, Private, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,15024,0,60, Jamaica, >50K
56, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
30, Private, HS-grad, Divorced, Transport-moving, Husband, Other, Male,0,0,44, Columbia, <=50K
22, Private, 1st-4th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
59, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
21, Private, 7th-8th, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, Thailand, <=50K
24, Private, 1st-4th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,48, Mexico, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,14, Nicaragua, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, Jamaica, <=50K
37, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1889,40, Guatemala, <=50K
49, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Columbia, >50K
37, Private, 11th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,45, Philippines, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,3617,0,40, Iran, >50K
37, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,54, Portugal, >50K
40, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,32, Peru, <=50K
40, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,45, Haiti, >50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,20, Vietnam, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
89, Self-emp-not-inc, 9th, Divorced, Prof-specialty, Other-relative, White, Male,0,0,40, Puerto-Rico, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Iran, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
71, Private, Masters, Married-civ-spouse, Priv-house-serv, Other-relative, Amer-Indian-Eskimo, Male,0,0,16, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,50, Italy, >50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, China, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Thailand, <=50K
45, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Mexico, <=50K
46, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Other, Female,0,0,35, Columbia, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,48, France, <=50K
41, Private, 5th-6th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,43, Nicaragua, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,60, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,20, Jamaica, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,1977,50, Outlying-US(Guam-USVI-etc), <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,0,0,20, Cambodia, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,65, Puerto-Rico, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Laos, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, South, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, England, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Columbia, <=50K
28, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,40, Portugal, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,54, Philippines, <=50K
45, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, China, <=50K
45, Private, HS-grad, Divorced, Protective-serv, Unmarried, Black, Male,0,0,40, Canada, <=50K
61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
22, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,27, United-States, <=50K
25, Self-emp-inc, Assoc-acdm, Married-spouse-absent, Exec-managerial, Own-child, White, Male,99999,0,52, France, >50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Ireland, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,20, Trinadad&Tobago, <=50K
56, State-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Cuba, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Thailand, >50K
63, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Cuba, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,7687,0,50, India, >50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Nicaragua, >50K
31, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,44, Portugal, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, El-Salvador, <=50K
58, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Cambodia, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Ecuador, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,7298,0,48, Poland, >50K
47, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,37, Poland, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,1974,45, Columbia, >50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
44, Self-emp-not-inc, 11th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,25, Germany, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,30, Honduras, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, South, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Italy, <=50K
32, Private, 9th, Divorced, Sales, Husband, Black, Female,0,0,40, South, <=50K
47, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,60, Peru, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,20, Italy, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
32, Private, Assoc-voc, Divorced, Prof-specialty, Own-child, Black, Female,0,0,40, Portugal, <=50K
33, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,8664,0,12, Japan, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, Vietnam, <=50K
35, Private, Bachelors, Divorced, Sales, Unmarried, White, Male,4675,0,60, Nicaragua, >50K
47, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
58, Private, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, Ecuador, <=50K
36, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Philippines, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, Peru, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,17, Philippines, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, Laos, <=50K
55, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Germany, >50K
56, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,40, Ireland, >50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,89, Jamaica, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,49, Italy, <=50K
36, Private, Some-college, Divorced, Tech-support, Husband, White, Female,0,0,40, China, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,45, Trinadad&Tobago, <=50K
66, Local-gov, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,4, Dominican-Republic, <=50K
44, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,50, China, <=50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,24, United-States, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,60, Mexico, >50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Cambodia, <=50K
21, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,25, Philippines, <=50K
49, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Nicaragua, <=50K
36, State-gov, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, Vietnam, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,54, Vietnam, <=50K
58, Federal-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, El-Salvador, <=50K
61, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,15, China, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,60, Poland, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,7298,0,40, Nicaragua, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,79, Taiwan, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Hungary, <=50K
20, Private, 7th-8th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
55, Private, HS-grad, Divorced, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,54, Taiwan, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,3103,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, 12th, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,30, Japan, <=50K
47, Self-emp-not-inc, 7th-8th, Divorced, Sales, Not-in-family, White, Male,7687,0,50, Hungary, >50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,54, Dominican-Republic, >50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1867,40, Mexico, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Wife, Other, Female,0,0,16, Vietnam, <=50K
56, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Italy, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Canada, <=50K
48, Private, Some-college, Married-spouse-absent, Sales, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
24, Without-pay, Doctorate, Never-married, Other-service, Not-in-family, Black, Male,0,0,56, Japan, <=50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,30, China, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,48, Mexico, <=50K
36, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,50, Jamaica, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,45, Ecuador, <=50K
37, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,50, India, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,48, India, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,2951,0,40, Guatemala, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, Hong, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,60, Cambodia, >50K
41, Private, Prof-school, Divorced, Prof-specialty, Wife, White, Male,0,0,40, Poland, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
31, State-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,1894,40, Vietnam, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Other, Male,0,0,65, Cuba, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,73, Laos, <=50K
71, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,20, Columbia, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Thailand, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, El-Salvador, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
45, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
29, Private, Prof-school, Divorced, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,70, England, <=50K
41, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,40, South, <=50K
23, Private, 12th, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Poland, <=50K
39, Private, Masters, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Peru, >50K
22, Private, Bachelors, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,8, Honduras, <=50K
36, Local-gov, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,1902,40, England, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Dominican-Republic, >50K
20, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,2603,0,40, Germany, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, Honduras, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, China, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, France, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Ireland, <=50K
55, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,99999,0,60, Honduras, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Philippines, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,20, South, <=50K
40, Local-gov, 9th, Never-married, Other-service, Husband, White, Male,0,0,40, Guatemala, <=50K
31, Self-emp-not-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Haiti, >50K
61, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,40, Japan, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Yugoslavia, <=50K
54, Federal-gov, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,60, Columbia, >50K
