29, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
28, Federal-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Widowed, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
31, Private, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,50, Holand-Netherlands, <=50K
46, Private, Masters, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Iran, <=50K
24, Self-emp-not-inc, 1st-4th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Iran, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Mexico, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, South, >50K
22, Self-emp-not-inc, Masters, Never-married, Other-service, Not-in-family, Other, Male,0,0,50, Vietnam, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, Ecuador, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, Guatemala, <=50K
36, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,38, Cambodia, <=50K
33, Private, Doctorate, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1977,40, United-States, >50K
30, Private, Assoc-voc, Widowed, Sales, Unmarried, White, Male,0,0,20, England, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,41, Mexico, <=50K
58, Private, Some-college, Separated, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,1977,40, Hungary, <=50K
24, Private, 11th, Separated, Machine-op-inspct, Unmarried, Black, Male,0,0,38, Laos, <=50K
47, Self-emp-not-inc, 7th-8th, Divorced, Exec-managerial, Husband, White, Male,0,0,48, Dominican-Republic, >50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
28, Private, Bachelors, Never-married, Tech-support, Wife, Other, Female,0,0,40, Honduras, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, Other, Female,0,0,20, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,37, Yugoslavia, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,45, India, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Peru, >50K
55, Private, Masters, Separated, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,2235,40, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
70, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,2028,45, Thailand, >50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, China, <=50K
52, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,50, Hungary, >50K
21, Private, HS-grad, Never-married, Transport-moving, Husband, Other, Female,3916,0,40, Cuba, <=50K
25, Private, 10th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,34, Haiti, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, France, >50K
47, Private, 1st-4th, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
54, Private, Some-college, Divorced, Sales, Wife, Other, Female,0,0,40, Honduras, <=50K
28, Federal-gov, Some-college, Never-married, Other-service, Other-relative, White, Female,0,0,50, Mexico, >50K
63, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,7298,0,44, England, >50K
60, Private, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,20, Japan, <=50K
40, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, Other, Male,0,0,40, Vietnam, <=50K
44, State-gov, 10th, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Other-relative, White, Male,0,0,50, Ireland, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,38, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,52, Greece, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, China, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
32, Private, Prof-school, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Cuba, <=50K
26, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Ecuador, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,54, Haiti, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,44, Scotland, <=50K
18, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Honduras, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,40, United-States, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Iran, <=50K
64, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, >50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,54, India, <=50K
34, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Cambodia, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, Nicaragua, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,35, Taiwan, <=50K
50, Local-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hong, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, >50K
38, Self-emp-inc, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,50, Vietnam, <=50K
70, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,12, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Germany, <=50K
25, Private, Masters, Never-married, Exec-managerial, Husband, Black, Male,0,0,60, Honduras, <=50K
40, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,0,1977,20, Poland, <=50K
25, Local-gov, Preschool, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,20, Greece, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
43, Self-emp-inc, 9th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,15, Jamaica, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
43, Private, 9th, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,20, Peru, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
33, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Jamaica, <=50K
32, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1999,60, Portugal, >50K
63, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Thailand, <=50K
24, Private, 9th, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,30, India, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1885,45, Germany, >50K
27, Private, 7th-8th, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Puerto-Rico, <=50K
24, Private, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, India, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,84, United-States, <=50K
24, Private, 10th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
27, Private, 10th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,37, Cuba, <=50K
34, Federal-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Haiti, <=50K
19, Private, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
88, Self-emp-not-inc, Masters, Widowed, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
64, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, >50K
63, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,35, France, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, Cuba, <=50K
50, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,83, Jamaica, >50K
67, Private, Some-college, Widowed, Adm-clerical, Husband, Other, Male,0,0,30, Dominican-Republic, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Canada, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,38, Japan, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Haiti, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Peru, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Italy, >50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Poland, <=50K
63, Private, Some-college, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Peru, <=50K
37, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,20, Puerto-Rico, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, England, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,54, Vietnam, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,38, Germany, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,35, Canada, <=50K
31, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Male,0,0,40, Guatemala, <=50K
44, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,3342,0,42, Cuba, >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, France, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Columbia, >50K
22, Private, 11th, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Holand-Netherlands, <=50K
61, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,41, United-States, <=50K
33, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,32, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,32, United-States, <=50K
32, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2029,40, Peru, <=50K
19, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, 9th, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,30, Guatemala, >50K
77, State-gov, Bachelors, Widowed, Prof-specialty, Husband, Black, Male,0,0,40, Columbia, <=50K
53, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
30, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, Portugal, <=50K
19, Private, Masters, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, Holand-Netherlands, >50K
17, Private, 11th, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,20, Iran, <=50K
49, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,25, Thailand, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Laos, >50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,60, Trinadad&Tobago, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, Germany, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, <=50K
57, Private, HS-grad, Widowed, Prof-specialty, Wife, White, Female,0,0,16, Vietnam, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
48, Local-gov, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Jamaica, >50K
51, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Greece, >50K
57, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Iran, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, India, <=50K
20, State-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, Cuba, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Greece, <=50K
59, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, Other, Female,0,0,48, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,17, Honduras, <=50K
84, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,64, Jamaica, >50K
46, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, England, >50K
22, Private, Bachelors, Never-married, Sales, Wife, Other, Female,0,0,40, Vietnam, <=50K
38, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,30, Honduras, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, >50K
46, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,26, Cambodia, >50K
24, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,7065,0,90, United-States, >50K
33, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,35, Laos, <=50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
30, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,60, Trinadad&Tobago, <=50K
33, Local-gov, Bachelors, Never-married, Craft-repair, Wife, Other, Male,0,1887,20, Guatemala, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,40, Honduras, <=50K
37, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Hungary, >50K
56, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Hungary, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,42, Outlying-US(Guam-USVI-etc), >50K
36, Private, Doctorate, Married-civ-spouse, Farming-fishing, Unmarried, Other, Female,0,0,96, Japan, <=50K
54, Federal-gov, 9th, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Holand-Netherlands, >50K
25, State-gov, 5th-6th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
47, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1586,40, Honduras, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
50, Self-emp-not-inc, Masters, Divorced, Other-service, Husband, White, Male,0,0,50, Germany, >50K
45, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Mexico, <=50K
32, Private, Masters, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,50, South, <=50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,20, Greece, <=50K
24, Local-gov, Masters, Never-married, Transport-moving, Husband, White, Female,0,0,50, China, <=50K
53, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,1893,50, Poland, >50K
38, Local-gov, 5th-6th, Never-married, Sales, Not-in-family, Other, Female,0,0,16, Italy, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, <=50K
20, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,8, Philippines, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Japan, <=50K
19, Private, Some-college, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, El-Salvador, <=50K
31, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, White, Male,7298,0,16, Ecuador, <=50K
30, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,60, Haiti, >50K
49, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Germany, <=50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Cambodia, >50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,0,0,60, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Peru, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Yugoslavia, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,15, South, <=50K
50, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, >50K
23, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Hong, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
53, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,38, Thailand, <=50K
64, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,50, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,54, Peru, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, South, <=50K
40, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
49, Local-gov, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,42, Thailand, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, Canada, <=50K
61, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,20, Canada, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Jamaica, >50K
21, State-gov, Assoc-voc, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, El-Salvador, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,74, Columbia, >50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, El-Salvador, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, England, <=50K
25, Local-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Guatemala, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,32, England, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1981,40, Scotland, >50K
28, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,4001,0,60, Portugal, <=50K
26, Private, 11th, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, England, <=50K
33, Private, Some-college, Widowed, Sales, Unmarried, Other, Male,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Columbia, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,20, Honduras, <=50K
48, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, El-Salvador, <=50K
41, Private, 12th, Divorced, Handlers-cleaners, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,24, Mexico, <=50K
25, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,31, Guatemala, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, India, >50K
