29, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Hong, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
32, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, France, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
46, Private, Masters, Never-married, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
38, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2088,99, Puerto-Rico, >50K
24, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,50, Guatemala, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Doctorate, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,45, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Laos, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Guatemala, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,50, United-States, <=50K
52, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
46, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,35, United-States, >50K
22, Private, Some-college, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Ecuador, <=50K
35, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,1013,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Local-gov, Masters, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Private, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,6747,0,40, Greece, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
38, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,41, United-States, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Mexico, <=50K
49, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, <=50K
63, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, Hungary, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1876,40, United-States, >50K
55, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Mexico, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, >50K
30, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,37, Vietnam, <=50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,2034,40, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,36, Jamaica, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,43, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, El-Salvador, <=50K
64, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-spouse-absent, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Other-relative, White, Male,0,0,24, Thailand, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
30, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,47, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, Canada, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, United-States, >50K
20, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Scotland, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
58, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,54, United-States, >50K
28, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,23, United-States, <=50K
28, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
67, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,11, United-States, >50K
58, Federal-gov, Bachelors, Married-spouse-absent, Machine-op-inspct, Husband, White, Female,0,0,40, South, <=50K
34, Federal-gov, Bachelors, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,5013,0,45, Italy, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, India, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
67, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,16, Cuba, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Separated, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Wife, White, Male,0,0,20, Hong, <=50K
59, State-gov, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,46, Puerto-Rico, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,25, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
36, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,1586,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
27, Private, Bachelors, Divorced, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
55, Local-gov, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, 10th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
59, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
20, Private, 5th-6th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Vietnam, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hong, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
34, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,38, Taiwan, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Scotland, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,45, United-States, >50K
29, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,20, India, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,50, Vietnam, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, Vietnam, <=50K
54, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Taiwan, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, Yugoslavia, >50K
30, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K
47, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, Cambodia, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Hong, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
55, Private, Some-college, Divorced, Prof-specialty, Wife, Other, Female,0,0,15, United-States, <=50K
28, Local-gov, Bachelors, Never-married, Sales, Unmarried, White, Male,10472,0,40, United-States, <=50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, Haiti, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1830,45, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
50, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, Canada, <=50K
42, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, 10th, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2406,20, South, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Thailand, <=50K
31, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
69, Private, Masters, Widowed, Adm-clerical, Not-in-family, White, Female,1809,0,20, Peru, <=50K
21, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, Guatemala, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,50, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,37, United-States, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Prof-school, Married-civ-spouse, Craft-repair, Wife, White, Female,7687,0,40, Philippines, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,25, United-States, <=50K
46, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Wife, Black, Male,0,0,40, United-States, <=50K
56, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, Ireland, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
33, State-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,99999,0,50, United-States, >50K
47, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, England, >50K
43, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1848,8, Cuba, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
37, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
55, Private, 7th-8th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,50, Taiwan, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
21, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Male,0,0,15, United-States, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, United-States, >50K
35, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
31, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,25, China, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Vietnam, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,37, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
43, Private, 1st-4th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,3623,40, United-States, >50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Haiti, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States, >50K
31, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,0,0,80, United-States, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1668,40, United-States, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, Cuba, >50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,24, United-States, <=50K
31, Private, Prof-school, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,40, India, <=50K
35, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Divorced, Adm-clerical, Other-relative, Black, Male,0,0,16, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
34, Private, Prof-school, Separated, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1740,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,70, United-States, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
62, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
40, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
41, Private, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
60, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Philippines, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,37, Dominican-Republic, >50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Male,0,0,40, India, <=50K
46, Federal-gov, Bachelors, Widowed, Exec-managerial, Not-in-family, Other, Male,0,0,48, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, United-States, >50K
24, Private, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Yugoslavia, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Guatemala, >50K
32, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
61, Private, 9th, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
55, Private, Assoc-acdm, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,48, Trinadad&Tobago, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Germany, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
46, State-gov, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
65, State-gov, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Italy, >50K
67, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,16, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Cuba, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,3126,0,40, United-States, >50K
55, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, France, <=50K
23, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
80, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, United-States, >50K
53, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
48, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Honduras, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
66, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
