67, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
28, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Honduras, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,38, Portugal, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, <=50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,40, Taiwan, <=50K
25, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Philippines, <=50K
22, Self-emp-inc, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,27, Mexico, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Guatemala, <=50K
47, Federal-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,2202,40, Holand-Netherlands, >50K
47, Local-gov, Masters, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Haiti, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,4884,0,52, China, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Philippines, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
56, Private, Bachelors, Widowed, Farming-fishing, Husband, White, Male,0,0,40, Haiti, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,70, Laos, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Trinadad&Tobago, >50K
37, Local-gov, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,50, Columbia, >50K
55, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Greece, <=50K
19, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,12, England, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,38, Ireland, >50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,2813,0,40, United-States, >50K
51, Local-gov, Bachelors, Divorced, Transport-moving, Husband, White, Female,0,0,40, Canada, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,45, Portugal, >50K
22, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, China, <=50K
56, Private, 10th, Widowed, Craft-repair, Husband, White, Female,0,0,40, Dominican-Republic, >50K
25, Local-gov, 10th, Never-married, Sales, Husband, White, Male,0,0,60, Italy, >50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ireland, >50K
37, Private, HS-grad, Divorced, Exec-managerial, Other-relative, White, Male,0,0,45, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Scotland, <=50K
34, Private, 10th, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,80, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Philippines, <=50K
55, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Germany, >50K
23, Local-gov, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Ireland, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, England, >50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,6, Laos, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Ecuador, <=50K
22, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, Greece, <=50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,45, South, >50K
42, Self-emp-not-inc, Masters, Never-married, Other-service, Wife, Black, Female,0,0,25, Portugal, <=50K
40, Local-gov, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
51, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,38, Outlying-US(Guam-USVI-etc), >50K
32, State-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,43, United-States, <=50K
23, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Greece, <=50K
44, Private, Masters, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,36, Jamaica, >50K
46, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,72, Yugoslavia, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,10, Puerto-Rico, <=50K
56, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,48, Vietnam, >50K
28, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Greece, <=50K
24, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, 10th, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Haiti, <=50K
44, State-gov, Prof-school, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Canada, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, France, <=50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Ecuador, >50K
39, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,2259,50, Italy, >50K
40, Private, HS-grad, Widowed, Machine-op-inspct, Own-child, White, Male,0,0,40, Poland, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Yugoslavia, <=50K
26, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,43, Puerto-Rico, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
51, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Japan, >50K
61, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Philippines, <=50K
32, Private, 7th-8th, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
57, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Japan, <=50K
22, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,40, Columbia, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Thailand, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hungary, >50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Ecuador, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,50, Thailand, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Philippines, >50K
26, Private, Some-college, Divorced, Other-service, Other-relative, White, Female,0,0,40, India, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,36, England, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, China, >50K
48, Self-emp-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, South, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Ecuador, <=50K
58, Private, 7th-8th, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,13, Canada, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, Puerto-Rico, <=50K
45, Private, 5th-6th, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
30, Self-emp-inc, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,60, China, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Hong, <=50K
36, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Ecuador, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,38, Haiti, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, China, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,32, United-States, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, Scotland, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,54, Greece, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, England, <=50K
37, Private, Masters, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Cambodia, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Thailand, >50K
49, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
66, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,16, Laos, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,7301,0,35, France, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Iran, <=50K
35, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,45, Thailand, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
41, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,60, Vietnam, <=50K
25, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,45, England, <=50K
44, Private, Assoc-voc, Widowed, Exec-managerial, Husband, Black, Male,0,0,40, Poland, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,38, Scotland, >50K
38, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Portugal, <=50K
60, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Dominican-Republic, >50K
50, Private, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,45, Yugoslavia, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Philippines, >50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,15024,0,40, Portugal, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, Iran, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,54, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Holand-Netherlands, >50K
24, Private, Bachelors, Never-married, Craft-repair, Other-relative, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,15, Philippines, <=50K
33, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, China, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Taiwan, >50K
65, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,58084,0,55, South, >50K
41, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Male,0,0,40, Cuba, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,52, Hungary, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,1863,50, Outlying-US(Guam-USVI-etc), >50K
39, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
27, Private, 7th-8th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Hungary, <=50K
37, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Female,0,0,40, Poland, <=50K
24, Private, 7th-8th, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Columbia, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,45, Nicaragua, <=50K
57, Self-emp-inc, Masters, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,60, Laos, <=50K
28, Private, Assoc-voc, Never-married, Other-service, Husband, Black, Female,0,0,35, Greece, <=50K
40, Private, HS-grad, Divorced, Other-service, Other-relative, White, Male,0,0,20, Cuba, <=50K
30, Self-emp-inc, Masters, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Laos, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Vietnam, <=50K
72, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, Trinadad&Tobago, <=50K
50, Private, Doctorate, Divorced, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
31, Private, Masters, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, England, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,99, Cuba, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,82, Laos, >50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, Japan, <=50K
63, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,54, Jamaica, <=50K
55, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Taiwan, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
55, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, Peru, >50K
32, Self-emp-not-inc, Bachelors, Married-spouse-absent, Other-service, Husband, Black, Female,0,0,40, Japan, >50K
45, Private, Prof-school, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Canada, >50K
28, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Germany, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,45, Honduras, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,38, Laos, <=50K
23, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,50, Scotland, >50K
25, Private, Some-college, Never-married, Tech-support, Other-relative, Black, Male,0,0,30, Puerto-Rico, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,21, Vietnam, <=50K
23, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,40, Columbia, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, Philippines, <=50K
21, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Italy, <=50K
20, State-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
51, Local-gov, Some-college, Separated, Sales, Husband, White, Female,0,0,40, India, <=50K
28, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, Hong, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, England, <=50K
39, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Taiwan, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Peru, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Greece, <=50K
46, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Iran, >50K
44, Private, Bachelors, Divorced, Protective-serv, Husband, White, Male,0,0,54, Thailand, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,45, England, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Cuba, <=50K
29, Private, Some-college, Never-married, Farming-fishing, Unmarried, Other, Male,0,0,50, United-States, <=50K
47, Private, Masters, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
33, Private, Bachelors, Never-married, Transport-moving, Husband, White, Female,0,0,60, Taiwan, >50K
46, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,54, India, <=50K
47, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Female,0,0,45, Ecuador, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, White, Female,0,0,40, South, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,55, Nicaragua, <=50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Germany, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Laos, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, Cambodia, <=50K
61, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Nicaragua, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,50, South, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,30, Nicaragua, <=50K
44, Private, Bachelors, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,50, Vietnam, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Poland, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,78, Iran, <=50K
61, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,20, Greece, <=50K
28, Private, 12th, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Female,0,0,40, Thailand, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, India, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,16, Honduras, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Yugoslavia, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Prof-school, Married-civ-spouse, Sales, Wife, White, Male,99999,0,40, Italy, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Japan, <=50K
23, Private, 11th, Never-married, Tech-support, Not-in-family, White, Female,0,0,24, Puerto-Rico, <=50K
60, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, Haiti, >50K
45, Private, Assoc-voc, Separated, Exec-managerial, Unmarried, Black, Female,0,0,12, Philippines, <=50K
44, Federal-gov, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Greece, <=50K
24, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
52, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,30, Iran, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,38, Cuba, <=50K
38, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,20, Dominican-Republic, <=50K
27, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Taiwan, <=50K
30, Self-emp-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Canada, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Thailand, <=50K
61, Private, HS-grad, Widowed, Transport-moving, Not-in-family, White, Female,0,0,35, Nicaragua, <=50K
35, Private, Bachelors, Never-married, Transport-moving, Wife, White, Male,0,0,40, Cuba, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,50, Germany, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, Holand-Netherlands, <=50K
29, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Laos, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Italy, <=50K
43, Private, Masters, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Laos, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,50, Peru, <=50K
24, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,3189,0,50, India, <=50K
59, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Scotland, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,38, England, <=50K
30, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,35, Japan, <=50K
43, Local-gov, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Japan, >50K
36, Private, 9th, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,35, France, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,4987,0,50, Laos, <=50K
29, Private, 10th, Never-married, Sales, Not-in-family, White, Female,0,0,73, Canada, <=50K
46, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,24, Honduras, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4057,0,50, Jamaica, >50K
29, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,40, Ireland, <=50K
41, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
62, Private, 9th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, Cuba, <=50K
35, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,7090,0,35, Trinadad&Tobago, >50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Greece, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Guatemala, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,3320,0,40, Honduras, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
44, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,61, Jamaica, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,1977,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,50, Haiti, <=50K
36, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,52, Yugoslavia, <=50K
22, Self-emp-inc, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, Guatemala, <=50K
54, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,20, Yugoslavia, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,30, Philippines, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Mexico, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,25, Greece, <=50K
20, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Male,0,0,35, France, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,48, Yugoslavia, >50K
27, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,37, Ireland, <=50K
19, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,20, France, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, India, >50K
20, Private, Masters, Never-married, Other-service, Wife, White, Female,0,0,20, Cambodia, <=50K
48, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Cuba, <=50K
50, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1902,48, Hungary, >50K
