18, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,30, Dominican-Republic, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,45, El-Salvador, <=50K
53, Federal-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,9, Germany, <=50K
31, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,8614,0,40, Japan, >50K
18, Private, 12th, Separated, Handlers-cleaners, Own-child, White, Female,0,0,40, England, <=50K
29, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, Laos, <=50K
24, Private, 10th, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Hong, <=50K
43, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15022,0,70, Jamaica, >50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Black, Male,0,0,40, Ireland, <=50K
50, Self-emp-inc, 7th-8th, Married-civ-spouse, Protective-serv, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
47, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,48, Taiwan, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,9, Greece, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Greece, <=50K
58, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,27, Honduras, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
28, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, South, <=50K
50, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Jamaica, <=50K
22, Private, Masters, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Guatemala, <=50K
24, Private, Assoc-voc, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Greece, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Yugoslavia, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,38, Philippines, >50K
25, Private, 9th, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, England, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,60, Yugoslavia, >50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Ireland, >50K
36, Self-emp-inc, HS-grad, Widowed, Other-service, Other-relative, White, Female,0,0,35, England, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,20, Cambodia, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
28, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
30, Private, Assoc-voc, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,50, Jamaica, <=50K
35, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Cuba, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,99, Taiwan, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, China, <=50K
44, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,50, England, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Thailand, >50K
60, Private, 10th, Divorced, Sales, Husband, Black, Male,14575,0,50, Haiti, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,60, El-Salvador, >50K
35, Private, Assoc-voc, Married-spouse-absent, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, Jamaica, >50K
22, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,38, Guatemala, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, England, >50K
24, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Cuba, <=50K
42, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,8614,0,40, Greece, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Mexico, <=50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,77, Portugal, >50K
49, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,50, Trinadad&Tobago, >50K
24, Private, Prof-school, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,7687,0,40, Hong, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Black, Female,7687,0,35, France, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Hong, <=50K
31, Self-emp-inc, Some-college, Widowed, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,1943,40, Italy, <=50K
45, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, Ecuador, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
19, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,46, Vietnam, <=50K
43, Private, Bachelors, Widowed, Craft-repair, Unmarried, Black, Male,0,0,25, Honduras, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,32, China, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,35, Canada, <=50K
29, Local-gov, HS-grad, Divorced, Transport-moving, Other-relative, White, Male,0,0,72, England, <=50K
29, Private, HS-grad, Never-married, Tech-support, Husband, Other, Male,0,0,50, England, <=50K
36, Private, 7th-8th, Never-married, Priv-house-serv, Own-child, Black, Male,0,0,48, Germany, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Wife, Black, Female,8614,0,40, Iran, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,35, Ireland, <=50K
69, Private, Bachelors, Divorced, Prof-specialty, Husband, Black, Male,7687,0,16, Poland, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, Other, Female,0,0,40, South, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
27, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
32, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Husband, White, Female,0,0,45, Vietnam, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Greece, >50K
22, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Cambodia, <=50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Yugoslavia, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
23, Private, 9th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, Thailand, <=50K
68, Private, 9th, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, India, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,21, Canada, <=50K
23, Private, 10th, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Laos, <=50K
32, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, Cuba, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,48, South, <=50K
57, Private, 5th-6th, Divorced, Other-service, Husband, Black, Male,0,0,35, Trinadad&Tobago, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,84, Nicaragua, >50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,50, India, <=50K
44, Private, Assoc-voc, Separated, Farming-fishing, Husband, White, Male,0,0,70, Poland, <=50K
28, Self-emp-not-inc, Doctorate, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,48, Canada, >50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,38, Jamaica, <=50K
42, Private, Masters, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Dominican-Republic, <=50K
40, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,55, Ireland, <=50K
57, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Peru, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,14139,0,60, Philippines, >50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
46, Self-emp-not-inc, 5th-6th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,38, Iran, >50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Hungary, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
33, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Mexico, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,99, Italy, >50K
25, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
26, Private, 11th, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,48, Portugal, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Trinadad&Tobago, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Taiwan, <=50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,20, Hong, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,48, Greece, >50K
20, Private, 12th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, Hong, <=50K
55, Private, Some-college, Married-civ-spouse, Sales, Wife, Other, Male,0,0,40, Vietnam, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,60, France, <=50K
67, Private, HS-grad, Widowed, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,15, Canada, <=50K
23, Private, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
36, Federal-gov, Assoc-voc, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
53, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Honduras, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
31, Private, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,10211,0,50, Vietnam, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,60, Mexico, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,35, South, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
19, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Laos, <=50K
36, Private, Some-college, Divorced, Other-service, Husband, Other, Male,0,0,40, Cuba, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Ireland, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
29, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Unmarried, Other, Male,0,0,79, Haiti, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
26, Private, HS-grad, Separated, Adm-clerical, Other-relative, White, Male,0,0,50, Columbia, <=50K
29, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
35, State-gov, Some-college, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
42, State-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,48, Mexico, >50K
17, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, Ecuador, <=50K
47, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,16, Hungary, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,65, Columbia, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,99, Peru, >50K
40, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
30, Private, Some-college, Widowed, Other-service, Husband, Asian-Pac-Islander, Female,0,0,16, Puerto-Rico, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1897,60, Cuba, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Laos, >50K
23, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Hong, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, 11th, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
26, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,40, Laos, <=50K
59, Federal-gov, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,1976,30, Nicaragua, <=50K
33, Private, HS-grad, Divorced, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,48, Trinadad&Tobago, <=50K
31, Private, 5th-6th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Scotland, <=50K
23, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, Italy, <=50K
26, Private, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,48, Ireland, >50K
61, Private, HS-grad, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,16, Germany, >50K
43, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,70, El-Salvador, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Canada, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,7687,0,40, Laos, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Peru, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
26, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
52, Private, HS-grad, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, China, <=50K
31, Private, Some-college, Never-married, Farming-fishing, Husband, Black, Male,0,0,70, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,7687,0,35, Portugal, >50K
41, Local-gov, Assoc-voc, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Thailand, <=50K
29, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15022,0,40, Hungary, >50K
38, Private, Assoc-voc, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,1886,70, Honduras, >50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,45, India, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,12, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,8614,0,50, Thailand, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,30, Haiti, <=50K
41, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Other, Female,0,0,40, Poland, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
40, Private, Assoc-acdm, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,70, Scotland, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Iran, <=50K
48, Local-gov, Bachelors, Widowed, Exec-managerial, Husband, Black, Male,9609,0,40, Ecuador, >50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, Poland, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, Laos, >50K
22, Private, Masters, Never-married, Adm-clerical, Husband, White, Female,0,0,46, England, <=50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Trinadad&Tobago, <=50K
26, Self-emp-inc, Some-college, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Columbia, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Poland, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1886,60, Mexico, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,1902,60, Honduras, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,47, India, <=50K
52, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Laos, <=50K
27, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,60, Hungary, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
31, Private, 10th, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Mexico, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,14876,0,97, Poland, >50K
28, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,1902,60, Hong, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
32, Private, 10th, Separated, Adm-clerical, Not-in-family, White, Female,0,0,21, Greece, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
57, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Puerto-Rico, >50K
41, Local-gov, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, Cuba, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Greece, >50K
28, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Mexico, >50K
19, Private, Assoc-acdm, Never-married, Other-service, Other-relative, White, Male,0,0,12, Cuba, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
27, Self-emp-inc, 11th, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,0,1976,40, Ecuador, >50K
23, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Female,0,0,45, Hong, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,10541,0,50, Poland, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Hong, <=50K
36, Private, Some-college, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,99, Dominican-Republic, <=50K
31, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, Philippines, >50K
41, Private, 7th-8th, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, Vietnam, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
42, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
25, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
39, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Laos, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,70, El-Salvador, >50K
42, Private, Assoc-voc, Married-civ-spouse, Sales, Other-relative, Other, Female,13710,0,52, Guatemala, >50K
47, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,1909,40, Ireland, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,16, Canada, <=50K
35, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,38, Laos, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Guatemala, <=50K
39, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
39, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Canada, <=50K
20, Private, 7th-8th, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Thailand, <=50K
