59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
22, Private, 7th-8th, Never-married, Sales, Other-relative, White, Female,0,0,15, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Separated, Other-service, Unmarried, White, Female,0,0,10, United-States, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, Some-college, Widowed, Other-service, Wife, White, Female,0,0,18, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, >50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
32, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,45, Germany, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Male,4064,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Philippines, >50K
31, Private, Masters, Divorced, Transport-moving, Husband, Black, Male,0,0,54, United-States, <=50K
23, Private, 11th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,60, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,60, United-States, <=50K
46, Private, Some-college, Divorced, Armed-Forces, Husband, White, Male,0,0,45, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, United-States, >50K
18, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
35, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,12, United-States, <=50K
37, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
39, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
30, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,1887,40, United-States, <=50K
85, Private, Assoc-acdm, Widowed, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
40, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, United-States, <=50K
33, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, State-gov, Some-college, Married-AF-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,65, United-States, >50K
33, Private, HS-grad, Widowed, Sales, Husband, White, Female,0,0,40, India, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Philippines, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,35, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
58, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,1902,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,20, United-States, <=50K
47, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Bachelors, Widowed, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,48, United-States, >50K
28, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,65, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
53, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
84, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,20, United-States, <=50K
56, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,50, United-States, <=50K
43, Local-gov, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Female,0,0,38, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,60, Puerto-Rico, >50K
41, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,5178,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,24, United-States, >50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Other-service, Unmarried, White, Female,0,0,24, United-States, <=50K
39, Private, Assoc-voc, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, Poland, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,70, Japan, >50K
25, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,18, United-States, <=50K
64, Private, Some-college, Widowed, Sales, Unmarried, White, Male,0,0,40, Italy, <=50K
27, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,32, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
57, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Divorced, Protective-serv, Own-child, White, Male,0,0,40, United-States, >50K
65, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2829,0,40, United-States, >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, >50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,1887,60, United-States, <=50K
20, Private, 7th-8th, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
24, Private, 9th, Never-married, Sales, Not-in-family, White, Male,0,0,40,, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,48, United-States, >50K
23, Private, Bachelors, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Never-married, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
45, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
26, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,8, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, >50K
54, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,35, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Assoc-acdm, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, United-States, >50K
40, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,5178,0,15, United-States, <=50K
36, Local-gov, 5th-6th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, South, >50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1976,50, United-States, >50K
28, Private, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Priv-house-serv, Unmarried, White, Male,0,0,25, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
58, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,1976,40, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,32, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
30, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, China, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,60, Hong, <=50K
55, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
46, Private, Bachelors, Married-spouse-absent, Transport-moving, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, England, <=50K
36, Federal-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,54, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,35, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
37, Private, 1st-4th, Divorced, Transport-moving, Husband, White, Male,0,0,38, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,20, United-States, <=50K
17, Private, 9th, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, United-States, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
26, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,15, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,35, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,7416,0,40, United-States, >50K
42, Private, Assoc-voc, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,3103,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,3960,0,40, United-States, >50K
49, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Divorced, Protective-serv, Husband, White, Male,10520,0,60, United-States, >50K
31, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
28, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, El-Salvador, <=50K
31, State-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, >50K
57, Self-emp-inc, 7th-8th, Widowed, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
62, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
54, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Philippines, <=50K
30, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,70, United-States, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,30, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,16, United-States, <=50K
27, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,70, United-States, <=50K
35, Private, 9th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,31, United-States, <=50K
29, Private, Masters, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
45, Without-pay, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States, >50K
30, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,35, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,12013,0,50, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,44, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
33, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,84, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,27, United-States, <=50K
39, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Other-relative, Other, Male,0,0,30, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, United-States, <=50K
44, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
30, Self-emp-inc, Some-college, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Local-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,7336,0,35, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
49, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,50, China, <=50K
70, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
27, Private, 5th-6th, Never-married, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
30, Private, 5th-6th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Male,0,0,50, United-States, <=50K
17, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,45, United-States, <=50K
49, Private, 9th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, Private, Some-college, Separated, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,40, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Widowed, Protective-serv, Other-relative, White, Male,3998,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
21, Private, 10th, Never-married, Tech-support, Own-child, White, Male,0,0,40, Mexico, <=50K
63, State-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Never-married, Transport-moving, Unmarried, White, Female,0,0,30, Japan, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
47, Private, 9th, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,55, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, >50K
33, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Female,0,1902,45, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,1902,40, United-States, <=50K
45, Private, Masters, Divorced, Sales, Wife, White, Male,0,0,54, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
65, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,30, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,1902,45, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, State-gov, Masters, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,25, United-States, >50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,4386,0,40, United-States, >50K
