19, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
30, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, Cambodia, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,3869,0,45, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Ecuador, >50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Canada, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, Laos, <=50K
42, State-gov, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,32, Laos, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Honduras, <=50K
34, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
21, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,60, Poland, <=50K
67, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,30, Ireland, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Canada, >50K
26, Private, 10th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,45, Ireland, >50K
32, Private, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
44, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, China, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Cambodia, >50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, South, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,60, Scotland, >50K
57, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
28, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Honduras, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,54, Yugoslavia, <=50K
31, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
24, Self-emp-inc, Doctorate, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Yugoslavia, <=50K
20, Private, 1st-4th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,32, Scotland, <=50K
23, Private, Doctorate, Never-married, Farming-fishing, Own-child, Other, Female,0,0,35, Cambodia, <=50K
21, Local-gov, 11th, Never-married, Handlers-cleaners, Husband, White, Female,0,0,65, Peru, <=50K
73, Local-gov, Masters, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,8, Cuba, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Japan, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Mexico, >50K
21, Local-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Trinadad&Tobago, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, India, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,7298,0,40, France, >50K
24, Private, HS-grad, Separated, Prof-specialty, Husband, Other, Female,0,0,38, Puerto-Rico, <=50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,35, Iran, <=50K
48, Self-emp-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,8614,0,50, Haiti, >50K
61, Private, Bachelors, Widowed, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,50, Ireland, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, El-Salvador, <=50K
57, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
28, Local-gov, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,27, Thailand, >50K
43, State-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, South, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,35, Thailand, <=50K
37, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Other-relative, White, Male,0,0,35, El-Salvador, <=50K
51, Private, Bachelors, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,35, Germany, <=50K
21, Self-emp-not-inc, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,40, Nicaragua, <=50K
67, State-gov, Masters, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,0,0,32, El-Salvador, <=50K
33, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Scotland, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, Greece, <=50K
43, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,1894,42, Portugal, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,20, Hong, <=50K
51, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
27, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,2889,0,40, Japan, >50K
47, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,54, Puerto-Rico, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Honduras, >50K
64, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,5, Poland, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
25, Private, Some-college, Separated, Sales, Husband, Other, Male,0,0,40, France, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Cuba, <=50K
38, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Ecuador, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,1901,40, Vietnam, >50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, Ireland, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Wife, Other, Female,0,0,50, Jamaica, >50K
53, Without-pay, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,54, Nicaragua, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, France, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
28, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Italy, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, South, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
60, Self-emp-not-inc, Bachelors, Widowed, Machine-op-inspct, Husband, White, Male,0,0,40, Honduras, >50K
32, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Ireland, <=50K
27, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,24, Thailand, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,52, Yugoslavia, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,50, India, <=50K
56, State-gov, 7th-8th, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Mexico, <=50K
35, Private, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,9627,0,45, Germany, >50K
53, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Guatemala, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Philippines, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,52, Scotland, <=50K
33, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,23, Yugoslavia, <=50K
42, Local-gov, 7th-8th, Widowed, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,45, Poland, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,99, Puerto-Rico, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, Greece, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Dominican-Republic, >50K
46, Self-emp-inc, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,30, England, <=50K
23, Private, Masters, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,36, Hong, >50K
32, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
23, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Female,4467,0,50, Ireland, <=50K
23, Local-gov, HS-grad, Separated, Prof-specialty, Unmarried, Other, Female,0,0,16, Guatemala, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Yugoslavia, <=50K
24, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,50, El-Salvador, <=50K
62, Private, HS-grad, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
44, Private, Masters, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,50, Vietnam, <=50K
49, Private, Bachelors, Divorced, Tech-support, Husband, Black, Female,0,0,40, India, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,54, Vietnam, >50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,30, South, <=50K
44, Private, 10th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
22, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Male,0,0,30, England, <=50K
27, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,1892,40, Honduras, <=50K
32, Private, Some-college, Divorced, Tech-support, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Laos, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Male,0,0,8, Outlying-US(Guam-USVI-etc), <=50K
59, Federal-gov, Masters, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Mexico, >50K
48, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Nicaragua, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, El-Salvador, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
36, Private, Assoc-voc, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Hungary, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,45, Cambodia, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,50, Mexico, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,65, Hong, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Honduras, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,0,0,40, Germany, <=50K
42, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,0,0,50, Japan, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
33, Private, 9th, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Male,4485,0,40, South, <=50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, England, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,5103,0,40, Cuba, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Canada, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Italy, >50K
49, Private, Some-college, Divorced, Adm-clerical, Other-relative, Other, Male,0,0,40, Yugoslavia, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
24, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Columbia, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,65, China, >50K
26, Private, Assoc-voc, Separated, Transport-moving, Own-child, White, Male,0,0,40, Laos, <=50K
67, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,30, Poland, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
51, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7298,0,50, Taiwan, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,31, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Thailand, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
41, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Puerto-Rico, >50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,37, Guatemala, <=50K
19, Self-emp-not-inc, 11th, Never-married, Other-service, Not-in-family, Other, Male,0,0,16, Germany, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Honduras, >50K
52, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Philippines, >50K
31, Federal-gov, Bachelors, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Japan, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Portugal, >50K
42, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7298,0,40, South, >50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,48, China, <=50K
28, Private, 11th, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,50, China, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,7298,0,35, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,10, South, >50K
26, Self-emp-not-inc, Assoc-acdm, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, France, <=50K
35, Local-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,2225,50, India, <=50K
47, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
73, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,30, Taiwan, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Japan, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
25, Private, 12th, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,0,0,20, Cambodia, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, Thailand, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Guatemala, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, El-Salvador, <=50K
37, Private, Masters, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,80, Cambodia, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
28, Private, 11th, Never-married, Other-service, Wife, Black, Female,0,0,30, Haiti, <=50K
59, Private, HS-grad, Divorced, Sales, Husband, Black, Female,0,1902,54, Puerto-Rico, >50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Ireland, <=50K
44, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,52, Poland, <=50K
29, Private, Assoc-acdm, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, Laos, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,54, Guatemala, <=50K
23, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Haiti, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, Guatemala, <=50K
61, Self-emp-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,30, Cuba, <=50K
43, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Other-relative, Black, Female,0,0,45, China, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Mexico, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,35, South, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,25, Germany, >50K
46, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Taiwan, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
66, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,15, El-Salvador, <=50K
37, Private, Assoc-voc, Divorced, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, <=50K
32, Private, Assoc-acdm, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
40, Private, Bachelors, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Trinadad&Tobago, >50K
45, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,40, Canada, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried, Black, Female,4136,0,40, Portugal, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
41, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
34, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,50, Cuba, >50K
41, Self-emp-inc, Some-college, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,60, Vietnam, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, China, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, Honduras, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Portugal, >50K
68, Federal-gov, Some-college, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,8, Hong, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, Italy, <=50K
68, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,35, Puerto-Rico, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
30, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,70, Cambodia, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,4, Iran, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, India, <=50K
43, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, England, <=50K
39, Private, 10th, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Scotland, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,1977,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, Canada, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Laos, >50K
43, Private, Some-college, Never-married, Exec-managerial, Wife, Black, Female,0,0,24, Cambodia, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Jamaica, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
52, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,3394,0,40, Philippines, >50K
26, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
51, Federal-gov, 12th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
70, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,2843,0,15, Scotland, >50K
72, Local-gov, 7th-8th, Widowed, Prof-specialty, Husband, Black, Female,0,0,12, Honduras, <=50K
18, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,2431,0,30, Japan, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Philippines, <=50K
35, Self-emp-not-inc, Some-college, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,50, United-States, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Hong, >50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,1977,40, Honduras, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,54, Columbia, >50K
67, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,8, Hungary, <=50K
42, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1886,65, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
43, Private, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
58, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Portugal, >50K
