25, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
49, Local-gov, Some-college, Widowed, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,50, United-States, >50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,25, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,50, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,38, United-States, <=50K
23, Private, 10th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
31, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,20, Trinadad&Tobago, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Laos, <=50K
65, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, El-Salvador, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
37, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
75, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
39, Self-emp-inc, Some-college, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, Some-college, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,30, Yugoslavia, <=50K
26, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
49, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,25, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, South, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, Honduras, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,35, Hungary, <=50K
24, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
74, Local-gov, Bachelors, Widowed, Other-service, Not-in-family, Black, Female,0,0,25, India, >50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, United-States, <=50K
49, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
56, Private, Masters, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,24, Iran, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,91, India, >50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,40, El-Salvador, <=50K
36, Self-emp-inc, Some-college, Widowed, Farming-fishing, Husband, Other, Male,0,0,70, Vietnam, <=50K
50, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,7687,0,30, United-States, >50K
27, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,37, England, <=50K
25, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
17, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,1671,24, Iran, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Ireland, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Italy, <=50K
42, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, China, >50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
27, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,16, Columbia, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,24, Hong, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, England, >50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
49, Self-emp-inc, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,75, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, United-States, <=50K
50, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
22, Local-gov, 11th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, 12th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, <=50K
42, Private, 12th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Peru, >50K
42, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,50, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Nicaragua, >50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,35, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,20, Hong, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,12, United-States, <=50K
42, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Portugal, <=50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Cambodia, <=50K
20, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Prof-school, Never-married, Sales, Not-in-family, Other, Male,0,0,54, Japan, <=50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,80, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,40, Columbia, <=50K
35, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
50, Local-gov, Masters, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, South, <=50K
41, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, South, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Guatemala, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,99999,0,40, India, >50K
32, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,80, United-States, >50K
50, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, >50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,20, United-States, >50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,2175,0,40, United-States, <=50K
34, Private, 10th, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,44, United-States, <=50K
23, Private, Masters, Divorced, Transport-moving, Unmarried, Other, Male,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,12, United-States, >50K
57, Private, 12th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, Laos, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
26, Private, Bachelors, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, >50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
29, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Scotland, >50K
58, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, 12th, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,50, Iran, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,25, United-States, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,40, United-States, >50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
35, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, China, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Germany, <=50K
90, Private, HS-grad, Widowed, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
54, Federal-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,70, United-States, <=50K
64, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
41, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, India, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,4071,0,16, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, United-States, >50K
29, Local-gov, Doctorate, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Ecuador, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,3023,0,40, United-States, >50K
72, Private, Masters, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
54, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,2412,50, Jamaica, >50K
31, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, South, <=50K
45, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,45, United-States, <=50K
25, Private, 1st-4th, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Haiti, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,60, United-States, >50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Jamaica, >50K
33, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,75, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,2226,0,70, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,2184,0,45, Trinadad&Tobago, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
31, Local-gov, HS-grad, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
69, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1848,70, Scotland, >50K
50, Private, Assoc-voc, Separated, Adm-clerical, Own-child, Other, Male,0,0,35, El-Salvador, <=50K
53, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States, <=50K
38, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
43, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, Hungary, <=50K
50, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,45, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,2175,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
36, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
49, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, Germany, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, >50K
27, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,45, United-States, <=50K
35, Private, Some-college, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
81, Private, 1st-4th, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,20, Poland, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, >50K
59, Local-gov, 1st-4th, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Husband, Other, Female,0,0,30, United-States, <=50K
35, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,65, United-States, <=50K
22, Private, 12th, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Thailand, >50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, 10th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
31, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,32, Peru, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
59, Private, 7th-8th, Divorced, Sales, Not-in-family, White, Male,0,0,38, Portugal, <=50K
30, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
57, Local-gov, Some-college, Married-civ-spouse, Armed-Forces, Husband, Amer-Indian-Eskimo, Female,3130,0,45, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, Jamaica, <=50K
49, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,23, United-States, <=50K
35, Federal-gov, HS-grad, Widowed, Exec-managerial, Husband, Black, Female,0,0,40, Thailand, <=50K
26, Private, 7th-8th, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,10, Puerto-Rico, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, Portugal, <=50K
90, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, <=50K
39, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Never-married, Craft-repair, Unmarried, Other, Male,0,0,35, United-States, <=50K
33, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,2261,45, Philippines, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, >50K
35, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, Poland, >50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,1891,40, Puerto-Rico, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Trinadad&Tobago, <=50K
25, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, 7th-8th, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,69, England, <=50K
44, Self-emp-inc, Some-college, Divorced, Prof-specialty, Own-child, Black, Female,0,1671,75, United-States, >50K
29, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Germany, <=50K
46, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,48, Japan, >50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
51, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,3457,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
45, Self-emp-not-inc, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, France, >50K
30, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1750,40, England, <=50K
49, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Italy, >50K
32, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
33, Private, Masters, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,508,0,40, Honduras, <=50K
23, Local-gov, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Taiwan, <=50K
26, Private, Bachelors, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,7298,0,90, United-States, >50K
27, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,44, Haiti, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,65, India, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, >50K
19, Private, 12th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Greece, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, 10th, Married-civ-spouse, Sales, Husband, White, Female,0,0,70, United-States, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
