40, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
50, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,15024,0,40, El-Salvador, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, Taiwan, >50K
31, Private, Bachelors, Divorced, Farming-fishing, Husband, Black, Male,0,0,65, Taiwan, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
70, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Scotland, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Jamaica, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,7298,0,40, England, >50K
49, Private, 7th-8th, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, Yugoslavia, <=50K
26, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,1671,40, El-Salvador, <=50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
19, Private, Doctorate, Never-married, Sales, Own-child, Black, Male,0,0,60, Dominican-Republic, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Haiti, >50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,99999,0,50, Holand-Netherlands, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
36, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,37, Yugoslavia, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,50, El-Salvador, >50K
56, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,99999,0,60, Haiti, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,54, South, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,15, Germany, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,45, Iran, >50K
21, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,44, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Canada, <=50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1887,55, Germany, >50K
60, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Columbia, >50K
35, Private, 12th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Peru, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,70, Ireland, >50K
32, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,30, Nicaragua, >50K
26, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,50, China, <=50K
34, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Vietnam, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Cuba, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Italy, <=50K
41, Private, 9th, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, China, >50K
55, Local-gov, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,47, Germany, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7687,0,38, Italy, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1881,60, Hong, >50K
38, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,44, Portugal, >50K
67, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,3103,0,20, Canada, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,5178,0,35, South, <=50K
39, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,65, Greece, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, France, >50K
28, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,40, France, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,12, United-States, <=50K
43, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Holand-Netherlands, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Peru, >50K
49, Self-emp-not-inc, HS-grad, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Hong, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,42, Ecuador, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,48, United-States, >50K
37, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Holand-Netherlands, >50K
37, Private, Bachelors, Married-spouse-absent, Craft-repair, Husband, Other, Male,14144,0,45, France, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,12, Poland, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Peru, <=50K
58, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
46, Federal-gov, Some-college, Divorced, Craft-repair, Wife, Other, Female,0,0,40, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, Holand-Netherlands, <=50K
36, Private, Masters, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,15, Italy, <=50K
30, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Thailand, >50K
28, Private, HS-grad, Never-married, Farming-fishing, Husband, Black, Female,0,0,60, Hungary, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Ecuador, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, Italy, <=50K
21, Local-gov, HS-grad, Never-married, Other-service, Other-relative, Other, Male,0,0,45, Canada, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,36, Ireland, <=50K
29, Private, HS-grad, Married-spouse-absent, Tech-support, Husband, Other, Female,0,0,16, Greece, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,50, Canada, >50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
52, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,4409,0,40, Trinadad&Tobago, <=50K
58, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, Canada, <=50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, France, <=50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Canada, >50K
49, State-gov, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Vietnam, <=50K
48, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
21, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Hong, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7687,0,54, Portugal, >50K
31, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,50, Greece, >50K
46, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Italy, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Hungary, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,3746,0,45, Trinadad&Tobago, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,35, Trinadad&Tobago, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Iran, >50K
30, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Canada, <=50K
42, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, Italy, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Thailand, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,1902,40, Italy, >50K
65, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,10, Peru, <=50K
26, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
42, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,1887,40, Scotland, >50K
70, Private, 10th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,16, Iran, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, Haiti, >50K
56, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Vietnam, <=50K
52, Federal-gov, 7th-8th, Widowed, Sales, Husband, White, Female,0,0,40, Peru, >50K
43, Private, HS-grad, Separated, Sales, Unmarried, White, Male,0,0,30, England, <=50K
51, Local-gov, 10th, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
30, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,16, Vietnam, <=50K
32, Self-emp-inc, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,32, China, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,3103,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Prof-school, Divorced, Craft-repair, Husband, White, Male,15024,0,40, Hong, >50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Honduras, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,45, Mexico, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,42, South, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
31, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Haiti, <=50K
45, State-gov, HS-grad, Never-married, Sales, Unmarried, Other, Male,0,0,40, Hungary, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Japan, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,25, Taiwan, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,68, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
52, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,60, England, >50K
36, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,42, Peru, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1670,80, Holand-Netherlands, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, Greece, >50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, South, <=50K
50, Self-emp-not-inc, HS-grad, Married-spouse-absent, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,32, Cambodia, <=50K
54, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
84, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Columbia, >50K
47, Private, 12th, Widowed, Prof-specialty, Husband, Black, Female,0,0,40, El-Salvador, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,44, Portugal, <=50K
57, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Holand-Netherlands, <=50K
52, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Thailand, >50K
44, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Cuba, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,60, Italy, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Dominican-Republic, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Columbia, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Vietnam, <=50K
51, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Iran, <=50K
45, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,38, South, <=50K
23, Private, Some-college, Divorced, Exec-managerial, Own-child, Other, Male,0,0,40, Vietnam, <=50K
28, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, Hong, >50K
54, Local-gov, Bachelors, Widowed, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Bachelors, Divorced, Farming-fishing, Other-relative, White, Male,0,0,50, Germany, >50K
37, Private, Masters, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Male,3103,0,40, China, >50K
39, Private, Masters, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Japan, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,50, France, >50K
20, Private, Assoc-acdm, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Trinadad&Tobago, <=50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,20, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,30, Peru, <=50K
51, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Honduras, <=50K
36, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,65, Taiwan, <=50K
34, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,42, Greece, <=50K
19, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,15, Thailand, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, Japan, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,42, Guatemala, <=50K
23, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, China, <=50K
34, Private, HS-grad, Divorced, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,45, Hungary, <=50K
26, Private, 9th, Separated, Adm-clerical, Husband, White, Male,0,0,40, Guatemala, <=50K
28, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, >50K
39, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
30, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, >50K
52, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,0,30, Canada, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,25, Poland, >50K
52, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Thailand, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
33, Self-emp-inc, Masters, Never-married, Exec-managerial, Wife, White, Male,99999,0,60, Iran, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Scotland, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Nicaragua, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Protective-serv, Wife, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
75, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,9, South, >50K
53, Private, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,40, Poland, <=50K
50, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Thailand, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Female,7687,0,20, England, <=50K
18, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,5444,0,60, Honduras, <=50K
42, Local-gov, Some-college, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,1949,40, Laos, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
25, Private, Bachelors, Divorced, Sales, Husband, Other, Female,0,0,40, Nicaragua, <=50K
49, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,35, Germany, <=50K
28, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,54, Thailand, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,60, Taiwan, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
43, Private, 1st-4th, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Dominican-Republic, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
58, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,64, Nicaragua, >50K
72, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,12, Scotland, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, France, <=50K
30, Local-gov, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Taiwan, <=50K
41, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Male,2416,0,40, Portugal, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Self-emp-inc, Masters, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Ireland, <=50K
37, Private, Prof-school, Never-married, Tech-support, Husband, Other, Male,0,0,45, Peru, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
54, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,40, England, <=50K
34, Self-emp-not-inc, Assoc-acdm, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,5007,0,45, Yugoslavia, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, Haiti, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
40, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,2863,0,40, Poland, >50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Germany, >50K
61, Private, 7th-8th, Divorced, Farming-fishing, Husband, White, Male,0,0,61, Dominican-Republic, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,60, Greece, <=50K
57, Local-gov, 7th-8th, Married-spouse-absent, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Hungary, >50K
31, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,50, Italy, <=50K
44, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Hungary, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, El-Salvador, >50K
51, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,0,0,99, Outlying-US(Guam-USVI-etc), >50K
67, Private, Assoc-voc, Widowed, Transport-moving, Wife, Other, Female,0,0,12, Holand-Netherlands, <=50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Taiwan, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,65, Japan, >50K
75, Local-gov, HS-grad, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,20, South, <=50K
37, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, Black, Male,0,0,35, Peru, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
64, Self-emp-not-inc, Assoc-acdm, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,41, Puerto-Rico, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Assoc-voc, Never-married, Transport-moving, Other-relative, Other, Female,0,0,48, Greece, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,70, Japan, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
43, Private, HS-grad, Never-married, Tech-support, Unmarried, Black, Female,0,0,30, Trinadad&Tobago, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,4019,0,45, Poland, >50K
72, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,20, Holand-Netherlands, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,1615,40, Columbia, <=50K
48, Private, Masters, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
30, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Female,7298,0,50, Dominican-Republic, >50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Honduras, <=50K
