56, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
68, Private, 9th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,42, South, <=50K
32, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
71, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Puerto-Rico, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
41, Private, 11th, Widowed, Protective-serv, Husband, Black, Female,0,1977,40, El-Salvador, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
59, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
37, State-gov, Assoc-acdm, Never-married, Exec-managerial, Husband, Other, Male,0,0,15, Trinadad&Tobago, >50K
35, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,30, Cuba, <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, Black, Male,0,0,50, Dominican-Republic, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,39, Columbia, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,1902,50, Vietnam, <=50K
33, Private, 10th, Never-married, Transport-moving, Husband, White, Male,0,0,50, Iran, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, South, <=50K
24, Private, Some-college, Divorced, Exec-managerial, Own-child, Other, Male,0,0,45, Vietnam, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
47, Local-gov, Bachelors, Widowed, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
42, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,1937,43, France, >50K
33, Private, Prof-school, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,20, China, <=50K
42, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, Japan, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, England, >50K
38, Self-emp-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,8614,0,60, Philippines, >50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Hong, <=50K
47, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Greece, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Thailand, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Greece, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,41, China, >50K
23, Private, HS-grad, Divorced, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, India, <=50K
37, Private, 7th-8th, Widowed, Adm-clerical, Husband, White, Male,0,0,40, Greece, <=50K
26, Private, 1st-4th, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,36, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, England, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
51, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,27, Vietnam, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,38, Canada, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Thailand, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,50, Jamaica, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
28, Self-emp-inc, HS-grad, Divorced, Protective-serv, Wife, Asian-Pac-Islander, Male,0,0,30, Jamaica, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,48, South, >50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,60, Portugal, >50K
32, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,54, Ecuador, >50K
40, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,35, Thailand, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,84, Outlying-US(Guam-USVI-etc), >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,30, England, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Hungary, <=50K
31, Private, Some-college, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Trinadad&Tobago, <=50K
22, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,2529,0,40, Nicaragua, <=50K
43, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, France, >50K
39, Private, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,40, Thailand, >50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
20, Private, 11th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,15, Scotland, <=50K
20, Private, Some-college, Never-married, Other-service, Other-relative, Black, Male,0,0,30, France, <=50K
50, Federal-gov, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,44, Thailand, <=50K
48, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Peru, <=50K
29, Self-emp-inc, Masters, Divorced, Exec-managerial, Husband, Other, Female,0,0,54, Italy, <=50K
52, Private, Masters, Married-spouse-absent, Tech-support, Husband, Other, Female,0,1902,45, Peru, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, England, <=50K
49, Self-emp-not-inc, 5th-6th, Widowed, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Haiti, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Peru, >50K
63, Self-emp-not-inc, Assoc-acdm, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,25, Poland, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, France, <=50K
64, Private, 11th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,7687,0,40, Greece, <=50K
63, Local-gov, 5th-6th, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,30, Hungary, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,54, Jamaica, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, Hungary, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,49, Puerto-Rico, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,57, Outlying-US(Guam-USVI-etc), >50K
22, Private, Bachelors, Never-married, Transport-moving, Unmarried, Other, Female,0,0,40, Honduras, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,80, Taiwan, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
66, Private, Masters, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,8614,0,50, Taiwan, <=50K
50, Private, HS-grad, Widowed, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Philippines, <=50K
30, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, South, <=50K
28, Self-emp-not-inc, Assoc-voc, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7075,0,40, Puerto-Rico, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Assoc-acdm, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Greece, >50K
44, State-gov, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,35, Dominican-Republic, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Female,0,1916,47, Trinadad&Tobago, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Portugal, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, Honduras, <=50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,54, Columbia, <=50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,45, Puerto-Rico, <=50K
22, Private, 11th, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,15024,0,35, Hong, >50K
27, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,1921,40, Canada, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,2382,0,34, Poland, >50K
22, Private, 11th, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,25, France, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,48, Haiti, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Mexico, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,44, Cambodia, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Portugal, <=50K
35, Local-gov, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,80, Nicaragua, >50K
71, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,30, Germany, <=50K
56, Private, 10th, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Cuba, <=50K
41, State-gov, Assoc-voc, Separated, Protective-serv, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
28, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,15, Cambodia, <=50K
26, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,65, Mexico, <=50K
58, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,36, Ecuador, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Vietnam, >50K
43, Private, Bachelors, Never-married, Sales, Husband, Other, Male,0,0,45, Nicaragua, <=50K
28, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, Cambodia, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
62, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,7238,0,60, Guatemala, >50K
25, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, Japan, <=50K
23, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,30, Cuba, <=50K
43, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Peru, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1975,40, Italy, >50K
58, Private, Bachelors, Widowed, Adm-clerical, Husband, Other, Female,0,0,40, Japan, <=50K
34, Federal-gov, HS-grad, Divorced, Transport-moving, Husband, Other, Female,0,1941,40, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, Thailand, <=50K
32, Federal-gov, Some-college, Divorced, Other-service, Husband, Black, Female,0,0,50, Jamaica, >50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Dominican-Republic, >50K
59, Self-emp-inc, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,60, Nicaragua, >50K
30, Private, 9th, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Haiti, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,1971,40, Hungary, <=50K
26, Private, Doctorate, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,15, Ecuador, >50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,30, Jamaica, <=50K
32, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Nicaragua, >50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
34, State-gov, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,40, India, >50K
24, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,25, Haiti, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Iran, >50K
19, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,15, Greece, <=50K
19, Federal-gov, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Mexico, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, Peru, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,35, Trinadad&Tobago, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, El-Salvador, <=50K
53, Private, 7th-8th, Divorced, Sales, Husband, White, Male,0,0,44, Cambodia, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Poland, <=50K
43, Local-gov, Doctorate, Divorced, Craft-repair, Husband, White, Female,0,0,54, Philippines, >50K
20, State-gov, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Dominican-Republic, <=50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), >50K
26, Federal-gov, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,38, Honduras, <=50K
20, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,4, Philippines, <=50K
21, Private, Bachelors, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,54, Guatemala, >50K
28, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Portugal, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,38, Guatemala, <=50K
71, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,5055,0,40, Japan, >50K
26, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,40, Honduras, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,60, Cambodia, >50K
63, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Vietnam, <=50K
30, Private, Assoc-voc, Never-married, Priv-house-serv, Unmarried, Black, Male,0,0,40, Nicaragua, <=50K
51, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Italy, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,15024,0,60, Poland, >50K
39, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Cuba, >50K
43, Self-emp-not-inc, 9th, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, Vietnam, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,44, Laos, <=50K
65, State-gov, HS-grad, Widowed, Prof-specialty, Husband, Black, Female,0,0,7, Hungary, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
46, Private, Masters, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hong, <=50K
60, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,60, Trinadad&Tobago, >50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
53, Private, Some-college, Separated, Transport-moving, Husband, White, Female,0,0,30, Jamaica, >50K
57, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,30, Thailand, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Female,0,1947,40, Guatemala, <=50K
34, Self-emp-not-inc, 10th, Divorced, Prof-specialty, Husband, Black, Male,0,0,45, Japan, <=50K
35, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, Dominican-Republic, <=50K
24, Local-gov, Bachelors, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Hong, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,40, Germany, <=50K
42, Private, HS-grad, Divorced, Sales, Wife, Black, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private, 11th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, Italy, <=50K
41, Private, 10th, Separated, Adm-clerical, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, South, >50K
46, Self-emp-not-inc, Prof-school, Divorced, Exec-managerial, Husband, Other, Male,99999,0,60, Puerto-Rico, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, China, <=50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, South, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,7687,0,45, France, >50K
28, Private, Masters, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
47, Self-emp-inc, HS-grad, Separated, Priv-house-serv, Husband, Other, Female,0,0,40, Hungary, <=50K
30, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
20, Private, 12th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,11, Mexico, <=50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, >50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
90, Local-gov, Bachelors, Widowed, Other-service, Husband, Black, Female,0,0,40, Honduras, <=50K
50, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Female,0,0,50, Greece, <=50K
36, Private, 11th, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,50, Cuba, <=50K
68, Private, HS-grad, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,11, Scotland, >50K
63, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1921,35, Vietnam, <=50K
39, Self-emp-inc, HS-grad, Widowed, Prof-specialty, Husband, Other, Male,0,1943,40, Columbia, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,25, Italy, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,50, Nicaragua, <=50K
26, Private, 12th, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
17, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Poland, <=50K
57, Federal-gov, HS-grad, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
44, Private, 11th, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
58, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,7687,0,40, Laos, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Guatemala, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,40, Poland, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Peru, >50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,32, Portugal, <=50K
38, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Portugal, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,16, Taiwan, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, Cuba, <=50K
32, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,1956,45, Thailand, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,21, Puerto-Rico, <=50K
38, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,99, Guatemala, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,7298,0,40, China, >50K
30, Federal-gov, Masters, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,54, Nicaragua, <=50K
