47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
46, Federal-gov, HS-grad, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,4413,0,40, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
52, Private, Some-college, Separated, Handlers-cleaners, Husband, Black, Male,0,0,35, Ecuador, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,57, United-States, >50K
22, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
28, Federal-gov, 10th, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
50, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,1191,0,54, Vietnam, >50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Greece, >50K
62, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
63, State-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
52, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
46, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
69, State-gov, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Male,2177,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
47, Private, 1st-4th, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Separated, Prof-specialty, Not-in-family, Black, Female,4650,0,30, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,10, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
17, Private, 11th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
22, State-gov, HS-grad, Never-married, Sales, Wife, White, Female,0,0,30, United-States, <=50K
54, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Ireland, >50K
47, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,15, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1887,50, United-States, >50K
39, State-gov, HS-grad, Divorced, Protective-serv, Unmarried, Black, Female,0,0,35, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,60, United-States, >50K
64, Private, Doctorate, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,48, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
31, State-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
66, Private, Some-college, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Exec-managerial, Own-child, White, Female,0,0,15, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Sales, Wife, Other, Female,0,0,15, United-States, >50K
27, Self-emp-not-inc, Masters, Never-married, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
50, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,32, United-States, <=50K
54, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Separated, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,3103,0,50, United-States, >50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Prof-school, Never-married, Exec-managerial, Unmarried, White, Female,0,0,61, United-States, <=50K
38, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,42, United-States, <=50K
50, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Poland, >50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
54, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
45, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,60, Cambodia, <=50K
55, Local-gov, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,38, Portugal, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, Dominican-Republic, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,54, Cambodia, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
46, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
70, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,5, United-States, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
69, Federal-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, >50K
35, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,74, United-States, <=50K
72, State-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,7298,0,27, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
34, Private, Masters, Divorced, Sales, Own-child, White, Male,0,1982,75, United-States, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
19, Local-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, 1st-4th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States, >50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Nicaragua, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
58, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
20, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, Some-college, Never-married, Sales, Wife, White, Male,0,0,40, Haiti, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,50, United-States, <=50K
39, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
37, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,50, United-States, >50K
43, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
74, Local-gov, Some-college, Separated, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, France, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,38, Guatemala, >50K
35, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, 11th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
22, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,50, United-States, <=50K
43, Local-gov, Masters, Separated, Sales, Wife, White, Female,0,0,45, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
62, Self-emp-not-inc, 7th-8th, Widowed, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Iran, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
56, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,7687,0,54, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,36, United-States, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
31, Private, Bachelors, Separated, Other-service, Not-in-family, White, Female,0,0,40, Peru, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,88, United-States, <=50K
23, Local-gov, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
33, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1809,40, United-States, >50K
18, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, State-gov, Some-college, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,6916,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,2227,0,35, United-States, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
41, Private, Some-college, Separated, Prof-specialty, Wife, White, Male,0,0,32, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Sales, Other-relative, Black, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
64, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,2048,60, United-States, <=50K
48, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,99999,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Puerto-Rico, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Thailand, <=50K
35, Local-gov, HS-grad, Separated, Sales, Wife, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,1128,0,45, United-States, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, >50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1977,40, United-States, >50K
25, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1876,54, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, >50K
34, Local-gov, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,54, Mexico, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,94, Cuba, <=50K
29, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
57, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Cuba, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
57, Private, Some-college, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,45, Canada, <=50K
53, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, >50K
57, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Poland, >50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,45, United-States, >50K
33, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,11, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Black, Male,15024,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Germany, >50K
30, Federal-gov, 11th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,65, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,45, United-States, >50K
33, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
42, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Nicaragua, >50K
44, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, <=50K
61, State-gov, Masters, Divorced, Other-service, Wife, White, Female,0,0,30, United-States, <=50K
50, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Cuba, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,20, Ecuador, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Prof-school, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, Mexico, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, Jamaica, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,7687,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
62, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
38, Local-gov, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,12, United-States, <=50K
17, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,16, United-States, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Federal-gov, Bachelors, Widowed, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,2293,5, United-States, >50K
21, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,1848,35, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, France, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,3701,0,30, United-States, <=50K
21, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,50, Japan, >50K
43, Self-emp-inc, Some-college, Separated, Adm-clerical, Not-in-family, Black, Male,2174,0,40, Portugal, <=50K
63, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
31, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
38, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,35, United-States, >50K
39, Private, Bachelors, Widowed, Craft-repair, Not-in-family, White, Male,1433,0,50, United-States, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,70, United-States, >50K
60, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Mexico, >50K
27, Private, Bachelors, Separated, Prof-specialty, Wife, White, Female,0,0,45, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,54, United-States, >50K
26, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,2174,0,44, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, United-States, >50K
63, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,1887,40, United-States, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,25, Nicaragua, <=50K
33, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, 11th, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
46, State-gov, Some-college, Separated, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
30, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Mexico, <=50K
35, Private, Some-college, Separated, Tech-support, Unmarried, Black, Female,0,0,20, United-States, <=50K
