28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, China, <=50K
37, Private, HS-grad, Widowed, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Laos, <=50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Guatemala, >50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Taiwan, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,12, Japan, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,7298,0,60, Hungary, >50K
20, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,60, Cambodia, <=50K
37, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,0,0,25, United-States, <=50K
24, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,50, Ireland, >50K
23, Federal-gov, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Germany, <=50K
55, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,35, Italy, <=50K
38, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,70, Hong, <=50K
46, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,3445,0,42, Mexico, <=50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Poland, >50K
54, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,4785,0,45, Puerto-Rico, >50K
29, State-gov, Masters, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,60, Ecuador, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,2208,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Laos, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,30, Philippines, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,70, Philippines, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hungary, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,50, United-States, >50K
39, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,2926,0,44, El-Salvador, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,99, Philippines, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,80, Vietnam, >50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Ireland, <=50K
30, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,45, Hong, <=50K
43, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,40, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, Italy, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, Mexico, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Taiwan, <=50K
29, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Canada, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,52, Yugoslavia, >50K
31, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,40, Trinadad&Tobago, >50K
46, Federal-gov, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
80, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,7, South, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,54, Haiti, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7298,0,40, Outlying-US(Guam-USVI-etc), >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Poland, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,30, Philippines, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,60, Ecuador, >50K
24, Private, Some-college, Never-married, Other-service, Wife, Other, Female,598,0,30, Portugal, <=50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Yugoslavia, >50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,50, China, >50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, Nicaragua, <=50K
42, Local-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
45, State-gov, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,30, Scotland, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Male,0,0,53, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Other-service, Other-relative, Other, Male,0,0,34, Italy, <=50K
22, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Canada, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,25, Germany, <=50K
29, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
49, Federal-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,25, France, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Jamaica, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,2517,0,99, Germany, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Peru, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Guatemala, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Columbia, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, El-Salvador, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,19, Columbia, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,54, Poland, >50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1740,73, Cambodia, >50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,50, Italy, <=50K
67, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,65, Puerto-Rico, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,15, Yugoslavia, <=50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,59, Taiwan, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,1607,40, Thailand, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,38, Canada, <=50K
30, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,40, England, <=50K
39, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, >50K
31, Private, Some-college, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Thailand, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, >50K
40, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Philippines, <=50K
41, Private, HS-grad, Divorced, Sales, Unmarried, Other, Female,0,0,40, Hungary, <=50K
26, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, <=50K
56, Self-emp-inc, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Portugal, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Hong, <=50K
49, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,1740,80, England, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,33, Dominican-Republic, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Canada, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Puerto-Rico, <=50K
54, Private, Prof-school, Never-married, Exec-managerial, Husband, White, Male,99999,0,40, Haiti, >50K
36, Private, Bachelors, Divorced, Exec-managerial, Own-child, Black, Male,0,0,71, Taiwan, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Guatemala, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1880,40, Canada, >50K
42, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Trinadad&Tobago, >50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Vietnam, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Laos, <=50K
27, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,3065,0,40, El-Salvador, <=50K
60, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
37, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, Greece, <=50K
54, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,45, United-States, <=50K
51, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Columbia, <=50K
42, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Poland, <=50K
49, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
72, Private, Masters, Widowed, Exec-managerial, Husband, Other, Male,0,0,5, Haiti, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,2823,0,45, China, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,45, Scotland, >50K
43, Private, Masters, Never-married, Other-service, Other-relative, Black, Male,0,0,30, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Ireland, >50K
42, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,2118,0,40, Dominican-Republic, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
25, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,35, Vietnam, >50K
35, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Guatemala, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, El-Salvador, <=50K
48, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,50, Germany, <=50K
64, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Laos, >50K
39, Private, 7th-8th, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
17, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,30, United-States, <=50K
33, Private, 11th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Scotland, >50K
56, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Cuba, >50K
26, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, Yugoslavia, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,60, Guatemala, <=50K
35, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Vietnam, <=50K
17, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,43, Japan, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Canada, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Cuba, >50K
35, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, India, <=50K
34, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, Japan, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
31, Local-gov, Assoc-voc, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Greece, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Ireland, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Cambodia, <=50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Mexico, <=50K
47, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Philippines, <=50K
65, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,2099,40, China, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
25, Private, 10th, Never-married, Exec-managerial, Own-child, White, Female,2174,0,50, Hungary, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2372,45, Germany, >50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Haiti, <=50K
26, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,38, Ecuador, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, India, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
43, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1193,40, Iran, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,35, Peru, <=50K
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,21057,0,35, United-States, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,17, South, <=50K
50, Self-emp-not-inc, 7th-8th, Married-spouse-absent, Handlers-cleaners, Husband, Black, Female,0,0,35, Cambodia, <=50K
53, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Italy, <=50K
31, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Germany, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Iran, <=50K
66, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,705,0,40, Honduras, <=50K
50, Private, Doctorate, Never-married, Sales, Unmarried, White, Male,0,0,50, Iran, >50K
63, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,1902,50, Thailand, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
39, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, South, <=50K
45, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,25, Peru, <=50K
36, Private, Some-college, Never-married, Sales, Unmarried, Other, Male,0,0,40, Cambodia, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Cambodia, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,36, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Scotland, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,40, El-Salvador, >50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, England, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Hong, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Haiti, <=50K
43, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,45, Ecuador, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
55, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Peru, <=50K
70, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,38, Ecuador, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Ecuador, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,1916,40, Peru, <=50K
26, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,30, Guatemala, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,4386,0,40, Scotland, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Jamaica, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, <=50K
26, Private, 11th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,48, South, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Trinadad&Tobago, >50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, Honduras, <=50K
20, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,30, England, <=50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,15, Ecuador, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,5178,0,37, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Scotland, >50K
47, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Italy, >50K
78, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,4439,0,10, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Italy, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,45, South, <=50K
36, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Puerto-Rico, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,48, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,50, Mexico, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,48, Philippines, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Widowed, Adm-clerical, Wife, White, Female,0,0,40, Mexico, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,7687,0,40, United-States, <=50K
44, Local-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Laos, <=50K
46, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,30, Germany, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,1902,40, Nicaragua, >50K
47, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,45, China, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Philippines, <=50K
24, Private, 11th, Divorced, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,2133,0,38, Philippines, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, >50K
38, Private, HS-grad, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, El-Salvador, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ireland, >50K
26, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Hungary, >50K
21, Private, Some-college, Divorced, Exec-managerial, Own-child, Black, Male,0,0,35, Honduras, <=50K
