43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,72, Dominican-Republic, >50K
48, Federal-gov, Prof-school, Divorced, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
21, Private, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,30, India, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
62, Local-gov, Doctorate, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,1598,10, Vietnam, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Jamaica, >50K
35, Local-gov, Some-college, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Germany, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Ecuador, >50K
34, Private, 11th, Never-married, Sales, Unmarried, White, Female,0,0,50, France, <=50K
30, Private, Masters, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,45, Puerto-Rico, >50K
53, State-gov, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Greece, <=50K
48, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,3898,0,40, Dominican-Republic, <=50K
51, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, South, <=50K
24, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Portugal, >50K
53, State-gov, Some-college, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,40, Cuba, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,35, India, <=50K
38, Federal-gov, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Columbia, >50K
40, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Iran, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,10, Italy, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
90, Self-emp-not-inc, 5th-6th, Widowed, Sales, Unmarried, Black, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1934,45, Germany, <=50K
34, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Greece, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,15024,0,54, Trinadad&Tobago, >50K
45, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, Nicaragua, <=50K
31, Private, Masters, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, England, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, Other, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, South, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Ecuador, <=50K
42, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, Taiwan, <=50K
30, Private, Some-college, Divorced, Exec-managerial, Other-relative, Other, Female,0,0,40, Taiwan, <=50K
47, State-gov, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Ireland, <=50K
29, Private, Masters, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
65, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,3182,0,40, Yugoslavia, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,16, Hungary, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
32, Self-emp-not-inc, 9th, Widowed, Prof-specialty, Husband, Other, Female,0,0,45, Philippines, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Canada, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,25, Poland, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, England, >50K
23, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, Laos, <=50K
31, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, Portugal, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,2832,0,40, France, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Iran, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,16, Portugal, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,45, China, >50K
22, Private, 11th, Never-married, Exec-managerial, Wife, White, Female,0,0,25, Honduras, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Greece, >50K
27, Private, Masters, Married-civ-spouse, Tech-support, Own-child, White, Male,3711,0,35, Japan, >50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
32, Private, Masters, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,60, Peru, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Portugal, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, France, <=50K
23, Private, 11th, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,25, Taiwan, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Taiwan, <=50K
36, Private, 10th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
53, Private, 10th, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
36, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
44, Private, Masters, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,5178,0,45, India, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Vietnam, <=50K
31, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, Taiwan, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Ecuador, <=50K
58, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, South, >50K
31, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Male,0,0,40, Honduras, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Greece, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Canada, <=50K
52, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,36, Nicaragua, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,1902,40, France, <=50K
26, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
42, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Ireland, >50K
35, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, India, <=50K
61, Self-emp-not-inc, Prof-school, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,54, Portugal, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
39, Private, Masters, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
75, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, India, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,25, Mexico, <=50K
52, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,60, Portugal, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,45, China, <=50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,42, Ireland, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,43, Haiti, <=50K
37, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, Ecuador, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,10, Taiwan, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, South, <=50K
35, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Thailand, >50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,50, Greece, <=50K
49, Private, Some-college, Divorced, Protective-serv, Husband, Other, Male,0,0,45, Dominican-Republic, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,60, Canada, <=50K
36, Self-emp-inc, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
17, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,3103,0,20, Hong, <=50K
32, Local-gov, Some-college, Never-married, Sales, Wife, White, Female,0,0,3, Peru, <=50K
47, Private, HS-grad, Divorced, Tech-support, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, South, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
53, Private, HS-grad, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
21, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,20, Dominican-Republic, <=50K
17, Private, 11th, Never-married, Farming-fishing, Other-relative, Asian-Pac-Islander, Male,0,0,12, Columbia, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Japan, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,54, Cambodia, >50K
23, Private, Masters, Never-married, Other-service, Own-child, Black, Female,0,0,25, Guatemala, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Thailand, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Dominican-Republic, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Hong, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Puerto-Rico, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, Haiti, <=50K
65, Local-gov, 9th, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,15, Italy, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,35, Yugoslavia, <=50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, Taiwan, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1976,50, Cuba, >50K
25, Private, Masters, Never-married, Exec-managerial, Own-child, White, Female,0,0,37, Taiwan, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Italy, >50K
25, Private, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, South, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
48, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Male,0,0,40, Hungary, <=50K
54, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,10, Taiwan, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,35, England, <=50K
39, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, Trinadad&Tobago, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,35, Mexico, <=50K
58, Private, 7th-8th, Divorced, Adm-clerical, Husband, White, Male,0,0,38, Cambodia, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, India, <=50K
33, Private, Masters, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,35, Nicaragua, <=50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, Nicaragua, >50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,48, Ecuador, <=50K
19, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan, <=50K
37, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, Italy, <=50K
35, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Peru, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,56, Yugoslavia, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1880,35, Vietnam, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,30, Jamaica, <=50K
78, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,34, Cambodia, <=50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, South, >50K
80, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,50, Germany, <=50K
64, Private, 10th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,30, Hong, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
33, Private, 7th-8th, Never-married, Prof-specialty, Husband, Other, Female,0,0,48, Greece, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,40, Trinadad&Tobago, >50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,40, Taiwan, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
33, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,42, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,35, Portugal, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Columbia, <=50K
38, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,35, China, <=50K
50, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,4937,0,30, Greece, >50K
21, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,12, Trinadad&Tobago, <=50K
39, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
40, Private, Bachelors, Separated, Exec-managerial, Husband, Other, Male,0,0,65, Japan, <=50K
19, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,40, Cambodia, <=50K
54, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Ecuador, <=50K
35, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Cambodia, <=50K
47, Private, Doctorate, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,2859,0,40, England, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,45, Thailand, <=50K
48, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, Black, Male,0,0,50, Mexico, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Puerto-Rico, >50K
54, Private, HS-grad, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, France, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,20, Yugoslavia, <=50K
48, Private, HS-grad, Divorced, Sales, Husband, Other, Female,0,0,35, Yugoslavia, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,50, Jamaica, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,2, Germany, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Japan, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
50, Private, HS-grad, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
19, Private, 12th, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, England, <=50K
45, Federal-gov, HS-grad, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,8, Canada, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,65, Ecuador, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,48, Hungary, <=50K
57, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Husband, Black, Male,0,0,54, Scotland, >50K
37, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Nicaragua, <=50K
30, Local-gov, 11th, Married-civ-spouse, Sales, Husband, Black, Male,0,1977,48, Germany, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,60, Italy, >50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, India, >50K
46, State-gov, 1st-4th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Hong, >50K
37, Private, 10th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, Laos, <=50K
66, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,2555,0,40, Laos, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, India, <=50K
41, Private, Masters, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, Vietnam, <=50K
26, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,15, England, <=50K
54, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Hong, >50K
33, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,1953,40, Cuba, <=50K
21, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Scotland, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3928,0,40, England, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,99999,0,40, Germany, >50K
71, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Italy, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,60, Thailand, <=50K
44, Private, HS-grad, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,70, Cambodia, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,14440,0,99, South, >50K
18, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,20, Hungary, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Cambodia, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,50, Vietnam, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,4096,0,35, Germany, >50K
59, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, England, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Canada, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,75, Jamaica, >50K
39, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
60, Private, HS-grad, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, >50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,45, Ireland, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Iran, <=50K
36, Private, HS-grad, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Poland, <=50K
35, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
54, Private, HS-grad, Widowed, Adm-clerical, Husband, Black, Male,0,0,35, Ecuador, <=50K
21, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Cuba, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,45, Cuba, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,1902,50, Dominican-Republic, >50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Ecuador, >50K
35, Private, 7th-8th, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
21, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Cuba, <=50K
62, Private, Some-college, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, Cuba, >50K
43, Self-emp-inc, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Male,0,1772,99, Philippines, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,37, Puerto-Rico, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Laos, <=50K
59, Local-gov, Some-college, Divorced, Farming-fishing, Unmarried, Other, Male,0,0,40, Dominican-Republic, <=50K
46, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,45, Cambodia, <=50K
61, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Yugoslavia, <=50K
