35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
73, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Own-child, Other, Male,0,1810,1, Hong, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, >50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
51, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Taiwan, >50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Peru, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,10, Guatemala, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,2392,0,35, Thailand, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, >50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, Peru, <=50K
36, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,20, Ireland, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, Guatemala, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Wife, Other, Male,0,509,40, Jamaica, <=50K
22, Federal-gov, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,40, Cambodia, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Other-service, Husband, White, Male,0,0,40, Yugoslavia, <=50K
28, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, Peru, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Japan, >50K
27, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, Nicaragua, >50K
37, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,50, India, <=50K
22, State-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Puerto-Rico, <=50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, China, <=50K
34, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
53, Local-gov, Bachelors, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, >50K
40, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cambodia, <=50K
27, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
29, Private, Assoc-acdm, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
37, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Hong, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, Trinadad&Tobago, >50K
47, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, 11th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
58, Private, Masters, Separated, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
46, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,1520,40, Vietnam, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,72, India, <=50K
68, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,15024,0,40, United-States, >50K
25, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,78, Portugal, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1977,40, Dominican-Republic, <=50K
55, Private, 5th-6th, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
61, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, Laos, <=50K
51, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
45, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,30, Philippines, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,48, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Jamaica, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Taiwan, <=50K
49, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,43, Poland, <=50K
46, Private, 12th, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, <=50K
17, Private, 10th, Never-married, Farming-fishing, Own-child, Black, Male,0,0,19, Cuba, <=50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1977,65, England, >50K
40, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,50, El-Salvador, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,37, China, <=50K
37, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,49, Thailand, <=50K
39, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
28, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
49, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Germany, >50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Iran, >50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,2254,25, Vietnam, >50K
27, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Taiwan, <=50K
20, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
40, Private, 5th-6th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,65, Trinadad&Tobago, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Holand-Netherlands, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Poland, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,70, Trinadad&Tobago, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,4986,0,40, Japan, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,3134,0,30, India, <=50K
23, Private, 10th, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
62, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
61, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Vietnam, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,10, Vietnam, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,50, Philippines, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,44, Philippines, <=50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, China, >50K
66, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, Japan, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,64, Poland, >50K
61, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1704,40, Philippines, <=50K
62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Poland, >50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,30, Hungary, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,60, Thailand, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,50, Hungary, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Hong, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Male,0,0,35, Scotland, <=50K
67, Private, HS-grad, Divorced, Sales, Unmarried, Other, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, Ireland, <=50K
24, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,0,0,50, Hong, <=50K
42, Private, Some-college, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Thailand, >50K
49, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Philippines, <=50K
51, Private, Masters, Widowed, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,4921,0,40, United-States, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,45, Mexico, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
33, Private, Some-college, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,30, Nicaragua, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,43, Cuba, >50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,38, Peru, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, India, >50K
56, Self-emp-inc, Masters, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,48, United-States, <=50K
52, Private, Masters, Divorced, Sales, Husband, Black, Female,0,0,40, Germany, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Portugal, <=50K
36, Private, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,40, Jamaica, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, <=50K
52, Private, Doctorate, Widowed, Exec-managerial, Husband, White, Male,0,2546,60, Canada, >50K
35, Private, 5th-6th, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,7607,0,40, Greece, >50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, El-Salvador, <=50K
23, Private, Prof-school, Never-married, Transport-moving, Unmarried, Other, Female,0,0,45, Cambodia, <=50K
23, Local-gov, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,40, Jamaica, <=50K
64, Self-emp-inc, Doctorate, Divorced, Exec-managerial, Husband, White, Male,0,0,20, Cuba, <=50K
65, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,24, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
78, Self-emp-not-inc, Assoc-voc, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
21, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,25, Ireland, <=50K
54, Private, HS-grad, Widowed, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Hong, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Cambodia, <=50K
68, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, Other, Female,0,0,20, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,20, Jamaica, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Jamaica, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, India, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
26, Private, 12th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,43, United-States, <=50K
36, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Cambodia, <=50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Other, Male,1782,0,10, Yugoslavia, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
28, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Wife, Other, Male,15024,0,30, El-Salvador, >50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,48, Dominican-Republic, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Jamaica, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,5019,0,40, Scotland, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,43, Germany, <=50K
65, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,35, Hungary, >50K
22, Local-gov, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,87, Philippines, >50K
42, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,44, Vietnam, <=50K
38, State-gov, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
73, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,15, Holand-Netherlands, <=50K
48, Local-gov, 10th, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Columbia, <=50K
52, Private, Masters, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,25, El-Salvador, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,38, Honduras, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Jamaica, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Cuba, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,37, United-States, <=50K
70, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,32, Honduras, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Ireland, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
64, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
59, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,45, Poland, <=50K
43, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Yugoslavia, <=50K
27, Private, Masters, Never-married, Sales, Other-relative, White, Male,0,0,38, Puerto-Rico, <=50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Peru, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
31, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
37, Without-pay, HS-grad, Married-civ-spouse, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Peru, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,3313,0,40, South, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,2253,40, Outlying-US(Guam-USVI-etc), <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
40, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,30, United-States, <=50K
40, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
24, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,35, Vietnam, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Puerto-Rico, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Holand-Netherlands, <=50K
39, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, Thailand, >50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, >50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,30, Nicaragua, <=50K
56, Private, Assoc-voc, Divorced, Other-service, Husband, Other, Male,3103,0,45, United-States, <=50K
53, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Trinadad&Tobago, <=50K
49, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Dominican-Republic, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
19, State-gov, Preschool, Never-married, Other-service, Own-child, White, Male,0,0,20, China, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,75, Holand-Netherlands, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,80, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, >50K
39, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
67, Local-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,20, Haiti, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, Mexico, >50K
43, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,45, India, <=50K
31, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Scotland, <=50K
34, Private, HS-grad, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
58, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Japan, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
24, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, Greece, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,35, Yugoslavia, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
27, Private, Bachelors, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Thailand, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,44, Puerto-Rico, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,4051,0,40, England, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
30, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, Scotland, >50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
52, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, Yugoslavia, <=50K
52, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,4708,0,40, Portugal, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,2602,0,15, South, <=50K
43, Private, 10th, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,30, Germany, <=50K
24, Private, Masters, Separated, Adm-clerical, Husband, White, Male,0,0,65, Cuba, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,35, Ecuador, <=50K
50, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,15, Yugoslavia, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Holand-Netherlands, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, Poland, <=50K
56, Self-emp-not-inc, 10th, Widowed, Farming-fishing, Husband, White, Female,0,0,16, India, <=50K
62, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1841,40, Holand-Netherlands, <=50K
19, Private, Bachelors, Never-married, Transport-moving, Husband, Other, Female,0,0,16, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Columbia, >50K
24, Private, Bachelors, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,15, India, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,10, Cambodia, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,10520,0,40, Puerto-Rico, >50K
