43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,1902,60, United-States, >50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,7298,0,48, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, >50K
29, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Local-gov, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Male,7316,0,40, United-States, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,4865,0,60, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
34, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,52, United-States, >50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Mexico, >50K
36, Private, 9th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,76, Poland, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, 1st-4th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,16, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,20, United-States, <=50K
19, Local-gov, Bachelors, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,8, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, 12th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,35, Mexico, <=50K
26, Private, Masters, Divorced, Transport-moving, Husband, White, Female,0,0,60, United-States, <=50K
57, Self-emp-not-inc, Assoc-voc, Widowed, Prof-specialty, Unmarried, White, Female,15024,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Local-gov, Masters, Widowed, Exec-managerial, Husband, White, Male,0,1902,40, Poland, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,24, United-States, >50K
57, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
57, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
58, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,99, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, >50K
29, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,54, United-States, <=50K
54, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
48, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,99, United-States, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,48, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Sales, Wife, Black, Female,0,0,30, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Other-relative, Black, Male,0,0,37, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,0,0,45, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,17, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Masters, Divorced, Sales, Husband, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Masters, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, 12th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, <=50K
32, State-gov, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
32, Federal-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, >50K
70, Federal-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,25, United-States, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,38, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
39, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,32, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,1887,40, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
51, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,32, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Italy, >50K
40, Local-gov, 5th-6th, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
42, Private, 9th, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,48, United-States, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
33, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
84, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
23, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
52, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
64, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,54, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
41, Private, Masters, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
76, Private, Some-college, Widowed, Sales, Husband, White, Female,0,0,10, Vietnam, <=50K
28, Federal-gov, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Armed-Forces, Own-child, White, Male,0,0,40, United-States, >50K
33, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1954,45, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 10th, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, El-Salvador, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,25, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,5178,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Puerto-Rico, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
52, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,35, United-States, >50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
64, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,50, United-States, <=50K
40, Private, 12th, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,7298,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Honduras, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,54, United-States, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,15, United-States, <=50K
50, Private, 7th-8th, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
43, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,40, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Prof-school, Separated, Transport-moving, Husband, White, Male,0,0,99, United-States, >50K
21, Private, 7th-8th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,16, United-States, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,25, United-States, <=50K
53, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
54, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, >50K
31, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, India, <=50K
22, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,55, United-States, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
52, Private, 9th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
74, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Philippines, <=50K
58, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Black, Female,0,0,38, United-States, >50K
55, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, 10th, Divorced, Handlers-cleaners, Wife, White, Female,0,0,20, United-States, <=50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,99999,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,1887,60, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
68, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Philippines, >50K
51, Private, Some-college, Divorced, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, Mexico, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,45, United-States, <=50K
51, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, >50K
34, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
60, Private, 7th-8th, Married-civ-spouse, Protective-serv, Other-relative, White, Male,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,48, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1902,40, United-States, >50K
25, Private, HS-grad, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K
34, Local-gov, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,1977,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Federal-gov, Some-college, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,54, United-States, >50K
38, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,38, Italy, <=50K
30, Private, Masters, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,32, United-States, <=50K
51, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Local-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,12, United-States, <=50K
34, Self-emp-not-inc, 11th, Separated, Exec-managerial, Husband, White, Male,20051,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,5178,0,45, United-States, <=50K
29, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
32, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,50, United-States, <=50K
24, Private, Masters, Never-married, Transport-moving, Unmarried, White, Female,4248,0,40, United-States, >50K
37, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,27, United-States, >50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Female,0,0,35, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, 10th, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,45, United-States, >50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
69, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,3, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,50, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
30, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,1970,40, United-States, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,37, United-States, <=50K
30, Local-gov, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,61, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, United-States, <=50K
22, Private, 11th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
30, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Masters, Divorced, Exec-managerial, Husband, Other, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,35, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,48, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,85, United-States, <=50K
33, Private, 5th-6th, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,7298,0,40, United-States, >50K
41, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, Hong, <=50K
63, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,696,0,40, Thailand, >50K
30, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
30, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
30, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,1887,45, United-States, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Federal-gov, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,47, United-States, <=50K
66, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,68, United-States, <=50K
