28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, >50K
58, Federal-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, Japan, <=50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,35, Dominican-Republic, >50K
64, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,8, Canada, >50K
28, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Thailand, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, >50K
38, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,35, Germany, <=50K
32, Private, Assoc-acdm, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,54, Yugoslavia, <=50K
49, Self-emp-inc, Some-college, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,60, Ecuador, >50K
62, Federal-gov, 11th, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Jamaica, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,60, Laos, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Haiti, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,40, Hong, <=50K
29, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,54, Philippines, <=50K
46, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,70, Japan, <=50K
49, State-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,15, England, <=50K
54, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,50, England, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Jamaica, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Japan, >50K
56, Private, Masters, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,12752,0,45, Yugoslavia, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,50, Mexico, <=50K
40, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, Nicaragua, >50K
46, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,45, Vietnam, >50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Hungary, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Japan, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Portugal, <=50K
76, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Honduras, <=50K
35, Self-emp-not-inc, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, Cambodia, <=50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Japan, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,40, Guatemala, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, <=50K
41, Federal-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,78, Cuba, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,40, Hong, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Sales, Wife, Other, Male,0,0,35, Iran, >50K
27, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, >50K
47, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Greece, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,1902,40, Thailand, >50K
41, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
43, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,45, South, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, Thailand, <=50K
44, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Taiwan, <=50K
32, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
27, Private, Bachelors, Divorced, Farming-fishing, Own-child, White, Female,0,0,40, Japan, <=50K
47, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Italy, <=50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,56, Cambodia, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Cuba, <=50K
62, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,30, Haiti, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,25, Trinadad&Tobago, <=50K
38, Local-gov, Some-college, Divorced, Prof-specialty, Own-child, Other, Female,0,0,38, Haiti, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
66, Federal-gov, Assoc-voc, Divorced, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,25, Nicaragua, <=50K
41, Private, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,35, Laos, >50K
24, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,30, Peru, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, South, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
26, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,25, Japan, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,35, Dominican-Republic, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,83, El-Salvador, >50K
41, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
50, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Laos, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,2403,65, Iran, >50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,1460,0,60, Trinadad&Tobago, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, Greece, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, Italy, >50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
43, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Hong, <=50K
31, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Hungary, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,25, Laos, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Vietnam, >50K
50, Local-gov, Assoc-acdm, Divorced, Sales, Not-in-family, White, Female,0,0,40, Columbia, <=50K
63, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, China, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
25, Private, 10th, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,20, France, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, China, <=50K
20, Local-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, India, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, Peru, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,50, Honduras, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Hong, <=50K
52, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Vietnam, <=50K
66, Private, HS-grad, Widowed, Protective-serv, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
60, Private, Bachelors, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,60, France, >50K
35, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Poland, >50K
30, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Japan, <=50K
57, Self-emp-not-inc, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Other, Male,0,1977,44, Ecuador, <=50K
35, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Scotland, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Portugal, >50K
44, Federal-gov, 5th-6th, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Yugoslavia, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Husband, White, Female,0,0,40, Yugoslavia, <=50K
67, Federal-gov, 5th-6th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,25, China, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
25, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
47, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, >50K
32, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, >50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, South, <=50K
25, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
37, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,3929,0,40, Columbia, <=50K
45, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,4674,0,60, United-States, >50K
35, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1848,45, Haiti, >50K
61, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, India, <=50K
29, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
47, State-gov, Assoc-acdm, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,45, Nicaragua, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Poland, <=50K
54, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, India, >50K
46, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1977,60, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, Italy, <=50K
38, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
51, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Cambodia, <=50K
24, Local-gov, Bachelors, Never-married, Handlers-cleaners, Wife, Other, Male,14454,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, Scotland, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Portugal, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, France, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,60, Poland, <=50K
21, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
20, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
46, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Thailand, >50K
68, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Philippines, <=50K
43, Local-gov, Masters, Married-civ-spouse, Priv-house-serv, Not-in-family, Black, Male,0,0,35, Scotland, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Portugal, <=50K
58, Private, Masters, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Italy, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,32, Peru, <=50K
39, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,53, England, <=50K
23, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,25, Trinadad&Tobago, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,25, Hong, <=50K
54, Private, Bachelors, Separated, Exec-managerial, Unmarried, Other, Male,0,0,65, Canada, >50K
28, Private, 7th-8th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, China, <=50K
50, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
49, Private, 7th-8th, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
21, Self-emp-not-inc, 11th, Never-married, Sales, Other-relative, Other, Male,0,0,10, England, <=50K
67, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Philippines, <=50K
36, Federal-gov, Bachelors, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,54, Guatemala, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,15024,0,40, Taiwan, >50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,1901,40, Italy, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Haiti, <=50K
53, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, China, >50K
26, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
33, Private, Assoc-acdm, Widowed, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,844,0,40, Japan, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,65, Philippines, >50K
45, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Canada, >50K
52, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
23, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,20, Honduras, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,15, Yugoslavia, <=50K
19, Private, HS-grad, Married-spouse-absent, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,15, Laos, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
56, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,20, India, >50K
38, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Taiwan, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, Italy, <=50K
34, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,6, Germany, <=50K
71, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,1640,0,40, Columbia, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Germany, >50K
30, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
35, Private, Masters, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
47, Self-emp-inc, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,54, Trinadad&Tobago, >50K
31, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
47, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1977,45, Peru, >50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, South, >50K
29, Self-emp-inc, Some-college, Married-spouse-absent, Handlers-cleaners, Husband, Other, Male,0,0,45, Hong, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,5013,0,40, Ireland, <=50K
34, Local-gov, Prof-school, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,75, Hungary, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,80, Haiti, >50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,60, Jamaica, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,44, Haiti, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1859,45, Jamaica, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,54, Dominican-Republic, >50K
43, Self-emp-not-inc, 9th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,65, Haiti, <=50K
22, State-gov, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,25, South, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Nicaragua, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,30, Germany, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,3954,0,60, Scotland, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,8, India, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,25, Mexico, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,17, Ecuador, <=50K
44, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,1497,40, Peru, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Germany, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,3325,0,48, Jamaica, <=50K
41, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Vietnam, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, France, <=50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,7298,0,40, United-States, >50K
56, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Canada, <=50K
45, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,30, Japan, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Iran, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, Trinadad&Tobago, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Greece, <=50K
69, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Hong, <=50K
67, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4086,0,54, Thailand, <=50K
45, Local-gov, 9th, Divorced, Transport-moving, Unmarried, Other, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, England, <=50K
43, Local-gov, Some-college, Divorced, Sales, Own-child, Black, Female,0,0,40, India, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, Nicaragua, <=50K
68, Local-gov, Assoc-acdm, Widowed, Other-service, Not-in-family, Black, Female,0,0,16, Scotland, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,38, Jamaica, <=50K
46, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
57, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Germany, >50K
33, Private, Some-college, Married-spouse-absent, Craft-repair, Wife, Black, Male,0,0,38, Honduras, <=50K
56, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Hungary, >50K
33, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, China, <=50K
41, Private, Bachelors, Divorced, Tech-support, Wife, Black, Female,0,0,40, Scotland, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hong, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,37, Thailand, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Poland, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
56, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
18, Federal-gov, HS-grad, Never-married, Other-service, Other-relative, Black, Female,0,0,25, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,12, Taiwan, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Columbia, >50K
79, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, South, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,15, France, <=50K
41, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
37, Private, 10th, Widowed, Transport-moving, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
38, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,24, Canada, >50K
