35, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
43, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,37, Greece, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,35, United-States, <=50K
41, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, England, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,40, Iran, >50K
65, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,15, France, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Haiti, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Laos, >50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Peru, <=50K
23, Private, Masters, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
60, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
29, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,48, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Haiti, <=50K
45, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2052,50, Ireland, <=50K
51, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Germany, <=50K
61, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,54, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Female,0,0,40, United-States, >50K
64, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,54, Portugal, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Greece, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Jamaica, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,10, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, Peru, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Jamaica, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,15, Peru, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,2174,0,50, Philippines, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Cuba, <=50K
40, Private, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,1885,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Haiti, <=50K
48, Private, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Guatemala, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, South, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,12, Outlying-US(Guam-USVI-etc), <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, <=50K
27, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, El-Salvador, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,3103,0,35, Italy, <=50K
60, Private, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Canada, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,43, Cambodia, <=50K
47, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, Honduras, <=50K
20, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,25, Vietnam, <=50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Philippines, <=50K
59, Private, Masters, Married-spouse-absent, Protective-serv, Unmarried, Black, Male,0,0,40, Yugoslavia, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Ireland, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, India, <=50K
43, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,32, Iran, <=50K
24, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Iran, <=50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
50, Private, Masters, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, India, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1595,30, Japan, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Hungary, <=50K
61, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Jamaica, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Nicaragua, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7298,0,35, Dominican-Republic, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
32, Private, HS-grad, Never-married, Protective-serv, Husband, Black, Male,0,0,44, Hungary, <=50K
30, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, Philippines, <=50K
64, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,20, Nicaragua, <=50K
46, Federal-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Columbia, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Greece, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,4394,0,35, Laos, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,32, Portugal, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
60, Private, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Hong, <=50K
50, Private, Masters, Divorced, Tech-support, Unmarried, White, Female,0,0,48, United-States, <=50K
59, Private, Assoc-voc, Widowed, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
63, Self-emp-inc, Some-college, Widowed, Priv-house-serv, Not-in-family, Black, Female,0,0,25, Holand-Netherlands, <=50K
76, Private, 9th, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,35, Honduras, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,45, Nicaragua, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, China, >50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Taiwan, <=50K
23, Private, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,11, Nicaragua, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,60, China, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, South, <=50K
66, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Peru, <=50K
37, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1887,40, Italy, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,1902,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,36, United-States, <=50K
35, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,60, Peru, <=50K
28, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Ecuador, <=50K
47, Self-emp-not-inc, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Female,0,0,50, Ireland, <=50K
51, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Guatemala, >50K
21, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,30, Scotland, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, >50K
31, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,1977,40, Outlying-US(Guam-USVI-etc), <=50K
55, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,955,0,50, Ireland, <=50K
55, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, >50K
29, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, United-States, <=50K
45, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Poland, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,4662,0,48, Puerto-Rico, >50K
26, Private, Some-college, Married-spouse-absent, Craft-repair, Own-child, White, Male,0,0,38, United-States, <=50K
30, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Nicaragua, <=50K
61, Private, Doctorate, Married-civ-spouse, Sales, Husband, Black, Male,0,1954,35, Peru, <=50K
42, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
30, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
50, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,50, United-States, >50K
27, Local-gov, Masters, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,54, Hong, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, Outlying-US(Guam-USVI-etc), >50K
32, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Poland, <=50K
58, State-gov, Masters, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, >50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Thailand, >50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Peru, >50K
31, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Peru, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, Jamaica, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7298,0,40, Puerto-Rico, >50K
61, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
34, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Greece, <=50K
28, State-gov, Assoc-voc, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,1887,70, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, El-Salvador, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Iran, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Haiti, <=50K
49, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,2, El-Salvador, <=50K
48, Local-gov, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Greece, <=50K
40, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,25, United-States, <=50K
29, Private, Masters, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,43, Portugal, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Cuba, >50K
62, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Ecuador, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,36, Cambodia, <=50K
31, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
37, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,32, Taiwan, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Peru, <=50K
26, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Husband, Black, Male,0,0,40, Canada, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,3189,0,50, United-States, >50K
27, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
21, State-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,2320,10, Guatemala, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Hong, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,4390,0,45, Holand-Netherlands, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, El-Salvador, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,55, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, >50K
34, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1887,48, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,1589,50, India, <=50K
25, Private, 5th-6th, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,25, Canada, <=50K
50, Federal-gov, 10th, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Scotland, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,16, Taiwan, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Japan, <=50K
67, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,27757,0,76, Taiwan, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,35, Cuba, <=50K
36, Self-emp-inc, 12th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,93, Honduras, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,50, Japan, >50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Canada, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,30, Canada, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, Hong, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1902,40, Haiti, >50K
42, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,60, United-States, >50K
62, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ecuador, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,32, Scotland, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, <=50K
70, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,5072,0,45, Poland, >50K
32, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,50, Japan, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1977,40, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Taiwan, <=50K
30, Private, Some-college, Separated, Sales, Husband, Black, Male,0,0,40, Philippines, <=50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Japan, >50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Taiwan, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Germany, <=50K
23, Federal-gov, Bachelors, Separated, Other-service, Husband, White, Male,0,0,42, Mexico, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,75, Puerto-Rico, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,80, Scotland, >50K
29, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,5178,0,40, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,54, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
38, Self-emp-inc, Masters, Divorced, Adm-clerical, Husband, White, Female,3416,0,77, El-Salvador, <=50K
75, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
58, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,5, Vietnam, >50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Cuba, <=50K
45, Private, Some-college, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
28, Private, Doctorate, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Portugal, <=50K
40, Private, 11th, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,50, Haiti, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Greece, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,44, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,40, Puerto-Rico, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Portugal, <=50K
42, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Cuba, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
39, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, Thailand, <=50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Taiwan, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1887,50, Dominican-Republic, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,50, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,37, Guatemala, <=50K
29, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Hungary, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7298,0,40, United-States, >50K
67, Private, Bachelors, Widowed, Sales, Husband, Black, Female,0,0,40, Ecuador, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, 12th, Never-married, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, El-Salvador, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
38, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, >50K
32, Private, Some-college, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,12, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Japan, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,12, Puerto-Rico, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, Italy, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Greece, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,22, Germany, <=50K
49, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Peru, <=50K
64, Private, 1st-4th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
44, Self-emp-not-inc, Prof-school, Married-civ-spouse, Tech-support, Husband, Black, Female,0,1977,50, Philippines, <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, South, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,52, Yugoslavia, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1887,40, Scotland, >50K
37, Self-emp-inc, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Haiti, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Male,3355,0,40, Nicaragua, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,3325,0,40, Philippines, >50K
45, Self-emp-not-inc, Some-college, Widowed, Other-service, Wife, White, Male,0,0,10, Cuba, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Hong, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Peru, <=50K
