21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
67, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,8093,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
50, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,3442,0,40, United-States, >50K
33, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Divorced, Farming-fishing, Husband, White, Female,0,0,48, United-States, >50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
65, Private, HS-grad, Widowed, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,45, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Separated, Sales, Own-child, White, Male,0,0,25, United-States, >50K
29, Federal-gov, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,1979,42, United-States, >50K
68, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,9763,0,20, United-States, >50K
27, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,3809,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Assoc-voc, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Prof-school, Married-spouse-absent, Craft-repair, Unmarried, Other, Male,0,0,60, United-States, <=50K
39, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,40, United-States, >50K
31, Private, 5th-6th, Never-married, Tech-support, Husband, White, Female,0,0,40, India, >50K
35, Private, 11th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
38, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, Some-college, Never-married, Transport-moving, Husband, Black, Female,7687,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
40, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
30, Private, 7th-8th, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
43, Private, 7th-8th, Never-married, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Local-gov, HS-grad, Widowed, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, >50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
31, Private, 9th, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,2415,0,40, United-States, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
20, Private, 11th, Never-married, Craft-repair, Own-child, Black, Female,0,0,30, United-States, <=50K
44, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Cambodia, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,13889,0,54, United-States, >50K
37, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
20, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Mexico, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, United-States, <=50K
38, Local-gov, 11th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Mexico, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,42, China, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
38, Self-emp-not-inc, Masters, Never-married, Transport-moving, Husband, White, Male,7687,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,27, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Some-college, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
39, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,86, United-States, >50K
63, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, United-States, >50K
49, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,1946,40, United-States, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,7298,0,40, United-States, >50K
23, State-gov, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
64, Local-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,25, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,5318,0,55, United-States, >50K
31, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,35, United-States, >50K
31, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,15024,0,45, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2848,0,40, United-States, >50K
35, State-gov, 9th, Never-married, Sales, Husband, White, Female,0,0,30, United-States, <=50K
20, Private, Prof-school, Widowed, Other-service, Own-child, White, Female,0,0,30, Mexico, <=50K
39, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
46, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
30, Private, Doctorate, Never-married, Prof-specialty, Husband, White, Female,5731,0,15, United-States, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,4671,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,44, United-States, <=50K
47, Federal-gov, HS-grad, Never-married, Tech-support, Husband, Black, Female,0,0,50, United-States, <=50K
57, Self-emp-not-inc, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,4652,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, India, <=50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,70, United-States, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,44, United-States, >50K
51, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
48, Federal-gov, 10th, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,46, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Japan, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
28, Private, 10th, Never-married, Priv-house-serv, Own-child, White, Female,0,0,15, United-States, <=50K
41, State-gov, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,35, United-States, <=50K
49, Private, Doctorate, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Female,0,0,60, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, 11th, Widowed, Sales, Unmarried, Other, Female,0,0,30, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, <=50K
51, Private, HS-grad, Widowed, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
33, Private, Assoc-voc, Divorced, Tech-support, Other-relative, White, Female,0,0,35, United-States, <=50K
35, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,4737,0,30, United-States, <=50K
53, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,43, United-States, <=50K
62, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,50, United-States, <=50K
54, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, White, Female,1022,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Portugal, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,2217,57, United-States, >50K
38, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,46, United-States, >50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
69, Private, Masters, Widowed, Exec-managerial, Husband, White, Male,0,0,54, Dominican-Republic, <=50K
23, Self-emp-not-inc, Bachelors, Separated, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,3111,0,54, United-States, >50K
41, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,60, United-States, >50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, United-States, >50K
48, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,80, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1979,50, United-States, >50K
42, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
62, Self-emp-not-inc, 9th, Divorced, Prof-specialty, Wife, Black, Female,0,0,24, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,16, United-States, <=50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
67, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,30, United-States, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Canada, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, India, >50K
26, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Canada, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
86, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
37, Federal-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
19, State-gov, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
44, State-gov, HS-grad, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,4992,0,36, United-States, <=50K
32, Private, Some-college, Divorced, Protective-serv, Unmarried, Black, Male,0,0,30, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,18, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Federal-gov, Masters, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
23, Federal-gov, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,32, Mexico, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,5013,0,40, United-States, <=50K
53, Private, Masters, Divorced, Tech-support, Unmarried, White, Female,0,0,25, United-States, <=50K
23, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,10, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,25, United-States, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,30, India, <=50K
69, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,65, Mexico, <=50K
37, State-gov, HS-grad, Divorced, Sales, Husband, Other, Female,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,48, United-States, >50K
34, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, 10th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, 1st-4th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,32, United-States, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,5013,0,40, United-States, <=50K
52, Private, HS-grad, Widowed, Sales, Other-relative, White, Male,0,1902,40, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, 5th-6th, Married-civ-spouse, Sales, Wife, White, Male,0,0,30, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Male,4650,0,45, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, >50K
56, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,3868,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
32, Private, Prof-school, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,27, United-States, <=50K
26, Local-gov, 12th, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
48, Local-gov, Masters, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, State-gov, Prof-school, Married-civ-spouse, Protective-serv, Wife, Asian-Pac-Islander, Female,11569,0,50, United-States, >50K
26, Private, Masters, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,48, United-States, >50K
41, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
57, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
41, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
35, Private, Assoc-acdm, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
48, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,54, United-States, <=50K
64, State-gov, 5th-6th, Married-spouse-absent, Machine-op-inspct, Wife, Black, Female,0,0,25, United-States, <=50K
48, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,35, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
52, Private, Some-college, Widowed, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
68, Local-gov, HS-grad, Widowed, Sales, Wife, Black, Male,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
52, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
