56, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
55, State-gov, HS-grad, Widowed, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, <=50K
67, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1902,40, Mexico, >50K
44, Self-emp-inc, Assoc-acdm, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,9023,0,40, Portugal, <=50K
80, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, South, >50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
84, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hungary, >50K
34, Private, Bachelors, Widowed, Adm-clerical, Unmarried, Other, Male,0,0,36, El-Salvador, <=50K
27, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,65, Iran, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,26, Germany, <=50K
31, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Cambodia, <=50K
26, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Philippines, <=50K
25, Private, Assoc-voc, Widowed, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,32, United-States, <=50K
35, Private, Assoc-voc, Never-married, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
66, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Honduras, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Female,0,0,35, United-States, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,30, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, White, Female,0,0,50, Hong, <=50K
26, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Cambodia, <=50K
30, Local-gov, Some-college, Divorced, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7687,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Taiwan, <=50K
58, Private, Bachelors, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,42, Nicaragua, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,45, Peru, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,14083,0,60, United-States, >50K
40, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,32, Hungary, <=50K
27, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
27, Federal-gov, Some-college, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
21, State-gov, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Ecuador, <=50K
57, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
62, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,50, Iran, <=50K
50, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,39, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,50, Thailand, >50K
50, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
21, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,7687,0,50, United-States, >50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, Canada, <=50K
23, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,28, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, <=50K
26, Private, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Trinadad&Tobago, <=50K
57, Private, Bachelors, Widowed, Adm-clerical, Husband, White, Female,0,0,40, El-Salvador, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,14133,0,50, United-States, >50K
55, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,87, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, Mexico, <=50K
63, State-gov, HS-grad, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
52, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, France, >50K
37, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,1887,30, Laos, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Dominican-Republic, <=50K
61, Private, Some-college, Widowed, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,12, France, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,36, England, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
23, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
22, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,20, El-Salvador, <=50K
36, Federal-gov, Some-college, Separated, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,0,0,60, United-States, <=50K
42, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
38, Self-emp-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, El-Salvador, >50K
57, State-gov, 5th-6th, Separated, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,20, Outlying-US(Guam-USVI-etc), >50K
29, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,65, Columbia, <=50K
66, Private, Prof-school, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,14798,0,60, United-States, >50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
24, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, India, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,37, Philippines, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,20, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Laos, >50K
24, Private, HS-grad, Never-married, Tech-support, Husband, Other, Female,0,0,32, Haiti, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Vietnam, >50K
35, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, England, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, India, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,8595,0,40, United-States, <=50K
45, Private, Masters, Widowed, Exec-managerial, Husband, White, Female,14325,0,60, United-States, >50K
23, Self-emp-inc, Bachelors, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,60, Columbia, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Cambodia, <=50K
34, State-gov, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
34, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,60, Iran, <=50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, El-Salvador, >50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,70, India, >50K
34, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Haiti, >50K
33, Local-gov, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,50, India, >50K
47, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,40, France, >50K
52, Self-emp-not-inc, Prof-school, Divorced, Transport-moving, Husband, White, Male,0,1902,70, United-States, >50K
18, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, Philippines, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,0,0,45, Honduras, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,48, United-States, <=50K
52, Private, Masters, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,13719,0,40, South, >50K
24, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1744,50, Taiwan, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1977,40, Trinadad&Tobago, >50K
58, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1927,40, Cambodia, >50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, France, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,56, Haiti, >50K
36, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, England, <=50K
26, Private, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,50, Poland, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,48, Hong, <=50K
25, Private, Bachelors, Never-married, Other-service, Husband, Black, Male,0,0,16, Puerto-Rico, <=50K
30, Local-gov, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,46, United-States, >50K
54, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,13732,0,40, Poland, >50K
39, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, Honduras, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,10520,0,46, Guatemala, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
67, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,32, Nicaragua, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,54, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Black, Female,0,0,40, Nicaragua, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,7687,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,45, Scotland, <=50K
53, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Germany, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, India, >50K
22, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,34, Jamaica, <=50K
23, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, United-States, <=50K
24, State-gov, Assoc-voc, Divorced, Craft-repair, Unmarried, Other, Female,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
35, Private, Some-college, Widowed, Adm-clerical, Own-child, Other, Male,0,0,40, Greece, >50K
57, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, United-States, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Taiwan, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,31, Yugoslavia, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,45, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Japan, <=50K
28, Private, 10th, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Masters, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
19, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,20, Canada, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,7720,0,20, Portugal, >50K
58, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
41, Private, Doctorate, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,40, Ireland, <=50K
51, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
41, Private, 7th-8th, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
19, Private, Some-college, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,16, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Honduras, <=50K
68, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,32, Portugal, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,8614,0,40, Japan, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Husband, Other, Male,0,0,60, Poland, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,1672,40, Taiwan, >50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
54, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Germany, <=50K
42, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,11243,0,50, India, >50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
62, Federal-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
24, Private, Bachelors, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Mexico, >50K
41, State-gov, Assoc-voc, Separated, Exec-managerial, Husband, Other, Female,7687,0,40, United-States, >50K
21, State-gov, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, Hong, <=50K
52, Private, 9th, Widowed, Exec-managerial, Husband, Other, Male,0,0,40, Cambodia, <=50K
41, Private, Bachelors, Divorced, Protective-serv, Not-in-family, Other, Male,8420,0,45, Ireland, <=50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Cuba, >50K
44, Self-emp-not-inc, Prof-school, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Poland, <=50K
38, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,30, France, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Hong, <=50K
33, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Nicaragua, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Jamaica, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Peru, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, Japan, <=50K
39, State-gov, Some-college, Widowed, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, Puerto-Rico, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,54, Germany, >50K
36, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, United-States, >50K
53, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,14505,0,65, United-States, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Taiwan, <=50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,12, Peru, <=50K
33, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,50, Ecuador, <=50K
53, Private, Masters, Divorced, Exec-managerial, Husband, Other, Male,10881,0,45, Mexico, >50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Canada, <=50K
28, Private, Bachelors, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,32, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,50, Germany, >50K
52, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,45, Guatemala, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,35, India, <=50K
33, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,1, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,60, Nicaragua, <=50K
35, Private, 5th-6th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
64, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
45, Private, Prof-school, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,7, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,30, India, <=50K
18, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
27, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,40, India, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Peru, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, China, <=50K
54, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Vietnam, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Columbia, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, Peru, >50K
48, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,7298,0,35, Canada, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,74, South, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
61, Self-emp-inc, 7th-8th, Widowed, Exec-managerial, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Cambodia, <=50K
21, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Poland, <=50K
28, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,54, Poland, >50K
39, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, Ecuador, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,60, Iran, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,45, Cambodia, <=50K
28, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,40, Taiwan, >50K
42, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
25, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
30, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
52, State-gov, Some-college, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Peru, <=50K
30, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,40, South, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Cuba, >50K
