28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Widowed, Transport-moving, Unmarried, White, Female,0,0,20, United-States, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,50, United-States, >50K
32, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Assoc-voc, Divorced, Prof-specialty, Husband, White, Male,0,0,44, United-States, <=50K
69, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, Assoc-voc, Divorced, Prof-specialty, Own-child, White, Female,0,0,50, United-States, >50K
44, Self-emp-inc, 1st-4th, Divorced, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,1902,50, Cambodia, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,25, United-States, >50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
29, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,4, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4037,0,44, United-States, <=50K
19, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,1394,24, United-States, <=50K
25, Private, 5th-6th, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Mexico, <=50K
43, Private, Prof-school, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
57, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,92, United-States, <=50K
32, Private, 12th, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
58, Private, 12th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, >50K
26, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,80, United-States, >50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,99999,0,60, United-States, >50K
44, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1902,60, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,0,32, United-States, >50K
36, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Cambodia, <=50K
31, Federal-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, 1st-4th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,14, United-States, <=50K
18, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,35, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Widowed, Adm-clerical, Husband, Black, Male,0,0,30, Columbia, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
54, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,54, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,50, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,20, United-States, <=50K
22, Private, 11th, Divorced, Adm-clerical, Other-relative, White, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Protective-serv, Husband, Black, Male,0,0,50, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, Italy, <=50K
21, Private, Prof-school, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
45, State-gov, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
57, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, Black, Male,0,0,60, United-States, >50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Mexico, <=50K
25, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,40, Mexico, >50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
37, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,8, United-States, <=50K
54, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
57, Private, Doctorate, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5178,0,40, United-States, >50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
68, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,38, United-States, >50K
22, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Greece, <=50K
42, Private, 12th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
45, Private, HS-grad, Divorced, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Private, 12th, Divorced, Other-service, Husband, Other, Male,0,0,38, United-States, <=50K
27, Private, 9th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,40, United-States, <=50K
27, Self-emp-inc, Prof-school, Never-married, Transport-moving, Own-child, White, Male,0,0,50, United-States, >50K
39, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,87, United-States, >50K
45, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,1978,45, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
20, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,2214,45, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
43, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,1890,84, United-States, <=50K
54, Self-emp-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,25, United-States, <=50K
63, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
30, State-gov, 12th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
46, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,7687,0,54, United-States, >50K
40, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,18, United-States, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1887,40, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, 5th-6th, Separated, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Widowed, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
40, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,8340,0,50, United-States, <=50K
43, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, Mexico, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, <=50K
42, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,43, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,43, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,76, United-States, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Divorced, Handlers-cleaners, Other-relative, White, Male,0,0,50, United-States, >50K
57, Self-emp-inc, 7th-8th, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1902,50, United-States, >50K
49, Private, 9th, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,3931,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,3123,0,35, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, United-States, >50K
45, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,5, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Mexico, <=50K
44, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,4, Cambodia, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
64, State-gov, 10th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,48, United-States, >50K
61, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Some-college, Separated, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-inc, 7th-8th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,35, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,6281,0,40, United-States, >50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
46, Private, Prof-school, Divorced, Sales, Unmarried, White, Male,15024,0,50, United-States, <=50K
28, Private, Some-college, Separated, Adm-clerical, Husband, White, Female,9296,0,40, United-States, <=50K
50, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,8, United-States, <=50K
78, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,4092,0,40, United-States, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
49, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7674,0,50, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4386,0,40, United-States, >50K
41, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,1902,70, United-States, >50K
34, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,7687,0,71, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Doctorate, Divorced, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
38, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, 5th-6th, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,38, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1978,45, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,10343,0,40, United-States, >50K
43, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Local-gov, 9th, Divorced, Handlers-cleaners, Husband, White, Female,0,0,20, England, >50K
25, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
62, Self-emp-not-inc, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,70, United-States, >50K
39, Local-gov, Masters, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,70, United-States, <=50K
35, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,50, United-States, >50K
48, Private, 5th-6th, Divorced, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
56, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,28, United-States, <=50K
27, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
57, Private, Doctorate, Separated, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K
58, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,3111,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
46, Private, HS-grad, Separated, Exec-managerial, Wife, White, Male,0,0,35, United-States, <=50K
60, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,40, Canada, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
68, Local-gov, 7th-8th, Widowed, Sales, Husband, Black, Female,0,0,2, United-States, <=50K
32, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Prof-school, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,48, United-States, <=50K
21, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1902,54, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
54, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3631,0,80, United-States, >50K
52, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
61, State-gov, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,40, Philippines, >50K
37, Local-gov, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
30, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,72, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, 12th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
76, Local-gov, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,10, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
49, Local-gov, Some-college, Widowed, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
39, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,1911,50, United-States, <=50K
29, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, >50K
31, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
38, Private, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, United-States, >50K
31, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Private, Assoc-acdm, Widowed, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
40, Local-gov, 12th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4386,0,40, Germany, <=50K
35, Private, Some-college, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, Some-college, Separated, Sales, Other-relative, Black, Female,0,0,36, United-States, <=50K
