48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,54, United-States, >50K
39, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, >50K
31, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
70, Private, Masters, Divorced, Adm-clerical, Husband, White, Male,0,0,66, United-States, >50K
28, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Local-gov, 7th-8th, Never-married, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, >50K
30, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
21, Private, Masters, Divorced, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
34, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
58, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
27, Self-emp-inc, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,15024,0,45, United-States, >50K
32, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,54, United-States, >50K
40, Private, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,15024,0,50, United-States, <=50K
25, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
61, State-gov, 7th-8th, Divorced, Craft-repair, Wife, White, Female,0,0,35, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,38, United-States, <=50K
29, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 7th-8th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
35, Private, Doctorate, Married-civ-spouse, Prof-specialty, Own-child, White, Male,7687,0,54, United-States, >50K
25, Private, HS-grad, Divorced, Craft-repair, Other-relative, White, Female,0,0,38, United-States, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
20, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Masters, Divorced, Craft-repair, Husband, White, Female,7298,0,40, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,53, Germany, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,30, Portugal, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,54, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
33, Private, 7th-8th, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,36, United-States, >50K
51, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
58, Private, Prof-school, Divorced, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1902,60, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Masters, Divorced, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
36, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,3712,0,40, United-States, <=50K
61, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, State-gov, Assoc-acdm, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, State-gov, Bachelors, Divorced, Sales, Other-relative, White, Female,5177,0,54, United-States, <=50K
38, Private, Assoc-voc, Widowed, Exec-managerial, Husband, White, Male,0,1887,56, Ecuador, >50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
33, Self-emp-not-inc, Prof-school, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
65, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,15024,0,34, United-States, >50K
30, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
60, Private, 7th-8th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
45, State-gov, Some-college, Widowed, Tech-support, Unmarried, White, Male,0,0,10, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,40, United-States, >50K
38, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
40, Private, Masters, Divorced, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, India, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,5178,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Prof-school, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
81, Self-emp-not-inc, 1st-4th, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
60, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,15, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,44, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, Mexico, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Thailand, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, >50K
33, Private, Bachelors, Divorced, Priv-house-serv, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,2633,0,40, Italy, >50K
28, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
38, Local-gov, Bachelors, Divorced, Sales, Wife, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,15, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, China, <=50K
19, Private, HS-grad, Married-spouse-absent, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, United-States, <=50K
48, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,37, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Cuba, <=50K
45, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,3, Philippines, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, Philippines, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
38, State-gov, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,38, United-States, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2940,0,40, United-States, >50K
73, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
55, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,53, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
38, Self-emp-not-inc, Prof-school, Never-married, Sales, Husband, White, Male,7687,0,70, United-States, >50K
38, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, China, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Other-relative, White, Male,0,0,50, United-States, <=50K
41, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,45, United-States, <=50K
55, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, >50K
36, Self-emp-not-inc, Bachelors, Never-married, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
61, Federal-gov, HS-grad, Widowed, Transport-moving, Husband, White, Female,0,0,44, United-States, <=50K
35, Local-gov, 7th-8th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
74, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,10, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
80, Private, 10th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,42, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
54, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,2866,0,30, United-States, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, State-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
52, Self-emp-inc, Masters, Divorced, Craft-repair, Husband, Other, Male,7687,0,40, United-States, >50K
34, Private, 7th-8th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
30, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, >50K
44, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, India, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
73, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,18, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,36, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, White, Male,0,0,45, Mexico, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,16, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
68, Federal-gov, HS-grad, Widowed, Tech-support, Not-in-family, White, Male,2852,0,5, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,38, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,20, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
25, Local-gov, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,4750,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,7298,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Masters, Divorced, Tech-support, Not-in-family, White, Female,0,0,35, United-States, <=50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,35, Hong, <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1887,50, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,70, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,37, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
53, Private, Assoc-acdm, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
69, State-gov, Assoc-acdm, Widowed, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,45, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,1676,35, United-States, >50K
25, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States, <=50K
22, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,3740,0,40, United-States, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Divorced, Other-service, Husband, Black, Male,0,0,35, United-States, <=50K
39, Private, 9th, Separated, Protective-serv, Husband, White, Male,0,0,38, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,12, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Philippines, <=50K
50, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4544,0,60, United-States, >50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, <=50K
55, Private, HS-grad, Divorced, Tech-support, Husband, Asian-Pac-Islander, Male,4386,0,40, United-States, >50K
38, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,48, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
77, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
32, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
26, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
28, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
29, Federal-gov, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
36, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Canada, <=50K
25, Federal-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,45, United-States, <=50K
63, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
29, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,38, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,4650,0,40, United-States, >50K
34, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, >50K
33, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,2455,0,40, United-States, >50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Bachelors, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-spouse-absent, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States, <=50K
28, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,30, United-States, <=50K
