21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, El-Salvador, <=50K
24, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,54, Dominican-Republic, <=50K
30, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Germany, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,30, France, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, Greece, <=50K
49, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,45, Guatemala, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Cuba, >50K
29, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,50, South, <=50K
45, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Taiwan, <=50K
20, Private, 11th, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Portugal, <=50K
25, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,32, Dominican-Republic, <=50K
43, Local-gov, Bachelors, Separated, Exec-managerial, Wife, Black, Male,0,0,25, Portugal, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Japan, >50K
47, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
59, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, France, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,30, Vietnam, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, United-States, <=50K
28, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
48, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
68, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,16, Nicaragua, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
25, Private, 11th, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Ireland, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,16, Cambodia, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Honduras, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,52, Mexico, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,52, Ireland, >50K
33, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Wife, Other, Female,0,0,40, China, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,30, Cambodia, <=50K
37, Private, HS-grad, Never-married, Sales, Wife, Black, Female,0,0,40, Columbia, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Cuba, <=50K
70, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,12, Canada, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, Peru, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Cambodia, <=50K
55, Local-gov, 9th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Vietnam, <=50K
42, Private, HS-grad, Separated, Craft-repair, Husband, Other, Female,0,0,40, Mexico, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
38, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Ecuador, <=50K
25, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Poland, <=50K
64, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,24, Columbia, <=50K
61, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Mexico, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,27, Guatemala, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, China, <=50K
55, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,7298,0,40, Peru, <=50K
48, Self-emp-not-inc, Some-college, Married-spouse-absent, Craft-repair, Wife, White, Male,0,1902,40, Taiwan, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,58, Poland, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Poland, >50K
51, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Black, Male,7298,0,40, Puerto-Rico, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, Thailand, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,3335,0,40, Nicaragua, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,54, Jamaica, <=50K
66, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,25, Haiti, <=50K
27, Local-gov, Prof-school, Divorced, Sales, Not-in-family, Other, Male,0,0,45, Nicaragua, <=50K
48, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,14182,0,38, Taiwan, >50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Ecuador, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24, Nicaragua, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Iran, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Honduras, <=50K
43, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Iran, >50K
46, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,30, Peru, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,38, South, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Peru, >50K
28, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
50, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, England, <=50K
21, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
46, Federal-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,73, Philippines, >50K
20, State-gov, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,17, Peru, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Thailand, <=50K
42, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,60, France, <=50K
39, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
62, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Peru, >50K
55, Private, Assoc-voc, Widowed, Farming-fishing, Unmarried, Other, Female,0,0,40, India, <=50K
46, Private, Bachelors, Separated, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, England, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,50, Vietnam, <=50K
68, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
44, Private, HS-grad, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
22, Private, 11th, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, Ecuador, <=50K
56, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,2284,0,10, Iran, <=50K
61, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
31, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,70, Greece, >50K
79, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,9, Cuba, <=50K
31, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,20, Taiwan, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,7687,0,35, Haiti, >50K
28, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, China, >50K
49, Local-gov, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,33, France, <=50K
27, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
50, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
35, State-gov, Bachelors, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Mexico, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,30, Dominican-Republic, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,10520,0,50, Honduras, >50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
42, Private, Masters, Widowed, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
34, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
66, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, Iran, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Wife, Other, Female,0,0,48, Cambodia, >50K
37, Private, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,1848,40, Germany, >50K
32, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,30, Italy, <=50K
32, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
48, State-gov, Assoc-voc, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,25, Laos, >50K
53, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,95, El-Salvador, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
48, Private, HS-grad, Separated, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Mexico, <=50K
31, Federal-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,48, Poland, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Canada, >50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Haiti, <=50K
73, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
31, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,50, Yugoslavia, >50K
43, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, Mexico, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, France, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,45, Hungary, >50K
49, Private, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, South, >50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,1902,30, South, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1893,45, Laos, >50K
30, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,48, Portugal, <=50K
23, Private, HS-grad, Divorced, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,0,0,73, United-States, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, South, <=50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Dominican-Republic, >50K
63, Local-gov, HS-grad, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,35, Taiwan, >50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
31, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Trinadad&Tobago, <=50K
56, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Poland, <=50K
80, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2323,0,15, Dominican-Republic, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,42, Peru, >50K
53, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Other, Male,0,0,40, Scotland, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,72, Nicaragua, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,3113,0,40, Mexico, <=50K
28, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,40, Japan, >50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, France, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,40, Germany, >50K
25, Without-pay, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,97, Germany, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, India, <=50K
45, Private, 10th, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,27, India, <=50K
42, Private, 11th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Dominican-Republic, >50K
22, Private, Some-college, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,30, Canada, <=50K
18, Private, 11th, Never-married, Protective-serv, Wife, White, Female,0,0,15, Taiwan, <=50K
56, Private, Masters, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,35, Italy, <=50K
28, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,80, Taiwan, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, India, >50K
25, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Iran, <=50K
25, Local-gov, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,50, South, <=50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,1863,50, Germany, >50K
54, State-gov, Some-college, Widowed, Tech-support, Not-in-family, Black, Female,0,0,40, Poland, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
44, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Other, Male,9645,0,40, Italy, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Germany, >50K
51, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,36, Italy, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,54, Japan, <=50K
71, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,13571,0,40, Greece, >50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
42, Local-gov, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Laos, >50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,7298,0,50, Dominican-Republic, >50K
33, Federal-gov, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Cuba, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, Jamaica, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,38, South, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
51, Private, Bachelors, Widowed, Prof-specialty, Husband, Other, Male,7687,0,40, Hungary, >50K
23, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,23, Ecuador, <=50K
25, Local-gov, Assoc-voc, Divorced, Other-service, Own-child, White, Female,0,0,40, Cambodia, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, Italy, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Wife, Black, Female,0,0,40, Canada, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,30, Iran, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,40, South, >50K
71, Private, Prof-school, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,13861,0,45, Yugoslavia, >50K
25, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, Guatemala, >50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Portugal, <=50K
55, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,2401,40, Poland, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
37, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,35, Jamaica, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
18, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, Black, Female,0,0,20, Vietnam, <=50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,2370,30, Ecuador, >50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,4421,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,2415,60, Cambodia, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
29, Private, 7th-8th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,50, Thailand, <=50K
40, Local-gov, 7th-8th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, Canada, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
51, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
37, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,50, Haiti, >50K
70, Private, HS-grad, Widowed, Tech-support, Not-in-family, Asian-Pac-Islander, Female,2144,0,16, Haiti, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1977,60, Hungary, >50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Laos, >50K
38, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Greece, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, El-Salvador, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,84, Nicaragua, <=50K
23, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Peru, <=50K
25, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Haiti, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Japan, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
32, Private, Masters, Divorced, Prof-specialty, Own-child, Black, Female,0,1869,45, Dominican-Republic, <=50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,38, Japan, >50K
70, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,38, Canada, <=50K
37, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2054,50, India, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Japan, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,45, Philippines, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,45, Jamaica, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,5, Columbia, <=50K
37, Private, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,70, Dominican-Republic, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Male,0,0,40, Dominican-Republic, <=50K
44, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, India, >50K
37, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Scotland, <=50K
19, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,60, Scotland, <=50K
56, Private, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,48, Honduras, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
55, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
30, State-gov, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
43, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,35, Jamaica, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,16, Philippines, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Yugoslavia, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,4087,0,50, Germany, >50K
