28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
37, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,32, United-States, <=50K
26, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,10, United-States, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,15, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,14, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
38, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Canada, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Masters, Divorced, Craft-repair, Unmarried, White, Male,0,1901,48, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,5013,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,1882,45, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,33, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,54, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,42, United-States, >50K
21, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
45, Federal-gov, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,14, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
58, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,1902,40, United-States, <=50K
41, Self-emp-not-inc, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,27, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Philippines, >50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,13560,0,43, United-States, >50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, United-States, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Wife, Black, Female,0,0,40, United-States, <=50K
48, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, 11th, Married-civ-spouse, Armed-Forces, Husband, White, Male,2883,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,33, United-States, <=50K
42, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
61, Private, 5th-6th, Divorced, Protective-serv, Unmarried, White, Female,0,0,33, United-States, <=50K
56, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Mexico, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Poland, <=50K
35, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,10, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,44, United-States, <=50K
65, Federal-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,3538,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
37, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,20, United-States, <=50K
32, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Columbia, >50K
31, Private, 10th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Female,4851,0,60, United-States, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
69, Federal-gov, HS-grad, Widowed, Farming-fishing, Husband, White, Female,0,0,10, United-States, <=50K
46, Self-emp-inc, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,44, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,35, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,23, United-States, >50K
30, State-gov, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,10, United-States, <=50K
53, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, 1st-4th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
25, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
32, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,20, United-States, <=50K
21, Private, 10th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, <=50K
36, Private, Doctorate, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,48, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
62, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,13, United-States, <=50K
35, Federal-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, United-States, >50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, United-States, >50K
22, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,44, United-States, <=50K
22, Private, 11th, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,32, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,23, United-States, <=50K
52, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, >50K
42, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
59, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7298,0,60, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
44, Local-gov, Prof-school, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, England, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,44, United-States, >50K
43, Local-gov, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,1, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
52, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
41, State-gov, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, United-States, >50K
47, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Own-child, White, Female,0,0,70, United-States, <=50K
37, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
70, Private, 10th, Widowed, Adm-clerical, Husband, White, Female,0,0,15, Germany, <=50K
58, State-gov, 5th-6th, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,43, United-States, <=50K
60, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Self-emp-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,99999,0,40, United-States, >50K
36, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,1894,11, United-States, >50K
46, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
67, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, >50K
25, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
23, State-gov, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
23, Private, 12th, Never-married, Farming-fishing, Husband, White, Male,0,0,77, United-States, <=50K
37, Local-gov, Prof-school, Married-civ-spouse, Sales, Unmarried, White, Male,0,1899,60, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,44, Mexico, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,14281,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,30, United-States, <=50K
55, Private, 7th-8th, Divorced, Other-service, Husband, White, Female,0,0,44, United-States, >50K
56, Private, Bachelors, Divorced, Transport-moving, Husband, Black, Male,0,0,50, United-States, <=50K
63, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
59, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,26, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
35, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Laos, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,14, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,44, United-States, <=50K
62, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Masters, Never-married, Other-service, Husband, White, Male,0,0,7, United-States, <=50K
39, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
44, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
69, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,10, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,1978,40, United-States, >50K
22, Private, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,43, United-States, >50K
29, Federal-gov, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,44, United-States, <=50K
28, Private, 10th, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Divorced, Prof-specialty, Husband, Black, Male,0,1902,55, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Dominican-Republic, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Cuba, >50K
57, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,14, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, El-Salvador, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,63, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
41, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,44, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
39, Private, Assoc-acdm, Never-married, Sales, Wife, White, Male,0,0,40, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
59, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Never-married, Other-service, Husband, White, Male,0,1897,40, United-States, <=50K
21, Private, Assoc-voc, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, 10th, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Separated, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1977,36, United-States, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
27, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,1902,60, United-States, >50K
32, Federal-gov, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
43, Self-emp-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,27, United-States, <=50K
38, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
56, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,15024,0,60, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,7302,0,30, United-States, <=50K
36, State-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, Mexico, <=50K
33, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,1898,40, United-States, >50K
35, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, Ireland, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Private, Prof-school, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Masters, Never-married, Prof-specialty, Unmarried, White, Female,0,0,44, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
49, State-gov, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,33, United-States, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,65, United-States, >50K
47, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Canada, <=50K
19, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, <=50K
32, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Assoc-acdm, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,32, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1902,40, United-States, >50K
32, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,25, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,52, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,32, United-States, <=50K
33, State-gov, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, Some-college, Never-married, Sales, Husband, White, Male,0,1902,52, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,15, Hong, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Separated, Sales, Unmarried, White, Male,0,0,24, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
57, Local-gov, Masters, Divorced, Other-service, Husband, Black, Female,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
62, Private, Masters, Widowed, Prof-specialty, Husband, White, Male,14307,0,40, United-States, >50K
38, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,5013,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, Canada, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
52, Self-emp-inc, Doctorate, Divorced, Sales, Husband, White, Male,3364,0,60, United-States, >50K
62, State-gov, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
23, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
29, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
81, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, India, <=50K
30, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
