68, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
34, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Japan, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Ecuador, <=50K
18, Private, Some-college, Never-married, Tech-support, Own-child, Other, Male,3106,0,25, Japan, >50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,60, China, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,35, India, <=50K
56, Private, 9th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,35, Japan, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,86, Jamaica, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Cuba, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
33, Private, Masters, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,70, Dominican-Republic, <=50K
59, Self-emp-not-inc, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Hungary, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,4391,0,35, Laos, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Scotland, >50K
26, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
42, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Holand-Netherlands, >50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,35, Greece, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,72, Jamaica, <=50K
48, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Hong, <=50K
80, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,2, Honduras, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Female,0,0,54, Jamaica, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Own-child, Black, Female,0,0,40, Philippines, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, Yugoslavia, >50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Germany, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,1669,45, Iran, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,48, Cambodia, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Ecuador, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Italy, <=50K
29, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,43, Holand-Netherlands, <=50K
60, Private, 5th-6th, Widowed, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Ireland, <=50K
46, Self-emp-inc, 9th, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Cuba, <=50K
61, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Philippines, <=50K
23, Private, Bachelors, Never-married, Tech-support, Wife, Black, Female,0,0,40, Haiti, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,2563,40, Puerto-Rico, >50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
59, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, South, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, >50K
56, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,3325,0,60, Honduras, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
23, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,36, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, Laos, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, South, <=50K
60, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Guatemala, <=50K
43, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Poland, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,35, Holand-Netherlands, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,15024,0,40, Columbia, >50K
40, Private, 10th, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
56, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Male,0,0,30, Greece, <=50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, >50K
49, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
58, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,2589,0,40, Guatemala, <=50K
45, Federal-gov, Some-college, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Italy, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, >50K
33, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,60, Ecuador, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,40, Vietnam, >50K
41, State-gov, 10th, Divorced, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
66, Local-gov, Assoc-voc, Widowed, Sales, Unmarried, Other, Male,0,0,40, Hong, <=50K
48, Private, Bachelors, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
50, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Scotland, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, France, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Canada, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Honduras, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Columbia, >50K
39, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
52, Federal-gov, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,50, Taiwan, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Dominican-Republic, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Greece, >50K
36, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Peru, <=50K
32, Private, Doctorate, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, Guatemala, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,26, Honduras, <=50K
20, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,45, Germany, <=50K
61, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
43, Private, Some-college, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,2067,40, Cambodia, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Ecuador, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
43, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
32, Local-gov, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,30, Haiti, <=50K
36, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Philippines, <=50K
48, Self-emp-inc, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,40, Vietnam, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,3325,0,40, England, <=50K
48, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
60, Private, 9th, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Mexico, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,32, Nicaragua, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, France, >50K
35, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Germany, <=50K
28, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,40, South, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,53, India, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Taiwan, >50K
30, Private, Assoc-voc, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, China, <=50K
36, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
22, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
44, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,7687,0,45, Nicaragua, >50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,54, Portugal, >50K
47, Private, Assoc-acdm, Widowed, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,48, Honduras, <=50K
63, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, France, >50K
36, Private, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1760,40, England, <=50K
70, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,12, Honduras, <=50K
46, Private, Doctorate, Divorced, Handlers-cleaners, Not-in-family, White, Male,27256,0,45, Trinadad&Tobago, >50K
43, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
26, Private, 10th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,2415,50, Germany, >50K
46, Private, Masters, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
51, Self-emp-inc, Some-college, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,75, Iran, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Cambodia, <=50K
21, Private, Doctorate, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,70, England, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,2239,40, Columbia, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, India, >50K
45, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,54, Cuba, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Canada, <=50K
17, Private, 11th, Never-married, Tech-support, Own-child, Other, Female,0,0,15, Iran, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Greece, <=50K
59, Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Japan, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, India, <=50K
36, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
48, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Laos, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,8925,0,40, Peru, >50K
58, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,7687,0,40, China, >50K
50, Local-gov, Bachelors, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
46, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,44, Ecuador, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,48, Vietnam, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Canada, <=50K
34, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,40, Germany, <=50K
63, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Other, Female,0,0,30, Japan, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
41, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,46, Columbia, <=50K
39, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3678,0,40, Thailand, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Guatemala, <=50K
33, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,35, Trinadad&Tobago, <=50K
38, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Female,0,0,40, Cambodia, <=50K
59, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,5178,0,40, Taiwan, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2533,40, Thailand, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Japan, >50K
34, Federal-gov, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,1887,50, Thailand, >50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,20, Germany, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Nicaragua, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Guatemala, >50K
18, Private, Some-college, Separated, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,10, Hong, <=50K
44, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
38, Private, Preschool, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Ireland, >50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,9186,0,54, Puerto-Rico, >50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Portugal, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,5125,0,60, South, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Poland, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
19, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Ecuador, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
31, Private, 10th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
69, State-gov, Masters, Divorced, Transport-moving, Husband, White, Female,0,1880,70, Columbia, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, France, <=50K
19, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,40, Thailand, >50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Haiti, >50K
60, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
26, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
36, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,15024,0,40, Ecuador, >50K
20, Private, Bachelors, Married-civ-spouse, Sales, Wife, Other, Female,0,0,49, Vietnam, <=50K
20, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,45, Haiti, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
29, Private, Some-college, Divorced, Prof-specialty, Own-child, Other, Male,0,0,40, Cambodia, <=50K
23, Private, Preschool, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
54, Private, Some-college, Married-spouse-absent, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
42, Federal-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, Italy, >50K
24, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
31, Private, 9th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Portugal, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,50, France, <=50K
57, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Other, Female,0,0,20, Guatemala, <=50K
31, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, Holand-Netherlands, <=50K
58, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, Honduras, <=50K
54, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,40, Japan, >50K
23, Private, Doctorate, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,60, Iran, <=50K
27, Local-gov, Assoc-voc, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, Guatemala, <=50K
36, State-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
35, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
70, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,24482,0,50, Japan, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, England, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,1887,40, Italy, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Philippines, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, France, <=50K
51, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Canada, <=50K
43, Private, Masters, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Male,5013,0,40, Mexico, >50K
47, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,40, Hungary, >50K
17, State-gov, 11th, Never-married, Other-service, Own-child, White, Male,0,0,24, Philippines, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Laos, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Ireland, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,15, Ecuador, <=50K
25, Private, 11th, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,15, Dominican-Republic, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,44, Greece, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,38, England, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,70, Cambodia, >50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, South, >50K
59, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,38, Thailand, <=50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
30, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,37, Japan, <=50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,70, Laos, >50K
35, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1873,70, Philippines, <=50K
64, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, India, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Other-relative, White, Female,0,0,25, Holand-Netherlands, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Japan, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Poland, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, Taiwan, <=50K
50, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,38, Scotland, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Japan, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,72, Philippines, >50K
24, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Japan, <=50K
23, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,2156,40, Thailand, <=50K
73, Private, HS-grad, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,30, Poland, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Canada, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,16, England, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Canada, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Iran, <=50K
