48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, 12th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Prof-school, Divorced, Sales, Husband, White, Male,0,0,45, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,45, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,35, United-States, <=50K
30, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,30, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
43, Federal-gov, Masters, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,60, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, <=50K
26, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,3869,0,40, United-States, >50K
25, Self-emp-inc, 10th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
63, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,30, United-States, >50K
40, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,23, United-States, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, HS-grad, Widowed, Machine-op-inspct, Husband, White, Male,2868,0,40, United-States, <=50K
22, Private, Prof-school, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
39, Private, Some-college, Never-married, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Widowed, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, >50K
60, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, State-gov, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
65, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
45, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,1572,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,25, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
41, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
69, Self-emp-not-inc, 9th, Divorced, Tech-support, Husband, White, Female,0,0,20, United-States, <=50K
27, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,45, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, White, Female,0,0,6, United-States, <=50K
35, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,50, Germany, <=50K
65, Self-emp-inc, 7th-8th, Divorced, Farming-fishing, Husband, White, Male,7298,0,60, United-States, >50K
31, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, United-States, >50K
55, State-gov, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,25, United-States, <=50K
32, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,18, United-States, <=50K
25, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Separated, Other-service, Husband, White, Male,0,0,40, United-States, >50K
52, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,38, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,30, United-States, <=50K
27, Self-emp-inc, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,70, Germany, >50K
55, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,20, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,2807,0,45, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
52, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
43, State-gov, 9th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,4075,0,50, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,48, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,2903,0,50, United-States, >50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,15, Mexico, <=50K
23, Private, 10th, Separated, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Taiwan, >50K
27, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Black, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Female,0,0,60, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
41, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
26, Local-gov, HS-grad, Divorced, Sales, Other-relative, White, Male,0,0,54, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
71, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Wife, Amer-Indian-Eskimo, Female,0,0,20, Mexico, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
68, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Germany, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
43, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,1902,40, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,30, United-States, <=50K
42, Private, Some-college, Divorced, Farming-fishing, Wife, White, Female,0,0,25, United-States, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,38, United-States, <=50K
39, Private, Assoc-voc, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Ireland, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,2830,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,35, Mexico, <=50K
50, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,17, Mexico, <=50K
43, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,15, United-States, <=50K
48, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
75, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White, Male,15024,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,12, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, 9th, Never-married, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
24, Private, Masters, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,54, United-States, <=50K
28, Private, 10th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
64, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,10568,0,45, United-States, >50K
42, Private, 12th, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,1999,40, United-States, >50K
72, Self-emp-not-inc, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,3, United-States, <=50K
20, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
47, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
23, Private, 5th-6th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, Philippines, <=50K
40, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Taiwan, >50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, >50K
45, Without-pay, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,20, United-States, >50K
43, Self-emp-not-inc, HS-grad, Divorced, Sales, Wife, White, Male,6349,0,14, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
48, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
58, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Husband, Black, Male,0,0,40, Honduras, <=50K
31, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,38, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,2587,0,40, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
21, Private, 1st-4th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, India, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
38, State-gov, 10th, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1635,40, United-States, >50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
53, Private, Some-college, Never-married, Transport-moving, Unmarried, Black, Female,0,0,15, South, <=50K
21, Private, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,30, United-States, <=50K
64, Private, Masters, Divorced, Sales, Wife, White, Female,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,44, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,25, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,28854,0,40, United-States, >50K
48, Self-emp-inc, 11th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2582,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
44, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,45665,0,65, United-States, >50K
44, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,70, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,11, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
56, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,7687,0,40, United-States, >50K
28, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, United-States, >50K
31, Private, Masters, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
35, Private, 9th, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2365,54, United-States, >50K
46, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
37, Self-emp-not-inc, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
37, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Local-gov, Masters, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Puerto-Rico, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
58, Private, 9th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,1902,37, United-States, <=50K
36, Federal-gov, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,36, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,48, United-States, <=50K
50, Private, 11th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Widowed, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,12, United-States, <=50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,6, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,3, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
25, Without-pay, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
22, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,15, United-States, >50K
60, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,4927,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Tech-support, Husband, White, Female,15024,0,50, United-States, >50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
30, Self-emp-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,71, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
48, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
26, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,48, United-States, >50K
41, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,1909,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
53, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,3903,0,45, United-States, >50K
33, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,42, United-States, <=50K
23, Private, Prof-school, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, United-States, >50K
56, Private, Some-college, Widowed, Craft-repair, Husband, Black, Female,0,0,35, United-States, <=50K
35, Private, 7th-8th, Never-married, Farming-fishing, Husband, White, Male,0,0,52, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,45, United-States, >50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
39, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Some-college, Never-married, Protective-serv, Husband, White, Female,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
59, Private, Masters, Widowed, Tech-support, Husband, White, Male,0,1977,50, United-States, <=50K
23, State-gov, Some-college, Never-married, Exec-managerial, Other-relative, White, Male,0,0,20, United-States, >50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,15, United-States, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Wife, Black, Female,0,0,40, United-States, <=50K
40, Private, Masters, Never-married, Exec-managerial, Not-in-family, Other, Female,0,1756,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,25, United-States, <=50K
46, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, El-Salvador, >50K
