19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
59, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
58, Private, 9th, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Greece, >50K
32, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Philippines, <=50K
39, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,40, Dominican-Republic, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
26, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,70, Scotland, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, India, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,1977,45, Yugoslavia, <=50K
41, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,5178,0,60, Italy, >50K
32, Local-gov, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, South, <=50K
22, Private, 5th-6th, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,45, Vietnam, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Scotland, >50K
74, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7356,0,60, Taiwan, >50K
63, Federal-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,38, Italy, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Laos, <=50K
30, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,10, Canada, <=50K
51, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Hong, <=50K
39, Without-pay, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, Vietnam, <=50K
18, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Honduras, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Nicaragua, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,40, South, >50K
55, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, France, >50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,25, Peru, <=50K
59, Self-emp-not-inc, HS-grad, Widowed, Protective-serv, Unmarried, Other, Male,59852,0,40, Peru, >50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Canada, >50K
28, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,0,30, Italy, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,50, South, >50K
52, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,50, Italy, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,2106,50, South, >50K
90, Self-emp-not-inc, 9th, Widowed, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Iran, >50K
27, Private, 10th, Never-married, Other-service, Husband, White, Male,0,0,45, Vietnam, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
45, Local-gov, Assoc-acdm, Separated, Sales, Husband, Other, Male,0,0,54, Columbia, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
23, Private, 7th-8th, Never-married, Tech-support, Own-child, Other, Male,0,0,40, France, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,20, Cambodia, <=50K
20, Private, 9th, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States, >50K
51, Private, Some-college, Divorced, Prof-specialty, Husband, Other, Female,0,0,60, Taiwan, >50K
53, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,6581,0,45, Ecuador, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Italy, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Black, Male,0,0,65, Honduras, <=50K
23, Federal-gov, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,30, Yugoslavia, <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Yugoslavia, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,40, France, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, France, >50K
32, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, India, <=50K
37, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
31, State-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Portugal, <=50K
90, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Husband, Other, Female,0,0,40, Portugal, <=50K
38, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, Ireland, <=50K
28, Federal-gov, Bachelors, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, England, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Scotland, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Honduras, <=50K
56, Private, 7th-8th, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Poland, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, Cuba, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Honduras, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Japan, >50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, Hong, <=50K
62, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Poland, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Honduras, >50K
46, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,30, India, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, Honduras, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
59, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Japan, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
58, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,15651,0,40, Cambodia, >50K
32, Private, Assoc-acdm, Divorced, Craft-repair, Husband, Other, Male,0,0,40, China, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Greece, <=50K
35, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
45, State-gov, Some-college, Divorced, Adm-clerical, Wife, Other, Female,0,0,20, Thailand, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
52, Private, 10th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, France, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,22, India, <=50K
60, Federal-gov, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, France, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,35, Yugoslavia, <=50K
39, State-gov, Some-college, Divorced, Tech-support, Husband, White, Female,0,0,40, Mexico, <=50K
51, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Other, Female,5178,0,40, Poland, <=50K
43, Federal-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Guatemala, <=50K
53, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,1970,40, Hungary, >50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Ecuador, <=50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,2590,0,50, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, Iran, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Female,0,0,10, India, <=50K
51, Local-gov, 7th-8th, Divorced, Other-service, Wife, Other, Male,0,0,40, Scotland, <=50K
26, Private, 5th-6th, Divorced, Craft-repair, Husband, Black, Male,0,0,47, Hong, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,60, Germany, >50K
52, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,99999,0,40, Mexico, >50K
38, Private, Bachelors, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, Cuba, >50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,86, Yugoslavia, <=50K
52, Local-gov, 12th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,38, Canada, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
57, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Columbia, >50K
57, Private, Bachelors, Widowed, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
49, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Columbia, <=50K
24, Private, 11th, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,55, Japan, >50K
35, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,50, Laos, <=50K
53, Private, Masters, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,3931,0,25, Honduras, >50K
51, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, Thailand, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, England, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,54, Peru, <=50K
33, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, Hong, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Nicaragua, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Jamaica, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
47, Private, HS-grad, Separated, Sales, Own-child, Black, Female,0,0,38, United-States, <=50K
35, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,12, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
42, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,20, Peru, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,15, Ecuador, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Greece, <=50K
27, Local-gov, 7th-8th, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,48, Trinadad&Tobago, <=50K
82, Federal-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,50, Puerto-Rico, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Ireland, <=50K
34, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
28, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,60, Trinadad&Tobago, <=50K
37, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, Other, Male,0,1977,40, Honduras, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,45, France, <=50K
68, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Canada, >50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
45, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,60, Vietnam, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,99999,0,50, South, >50K
25, Local-gov, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,42, Haiti, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Hungary, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, Yugoslavia, <=50K
41, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,35, France, >50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,40, Laos, <=50K
40, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, White, Female,0,1964,40, Columbia, >50K
52, State-gov, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Cuba, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Peru, <=50K
47, Local-gov, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
46, Without-pay, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,99999,0,50, Ecuador, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Vietnam, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,60, Ecuador, >50K
27, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,35, Iran, <=50K
46, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Male,0,0,35, Canada, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,40, Cambodia, <=50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
54, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Cuba, >50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Honduras, >50K
40, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Bachelors, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,1886,50, South, <=50K
51, Self-emp-not-inc, Masters, Divorced, Farming-fishing, Husband, Black, Male,0,0,60, Vietnam, <=50K
36, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,7298,0,15, Peru, >50K
28, Private, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, South, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,35, Haiti, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,60, Hong, <=50K
29, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Greece, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
56, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Puerto-Rico, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Philippines, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Honduras, >50K
38, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
27, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,25, China, <=50K
53, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15023,0,40, Mexico, >50K
23, Private, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,50, Cambodia, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
51, Self-emp-inc, 10th, Never-married, Sales, Husband, White, Male,0,0,38, South, <=50K
19, Private, 11th, Never-married, Tech-support, Own-child, Black, Female,0,0,15, Honduras, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
33, Local-gov, 5th-6th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
60, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, Greece, >50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,1987,40, United-States, >50K
28, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,5178,0,40, Mexico, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,7298,0,19, Guatemala, >50K
57, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, Laos, <=50K
49, Local-gov, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Thailand, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Portugal, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Canada, <=50K
28, Local-gov, 10th, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
58, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,30, France, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7687,0,40, Philippines, >50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
36, Private, 9th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,40, Iran, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Hungary, >50K
28, Private, HS-grad, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, Thailand, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,16, Honduras, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,8, Ireland, <=50K
54, Private, Masters, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, El-Salvador, <=50K
51, Private, 10th, Divorced, Sales, Husband, White, Female,0,0,40, Columbia, <=50K
41, Private, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
61, Private, Bachelors, Widowed, Sales, Not-in-family, White, Female,0,0,40, Jamaica, >50K
33, Private, HS-grad, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,20, Laos, <=50K
33, Private, Some-college, Divorced, Other-service, Husband, White, Male,0,0,35, Nicaragua, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,38, Poland, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Columbia, <=50K
18, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, Vietnam, <=50K
48, Private, HS-grad, Divorced, Tech-support, Husband, Other, Male,0,0,60, Dominican-Republic, >50K
22, Private, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Vietnam, <=50K
27, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Philippines, <=50K
39, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, Haiti, <=50K
48, Local-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,45, Scotland, >50K
55, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,1977,40, Haiti, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Scotland, >50K
43, Local-gov, HS-grad, Separated, Adm-clerical, Husband, Black, Male,0,0,40, Nicaragua, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Hungary, <=50K
39, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,7687,0,40, Dominican-Republic, >50K
45, State-gov, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Canada, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,20, England, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
45, Private, HS-grad, Separated, Adm-clerical, Husband, White, Male,0,0,40, El-Salvador, <=50K
76, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
25, Private, Some-college, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Thailand, >50K
23, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Ecuador, <=50K
28, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Columbia, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
35, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,88, Thailand, <=50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,8614,0,40, England, >50K
