19, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
31, Federal-gov, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,38, United-States, <=50K
55, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
41, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,48, Philippines, <=50K
28, Private, 11th, Never-married, Other-service, Other-relative, Other, Male,0,0,50, Mexico, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,7298,0,35, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,10, United-States, >50K
26, Self-emp-not-inc, Assoc-acdm, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1977,50, United-States, <=50K
47, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
73, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, 12th, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,20, Cambodia, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, Masters, Divorced, Transport-moving, Husband, White, Male,0,0,80, El-Salvador, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
28, Private, 11th, Never-married, Other-service, Wife, White, Female,0,0,30, United-States, <=50K
58, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,1902,52, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,8614,0,52, United-States, <=50K
29, Private, Assoc-acdm, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,54, United-States, <=50K
23, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
43, Private, HS-grad, Divorced, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,45, Mexico, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,35, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,25, United-States, >50K
46, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, United-States, <=50K
66, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,15, United-States, <=50K
37, Private, Assoc-voc, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, >50K
39, Private, Bachelors, Never-married, Transport-moving, Husband, White, Female,7298,0,40, United-States, >50K
44, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Italy, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Wife, White, Female,5131,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, >50K
40, Self-emp-inc, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Mexico, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, United-States, >50K
68, Federal-gov, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,8, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
68, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, United-States, <=50K
39, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
30, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,70, Canada, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,6, United-States, <=50K
17, Private, 12th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, 11th, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,1976,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, Mexico, >50K
46, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Black, Female,0,0,45, United-States, <=50K
43, Private, Some-college, Never-married, Craft-repair, Wife, White, Female,0,0,24, Cuba, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
50, Private, Prof-school, Divorced, Craft-repair, Husband, White, Male,5025,0,40, United-States, >50K
26, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Federal-gov, 5th-6th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,3948,0,16, United-States, >50K
71, Local-gov, 7th-8th, Widowed, Prof-specialty, Husband, White, Female,0,0,15, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,2591,0,32, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,30, United-States, <=50K
35, Self-emp-not-inc, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, >50K
51, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,1902,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Puerto-Rico, >50K
67, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,6, United-States, <=50K
39, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,65, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
20, Local-gov, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
37, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Local-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,45, United-States, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
32, Private, 5th-6th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
39, Local-gov, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
66, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,30, United-States, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,65, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
50, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, >50K
50, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,80, United-States, <=50K
37, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Iran, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, Puerto-Rico, <=50K
53, Private, 12th, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
24, Private, Bachelors, Divorced, Sales, Other-relative, White, Male,0,0,45, Mexico, <=50K
37, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, Mexico, >50K
35, Local-gov, HS-grad, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,20, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,60, India, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
47, Private, Assoc-acdm, Separated, Handlers-cleaners, Not-in-family, Black, Female,0,1945,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, >50K
40, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
61, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
64, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,1918,28, United-States, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,65, United-States, >50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,48, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,1895,35, United-States, >50K
59, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1896,40, United-States, <=50K
47, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,38, United-States, <=50K
55, Private, Masters, Married-spouse-absent, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,43, United-States, >50K
69, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,16, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, South, <=50K
43, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1899,70, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,49, Outlying-US(Guam-USVI-etc), >50K
20, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,35, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,35, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
66, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,20, Ireland, <=50K
38, Private, Assoc-voc, Married-spouse-absent, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Italy, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
54, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,45, Laos, >50K
66, State-gov, 12th, Never-married, Other-service, Husband, White, Male,0,0,25, United-States, >50K
28, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,54, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,24, United-States, <=50K
81, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,32, United-States, >50K
27, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1902,40, United-States, >50K
34, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
58, Private, Masters, Divorced, Sales, Not-in-family, White, Male,7298,0,48, United-States, >50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, United-States, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,25, United-States, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, Iran, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, Mexico, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,8614,0,57, United-States, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,6802,0,40, United-States, >50K
44, Private, 11th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,12, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,60, United-States, <=50K
49, Federal-gov, Assoc-acdm, Widowed, Sales, Husband, White, Male,0,0,65, United-States, >50K
66, Private, HS-grad, Widowed, Sales, Unmarried, White, Male,0,0,24, United-States, <=50K
44, Local-gov, 10th, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,1925,45, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-spouse-absent, Sales, Husband, White, Female,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Private, Prof-school, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,54, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,4582,0,80, United-States, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, <=50K
31, State-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
22, Self-emp-not-inc, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, State-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,7687,0,60, United-States, >50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Local-gov, Bachelors, Widowed, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Female,7298,0,40, United-States, <=50K
25, Private, Masters, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,37, United-States, <=50K
53, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Doctorate, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,99999,0,40, United-States, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,70, Columbia, <=50K
48, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Poland, <=50K
28, Private, 11th, Separated, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,99, United-States, <=50K
29, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,35, United-States, <=50K
43, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
47, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Male,0,1902,40, United-States, <=50K
23, Private, 10th, Never-married, Tech-support, Not-in-family, White, Male,0,0,37, United-States, <=50K
49, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, 9th, Separated, Other-service, Own-child, Black, Female,0,0,10, United-States, <=50K
31, Private, Bachelors, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,50, Philippines, >50K
37, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
57, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,43, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,42, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Wife, White, Male,0,0,70, United-States, <=50K
43, Private, Bachelors, Separated, Farming-fishing, Unmarried, White, Male,0,0,44, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,24, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,60, Mexico, <=50K
35, Private, HS-grad, Divorced, Tech-support, Wife, White, Male,7298,0,50, United-States, <=50K
19, Private, 11th, Separated, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
44, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,38, United-States, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, Black, Male,0,0,35, United-States, <=50K
27, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
46, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Ireland, >50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,48, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,4472,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,7080,0,54, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
