34, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,20, Ecuador, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Laos, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Italy, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Laos, <=50K
46, Private, Prof-school, Divorced, Machine-op-inspct, Other-relative, Black, Female,0,0,40, Peru, <=50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,45, Taiwan, >50K
57, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,76, Hong, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Other, Male,0,0,53, Honduras, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Germany, <=50K
39, Private, 7th-8th, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Ireland, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Honduras, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,2047,40, United-States, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
50, Private, 11th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, Cuba, <=50K
39, Private, Bachelors, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, Poland, <=50K
27, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
62, Private, 9th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,5, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
21, Private, HS-grad, Separated, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
46, Federal-gov, 11th, Never-married, Other-service, Not-in-family, Black, Male,0,0,10, Germany, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,22, Trinadad&Tobago, <=50K
68, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
47, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,50, United-States, <=50K
40, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,25, Laos, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,50, England, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
36, Private, Bachelors, Divorced, Other-service, Own-child, White, Male,0,0,40, Vietnam, <=50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, Iran, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,40, England, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
51, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Ireland, >50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
70, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,30, Cambodia, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Haiti, >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
56, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,43, England, <=50K
61, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
29, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
43, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,12, Haiti, <=50K
18, Private, 11th, Never-married, Protective-serv, Own-child, White, Male,0,0,24, Scotland, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Other, Male,0,0,50, United-States, >50K
21, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,30, United-States, <=50K
23, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Iran, >50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, South, <=50K
54, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, United-States, <=50K
64, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Other-relative, White, Female,9201,0,35, Hong, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Germany, <=50K
61, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
55, Private, 11th, Widowed, Adm-clerical, Husband, Black, Female,0,0,50, Canada, >50K
58, State-gov, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,15024,0,40, South, >50K
43, Private, Prof-school, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Laos, <=50K
19, Private, 12th, Married-spouse-absent, Sales, Other-relative, White, Male,0,0,20, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,4237,0,40, United-States, >50K
40, Self-emp-inc, Bachelors, Never-married, Transport-moving, Husband, White, Female,0,0,80, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,40, Peru, <=50K
29, Private, HS-grad, Never-married, Protective-serv, Husband, White, Female,0,1977,50, Outlying-US(Guam-USVI-etc), >50K
46, Private, HS-grad, Divorced, Sales, Husband, White, Female,7298,0,50, Columbia, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,36, Columbia, >50K
29, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Husband, White, Male,4795,0,40, Columbia, >50K
30, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Other, Male,0,0,45, South, <=50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Guatemala, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
44, Private, Bachelors, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Germany, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Japan, <=50K
34, Private, 9th, Divorced, Other-service, Husband, White, Female,0,0,40, France, <=50K
45, Private, Bachelors, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
26, Private, 11th, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,30, Scotland, <=50K
56, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,5040,0,45, China, >50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,387,0,20, Guatemala, >50K
31, Private, HS-grad, Married-spouse-absent, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,25, Haiti, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,60, Nicaragua, >50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
64, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,7687,0,50, Yugoslavia, >50K
65, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,10, Haiti, <=50K
52, Private, 7th-8th, Divorced, Tech-support, Husband, White, Male,0,0,20, Taiwan, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,3427,0,35, Dominican-Republic, >50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Haiti, >50K
22, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,35, Portugal, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Scotland, >50K
27, Federal-gov, HS-grad, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Male,0,0,71, Thailand, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, Japan, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,4650,0,40, Ireland, >50K
25, Private, HS-grad, Never-married, Craft-repair, Other-relative, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Guatemala, <=50K
34, Private, Masters, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Vietnam, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Cambodia, <=50K
51, Local-gov, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,1, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1902,35, Poland, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Laos, <=50K
50, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
61, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, Cambodia, <=50K
27, Local-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Nicaragua, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
28, Self-emp-not-inc, Some-college, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cambodia, >50K
52, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
54, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, India, >50K
40, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Male,0,0,20, Portugal, <=50K
65, State-gov, Some-college, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,8, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, Nicaragua, <=50K
22, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, England, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, Greece, <=50K
35, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,70, Italy, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Honduras, <=50K
23, Private, 11th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Puerto-Rico, <=50K
31, Private, Assoc-voc, Never-married, Sales, Unmarried, White, Male,0,0,70, Hungary, >50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, Japan, <=50K
50, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,3406,0,40, Taiwan, >50K
44, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
68, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Peru, <=50K
35, Private, HS-grad, Married-spouse-absent, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
31, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,1993,60, Guatemala, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,7298,0,40, United-States, <=50K
57, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Honduras, >50K
32, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Italy, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Mexico, <=50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,15, South, <=50K
54, Private, 7th-8th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
56, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
20, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
54, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Laos, >50K
30, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
44, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,47, Dominican-Republic, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
76, Federal-gov, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,10, United-States, <=50K
31, Private, HS-grad, Married-spouse-absent, Other-service, Own-child, White, Male,0,0,40, Portugal, <=50K
52, State-gov, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Columbia, <=50K
51, Self-emp-not-inc, Assoc-voc, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, Ecuador, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Canada, <=50K
22, Private, Masters, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, India, <=50K
24, Private, Preschool, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Poland, <=50K
25, Private, Some-college, Never-married, Priv-house-serv, Unmarried, Other, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador, <=50K
60, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Ecuador, <=50K
51, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,45, South, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Greece, <=50K
36, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,50, Nicaragua, <=50K
55, Local-gov, Prof-school, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,30, South, <=50K
59, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Male,0,0,40, Taiwan, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Portugal, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Cambodia, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Wife, Black, Male,0,0,40, Poland, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Thailand, >50K
59, Private, Assoc-voc, Divorced, Farming-fishing, Husband, Other, Female,0,0,62, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, Taiwan, <=50K
30, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,11, United-States, <=50K
34, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Yugoslavia, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,99, Vietnam, >50K
44, Private, Bachelors, Married-spouse-absent, Exec-managerial, Unmarried, White, Male,0,0,30, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1807,35, France, >50K
19, Private, 5th-6th, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,30, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Other, Female,0,0,15, United-States, <=50K
32, Private, Masters, Divorced, Sales, Husband, White, Male,0,0,40, Laos, <=50K
31, Self-emp-not-inc, Some-college, Separated, Transport-moving, Husband, White, Male,0,0,60, Taiwan, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, England, <=50K
36, Self-emp-not-inc, Some-college, Separated, Tech-support, Unmarried, Other, Male,0,0,40, Hong, <=50K
34, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,60, South, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,45, Taiwan, <=50K
43, Private, Masters, Married-spouse-absent, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
33, Local-gov, Some-college, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,20, Portugal, >50K
71, Private, Masters, Widowed, Farming-fishing, Husband, White, Male,0,0,35, Thailand, >50K
25, Private, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,81, Laos, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Italy, >50K
73, Private, 9th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,2001,30, Cambodia, >50K
25, Private, Bachelors, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,45, Ecuador, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,15, Italy, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Male,0,0,50, Dominican-Republic, <=50K
55, Private, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,40, Hong, <=50K
20, State-gov, 12th, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,35, Vietnam, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,7687,0,50, United-States, <=50K
24, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,40, Scotland, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,40, China, <=50K
24, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,1887,40, Columbia, <=50K
49, Private, Some-college, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,65, Trinadad&Tobago, >50K
42, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Poland, <=50K
59, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, 11th, Never-married, Sales, Unmarried, Black, Male,0,0,45, Trinadad&Tobago, >50K
52, Private, 9th, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,35, Germany, >50K
22, Private, 12th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Puerto-Rico, <=50K
27, Private, Assoc-acdm, Separated, Prof-specialty, Not-in-family, White, Female,0,0,45, Dominican-Republic, <=50K
42, Private, Masters, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, Poland, >50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,1977,40, Dominican-Republic, <=50K
37, Private, Some-college, Divorced, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
41, Private, Prof-school, Never-married, Other-service, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, South, <=50K
44, Federal-gov, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,45, Haiti, <=50K
65, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
45, Private, Masters, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,60, Iran, >50K
46, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, Black, Male,0,0,6, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, United-States, >50K
64, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, Ecuador, >50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Laos, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,68, Columbia, <=50K
47, Private, Some-college, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, Preschool, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Dominican-Republic, >50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Laos, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, China, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,45, Dominican-Republic, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,50, France, <=50K
24, State-gov, Assoc-voc, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,20, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,1977,40, United-States, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,13222,0,40, Peru, >50K
36, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
