27, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
40, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Poland, >50K
24, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,40, India, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Local-gov, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, Ireland, <=50K
38, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,50, Portugal, <=50K
29, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, China, <=50K
29, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
24, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Peru, <=50K
59, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,55, Cuba, >50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,15, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1916,50, Haiti, >50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, >50K
34, Private, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Columbia, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Hungary, <=50K
27, Private, Bachelors, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
31, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Laos, <=50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Portugal, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Columbia, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Peru, >50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,45, Iran, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, Philippines, >50K
32, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,36, Dominican-Republic, >50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,35, Poland, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,4571,0,40, Ireland, <=50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,3, Trinadad&Tobago, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,29, Portugal, >50K
25, Private, Some-college, Separated, Craft-repair, Own-child, Black, Female,0,0,20, Greece, <=50K
65, Private, HS-grad, Separated, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
46, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1538,71, Scotland, >50K
43, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
28, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Columbia, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,40, Jamaica, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, England, >50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, South, <=50K
57, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, Hong, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Haiti, <=50K
48, Private, Doctorate, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,376,40, Peru, <=50K
23, Federal-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,35, England, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,42, Columbia, <=50K
30, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,60, Germany, <=50K
54, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Hong, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Hong, >50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Ireland, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,36, Scotland, <=50K
50, Self-emp-not-inc, Bachelors, Married-spouse-absent, Prof-specialty, Own-child, Asian-Pac-Islander, Male,7687,0,29, Outlying-US(Guam-USVI-etc), >50K
25, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, Puerto-Rico, <=50K
36, Private, Bachelors, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Yugoslavia, <=50K
62, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Other, Female,0,1721,60, Greece, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,38, Laos, >50K
27, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Trinadad&Tobago, <=50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,45, China, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,20, Ecuador, <=50K
31, Local-gov, Bachelors, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Laos, >50K
43, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Puerto-Rico, <=50K
23, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
25, Self-emp-not-inc, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,25, Philippines, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,60, Scotland, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, China, <=50K
53, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
40, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,7687,0,40, Italy, >50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cambodia, <=50K
27, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,1404,0,40, Japan, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
71, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,38, Japan, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Philippines, >50K
45, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1891,40, Columbia, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Greece, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, China, >50K
51, Self-emp-not-inc, Some-college, Separated, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,3328,0,40, Honduras, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, China, <=50K
27, Private, 11th, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, Mexico, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Poland, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,38, United-States, <=50K
64, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Trinadad&Tobago, <=50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,4761,0,40, Laos, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,45, Peru, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
22, Private, 5th-6th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,44, Taiwan, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,8, South, <=50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,54, Columbia, >50K
32, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, France, <=50K
48, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1979,29, Thailand, >50K
31, Private, Assoc-voc, Never-married, Tech-support, Unmarried, Black, Female,0,0,45, United-States, <=50K
49, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Thailand, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Haiti, <=50K
34, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
34, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Cuba, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Japan, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Yugoslavia, <=50K
20, Local-gov, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Dominican-Republic, <=50K
70, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,37, Scotland, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Germany, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, China, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Jamaica, >50K
34, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,3, India, <=50K
47, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Vietnam, >50K
43, Self-emp-not-inc, 10th, Married-spouse-absent, Sales, Husband, Black, Female,0,0,64, Germany, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Italy, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Guatemala, >50K
23, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Female,0,0,29, Dominican-Republic, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,42, Hungary, >50K
51, Local-gov, Bachelors, Separated, Tech-support, Wife, White, Male,0,0,40, Cambodia, >50K
46, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,54, England, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,12, Puerto-Rico, <=50K
67, Private, Some-college, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Italy, >50K
26, Private, Some-college, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,44, England, <=50K
22, Private, Assoc-acdm, Divorced, Sales, Unmarried, Black, Female,0,0,54, Yugoslavia, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,60, Ecuador, <=50K
37, Private, HS-grad, Separated, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,38, Guatemala, <=50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Female,0,0,12, Portugal, <=50K
42, Private, HS-grad, Divorced, Protective-serv, Unmarried, Black, Male,0,0,50, Cambodia, <=50K
52, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,60, France, >50K
32, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Self-emp-not-inc, 9th, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Nicaragua, >50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,2457,45, Japan, >50K
62, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
45, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, South, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,60, Dominican-Republic, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, France, >50K
26, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, France, <=50K
20, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,20, Ecuador, <=50K
26, Private, Assoc-voc, Married-spouse-absent, Prof-specialty, Other-relative, Black, Female,0,0,50, Scotland, >50K
21, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,29, Philippines, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,2008,20, Vietnam, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Italy, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,17, Columbia, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Canada, <=50K
27, Private, HS-grad, Widowed, Handlers-cleaners, Husband, Other, Female,0,0,45, Iran, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,7687,0,45, India, >50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, France, >50K
24, State-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Philippines, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, South, <=50K
61, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
40, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,25, Philippines, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
25, Local-gov, Assoc-acdm, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, Cambodia, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
31, Federal-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
35, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, >50K
37, Self-emp-inc, Assoc-acdm, Never-married, Sales, Husband, Black, Female,0,0,73, Japan, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7687,0,40, Honduras, >50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,54, Peru, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Honduras, <=50K
18, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,20, Laos, <=50K
33, Self-emp-not-inc, Masters, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,1513,35, Italy, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
32, Private, 11th, Married-spouse-absent, Tech-support, Husband, Other, Male,0,0,50, Nicaragua, >50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Thailand, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,7, England, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,15, France, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,45, El-Salvador, >50K
60, Private, Assoc-acdm, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
57, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, Poland, >50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,17, Hungary, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, China, <=50K
57, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Canada, >50K
18, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,29, Ireland, <=50K
41, Private, Some-college, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,29, Nicaragua, >50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
55, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Japan, >50K
54, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, China, >50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Germany, <=50K
61, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, South, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Columbia, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
89, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Laos, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Jamaica, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Canada, <=50K
55, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
62, Self-emp-inc, Assoc-voc, Never-married, Tech-support, Unmarried, Other, Female,7687,0,37, Italy, <=50K
26, State-gov, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Jamaica, >50K
34, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,48, Nicaragua, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, Hungary, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
61, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Italy, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Ireland, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
60, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,29, Columbia, <=50K
64, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, >50K
40, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, England, <=50K
18, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,10, Guatemala, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1866,65, Cuba, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,43, Poland, >50K
57, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, Ireland, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,40, Scotland, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Taiwan, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Thailand, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,38, Trinadad&Tobago, <=50K
21, Private, HS-grad, Divorced, Protective-serv, Own-child, Other, Male,0,0,50, United-States, <=50K
64, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,29, Honduras, <=50K
49, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,50, Honduras, >50K
32, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Laos, <=50K
23, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
67, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Greece, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,50, Italy, <=50K
44, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,15024,0,50, Columbia, >50K
64, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,45, Cambodia, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Ecuador, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Trinadad&Tobago, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1651,40, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Scotland, <=50K
55, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
51, Self-emp-not-inc, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
46, Private, Some-college, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,25, Honduras, <=50K
