28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Haiti, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Germany, >50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,99999,0,40, Italy, >50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
38, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
67, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,21712,0,4, India, >50K
43, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,35, Trinadad&Tobago, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
31, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
28, Private, 12th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
51, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Haiti, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Honduras, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Germany, >50K
31, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,48, Mexico, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Greece, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Portugal, >50K
38, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, El-Salvador, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, Peru, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,1887,40, Guatemala, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, Vietnam, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1978,45, India, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, India, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Scotland, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
28, Private, Masters, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, China, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,41, Dominican-Republic, <=50K
24, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, Yugoslavia, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Italy, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, >50K
32, Self-emp-not-inc, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Poland, >50K
18, Private, 11th, Never-married, Other-service, Not-in-family, Black, Male,0,0,7, Columbia, <=50K
57, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, South, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Peru, >50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, <=50K
50, Federal-gov, Some-college, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,32, Haiti, <=50K
44, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,35, China, <=50K
35, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,24838,0,3, Japan, >50K
53, Private, Bachelors, Widowed, Other-service, Not-in-family, Other, Female,0,0,45, Haiti, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Wife, Other, Male,0,0,25, Laos, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Trinadad&Tobago, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
35, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Greece, <=50K
61, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,35, England, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Ireland, >50K
71, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,25, Trinadad&Tobago, >50K
35, Local-gov, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, Canada, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,42, Poland, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
46, Private, 10th, Never-married, Exec-managerial, Husband, White, Male,0,0,70, Dominican-Republic, >50K
27, Local-gov, 10th, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Italy, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,1853,40, Ireland, >50K
29, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, United-States, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Vietnam, >50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Puerto-Rico, <=50K
30, Private, 10th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,35, Cambodia, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Germany, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Ireland, <=50K
36, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, El-Salvador, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,8, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,25, Laos, <=50K
60, Local-gov, Masters, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,30, Ecuador, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Greece, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Black, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, South, <=50K
28, State-gov, Masters, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,30, Portugal, <=50K
65, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
34, State-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, 11th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,96, Greece, <=50K
77, Private, Preschool, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Jamaica, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,50, Portugal, <=50K
44, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,1485,40, Vietnam, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Germany, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
18, Private, 10th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, Guatemala, <=50K
33, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Canada, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, England, >50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
41, Private, 7th-8th, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
47, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Poland, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,30, Portugal, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,20, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
47, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Peru, <=50K
48, Private, 9th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
31, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Japan, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, China, <=50K
41, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,80, Thailand, <=50K
36, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,35, Hungary, >50K
52, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Unmarried, Black, Male,3864,0,60, Ecuador, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, Taiwan, <=50K
40, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
38, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, India, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), >50K
25, Self-emp-inc, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,50, El-Salvador, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, China, <=50K
24, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, South, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Dominican-Republic, <=50K
32, Private, 10th, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,99, Cuba, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,10529,0,45, Canada, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,15, Portugal, <=50K
33, Private, 9th, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,45, Poland, >50K
25, State-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,17, China, <=50K
35, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,45, Hong, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Ecuador, >50K
63, State-gov, HS-grad, Separated, Prof-specialty, Not-in-family, Other, Male,0,0,12, Haiti, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Female,3103,0,40, China, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,2676,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Portugal, >50K
18, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Greece, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,43, El-Salvador, <=50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,45, Cambodia, >50K
69, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
65, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
60, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,24, Laos, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, England, <=50K
65, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, Iran, <=50K
66, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Vietnam, <=50K
51, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, England, >50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
68, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Scotland, >50K
63, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4825,0,36, Portugal, >50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
47, Private, Some-college, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
46, State-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
44, Self-emp-inc, Masters, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,45, Poland, >50K
75, Private, Bachelors, Widowed, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,2580,0,15, Iran, <=50K
74, Private, Bachelors, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Haiti, >50K
55, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,45, Peru, >50K
57, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Poland, <=50K
41, Local-gov, Some-college, Never-married, Exec-managerial, Husband, Other, Female,7747,0,50, China, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,40, Thailand, >50K
42, Private, Bachelors, Divorced, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
24, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Cuba, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, Hungary, >50K
70, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,25, Nicaragua, <=50K
21, Local-gov, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, China, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,30, Hungary, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, >50K
36, Private, Assoc-voc, Divorced, Sales, Unmarried, Black, Female,0,0,45, China, <=50K
55, Private, Some-college, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,45, Nicaragua, <=50K
47, Private, Masters, Widowed, Transport-moving, Not-in-family, White, Male,0,0,54, Laos, <=50K
51, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Germany, <=50K
55, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Cuba, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,4322,0,40, Laos, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, >50K
40, Local-gov, HS-grad, Never-married, Craft-repair, Wife, Black, Female,0,0,45, Vietnam, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Thailand, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,60, Scotland, <=50K
38, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,35, El-Salvador, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,20, Columbia, <=50K
28, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,74, Laos, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,50, Japan, <=50K
28, Private, Bachelors, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Trinadad&Tobago, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, Jamaica, <=50K
35, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Female,0,0,50, El-Salvador, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Japan, <=50K
28, Private, Some-college, Divorced, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,35, China, <=50K
42, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Germany, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Honduras, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,3344,0,40, Laos, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
28, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
20, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Vietnam, <=50K
29, Private, 11th, Never-married, Sales, Not-in-family, Other, Male,2942,0,50, Columbia, <=50K
22, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,60, Peru, <=50K
38, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,48, Ireland, <=50K
37, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
31, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,45, Iran, <=50K
38, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
57, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Hong, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
37, Private, Some-college, Never-married, Exec-managerial, Other-relative, White, Male,0,0,42, South, <=50K
25, Private, Some-college, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,30, Peru, <=50K
42, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Greece, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Dominican-Republic, <=50K
37, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, Black, Male,0,0,50, Iran, <=50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, Taiwan, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, El-Salvador, <=50K
70, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Columbia, <=50K
59, Private, Some-college, Widowed, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,37, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, South, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,50, India, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Ecuador, <=50K
59, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Philippines, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Scotland, <=50K
63, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,10524,0,60, China, <=50K
76, Private, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Philippines, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Germany, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Laos, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Cambodia, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
43, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,24, Scotland, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,59, Vietnam, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, Philippines, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cambodia, <=50K
63, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, India, >50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,35, Greece, >50K
36, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
46, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, India, <=50K
48, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,38, Honduras, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
48, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, Italy, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, Japan, <=50K
26, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Guatemala, >50K
43, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
23, Local-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,54, Greece, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1887,99, Ireland, >50K
71, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,14095,0,45, Cuba, >50K
