21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
29, Private, Preschool, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
40, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, India, >50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Canada, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Cambodia, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Guatemala, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Laos, <=50K
31, Private, Prof-school, Never-married, Sales, Not-in-family, White, Male,0,0,50, Yugoslavia, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Hong, <=50K
27, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Honduras, <=50K
43, Federal-gov, Masters, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Poland, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,2803,0,40, Hong, <=50K
23, State-gov, HS-grad, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Own-child, Other, Male,0,0,40, Iran, <=50K
31, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1977,60, Honduras, >50K
23, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
23, Local-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,20, Iran, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,45, Haiti, <=50K
47, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, India, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,48, Honduras, <=50K
42, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,1977,93, United-States, >50K
47, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Italy, >50K
60, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Cuba, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Japan, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Haiti, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,50, Laos, <=50K
49, Federal-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,15024,0,40, Italy, >50K
40, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,89, China, <=50K
40, Private, HS-grad, Married-spouse-absent, Transport-moving, Other-relative, White, Female,0,0,40, England, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,36, Iran, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
61, Local-gov, HS-grad, Divorced, Farming-fishing, Husband, White, Female,0,0,40, Germany, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,70, Guatemala, <=50K
35, Private, Masters, Divorced, Tech-support, Unmarried, White, Female,0,0,40, Vietnam, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,4985,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, Guatemala, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Taiwan, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,4, Guatemala, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Jamaica, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,54, Canada, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Peru, >50K
24, Private, Some-college, Separated, Other-service, Husband, Black, Male,0,0,32, Jamaica, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Canada, <=50K
62, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Germany, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, >50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,26, Outlying-US(Guam-USVI-etc), <=50K
26, Private, 10th, Never-married, Prof-specialty, Unmarried, White, Female,0,0,19, Japan, <=50K
33, Private, 11th, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,45, India, <=50K
47, Private, Masters, Never-married, Sales, Unmarried, White, Female,0,0,50, Thailand, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,4386,0,60, South, <=50K
29, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,20, Japan, <=50K
35, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,3923,0,36, Portugal, <=50K
36, Private, HS-grad, Separated, Sales, Unmarried, White, Male,3325,0,40, Portugal, >50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Dominican-Republic, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Hungary, <=50K
25, Private, 9th, Never-married, Sales, Wife, White, Male,0,0,40, Germany, <=50K
28, State-gov, Some-college, Never-married, Sales, Wife, White, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
21, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,10, Poland, >50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Nicaragua, >50K
62, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,60, Jamaica, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Hungary, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1887,84, Honduras, >50K
32, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Columbia, >50K
39, Private, Some-college, Separated, Craft-repair, Unmarried, White, Male,0,0,40, Taiwan, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
47, Private, Some-college, Divorced, Craft-repair, Other-relative, White, Male,0,0,40, Scotland, >50K
24, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,1876,40, Jamaica, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Japan, <=50K
47, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,45, Cuba, <=50K
50, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Yugoslavia, <=50K
41, Local-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, South, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Haiti, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,6680,0,40, Japan, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, Laos, <=50K
47, State-gov, Masters, Divorced, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, France, >50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Philippines, <=50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Female,0,0,45, Japan, >50K
18, Private, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,20, Japan, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,25, Portugal, <=50K
35, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, Iran, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,5013,0,40, Outlying-US(Guam-USVI-etc), >50K
41, State-gov, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Vietnam, <=50K
41, Local-gov, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
35, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
35, State-gov, 9th, Never-married, Handlers-cleaners, Wife, Black, Female,0,0,35, El-Salvador, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,60, Dominican-Republic, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,60, Hong, >50K
29, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, Portugal, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,10, Germany, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, Puerto-Rico, <=50K
65, Private, Some-college, Widowed, Machine-op-inspct, Husband, White, Female,7298,0,30, Ecuador, >50K
23, Local-gov, HS-grad, Never-married, Protective-serv, Unmarried, Black, Male,0,0,40, France, <=50K
52, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,25, South, <=50K
52, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, >50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Hong, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Mexico, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Columbia, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,60, Cuba, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
25, Local-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,54, Haiti, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,31, Philippines, <=50K
54, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Japan, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,55, Cambodia, >50K
53, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Scotland, >50K
45, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,35, Cambodia, >50K
47, State-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Germany, >50K
40, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Greece, <=50K
66, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,10, Ecuador, >50K
27, Private, Bachelors, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,40, Scotland, >50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Peru, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Divorced, Sales, Husband, White, Female,0,0,40, Taiwan, <=50K
51, Self-emp-not-inc, HS-grad, Widowed, Other-service, Husband, Other, Male,0,0,40, Laos, >50K
51, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,32, Hong, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Canada, >50K
37, Federal-gov, 11th, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,60, Peru, <=50K
58, Private, HS-grad, Separated, Prof-specialty, Husband, White, Female,0,0,40, Philippines, <=50K
21, Self-emp-inc, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Yugoslavia, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Iran, <=50K
42, Private, Doctorate, Married-spouse-absent, Exec-managerial, Unmarried, White, Male,7687,0,45, Philippines, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Columbia, >50K
43, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, Guatemala, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,60, Iran, <=50K
49, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,50, Cambodia, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,60, Canada, >50K
39, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Guatemala, <=50K
32, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
47, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Portugal, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cuba, <=50K
42, Private, Assoc-voc, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Mexico, <=50K
34, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Iran, <=50K
17, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,54, Philippines, >50K
28, Private, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,40, Laos, <=50K
25, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, Iran, >50K
37, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, <=50K
59, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, England, <=50K
79, Federal-gov, Doctorate, Widowed, Prof-specialty, Husband, White, Male,0,1602,60, Italy, >50K
40, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, South, <=50K
34, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
34, Private, HS-grad, Divorced, Other-service, Husband, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
48, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
46, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Canada, <=50K
20, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,20, Puerto-Rico, <=50K
29, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1902,50, Dominican-Republic, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, South, >50K
58, Local-gov, Bachelors, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Portugal, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,5719,0,40, Yugoslavia, >50K
42, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, Columbia, >50K
44, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,45, Dominican-Republic, <=50K
65, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,8, Nicaragua, <=50K
48, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,20, England, <=50K
29, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
41, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
60, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,19, Nicaragua, <=50K
45, Private, 9th, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,35, Portugal, <=50K
50, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,84, Portugal, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Philippines, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Hungary, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, <=50K
67, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, France, <=50K
75, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,8, Haiti, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,35, Portugal, <=50K
19, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,30, Dominican-Republic, <=50K
63, Self-emp-inc, Masters, Never-married, Adm-clerical, Husband, White, Male,0,0,50, Scotland, <=50K
28, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,55, Jamaica, <=50K
59, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Scotland, <=50K
31, Private, HS-grad, Separated, Other-service, Other-relative, White, Male,0,0,15, Ecuador, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, England, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
26, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,37, Jamaica, <=50K
28, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,7687,0,40, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, Iran, <=50K
29, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Nicaragua, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Hungary, >50K
27, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, France, <=50K
30, Private, HS-grad, Separated, Sales, Husband, White, Female,0,0,37, Cuba, <=50K
62, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, England, <=50K
30, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Japan, >50K
30, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1887,40, Dominican-Republic, <=50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,65, Cambodia, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Laos, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Peru, <=50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, >50K
22, Private, Prof-school, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
48, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Germany, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, Italy, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Laos, >50K
29, Self-emp-inc, Prof-school, Never-married, Handlers-cleaners, Own-child, White, Male,7687,0,40, Columbia, >50K
55, Local-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Laos, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, China, <=50K
35, Private, Prof-school, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Iran, <=50K
45, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,1902,40, Guatemala, >50K
50, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ireland, <=50K
32, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,15024,0,50, Outlying-US(Guam-USVI-etc), <=50K
24, Private, 11th, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
44, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,1902,45, Philippines, >50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Mexico, >50K
27, Private, 12th, Married-civ-spouse, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1990,50, Ecuador, >50K
44, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Nicaragua, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Ireland, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, India, <=50K
54, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,45, Cuba, >50K
43, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Cambodia, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Philippines, <=50K
26, Private, 11th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,30, Scotland, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,45, Cuba, >50K
50, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Ireland, <=50K
49, Private, Assoc-voc, Widowed, Craft-repair, Husband, Black, Male,0,0,40, Cambodia, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Poland, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Italy, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, Greece, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Scotland, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1923,40, Trinadad&Tobago, >50K
51, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
49, Self-emp-inc, 7th-8th, Divorced, Craft-repair, Husband, White, Female,0,0,45, Japan, <=50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, Peru, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hungary, <=50K
29, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Poland, <=50K
55, Self-emp-inc, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,25, Canada, <=50K
42, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,65, India, >50K
48, State-gov, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Jamaica, <=50K
62, Federal-gov, HS-grad, Divorced, Priv-house-serv, Husband, White, Male,0,0,40, Ecuador, <=50K
23, Private, Some-college, Separated, Protective-serv, Husband, Asian-Pac-Islander, Female,0,1596,20, Puerto-Rico, >50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,5021,0,45, China, >50K
70, Private, Bachelors, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,16, Haiti, <=50K
48, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,45, Iran, <=50K
22, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
