62, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,69, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,30, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,5, United-States, <=50K
61, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
26, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1901,40, United-States, >50K
26, Private, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, Cambodia, <=50K
80, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
45, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,54, United-States, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, England, <=50K
26, Local-gov, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1976,45, United-States, >50K
73, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,32, United-States, <=50K
61, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,1977,40, United-States, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Japan, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
61, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5044,0,40, United-States, >50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
39, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,35, United-States, >50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1887,40, United-States, >50K
63, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Doctorate, Divorced, Adm-clerical, Wife, White, Male,0,1902,40, United-States, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,36, United-States, <=50K
47, Local-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
33, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
47, Local-gov, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
43, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,38, United-States, <=50K
34, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, Germany, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
63, Local-gov, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
33, Private, 10th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,5205,0,50, United-States, >50K
38, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
59, Local-gov, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,20, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,45, Mexico, <=50K
37, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, Poland, <=50K
48, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, Prof-school, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,54, Puerto-Rico, >50K
26, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Mexico, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,90, United-States, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
44, Private, Assoc-voc, Divorced, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
53, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,13, United-States, <=50K
34, State-gov, 12th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
35, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,33, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,60, United-States, <=50K
31, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,43, India, <=50K
56, Self-emp-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Female,3120,0,50, India, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Mexico, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,20, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,48, United-States, >50K
41, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Italy, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, >50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, United-States, >50K
56, Private, HS-grad, Widowed, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,42, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
18, Federal-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, 9th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,32, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
73, Private, 5th-6th, Divorced, Craft-repair, Wife, White, Male,0,0,32, United-States, <=50K
33, Private, 11th, Never-married, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2329,0,45, Cuba, <=50K
41, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,52, United-States, <=50K
23, Private, 10th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, 11th, Divorced, Prof-specialty, Husband, White, Male,0,0,92, United-States, >50K
46, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,45, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,1888,20, United-States, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, 11th, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,4589,0,40, United-States, >50K
41, State-gov, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
79, Private, Some-college, Widowed, Handlers-cleaners, Husband, Black, Female,0,0,35, United-States, <=50K
29, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,25, China, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
47, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, >50K
54, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,25, United-States, <=50K
27, Private, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,48, South, >50K
64, Local-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,16, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
34, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,27, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, Philippines, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,1888,40, United-States, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
69, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,7162,0,40, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,50, United-States, >50K
26, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,20, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
66, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,2081,40, United-States, >50K
18, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,1671,40, United-States, >50K
25, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, >50K
45, State-gov, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K
42, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,1887,35, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Female,0,0,49, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Private, Doctorate, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,38, United-States, <=50K
31, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,98, United-States, >50K
48, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1902,45, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,45, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,30, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,24, Mexico, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
43, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
47, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, United-States, >50K
60, Private, 1st-4th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Iran, >50K
26, Private, 11th, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,35, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
19, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
39, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,50, United-States, >50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,12, United-States, <=50K
58, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,42, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
38, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,60, United-States, >50K
40, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
54, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1887,30, United-States, >50K
61, Private, 12th, Widowed, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Separated, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,46, United-States, <=50K
48, Self-emp-inc, 7th-8th, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,32, Cambodia, <=50K
23, Private, Assoc-acdm, Married-spouse-absent, Handlers-cleaners, Not-in-family, Black, Female,0,0,30, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,60, United-States, <=50K
53, State-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Mexico, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, United-States, >50K
25, Private, Some-college, Married-spouse-absent, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
41, Local-gov, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1977,40, Scotland, >50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K
46, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, Canada, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,1902,40, United-States, >50K
38, Self-emp-not-inc, Masters, Married-spouse-absent, Transport-moving, Husband, White, Male,3325,0,58, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,35, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Divorced, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
21, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Male,0,0,30, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
64, State-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,25, United-States, >50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,50, United-States, <=50K
29, Self-emp-inc, Bachelors, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, United-States, >50K
43, State-gov, 9th, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Widowed, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
35, Private, Doctorate, Divorced, Other-service, Husband, White, Female,0,0,30, Puerto-Rico, <=50K
73, Private, Bachelors, Widowed, Protective-serv, Husband, White, Female,0,0,15, United-States, <=50K
48, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
51, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, <=50K
26, Federal-gov, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Exec-managerial, Other-relative, Black, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, India, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Private, Assoc-voc, Widowed, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
60, Federal-gov, 10th, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Black, Female,0,0,35, Vietnam, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Mexico, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,44, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
37, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
70, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,15333,0,50, United-States, <=50K
48, Private, 11th, Separated, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,88, United-States, <=50K
52, Private, Assoc-voc, Divorced, Transport-moving, Husband, White, Male,0,0,44, United-States, <=50K
44, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,15024,0,50, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
28, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,1902,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, White, Female,0,0,54, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, State-gov, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,5, United-States, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
