34, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,20, Ecuador, <=50K
27, Private, 5th-6th, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Japan, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, Portugal, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,4797,0,60, Yugoslavia, >50K
29, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,38, United-States, <=50K
40, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,40, Hungary, <=50K
30, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,20, Trinadad&Tobago, >50K
56, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,24, Laos, >50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,35, France, >50K
31, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,1579,40, Jamaica, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,70, United-States, <=50K
63, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,24846,0,50, England, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,35, Trinadad&Tobago, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,60, France, <=50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Vietnam, >50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, <=50K
36, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Black, Male,0,0,40, Nicaragua, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,45, Peru, >50K
59, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, Greece, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,43, Canada, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Hungary, <=50K
46, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, <=50K
32, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
64, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Female,0,0,35, Laos, <=50K
61, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,40, India, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, England, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,97, Ireland, <=50K
49, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Portugal, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Haiti, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, Black, Female,0,0,40, Poland, >50K
48, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Black, Male,99999,0,50, United-States, >50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
36, Self-emp-inc, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,20, Haiti, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Other, Male,0,0,40, Laos, <=50K
61, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Cambodia, >50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
24, Private, 5th-6th, Never-married, Other-service, Husband, White, Male,0,0,40, Yugoslavia, <=50K
30, Private, Some-college, Married-spouse-absent, Other-service, Own-child, White, Female,0,0,2, Portugal, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,50, Mexico, <=50K
53, Private, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, Peru, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ireland, >50K
64, State-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,4, Poland, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Taiwan, >50K
50, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
23, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,45, China, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, Peru, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, >50K
54, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
31, Private, Assoc-acdm, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
74, Federal-gov, HS-grad, Widowed, Other-service, Husband, Black, Female,0,0,35, Hungary, <=50K
44, Local-gov, HS-grad, Divorced, Sales, Wife, Black, Female,0,0,20, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,7298,0,44, United-States, <=50K
47, State-gov, Doctorate, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,99999,0,50, United-States, >50K
39, State-gov, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Yugoslavia, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
24, State-gov, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,30, Thailand, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Japan, <=50K
50, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,38, Vietnam, <=50K
36, State-gov, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,30, Iran, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, South, <=50K
29, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
25, Private, 11th, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
46, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,7298,0,50, United-States, >50K
38, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,38, Laos, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K
30, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Scotland, <=50K
36, Private, 10th, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,48, Cuba, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,50, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,30, Columbia, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
60, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,3103,0,54, Poland, <=50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Greece, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, Italy, <=50K
67, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,21190,0,48, England, >50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Vietnam, <=50K
19, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, United-States, <=50K
25, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
29, Private, 11th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Philippines, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
67, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,25, Hong, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,20, Scotland, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,20, Mexico, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Ireland, <=50K
33, Private, 10th, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
34, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,1669,45, Philippines, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Puerto-Rico, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, China, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Nicaragua, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1879,40, Scotland, >50K
60, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
58, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, Mexico, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
44, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,54, India, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,22, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Iran, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, India, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,99, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
56, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,0,0,44, Hungary, <=50K
73, Private, Masters, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Portugal, <=50K
32, Private, HS-grad, Separated, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7687,0,45, England, >50K
36, Private, Bachelors, Divorced, Sales, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
36, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Poland, <=50K
70, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Philippines, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1548,40, Cuba, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Portugal, <=50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,25, Ireland, >50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, United-States, <=50K
49, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Guatemala, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1883,40, United-States, >50K
21, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, South, <=50K
31, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Laos, <=50K
27, State-gov, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, El-Salvador, <=50K
28, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,2896,0,40, Canada, <=50K
28, Private, 11th, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
59, Self-emp-inc, Masters, Married-spouse-absent, Transport-moving, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
43, Federal-gov, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Laos, <=50K
29, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,98, Dominican-Republic, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Peru, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,43, South, >50K
47, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,54, Jamaica, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,4386,0,45, Hungary, >50K
40, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,80, United-States, <=50K
42, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Laos, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,2052,45, Mexico, <=50K
45, Private, 9th, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Cuba, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, 9th, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,1899,40, Ireland, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
34, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Haiti, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1977,40, Canada, <=50K
55, Private, 7th-8th, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,20, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,60, Cambodia, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,20, Yugoslavia, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
32, Federal-gov, Some-college, Divorced, Craft-repair, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,39, Dominican-Republic, <=50K
44, Private, HS-grad, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,40, Laos, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
36, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Iran, <=50K
31, Local-gov, Assoc-voc, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,35, Portugal, <=50K
18, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,25, Vietnam, <=50K
30, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,60, Cambodia, >50K
24, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,48, Hong, <=50K
53, Local-gov, 10th, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Cuba, <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, England, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
70, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,20, Hong, <=50K
77, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Laos, <=50K
44, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,45, Cuba, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,45, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
39, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Italy, <=50K
25, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Puerto-Rico, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,3131,0,45, Poland, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, South, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Yugoslavia, >50K
43, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Thailand, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Portugal, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,2829,0,40, Portugal, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Holand-Netherlands, >50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,70, Puerto-Rico, >50K
67, Private, HS-grad, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1720,40, Taiwan, <=50K
35, State-gov, HS-grad, Never-married, Priv-house-serv, Unmarried, Asian-Pac-Islander, Male,0,0,54, Italy, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
30, Private, Doctorate, Never-married, Craft-repair, Own-child, Black, Male,0,0,38, Poland, <=50K
61, Private, 9th, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
38, Local-gov, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1902,45, United-States, >50K
41, Private, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,60, Vietnam, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, Thailand, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,5148,0,45, Honduras, <=50K
36, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,70, India, <=50K
26, Private, HS-grad, Never-married, Tech-support, Husband, Black, Male,0,0,40, Peru, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, United-States, >50K
77, Self-emp-not-inc, 10th, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,20, United-States, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, >50K
45, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,60, Honduras, >50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, China, <=50K
24, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,50, China, <=50K
28, Local-gov, Prof-school, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Honduras, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,45, Haiti, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
59, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, Ireland, >50K
37, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,34, Thailand, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,35, Thailand, <=50K
42, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Mexico, <=50K
44, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Widowed, Adm-clerical, Husband, White, Male,0,0,40, Haiti, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,1657,44, Yugoslavia, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
24, Private, Bachelors, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1527,45, El-Salvador, <=50K
