66, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, India, <=50K
32, Without-pay, HS-grad, Never-married, Protective-serv, Husband, Black, Female,0,0,40, Scotland, <=50K
24, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Portugal, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, Columbia, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
52, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
37, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, Peru, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, Columbia, <=50K
26, Private, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,50, India, <=50K
42, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,10520,0,40, Germany, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,12, England, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Japan, <=50K
76, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,38, United-States, <=50K
55, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, Ireland, <=50K
48, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,54, Japan, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,110,40, Hungary, <=50K
26, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Philippines, >50K
32, Private, Masters, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,8753,0,45, Vietnam, <=50K
52, Local-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,50, Italy, >50K
41, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
31, State-gov, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
52, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1896,40, Portugal, >50K
34, Private, HS-grad, Separated, Protective-serv, Not-in-family, White, Female,0,0,60, Iran, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,8190,0,40, Ireland, >50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Mexico, >50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
24, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Female,0,0,40, China, <=50K
41, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Female,9000,0,40, South, >50K
38, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
25, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Philippines, <=50K
59, Local-gov, HS-grad, Widowed, Sales, Husband, White, Male,0,0,60, Hungary, <=50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
37, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Ireland, <=50K
23, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Honduras, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
21, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Germany, <=50K
27, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
56, Local-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, South, <=50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Peru, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, England, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,38, England, <=50K
51, State-gov, Masters, Divorced, Other-service, Husband, White, Male,0,0,40, Hong, <=50K
28, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Assoc-acdm, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,40, Cambodia, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Columbia, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Taiwan, >50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,10520,0,45, Japan, >50K
40, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, Jamaica, <=50K
24, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Iran, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,40, Canada, <=50K
22, Private, Masters, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
49, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
42, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, Jamaica, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, China, <=50K
60, Self-emp-inc, 1st-4th, Divorced, Exec-managerial, Husband, White, Male,0,0,60, Scotland, <=50K
30, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1902,42, France, >50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7687,0,40, India, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Poland, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1977,45, South, <=50K
22, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,40, Thailand, <=50K
72, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,30, India, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,60, Puerto-Rico, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Poland, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,1977,45, Honduras, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Columbia, >50K
48, Private, Assoc-voc, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
48, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Canada, <=50K
45, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,40, Canada, >50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Scotland, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,54, Ireland, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Germany, <=50K
35, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Germany, <=50K
47, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
58, Private, Assoc-voc, Widowed, Exec-managerial, Husband, White, Male,0,0,60, Ireland, >50K
56, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,12, Italy, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,10, Philippines, <=50K
64, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,60, Greece, >50K
18, Private, 9th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,20, Thailand, <=50K
24, Private, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, France, <=50K
70, Federal-gov, Prof-school, Widowed, Adm-clerical, Husband, White, Male,0,0,40, Cambodia, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,45, Haiti, >50K
44, Local-gov, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,54, Philippines, <=50K
25, Private, 9th, Never-married, Other-service, Husband, White, Female,0,0,40, Haiti, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Canada, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Thailand, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
37, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, Japan, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, South, <=50K
23, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,16, United-States, <=50K
34, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, Yugoslavia, <=50K
64, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,60, Ireland, >50K
43, Private, Prof-school, Never-married, Craft-repair, Husband, White, Female,7687,0,40, Hungary, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
51, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Guatemala, <=50K
19, Self-emp-not-inc, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Thailand, <=50K
33, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, Greece, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, India, <=50K
51, Private, Bachelors, Widowed, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Widowed, Prof-specialty, Own-child, White, Male,0,0,60, Honduras, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, Philippines, <=50K
64, Private, Prof-school, Divorced, Exec-managerial, Husband, White, Male,0,0,60, Thailand, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Peru, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Japan, <=50K
34, Self-emp-not-inc, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,40, France, <=50K
36, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, England, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Ireland, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
29, Self-emp-inc, 11th, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,0,0,40, Haiti, <=50K
38, Self-emp-inc, Some-college, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
32, Private, Bachelors, Never-married, Sales, Wife, White, Female,0,0,40, Columbia, <=50K
51, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Male,7687,0,40, El-Salvador, >50K
27, Private, 9th, Never-married, Other-service, Unmarried, Black, Male,0,0,40, China, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,4406,0,50, Canada, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,7687,0,40, India, >50K
24, Private, 9th, Never-married, Other-service, Own-child, White, Male,0,0,40, China, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Germany, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,43, China, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Guatemala, <=50K
22, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, Taiwan, <=50K
22, Local-gov, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Mexico, <=50K
46, Private, 5th-6th, Divorced, Prof-specialty, Husband, White, Male,0,0,45, Portugal, <=50K
55, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,54, Poland, >50K
45, Federal-gov, Bachelors, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,1902,40, China, >50K
32, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, England, <=50K
30, Local-gov, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,65, Ecuador, <=50K
69, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
61, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Peru, <=50K
45, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, France, <=50K
42, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, Columbia, <=50K
28, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,7298,0,50, Taiwan, >50K
69, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Mexico, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Trinadad&Tobago, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,40, Canada, >50K
33, Private, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Dominican-Republic, <=50K
54, State-gov, HS-grad, Widowed, Craft-repair, Husband, Black, Female,0,0,40, Jamaica, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,16, Honduras, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Poland, >50K
44, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,60, Italy, <=50K
64, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Peru, >50K
19, Private, 12th, Married-civ-spouse, Other-service, Other-relative, Other, Male,0,0,25, Mexico, <=50K
51, Private, HS-grad, Divorced, Sales, Wife, White, Male,0,0,40, Hong, <=50K
35, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,40, Ireland, <=50K
41, Self-emp-not-inc, Prof-school, Divorced, Adm-clerical, Husband, White, Female,0,0,40, England, <=50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Ireland, <=50K
22, Federal-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, China, <=50K
36, Private, Doctorate, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Columbia, <=50K
44, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,35, Trinadad&Tobago, >50K
19, Self-emp-inc, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,20, Hungary, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, Nicaragua, <=50K
22, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,30, Hong, <=50K
20, Private, HS-grad, Never-married, Priv-house-serv, Husband, White, Female,0,0,40, Poland, <=50K
32, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, India, <=50K
25, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, El-Salvador, <=50K
51, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, White, Female,0,0,38, Germany, <=50K
49, Private, 11th, Divorced, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Poland, <=50K
24, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Philippines, <=50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Taiwan, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,12, Haiti, <=50K
50, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,46, Ecuador, <=50K
55, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Male,0,0,50, Hungary, <=50K
17, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, Taiwan, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,32, Columbia, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Germany, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Poland, >50K
29, Private, Assoc-voc, Never-married, Sales, Husband, White, Female,0,0,43, Ecuador, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,1974,42, Trinadad&Tobago, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Greece, <=50K
60, Private, Some-college, Widowed, Other-service, Husband, Black, Male,0,0,40, Portugal, <=50K
20, Private, 9th, Separated, Adm-clerical, Own-child, Black, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Male,0,0,35, Guatemala, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
36, Private, Some-college, Divorced, Sales, Wife, Black, Male,0,0,40, Poland, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Portugal, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,46, Cambodia, <=50K
25, Private, Some-college, Widowed, Adm-clerical, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, 7th-8th, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Honduras, <=50K
29, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Canada, <=50K
26, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,24, Honduras, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Vietnam, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,32, Cuba, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,60, Guatemala, <=50K
39, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,52, China, <=50K
39, Federal-gov, Masters, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, Vietnam, <=50K
40, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
35, State-gov, Bachelors, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Greece, <=50K
65, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, France, >50K
37, Private, 7th-8th, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, China, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,1887,40, Cambodia, >50K
23, Private, Prof-school, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Cuba, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,60, Taiwan, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,38, Poland, <=50K
48, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
62, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Ireland, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Japan, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,60, Hungary, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, Puerto-Rico, <=50K
27, State-gov, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,52, Taiwan, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,35, Iran, <=50K
55, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Cuba, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, State-gov, Bachelors, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
70, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Ecuador, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, Hong, <=50K
29, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,7298,0,40, South, <=50K
22, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,32, Columbia, <=50K
67, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Mexico, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,30, Thailand, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,60, Cambodia, <=50K
34, Private, Assoc-acdm, Widowed, Handlers-cleaners, Own-child, White, Male,0,0,40, Canada, <=50K
21, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Germany, <=50K
22, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
25, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
39, State-gov, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, Scotland, <=50K
18, Self-emp-not-inc, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Scotland, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, Other, Female,0,0,40, Philippines, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,50, Trinadad&Tobago, <=50K
20, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,16, Greece, <=50K
25, Private, Doctorate, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, Canada, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,38, Scotland, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, Trinadad&Tobago, <=50K
35, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, South, <=50K
32, Local-gov, 11th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,35, Trinadad&Tobago, <=50K
34, Local-gov, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,30, Poland, <=50K
21, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, Hungary, <=50K
24, State-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,16, India, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Taiwan, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, England, <=50K
53, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, South, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,7478,0,40, Trinadad&Tobago, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Portugal, <=50K
69, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,20, Cuba, <=50K
31, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,54, Philippines, <=50K
24, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,54, Japan, <=50K
43, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,8150,0,40, Japan, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, Thailand, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
21, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,18, Scotland, <=50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Taiwan, >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Poland, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,20, England, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,2580,0,50, Trinadad&Tobago, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
34, Private, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,0,1977,45, Haiti, <=50K
55, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
