45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,72, Dominican-Republic, >50K
40, Private, Assoc-voc, Separated, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
27, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,35, Germany, >50K
55, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
34, Local-gov, 11th, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,35, Vietnam, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, England, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,48, Japan, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Honduras, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, Philippines, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Philippines, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Nicaragua, >50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
45, State-gov, Some-college, Widowed, Other-service, Wife, Black, Female,0,0,40, Honduras, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Jamaica, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, El-Salvador, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Laos, <=50K
57, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Philippines, >50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Mexico, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,20, Germany, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, Cambodia, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
55, Private, HS-grad, Widowed, Sales, Unmarried, Black, Male,0,0,50, Cuba, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,20, Taiwan, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Vietnam, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, Dominican-Republic, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, Yugoslavia, >50K
34, Local-gov, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,54, Ireland, <=50K
26, Local-gov, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,1864,40, Yugoslavia, <=50K
41, Local-gov, Masters, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
19, Private, Masters, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,20, Vietnam, >50K
20, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,30, France, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Yugoslavia, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,44, Columbia, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Nicaragua, <=50K
18, Private, 11th, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,18, Jamaica, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,46, United-States, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, >50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Puerto-Rico, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1731,40, Vietnam, <=50K
24, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Philippines, <=50K
62, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
42, Private, Masters, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, Japan, <=50K
57, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Other, Female,0,0,38, Laos, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,5017,0,40, Thailand, >50K
34, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,45, Ireland, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
31, Local-gov, Assoc-acdm, Separated, Exec-managerial, Wife, White, Male,0,0,40, Iran, <=50K
41, Private, Bachelors, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,0,0,45, Vietnam, <=50K
43, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, Philippines, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Columbia, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Laos, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Wife, Other, Male,0,0,40, India, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Laos, <=50K
22, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,38, Ireland, <=50K
44, Federal-gov, 11th, Married-spouse-absent, Other-service, Unmarried, Other, Male,0,0,40, India, <=50K
37, Private, 10th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,15, Japan, <=50K
55, Private, Masters, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Greece, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
36, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Taiwan, >50K
47, State-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, South, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Hungary, >50K
58, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,54, Japan, >50K
44, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Canada, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Haiti, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Honduras, <=50K
51, State-gov, HS-grad, Divorced, Tech-support, Wife, Black, Female,0,0,35, Vietnam, <=50K
33, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Philippines, >50K
53, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,50, Taiwan, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, South, >50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Guatemala, >50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,8, India, <=50K
47, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Female,0,0,37, Puerto-Rico, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,25, Cambodia, <=50K
19, Federal-gov, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,27, Cuba, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Scotland, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,2011,40, Poland, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,3733,0,35, Cuba, <=50K
59, Local-gov, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,20, Outlying-US(Guam-USVI-etc), >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,42, Haiti, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Wife, Other, Female,3103,0,40, Ecuador, <=50K
46, State-gov, Bachelors, Divorced, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
34, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
29, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Male,0,0,10, South, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
55, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Puerto-Rico, >50K
42, Private, HS-grad, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Philippines, <=50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,12812,0,35, Puerto-Rico, >50K
37, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Philippines, <=50K
47, State-gov, Doctorate, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,25, Dominican-Republic, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Ecuador, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,50, Cuba, <=50K
38, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, China, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, England, <=50K
44, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
35, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Hong, >50K
26, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,38, El-Salvador, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, France, <=50K
39, State-gov, Bachelors, Divorced, Prof-specialty, Wife, Other, Male,0,0,38, Ireland, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Greece, >50K
62, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Germany, <=50K
45, Private, Bachelors, Divorced, Sales, Husband, Black, Female,0,0,54, Mexico, <=50K
56, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Cuba, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Dominican-Republic, >50K
31, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,1641,40, Philippines, >50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,30, England, <=50K
22, State-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,10, Outlying-US(Guam-USVI-etc), >50K
54, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
36, State-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, England, <=50K
37, Private, 11th, Never-married, Other-service, Unmarried, Other, Female,0,0,35, Philippines, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,96, Guatemala, >50K
40, Private, Some-college, Married-spouse-absent, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,32, Honduras, <=50K
58, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,7687,0,54, Poland, >50K
21, Private, 11th, Married-spouse-absent, Handlers-cleaners, Own-child, Other, Female,0,0,25, Hong, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
53, Private, 7th-8th, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
19, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,17, Philippines, <=50K
41, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, <=50K
44, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
36, State-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,50, England, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,99999,0,77, Dominican-Republic, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,20, Nicaragua, <=50K
36, Private, 11th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,43, Peru, >50K
41, Self-emp-not-inc, Masters, Married-spouse-absent, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Haiti, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Columbia, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
68, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Vietnam, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Iran, <=50K
22, Local-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, China, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Cambodia, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, England, <=50K
43, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Poland, <=50K
38, Private, Masters, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,25, Philippines, <=50K
55, State-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Ireland, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Dominican-Republic, >50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Peru, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
29, Local-gov, Assoc-voc, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
31, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, Italy, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Italy, <=50K
49, Federal-gov, Prof-school, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,14083,0,45, France, >50K
37, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, Germany, >50K
53, Private, HS-grad, Divorced, Sales, Unmarried, Other, Male,0,0,40, China, <=50K
40, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Nicaragua, <=50K
21, Private, Bachelors, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,48, Thailand, <=50K
34, Private, HS-grad, Separated, Handlers-cleaners, Husband, Black, Male,0,0,40, Italy, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, Ecuador, <=50K
35, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,64, Ecuador, <=50K
40, Local-gov, Prof-school, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Puerto-Rico, <=50K
42, Federal-gov, Masters, Divorced, Farming-fishing, Unmarried, Other, Female,0,0,50, China, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, Portugal, <=50K
36, Private, HS-grad, Separated, Sales, Husband, Black, Male,0,0,40, South, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1984,45, Jamaica, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
30, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, El-Salvador, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,54, England, <=50K
37, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,5, Cambodia, <=50K
24, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,30, Cuba, <=50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
47, Private, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Haiti, <=50K
31, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,4386,0,70, China, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, Taiwan, <=50K
53, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,25, Vietnam, >50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, <=50K
29, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Not-in-family, Black, Female,2577,0,40, Columbia, >50K
22, Private, Some-college, Never-married, Tech-support, Own-child, Black, Female,0,0,44, Honduras, <=50K
42, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,38, Mexico, >50K
43, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Columbia, <=50K
64, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,30, Mexico, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
35, Local-gov, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,1902,40, Poland, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Germany, <=50K
61, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Germany, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,35, Vietnam, <=50K
66, Local-gov, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,25, Cambodia, <=50K
57, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
45, Private, Assoc-acdm, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,30, Cambodia, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,32, Dominican-Republic, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,65, Japan, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,55, South, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,30, Canada, <=50K
35, Private, Assoc-voc, Married-spouse-absent, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
34, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Nicaragua, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,60, Portugal, >50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,5150,0,45, Mexico, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
43, Private, HS-grad, Never-married, Transport-moving, Wife, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, State-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
50, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Peru, <=50K
49, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,25, Columbia, <=50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,50, Nicaragua, <=50K
34, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Male,0,0,38, Laos, <=50K
44, Local-gov, Doctorate, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Jamaica, <=50K
34, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,32, Yugoslavia, <=50K
40, Private, HS-grad, Separated, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
31, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,60, Dominican-Republic, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Iran, >50K
51, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Other, Male,0,0,40, Dominican-Republic, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Haiti, >50K
64, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,40, Laos, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1740,40, Haiti, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,43, Taiwan, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, South, <=50K
25, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, France, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, China, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Jamaica, >50K
52, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Greece, >50K
40, State-gov, Some-college, Separated, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
