48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1977,45, Dominican-Republic, >50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,12, Puerto-Rico, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Cambodia, >50K
55, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1958,60, Cuba, <=50K
39, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
37, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, Poland, <=50K
64, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Ecuador, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,37, Cuba, <=50K
31, Private, 11th, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Wife, Other, Male,3105,0,40, Ecuador, <=50K
21, State-gov, HS-grad, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,10, Nicaragua, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
27, Private, Some-college, Never-married, Protective-serv, Not-in-family, Other, Male,0,1885,40, Taiwan, <=50K
35, Private, HS-grad, Divorced, Priv-house-serv, Other-relative, Asian-Pac-Islander, Female,0,0,50, Taiwan, <=50K
33, State-gov, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
46, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,45, Puerto-Rico, <=50K
29, Federal-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
25, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, >50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,44, Ecuador, >50K
49, Private, 9th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Cuba, >50K
49, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,66, China, >50K
28, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, England, <=50K
48, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Thailand, <=50K
35, Private, 10th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,45, Honduras, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,6596,0,40, El-Salvador, >50K
25, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, France, <=50K
31, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Own-child, Other, Male,0,0,35, Italy, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Guatemala, >50K
55, Private, Assoc-voc, Married-spouse-absent, Protective-serv, Husband, Other, Male,0,0,60, Germany, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, Mexico, <=50K
50, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,47, Cuba, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,15, Dominican-Republic, <=50K
33, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, Philippines, >50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,50, France, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,14301,0,50, Outlying-US(Guam-USVI-etc), >50K
47, Private, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Thailand, <=50K
21, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, England, <=50K
29, Private, 10th, Never-married, Priv-house-serv, Other-relative, Other, Female,0,0,40, Philippines, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
28, Private, Some-college, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Honduras, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
44, Private, 12th, Divorced, Exec-managerial, Husband, Other, Female,0,0,80, Honduras, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Scotland, <=50K
37, Private, 11th, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,54, Yugoslavia, <=50K
55, Federal-gov, Prof-school, Divorced, Exec-managerial, Not-in-family, White, Female,88244,0,39, Poland, >50K
54, Private, Assoc-voc, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
50, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1976,40, El-Salvador, >50K
41, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,7298,0,50, Dominican-Republic, >50K
66, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
29, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
56, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Philippines, <=50K
30, Private, Masters, Widowed, Sales, Husband, Amer-Indian-Eskimo, Female,4148,0,40, Haiti, <=50K
22, Private, Some-college, Never-married, Armed-Forces, Other-relative, Other, Male,0,0,40, Columbia, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Vietnam, <=50K
24, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Black, Female,0,0,30, Iran, <=50K
35, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
56, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, England, <=50K
31, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,33, Poland, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,5013,0,40, Philippines, <=50K
35, State-gov, 11th, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,7, Ireland, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,76, Laos, <=50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Ecuador, <=50K
60, Local-gov, HS-grad, Widowed, Adm-clerical, Wife, White, Male,0,0,42, Peru, <=50K
35, Private, Some-college, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
42, Federal-gov, 12th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
59, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1977,40, Ireland, >50K
29, Private, Some-college, Divorced, Adm-clerical, Own-child, Other, Female,0,0,40, Italy, <=50K
47, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4679,0,40, Germany, >50K
23, Private, 11th, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,50, Germany, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, China, <=50K
58, Private, Some-college, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
64, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
58, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Black, Female,0,0,40, Italy, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Ecuador, >50K
54, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, Dominican-Republic, >50K
39, Local-gov, Prof-school, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,26107,0,50, Portugal, >50K
32, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Canada, >50K
25, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Female,0,0,39, Portugal, <=50K
42, Private, Bachelors, Widowed, Sales, Not-in-family, Black, Female,15024,0,72, South, >50K
17, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, Jamaica, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Greece, <=50K
25, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, El-Salvador, <=50K
30, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Female,0,0,40, England, <=50K
44, Private, 1st-4th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
18, Private, HS-grad, Never-married, Other-service, Other-relative, Black, Male,0,0,16, Cambodia, <=50K
31, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,1880,25, Cuba, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Portugal, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,98, Haiti, <=50K
52, Private, 10th, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, China, >50K
53, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,25, Vietnam, >50K
49, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Columbia, <=50K
30, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,50, Columbia, <=50K
28, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,65, Honduras, <=50K
27, Private, 12th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Columbia, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,8, Mexico, <=50K
37, Local-gov, Some-college, Never-married, Transport-moving, Husband, Black, Female,0,0,75, Poland, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Germany, <=50K
21, Private, 7th-8th, Never-married, Prof-specialty, Husband, White, Female,0,0,35, Puerto-Rico, <=50K
29, Local-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Germany, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
90, Private, Prof-school, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
33, Local-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,25, Cambodia, <=50K
27, Self-emp-not-inc, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,16, Canada, <=50K
24, Private, 1st-4th, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,35, Dominican-Republic, <=50K
23, Local-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
45, Private, 5th-6th, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
37, Private, Bachelors, Never-married, Other-service, Husband, Black, Female,0,0,40, South, <=50K
60, Private, Some-college, Divorced, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,0,0,20, Yugoslavia, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Canada, <=50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
63, Private, 10th, Divorced, Sales, Unmarried, White, Male,0,0,35, Nicaragua, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Portugal, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Laos, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,99, El-Salvador, >50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, Outlying-US(Guam-USVI-etc), >50K
20, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,20, Cambodia, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,30, Peru, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,7298,0,40, Columbia, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,60, Nicaragua, >50K
47, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Laos, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,35, Jamaica, <=50K
45, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,45, Ireland, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,70, Dominican-Republic, >50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Haiti, >50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,7298,0,70, Peru, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,55, Cuba, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,60, Laos, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,30, Haiti, <=50K
35, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,5013,0,50, Thailand, >50K
70, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,5009,0,45, South, >50K
47, State-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, France, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, China, <=50K
27, Private, Some-college, Divorced, Handlers-cleaners, Other-relative, White, Male,0,0,40, Jamaica, <=50K
59, Private, HS-grad, Widowed, Farming-fishing, Husband, Black, Male,0,0,40, Guatemala, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Philippines, <=50K
37, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
31, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, South, <=50K
19, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Hungary, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
46, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
23, State-gov, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,25, Vietnam, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,60, India, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,86, Cuba, <=50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Japan, <=50K
38, Local-gov, Masters, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Canada, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,40, Taiwan, <=50K
25, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, China, <=50K
52, Local-gov, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,50, Jamaica, >50K
38, Private, 10th, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Iran, <=50K
37, Federal-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Other-relative, Black, Male,0,0,40, Haiti, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Germany, <=50K
35, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,35, Ecuador, <=50K
46, State-gov, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Other, Female,0,0,45, Puerto-Rico, >50K
29, Federal-gov, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
65, Self-emp-not-inc, 7th-8th, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,20, Jamaica, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,8729,0,52, Nicaragua, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,15, Italy, <=50K
32, Private, 5th-6th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
37, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, Italy, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Cambodia, <=50K
35, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,25, Peru, >50K
58, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, Greece, >50K
54, Self-emp-inc, Masters, Divorced, Prof-specialty, Not-in-family, Black, Male,6346,0,60, Cuba, >50K
28, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,40, Ireland, >50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Laos, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Nicaragua, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,40, Hong, >50K
37, Local-gov, Bachelors, Never-married, Protective-serv, Husband, White, Male,0,0,45, Scotland, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
55, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,7298,0,40, Peru, >50K
21, Private, Prof-school, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,1733,40, Mexico, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1887,60, Laos, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, >50K
20, Private, 11th, Never-married, Tech-support, Own-child, Other, Female,0,0,40, Greece, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,35, Scotland, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, India, <=50K
46, Private, HS-grad, Divorced, Other-service, Own-child, Black, Male,0,0,60, El-Salvador, >50K
39, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Haiti, <=50K
61, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Jamaica, <=50K
24, Private, Some-college, Widowed, Tech-support, Unmarried, Other, Female,0,0,35, England, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Other, Male,0,0,40, Thailand, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, Puerto-Rico, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1977,50, Poland, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,30, Jamaica, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Ireland, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
24, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, South, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
30, Private, HS-grad, Widowed, Protective-serv, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, India, <=50K
52, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, Portugal, >50K
66, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1921,36, Portugal, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Female,0,0,45, India, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, China, >50K
35, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, White, Female,0,0,50, Japan, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, Peru, <=50K
42, Private, Some-college, Divorced, Tech-support, Husband, Other, Female,10379,0,45, Thailand, >50K
41, Local-gov, Masters, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,1977,40, Cambodia, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,6351,0,60, China, >50K
45, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Yugoslavia, <=50K
51, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Dominican-Republic, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,45, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, South, >50K
42, Self-emp-inc, Assoc-voc, Never-married, Handlers-cleaners, Wife, Other, Male,0,0,80, Germany, <=50K
51, Federal-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
89, State-gov, 10th, Widowed, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,16, Taiwan, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,10952,0,40, Dominican-Republic, >50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Cuba, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Philippines, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1974,60, Poland, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,35, Trinadad&Tobago, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
38, Private, Some-college, Divorced, Other-service, Own-child, Black, Male,0,0,40, England, <=50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, Cambodia, >50K
37, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,16, Mexico, <=50K
