51, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,65, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Assoc-voc, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,48, United-States, <=50K
22, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
40, Self-emp-inc, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,37, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,50, Iran, <=50K
22, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
37, Private, 7th-8th, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
46, State-gov, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,48, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
24, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,38, Philippines, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
40, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,2023,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,43, United-States, >50K
32, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,48, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1669,50, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Cuba, <=50K
63, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
44, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, Mexico, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Prof-school, Never-married, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
37, Private, Prof-school, Never-married, Sales, Husband, White, Male,0,1597,65, United-States, >50K
36, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
29, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,45, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
52, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,12862,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
43, Private, Assoc-voc, Divorced, Exec-managerial, Wife, White, Female,0,0,48, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Black, Female,0,0,38, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Private, Some-college, Married-spouse-absent, Exec-managerial, Wife, White, Male,0,0,29, Italy, <=50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,43, United-States, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,2349,29, United-States, <=50K
42, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Local-gov, 9th, Widowed, Craft-repair, Unmarried, White, Male,0,0,48, United-States, >50K
27, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,72, United-States, <=50K
35, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, England, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,55, United-States, <=50K
30, Private, 7th-8th, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, United-States, >50K
47, Federal-gov, 1st-4th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, 10th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,54, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,29, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,4604,0,40, United-States, >50K
36, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,1489,38, Laos, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
90, Self-emp-not-inc, Doctorate, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,35, United-States, <=50K
23, Private, Assoc-voc, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
41, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,7406,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,32, China, >50K
35, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,44, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,42, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
51, Private, 1st-4th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,50, United-States, <=50K
56, State-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,1608,54, United-States, >50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
21, Private, Masters, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Prof-school, Divorced, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
48, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
20, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
36, Federal-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
67, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,25, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
32, Local-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
35, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
30, State-gov, Bachelors, Never-married, Sales, Husband, White, Female,0,1670,29, United-States, <=50K
41, Private, 11th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,29, United-States, <=50K
68, State-gov, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,29, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,10501,0,50, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Husband, White, Male,0,1887,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
29, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,45, United-States, <=50K
33, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, United-States, <=50K
34, Private, Some-college, Separated, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,80, United-States, <=50K
53, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, 5th-6th, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, <=50K
26, Private, 10th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,75, United-States, <=50K
35, Federal-gov, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,29, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
44, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
45, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,4646,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, 10th, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,50, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,29, United-States, <=50K
41, Private, HS-grad, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,25, Mexico, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,82, China, <=50K
42, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
22, Private, 12th, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,29, United-States, <=50K
17, State-gov, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Husband, Other, Female,0,0,48, United-States, >50K
36, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,1847,60, United-States, <=50K
24, State-gov, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
39, Private, 5th-6th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Puerto-Rico, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
33, Private, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
55, Private, Doctorate, Widowed, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
26, Private, 5th-6th, Married-spouse-absent, Adm-clerical, Own-child, White, Male,0,0,48, United-States, <=50K
59, Local-gov, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,54, United-States, >50K
48, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, Doctorate, Widowed, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,15024,0,45, United-States, >50K
30, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
53, Self-emp-inc, 7th-8th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
30, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,50, China, <=50K
76, State-gov, HS-grad, Widowed, Adm-clerical, Husband, White, Female,0,0,15, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
24, Private, 10th, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,45, Mexico, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1670,50, United-States, >50K
27, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Portugal, <=50K
44, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,15024,0,35, United-States, <=50K
58, Private, 7th-8th, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,45, United-States, <=50K
73, Self-emp-inc, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,3997,0,60, United-States, <=50K
59, Local-gov, Some-college, Widowed, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
28, Local-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, Dominican-Republic, <=50K
51, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, >50K
35, Private, 9th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, United-States, >50K
38, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, >50K
61, Private, 5th-6th, Divorced, Adm-clerical, Wife, White, Female,0,0,25, United-States, >50K
25, Private, Doctorate, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, India, <=50K
25, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
32, Private, 11th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
62, State-gov, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, England, <=50K
24, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1843,45, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Separated, Craft-repair, Own-child, White, Female,3325,0,35, United-States, <=50K
63, Private, Assoc-acdm, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,45, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
37, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,7298,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Prof-school, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,1498,50, United-States, >50K
26, Private, Some-college, Never-married, Tech-support, Husband, Black, Female,0,0,40, United-States, <=50K
27, State-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,38, United-States, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, Mexico, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Separated, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
40, Local-gov, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,3919,0,51, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,42, United-States, >50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,51, United-States, >50K
50, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,70, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
54, Private, HS-grad, Separated, Exec-managerial, Husband, White, Female,0,0,40, Germany, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,25, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, 10th, Separated, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
52, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
30, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,44, United-States, <=50K
62, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, India, >50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
36, Private, Masters, Married-spouse-absent, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
