37, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
48, Local-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, Germany, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Haiti, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Mexico, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,69, United-States, >50K
60, Private, HS-grad, Separated, Craft-repair, Unmarried, Black, Male,0,0,45, United-States, <=50K
58, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,70, United-States, <=50K
44, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Columbia, <=50K
58, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,30, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Dominican-Republic, >50K
39, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Iran, >50K
30, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7687,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
53, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,54, Mexico, <=50K
57, State-gov, Masters, Widowed, Other-service, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
46, Private, HS-grad, Divorced, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K
65, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States, >50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
36, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Mexico, >50K
40, Federal-gov, Bachelors, Separated, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Hong, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, >50K
39, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Ecuador, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2995,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3104,0,40, United-States, <=50K
52, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
41, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Separated, Other-service, Unmarried, Black, Female,2174,0,30, United-States, <=50K
24, State-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,27, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
43, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,45, Peru, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
40, Federal-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,54, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Poland, <=50K
35, Private, HS-grad, Divorced, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
57, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Female,0,0,45, Ireland, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,20, Iran, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Vietnam, <=50K
35, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male,0,0,35, Japan, >50K
47, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,38, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Scotland, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Black, Male,0,0,40, Portugal, <=50K
44, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
65, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,30, France, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
39, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Taiwan, <=50K
53, Private, Assoc-acdm, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,45, England, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,1663,30, United-States, <=50K
68, Self-emp-not-inc, Assoc-acdm, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,20, El-Salvador, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,19, United-States, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
57, Private, Prof-school, Separated, Farming-fishing, Husband, White, Male,0,0,40, Cambodia, <=50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
68, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,40, El-Salvador, >50K
21, Private, Assoc-acdm, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
38, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Yugoslavia, <=50K
71, Private, 7th-8th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,15, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,44, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,27, United-States, <=50K
59, Private, Bachelors, Divorced, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
33, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7306,0,40, United-States, >50K
51, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, England, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
48, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Iran, >50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,35, El-Salvador, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,1886,10, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,54, Mexico, <=50K
29, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
63, Private, Prof-school, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Masters, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
59, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
19, Local-gov, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
33, Private, Some-college, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
25, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
50, Private, 9th, Divorced, Sales, Husband, White, Female,0,0,35, Portugal, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, Hong, <=50K
42, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,35, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Cuba, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,40, United-States, >50K
46, Local-gov, Bachelors, Divorced, Prof-specialty, Wife, Other, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-spouse-absent, Transport-moving, Not-in-family, White, Female,0,0,40, Germany, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, Vietnam, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, United-States, >50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Laos, <=50K
31, Private, Some-college, Divorced, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
52, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Philippines, <=50K
59, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, >50K
45, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, White, Female,0,0,40, Hong, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,20, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
25, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, >50K
30, Private, Some-college, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,6, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Mexico, <=50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24, Self-emp-inc, Doctorate, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,43, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,4075,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
64, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
31, Private, Some-college, Separated, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,40, United-States, >50K
34, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Poland, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, United-States, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,45, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,70, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Jamaica, <=50K
47, Self-emp-inc, Masters, Divorced, Prof-specialty, Wife, White, Female,0,0,35, China, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,5, Italy, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Separated, Craft-repair, Own-child, Black, Male,0,0,50, United-States, <=50K
32, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,54, United-States, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
44, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,4681,0,40, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1977,40, United-States, <=50K
61, Self-emp-not-inc, Prof-school, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,20, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Guatemala, >50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
43, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,11545,0,40, United-States, >50K
29, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,54, Poland, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,60, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Philippines, <=50K
69, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,70, United-States, <=50K
43, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,45, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,12, United-States, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Private, Masters, Divorced, Prof-specialty, Wife, White, Male,10556,0,50, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,50, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
50, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
47, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,44, Poland, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, >50K
53, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,37, Guatemala, >50K
28, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, India, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, >50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,70, Hungary, <=50K
31, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Sales, Unmarried, Other, Male,0,0,55, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,26, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Federal-gov, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
53, Self-emp-not-inc, Some-college, Separated, Transport-moving, Not-in-family, Black, Female,0,0,60, United-States, <=50K
63, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,2246,65, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
