41, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,1898,60, Dominican-Republic, >50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,1902,50, Outlying-US(Guam-USVI-etc), >50K
49, Private, 1st-4th, Never-married, Sales, Husband, White, Female,0,0,50, England, >50K
23, Private, Masters, Never-married, Craft-repair, Husband, White, Male,4378,0,50, Outlying-US(Guam-USVI-etc), <=50K
55, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,40, Thailand, >50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, Japan, <=50K
47, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,40, Nicaragua, >50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Columbia, <=50K
32, Private, Prof-school, Married-civ-spouse, Adm-clerical, Own-child, White, Female,2861,0,40, Laos, >50K
35, Private, 10th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
48, Private, 7th-8th, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,7687,0,45, England, >50K
42, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,15, Portugal, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,50, Taiwan, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, >50K
32, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,20, Ireland, <=50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, China, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
37, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,15, Cuba, <=50K
48, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,8, Haiti, <=50K
63, Local-gov, 11th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Scotland, >50K
31, Private, 5th-6th, Never-married, Craft-repair, Husband, Black, Male,0,0,40, France, <=50K
44, Self-emp-inc, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Hungary, >50K
46, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,48, Puerto-Rico, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1961,40, Ireland, <=50K
41, Private, 5th-6th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Honduras, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,39, Guatemala, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, Cuba, <=50K
46, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,54, Nicaragua, <=50K
68, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,35, Greece, <=50K
23, Local-gov, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,80, England, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,4081,0,86, South, >50K
27, Private, 10th, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,0,0,50, Italy, <=50K
37, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
76, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,8, Ireland, <=50K
39, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, Japan, <=50K
60, Federal-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
47, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, South, <=50K
30, Federal-gov, Bachelors, Divorced, Prof-specialty, Own-child, Other, Female,0,0,40, Trinadad&Tobago, <=50K
35, Local-gov, 11th, Never-married, Farming-fishing, Husband, White, Female,7024,0,40, Columbia, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, India, <=50K
19, Federal-gov, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, El-Salvador, <=50K
37, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, England, <=50K
48, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,30, Philippines, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Hungary, >50K
22, Self-emp-not-inc, 1st-4th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, Mexico, <=50K
26, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,2849,0,40, Greece, >50K
24, Private, Assoc-acdm, Never-married, Sales, Wife, White, Male,0,0,40, Scotland, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, Portugal, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,8, Italy, <=50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, Honduras, >50K
37, Private, HS-grad, Widowed, Farming-fishing, Husband, White, Male,0,0,40, Cambodia, <=50K
53, Private, Bachelors, Separated, Transport-moving, Husband, White, Female,0,0,40, Hungary, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,3240,0,40, India, >50K
22, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,35, Italy, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, Poland, <=50K
25, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,50, South, >50K
69, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, Cambodia, <=50K
35, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Japan, <=50K
26, Private, Masters, Never-married, Farming-fishing, Husband, White, Female,0,0,65, Laos, <=50K
21, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,29, Laos, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, India, <=50K
38, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Peru, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, Germany, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Haiti, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,1902,40, Hungary, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Greece, <=50K
33, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,45, Philippines, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,54, Portugal, >50K
25, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Iran, <=50K
49, Local-gov, HS-grad, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
52, Private, HS-grad, Separated, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, Ireland, <=50K
32, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Hungary, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, Outlying-US(Guam-USVI-etc), >50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Honduras, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,48, Hungary, >50K
38, Self-emp-not-inc, 12th, Widowed, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, Thailand, <=50K
18, Self-emp-not-inc, 12th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,20, Cambodia, <=50K
25, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ecuador, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,48, Nicaragua, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1946,50, Italy, >50K
31, Private, Bachelors, Separated, Prof-specialty, Husband, White, Female,0,1887,56, France, <=50K
59, Private, Some-college, Divorced, Farming-fishing, Husband, White, Male,0,0,50, El-Salvador, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Japan, <=50K
44, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,45, Japan, <=50K
32, Private, HS-grad, Divorced, Transport-moving, Husband, Black, Male,0,0,40, Canada, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, >50K
43, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
62, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,30, Philippines, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,20, El-Salvador, <=50K
51, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Yugoslavia, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, >50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
55, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,45, South, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Italy, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, El-Salvador, >50K
46, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, England, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Yugoslavia, >50K
40, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,2413,0,40, Cambodia, >50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Germany, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Iran, <=50K
22, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
22, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,70, Guatemala, <=50K
27, State-gov, 5th-6th, Separated, Machine-op-inspct, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, France, <=50K
21, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,40, Honduras, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Mexico, >50K
35, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Female,0,0,45, Poland, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
23, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Philippines, <=50K
57, Private, HS-grad, Widowed, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,50, South, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Taiwan, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, Laos, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Ecuador, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, France, <=50K
55, Private, 9th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, >50K
52, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,45, Thailand, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Cuba, >50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
38, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, Japan, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
42, Private, Assoc-voc, Separated, Prof-specialty, Husband, White, Female,0,0,35, Canada, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, Trinadad&Tobago, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, South, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Hong, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, India, <=50K
40, Federal-gov, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,44, Hungary, <=50K
55, Private, Bachelors, Divorced, Adm-clerical, Own-child, Other, Female,0,0,10, Hong, <=50K
52, State-gov, Assoc-acdm, Divorced, Other-service, Husband, White, Female,0,0,40, Vietnam, >50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, Philippines, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,25, El-Salvador, <=50K
34, State-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
24, Federal-gov, Bachelors, Never-married, Protective-serv, Own-child, Black, Male,0,0,50, Taiwan, <=50K
27, Private, 7th-8th, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Hungary, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hong, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Hungary, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,66, Hong, >50K
37, Private, Masters, Never-married, Craft-repair, Wife, White, Female,0,1977,40, Yugoslavia, >50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Guatemala, >50K
37, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,45, Haiti, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
23, Private, 12th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
27, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Mexico, <=50K
36, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,30, Taiwan, <=50K
54, Local-gov, Bachelors, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Poland, >50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Scotland, >50K
63, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Canada, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,48, Guatemala, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Iran, <=50K
63, Federal-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Jamaica, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Germany, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,45, Laos, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Vietnam, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Ireland, <=50K
40, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,54, Nicaragua, >50K
61, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,36, Cuba, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, Japan, <=50K
41, Federal-gov, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
36, Self-emp-not-inc, Some-college, Separated, Transport-moving, Husband, White, Male,8614,0,50, Laos, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Columbia, <=50K
60, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,15024,0,17, Greece, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7379,0,60, Trinadad&Tobago, <=50K
26, Private, Bachelors, Divorced, Other-service, Own-child, White, Male,0,0,50, Jamaica, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,24, Thailand, <=50K
51, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Ecuador, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, Laos, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
23, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,1900,40, Mexico, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
41, Self-emp-inc, 12th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Hungary, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Poland, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, France, >50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Japan, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Columbia, >50K
37, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,15024,0,40, Canada, >50K
46, Private, Assoc-voc, Separated, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,1977,50, Yugoslavia, >50K
62, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, Italy, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, Ireland, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3105,0,60, Hong, <=50K
89, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Guatemala, >50K
64, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Columbia, >50K
26, Private, Bachelors, Separated, Sales, Not-in-family, White, Male,0,0,30, Guatemala, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Portugal, >50K
46, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Ireland, <=50K
48, Federal-gov, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
60, Private, Prof-school, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
73, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,30, Columbia, <=50K
33, Self-emp-not-inc, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
65, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,3864,0,40, Laos, >50K
35, Self-emp-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,99999,0,54, Nicaragua, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,15024,0,60, Scotland, >50K
34, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, Mexico, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, <=50K
19, Private, Some-college, Married-spouse-absent, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,16, Yugoslavia, >50K
18, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Thailand, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cambodia, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Hong, <=50K
44, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Male,15024,0,50, Jamaica, >50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Mexico, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Columbia, >50K
41, Private, 12th, Divorced, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Husband, Black, Male,15024,0,50, Portugal, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Cuba, >50K
30, Private, HS-grad, Separated, Other-service, Husband, White, Male,0,0,40, Peru, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,8, Jamaica, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,69, Germany, <=50K
30, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,45, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
27, Private, 12th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, France, <=50K
43, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Iran, >50K
32, Private, Assoc-acdm, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Philippines, >50K
32, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Columbia, <=50K
64, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), >50K
24, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Haiti, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,8, El-Salvador, >50K
23, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, Cuba, <=50K
22, Private, Masters, Divorced, Protective-serv, Unmarried, Black, Female,0,0,30, Dominican-Republic, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Laos, <=50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,70, Dominican-Republic, <=50K
44, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,50, China, >50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,43, Guatemala, <=50K
42, Private, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,54, Peru, >50K
33, Private, 10th, Never-married, Adm-clerical, Husband, Black, Female,5178,0,32, Hungary, <=50K
44, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,35, Yugoslavia, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,20, Portugal, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,20, Guatemala, <=50K
44, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,48, Puerto-Rico, <=50K
29, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, England, <=50K
73, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,10, China, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,8, Portugal, <=50K
48, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,15024,0,40, Puerto-Rico, >50K
48, Private, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,45, Poland, <=50K
48, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Thailand, <=50K
34, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Trinadad&Tobago, >50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Puerto-Rico, >50K
32, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,15024,0,60, South, <=50K
