19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
29, Private, 11th, Never-married, Adm-clerical, Other-relative, White, Female,0,0,43, Germany, <=50K
21, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,32, France, <=50K
46, Local-gov, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, <=50K
38, Private, 9th, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
43, Private, Doctorate, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,40, Portugal, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Poland, <=50K
54, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,20, Philippines, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,3874,0,50, Cuba, >50K
48, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,65, India, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,35, Trinadad&Tobago, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, France, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,55, Honduras, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Portugal, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, Dominican-Republic, <=50K
47, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Scotland, <=50K
44, Private, 1st-4th, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,38, Scotland, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
38, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, England, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,3903,0,40, Cambodia, <=50K
42, Private, Doctorate, Divorced, Craft-repair, Own-child, White, Male,13796,0,40, Cuba, >50K
30, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,87, Japan, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,60, United-States, >50K
51, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
51, Local-gov, Bachelors, Divorced, Adm-clerical, Other-relative, Black, Male,8240,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Hungary, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, France, <=50K
72, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Husband, White, Male,0,0,40, Cuba, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1976,40, England, <=50K
55, Private, Assoc-voc, Divorced, Prof-specialty, Other-relative, Black, Female,0,0,45, Japan, >50K
53, Self-emp-not-inc, 12th, Divorced, Other-service, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, Cambodia, <=50K
20, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,20, Laos, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,24, Peru, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,3, Puerto-Rico, >50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, >50K
32, Federal-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,25, Germany, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,52, Italy, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, Laos, >50K
45, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,35, Columbia, <=50K
48, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Haiti, <=50K
34, Self-emp-inc, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,48, Japan, <=50K
30, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, China, <=50K
46, Private, Prof-school, Divorced, Adm-clerical, Husband, White, Male,0,1902,40, India, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Italy, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, 11th, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, Cuba, <=50K
43, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,44, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, Black, Female,0,0,50, Peru, >50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Mexico, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,3127,0,54, United-States, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Ecuador, >50K
53, Local-gov, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Nicaragua, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,1898,40, Ireland, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, India, <=50K
24, Self-emp-inc, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,54, Cuba, >50K
21, State-gov, Bachelors, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Cambodia, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, <=50K
43, Private, 5th-6th, Divorced, Craft-repair, Husband, White, Male,0,0,40, Scotland, >50K
60, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,7298,0,20, Cuba, >50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,48, Vietnam, <=50K
31, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, Ireland, <=50K
42, Private, Assoc-voc, Separated, Adm-clerical, Husband, Black, Male,0,0,40, Cambodia, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,45, Poland, <=50K
44, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Italy, <=50K
62, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,16, Greece, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Scotland, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, Thailand, <=50K
33, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
25, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, Japan, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,60, Peru, <=50K
44, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Hungary, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Poland, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Canada, <=50K
27, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Hong, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,10, Japan, <=50K
50, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
48, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,30, Portugal, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, Canada, >50K
27, Private, 5th-6th, Never-married, Other-service, Own-child, White, Male,0,0,20, China, >50K
60, Private, Bachelors, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,4, Haiti, <=50K
35, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Iran, <=50K
29, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,20, Nicaragua, <=50K
41, Private, Assoc-voc, Separated, Other-service, Not-in-family, White, Female,0,0,15, Thailand, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Mexico, >50K
67, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Ireland, >50K
55, Private, 10th, Widowed, Farming-fishing, Husband, White, Female,0,0,50, Cambodia, >50K
59, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,35, Ireland, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Trinadad&Tobago, <=50K
43, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,45, Taiwan, >50K
25, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,40, Thailand, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
67, Private, 10th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,15, Dominican-Republic, <=50K
35, Private, 9th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Hong, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,30, Columbia, >50K
51, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, Ecuador, <=50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1975,50, Scotland, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Cuba, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Vietnam, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Nicaragua, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Japan, <=50K
23, Private, 1st-4th, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Poland, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, Germany, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Vietnam, >50K
51, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,7687,0,40, Trinadad&Tobago, <=50K
25, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Hong, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, Greece, <=50K
50, Self-emp-not-inc, Some-college, Separated, Sales, Husband, White, Female,0,0,30, Ireland, >50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Ecuador, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,4078,0,40, Thailand, <=50K
45, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Jamaica, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,8614,0,40, France, >50K
58, State-gov, 11th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,38, Ecuador, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,8430,0,40, Scotland, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Yugoslavia, >50K
56, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, India, >50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Vietnam, <=50K
22, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Scotland, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Germany, <=50K
22, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Haiti, <=50K
32, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, Mexico, <=50K
45, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,40, Vietnam, >50K
28, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Other, Male,0,0,40, South, <=50K
40, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Italy, <=50K
62, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, China, >50K
46, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,7298,0,38, Greece, <=50K
38, Private, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,60, South, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Germany, <=50K
28, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Laos, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,60, Poland, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Jamaica, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1886,60, England, >50K
53, Private, Masters, Widowed, Prof-specialty, Husband, White, Male,0,0,60, Thailand, <=50K
41, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Hungary, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Honduras, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Guatemala, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,11, Germany, <=50K
24, Private, 11th, Divorced, Sales, Own-child, White, Male,0,0,5, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,70, Peru, >50K
57, Private, 7th-8th, Widowed, Transport-moving, Husband, White, Male,0,0,40, Greece, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Vietnam, <=50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, Haiti, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, South, <=50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Laos, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Portugal, <=50K
41, Private, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,65, Yugoslavia, >50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,40, Hong, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,4913,0,40, Cambodia, >50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
37, Private, Prof-school, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Honduras, >50K
26, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
37, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,20, Cambodia, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Honduras, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, England, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,69, Puerto-Rico, >50K
36, State-gov, 10th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
43, State-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, France, <=50K
43, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,45, Jamaica, <=50K
53, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany, >50K
46, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, El-Salvador, <=50K
70, Private, Bachelors, Widowed, Adm-clerical, Husband, White, Male,0,0,25, Philippines, >50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Haiti, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,60, Laos, >50K
31, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
25, Private, 11th, Never-married, Other-service, Not-in-family, Black, Female,0,0,1, Ecuador, <=50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
49, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, Prof-school, Divorced, Sales, Unmarried, White, Female,0,0,40, Portugal, <=50K
38, Private, Some-college, Widowed, Adm-clerical, Husband, White, Female,0,0,25, Hungary, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Germany, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,50, El-Salvador, <=50K
55, Private, Some-college, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
27, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Columbia, <=50K
23, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,30, Trinadad&Tobago, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,9, El-Salvador, <=50K
55, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
20, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Honduras, >50K
45, Private, Some-college, Divorced, Protective-serv, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, >50K
32, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Male,0,0,40, Philippines, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Yugoslavia, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Thailand, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Germany, <=50K
41, Self-emp-not-inc, 11th, Never-married, Other-service, Wife, White, Male,0,0,15, Thailand, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Haiti, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
46, State-gov, Bachelors, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Italy, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,1902,50, Ireland, <=50K
25, Private, Assoc-voc, Never-married, Sales, Husband, White, Female,5178,0,42, El-Salvador, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, South, <=50K
36, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, Taiwan, <=50K
63, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Female,0,0,30, Trinadad&Tobago, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, Columbia, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, Philippines, <=50K
28, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,45, Canada, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, Guatemala, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Portugal, <=50K
20, Self-emp-inc, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,16, Haiti, <=50K
44, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, India, >50K
39, Private, Some-college, Divorced, Farming-fishing, Husband, White, Female,0,0,42, Cuba, >50K
23, Private, Masters, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Local-gov, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,13076,0,50, Portugal, >50K
57, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, Hong, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,50, India, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,36, Hong, <=50K
47, Private, 12th, Divorced, Other-service, Husband, White, Male,0,0,25, Cuba, <=50K
54, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3330,0,54, Trinadad&Tobago, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,50, Ecuador, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,35, Puerto-Rico, >50K
26, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,36, South, <=50K
22, Private, Some-college, Never-married, Protective-serv, Husband, Black, Female,0,0,44, Outlying-US(Guam-USVI-etc), <=50K
25, Self-emp-inc, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, Ecuador, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
48, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, Greece, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,35, Mexico, <=50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, France, <=50K
60, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,40, Cambodia, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Thailand, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,30, Portugal, <=50K
66, Local-gov, Bachelors, Widowed, Sales, Husband, Asian-Pac-Islander, Female,0,0,25, Hong, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, Dominican-Republic, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,15, El-Salvador, <=50K
40, Private, Prof-school, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,42, England, <=50K
51, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Vietnam, >50K
31, Private, Bachelors, Widowed, Adm-clerical, Own-child, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Cuba, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,30, Hungary, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5104,0,60, Greece, >50K
37, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,30, England, >50K
