48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1947,50, Dominican-Republic, >50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Iran, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Other, Male,0,0,25, Peru, <=50K
64, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,0,60, Japan, <=50K
42, Federal-gov, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Iran, >50K
29, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Peru, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, England, <=50K
65, Federal-gov, Bachelors, Widowed, Other-service, Husband, Other, Male,0,0,40, Ireland, >50K
34, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, >50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,35, South, <=50K
47, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
46, Private, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
36, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,22, Japan, <=50K
29, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Canada, <=50K
49, Private, HS-grad, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,45, Portugal, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,35, Dominican-Republic, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,54, South, >50K
41, Local-gov, Bachelors, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
55, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Columbia, >50K
51, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Dominican-Republic, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K
29, Private, 10th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Germany, <=50K
61, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,1902,40, England, >50K
25, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Taiwan, >50K
49, Private, Bachelors, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Trinadad&Tobago, <=50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Nicaragua, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
20, Private, 11th, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Columbia, <=50K
55, Private, Bachelors, Widowed, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,30, Portugal, <=50K
74, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7666,0,38, Poland, >50K
26, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,8838,0,40, Philippines, <=50K
47, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Female,15024,0,60, Peru, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,14970,0,50, Cuba, >50K
42, Private, Prof-school, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,60, Hungary, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,15024,0,40, Thailand, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,15, France, <=50K
24, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Haiti, <=50K
18, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Poland, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Cuba, <=50K
29, Private, Masters, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
57, Private, 5th-6th, Widowed, Protective-serv, Husband, Other, Male,0,0,40, Jamaica, <=50K
44, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,0,44, Puerto-Rico, <=50K
38, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,0,0,50, Ecuador, >50K
45, Self-emp-not-inc, Some-college, Married-spouse-absent, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, England, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,80, Cambodia, <=50K
52, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, Cuba, <=50K
55, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
27, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Iran, <=50K
60, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Nicaragua, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Hungary, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,14332,0,40, England, >50K
58, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, Black, Female,0,0,50, Cuba, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, England, <=50K
54, Private, Assoc-acdm, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,20, Jamaica, >50K
25, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
61, Self-emp-inc, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,1977,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Poland, <=50K
27, Private, Masters, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Yugoslavia, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Germany, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Wife, Other, Male,0,0,40, Italy, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,60, Trinadad&Tobago, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,12, Japan, <=50K
33, Self-emp-not-inc, Masters, Never-married, Farming-fishing, Unmarried, Other, Male,0,0,40, Columbia, <=50K
22, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,30, Haiti, <=50K
20, Private, HS-grad, Divorced, Prof-specialty, Own-child, Black, Female,0,0,20, Japan, <=50K
32, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, China, <=50K
48, Private, Preschool, Divorced, Adm-clerical, Husband, Other, Female,0,0,40, India, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Greece, >50K
55, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,40, Ireland, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,35, Nicaragua, <=50K
33, Private, 11th, Never-married, Tech-support, Not-in-family, Black, Female,0,0,35, Cuba, <=50K
46, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Trinadad&Tobago, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, >50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Laos, >50K
61, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
45, State-gov, Some-college, Never-married, Sales, Husband, White, Male,0,0,30, Ecuador, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,60, Mexico, >50K
79, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
72, Local-gov, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,10, Ireland, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Hungary, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,10299,0,45, Cuba, >50K
27, State-gov, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
24, Federal-gov, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
22, Private, 12th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,50, Scotland, >50K
20, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, Cuba, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,45, Iran, <=50K
28, Private, Assoc-voc, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
18, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,70, Poland, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,7687,0,40, Italy, >50K
34, Private, Masters, Married-civ-spouse, Sales, Unmarried, Black, Female,15024,0,50, Germany, >50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,35, Puerto-Rico, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1902,48, Taiwan, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Outlying-US(Guam-USVI-etc), >50K
42, Private, 5th-6th, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Japan, <=50K
44, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,30, Peru, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Hungary, <=50K
67, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
54, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Husband, Black, Female,0,0,54, Canada, <=50K
60, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,35, Hong, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,60, Jamaica, >50K
29, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Ecuador, <=50K
35, Private, Some-college, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Canada, <=50K
57, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,37, China, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Haiti, <=50K
34, Private, Bachelors, Never-married, Other-service, Other-relative, Black, Female,0,0,40, India, <=50K
32, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,25, Nicaragua, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Husband, Other, Female,0,0,50, Taiwan, >50K
46, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,43, Mexico, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,20, Columbia, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,24, Jamaica, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,1887,40, Mexico, <=50K
27, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,7687,0,40, Iran, >50K
34, Private, 10th, Widowed, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,24, Cambodia, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Ireland, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,9940,0,50, Thailand, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Male,0,0,60, Taiwan, >50K
60, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,1902,40, Taiwan, >50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,45, Peru, <=50K
33, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1887,60, Dominican-Republic, <=50K
39, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
35, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Hong, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Unmarried, Black, Male,0,0,40, Columbia, >50K
25, State-gov, HS-grad, Married-spouse-absent, Sales, Husband, Other, Female,0,0,50, Ecuador, <=50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Portugal, >50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,25, Taiwan, <=50K
24, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,45, Nicaragua, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,14054,0,50, Poland, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Germany, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, >50K
30, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,48, Taiwan, <=50K
43, Self-emp-inc, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,13012,0,50, Hong, <=50K
28, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,30, Greece, <=50K
50, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, Other, Female,0,0,45, Iran, >50K
36, Private, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,35, Ecuador, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, South, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,70, Germany, <=50K
25, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,70, Haiti, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Jamaica, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,44, France, <=50K
31, Self-emp-not-inc, 12th, Married-civ-spouse, Machine-op-inspct, Other-relative, Black, Male,0,0,50, Ecuador, <=50K
55, Local-gov, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Portugal, >50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, >50K
64, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, India, >50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Vietnam, <=50K
37, Local-gov, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,48, Scotland, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,42, Germany, >50K
47, Private, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,40, Haiti, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,16, Laos, <=50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Vietnam, <=50K
51, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
47, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, China, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,52, Greece, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, South, <=50K
24, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, Germany, <=50K
32, Private, 9th, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,40, Japan, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,60, Trinadad&Tobago, >50K
62, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,40, Philippines, >50K
60, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, England, <=50K
57, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,40, Taiwan, <=50K
49, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,45, Honduras, >50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,48, Guatemala, <=50K
43, State-gov, HS-grad, Divorced, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,1960,40, Germany, >50K
21, Private, 11th, Divorced, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,48, Outlying-US(Guam-USVI-etc), >50K
47, Private, 9th, Widowed, Transport-moving, Husband, Other, Male,0,0,40, Greece, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,15024,0,40, Scotland, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,7298,0,30, Poland, >50K
37, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, Yugoslavia, >50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Honduras, <=50K
55, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,38, Cambodia, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
30, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
47, Private, Some-college, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
26, Private, Some-college, Divorced, Sales, Husband, Other, Male,0,0,40, Cambodia, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,45, Honduras, <=50K
63, Private, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, Other, Male,0,0,40, England, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,43, Portugal, >50K
67, State-gov, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, France, <=50K
27, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,20, France, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1977,40, El-Salvador, <=50K
59, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
32, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Haiti, <=50K
57, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,60, Jamaica, >50K
31, Private, Assoc-acdm, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,60, Germany, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
21, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,54, Trinadad&Tobago, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,16, India, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
57, Private, Masters, Divorced, Sales, Unmarried, Other, Female,0,0,35, Poland, <=50K
74, Local-gov, Some-college, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,15, Hungary, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Germany, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
29, Private, Some-college, Separated, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,10, El-Salvador, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Columbia, <=50K
23, Local-gov, HS-grad, Never-married, Other-service, Husband, Black, Female,0,0,10, Thailand, <=50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,7687,0,35, El-Salvador, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,96, El-Salvador, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,15, Taiwan, <=50K
48, Private, Assoc-voc, Widowed, Machine-op-inspct, Husband, Other, Female,0,0,40, Honduras, >50K
71, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, Outlying-US(Guam-USVI-etc), >50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Portugal, >50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, France, <=50K
29, Self-emp-inc, 12th, Never-married, Other-service, Unmarried, White, Male,0,0,40, Taiwan, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, Guatemala, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Nicaragua, <=50K
45, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,11559,0,50, Italy, >50K
24, Private, Some-college, Married-spouse-absent, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
57, Private, 9th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, El-Salvador, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Scotland, <=50K
26, Local-gov, Assoc-acdm, Never-married, Exec-managerial, Own-child, Black, Female,0,1887,35, South, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,70, Thailand, <=50K
24, Private, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,7467,0,35, Columbia, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Peru, >50K
