67, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
54, Federal-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
48, Private, 9th, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,25, Philippines, <=50K
21, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, 10th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Germany, >50K
38, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
38, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,53, United-States, >50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,8, Germany, >50K
54, Federal-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
46, Private, 10th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,10, United-States, <=50K
36, State-gov, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,4062,0,40, United-States, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,7687,0,45, United-States, >50K
36, Self-emp-not-inc, Some-college, Divorced, Tech-support, Not-in-family, White, Female,99999,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,4084,0,40, United-States, >50K
61, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, >50K
60, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,48, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,37, United-States, <=50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,20, United-States, <=50K
46, Private, Assoc-voc, Divorced, Other-service, Unmarried, Black, Female,6711,0,50, United-States, <=50K
47, State-gov, Doctorate, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,72, United-States, <=50K
35, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,64, United-States, >50K
61, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
59, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, Italy, <=50K
27, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
72, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,2174,0,10, United-States, >50K
27, Federal-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
32, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
28, Private, Assoc-acdm, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, 5th-6th, Separated, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,75, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,17, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,35, United-States, <=50K
55, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Female,0,0,35, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Canada, >50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
43, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Mexico, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
46, Private, Doctorate, Divorced, Adm-clerical, Unmarried, White, Female,0,1686,50, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
63, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States, <=50K
57, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,7298,0,35, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
67, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,17, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
43, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,39, Mexico, <=50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, United-States, >50K
54, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
29, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
39, Private, Assoc-voc, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7620,0,60, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1892,50, United-States, >50K
90, Self-emp-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,18679,0,72, United-States, >50K
50, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,49, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,30, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
42, Private, Bachelors, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
20, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
33, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
70, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
34, Private, 9th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
60, Private, 5th-6th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Ecuador, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
48, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Self-emp-inc, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
26, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-inc, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,1977,60, United-States, >50K
27, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1494,60, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
68, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,22898,0,45, United-States, >50K
50, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Germany, <=50K
33, Local-gov, Assoc-voc, Never-married, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
46, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
55, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Guatemala, <=50K
24, Private, Assoc-acdm, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,15, United-States, <=50K
24, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
51, Federal-gov, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,43, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Private, 10th, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,35, India, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
52, State-gov, Assoc-voc, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
68, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,50, United-States, <=50K
60, State-gov, Assoc-voc, Widowed, Tech-support, Not-in-family, White, Female,0,0,15, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
42, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, Nicaragua, >50K
28, State-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,25, United-States, >50K
24, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
44, State-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, <=50K
36, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,63, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, <=50K
56, Private, Bachelors, Separated, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,2708,0,50, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,70, United-States, >50K
47, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
60, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,50, United-States, <=50K
50, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,10, United-States, <=50K
59, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Male,0,0,30, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1859,55, United-States, >50K
62, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Not-in-family, Other, Female,0,0,70, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
41, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
44, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,60, United-States, <=50K
32, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,45, United-States, <=50K
52, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,7598,0,60, Hong, >50K
42, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,40, Philippines, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,32, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
21, State-gov, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,25, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,13939,0,45, United-States, >50K
20, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,32, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7375,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,5178,0,40, United-States, >50K
31, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,16, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
63, Federal-gov, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,4693,0,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Germany, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
25, Private, Assoc-acdm, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Local-gov, 12th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
44, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,99, United-States, >50K
33, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,35, Philippines, <=50K
65, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,48, United-States, <=50K
61, Local-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,30, United-States, <=50K
68, Private, Some-college, Widowed, Adm-clerical, Husband, White, Female,0,2293,5, United-States, <=50K
53, Local-gov, Masters, Separated, Machine-op-inspct, Not-in-family, White, Male,0,1977,35, United-States, >50K
63, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
53, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Separated, Tech-support, Not-in-family, White, Female,0,0,44, United-States, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,5013,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,8, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
