44, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,5178,0,40, Dominican-Republic, >50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,36, Canada, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
43, Private, Masters, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, Columbia, <=50K
33, Private, Assoc-acdm, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Thailand, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,36, Dominican-Republic, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, Greece, >50K
45, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Poland, <=50K
44, Private, Bachelors, Separated, Adm-clerical, Not-in-family, White, Male,5178,0,40, Haiti, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,38, Hong, <=50K
44, Private, Some-college, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
43, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Ecuador, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Private, Prof-school, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Laos, <=50K
40, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
37, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Honduras, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
20, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,36, Vietnam, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, France, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Guatemala, <=50K
44, Private, 9th, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Nicaragua, <=50K
24, Local-gov, Masters, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,30, France, >50K
20, Local-gov, 12th, Never-married, Other-service, Not-in-family, Black, Male,0,0,38, Germany, <=50K
25, Private, 11th, Never-married, Sales, Husband, White, Female,0,0,40, Thailand, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Ireland, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
41, Private, Assoc-acdm, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
44, Federal-gov, Prof-school, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
44, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,32, Peru, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,40, Puerto-Rico, <=50K
39, Private, Assoc-acdm, Separated, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
20, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,37, France, <=50K
44, Private, 7th-8th, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Philippines, <=50K
39, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private, 10th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
44, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
20, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,38, Greece, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
44, Private, Some-college, Separated, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
39, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Female,0,0,40, England, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
45, Private, Assoc-voc, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, Ireland, <=50K
45, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
44, Local-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Canada, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,40, Italy, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, <=50K
20, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,35, Mexico, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Iran, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,6951,0,40, Outlying-US(Guam-USVI-etc), >50K
43, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Mexico, <=50K
33, Private, Masters, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, El-Salvador, <=50K
43, Self-emp-inc, HS-grad, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0,0,40, Vietnam, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Canada, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,40, Greece, <=50K
44, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Female,5533,0,40, Laos, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
35, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
44, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Guatemala, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
42, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
35, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Other, Male,0,0,40, Mexico, <=50K
33, Federal-gov, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Greece, <=50K
42, State-gov, Doctorate, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
44, Local-gov, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, Peru, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Guatemala, >50K
40, Private, HS-grad, Widowed, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
42, Private, 12th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
31, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Italy, >50K
44, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,5244,0,40, South, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
45, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,5178,0,40, El-Salvador, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
44, Private, 10th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,37, Hong, <=50K
44, State-gov, HS-grad, Divorced, Tech-support, Husband, White, Female,6919,0,40, Cuba, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany, <=50K
44, Local-gov, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
25, Private, Bachelors, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
44, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
44, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
40, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, Black, Female,0,0,40, Vietnam, <=50K
34, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Haiti, >50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,5828,0,40, Trinadad&Tobago, >50K
43, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Cambodia, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, South, <=50K
38, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
44, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, Jamaica, >50K
21, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,38, Guatemala, <=50K
43, Private, Masters, Married-spouse-absent, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
45, Private, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, Black, Female,6302,0,40, Scotland, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,6099,0,40, Germany, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Separated, Sales, Own-child, Other, Female,0,0,40, Haiti, <=50K
44, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, >50K
27, Private, 12th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Hong, <=50K
33, Private, HS-grad, Widowed, Sales, Husband, Other, Female,0,0,40, Laos, >50K
20, Private, Bachelors, Never-married, Machine-op-inspct, Wife, Other, Female,0,0,38, Italy, <=50K
43, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Guatemala, >50K
37, State-gov, 1st-4th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
44, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Haiti, <=50K
44, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
23, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,38, France, <=50K
45, Private, HS-grad, Divorced, Farming-fishing, Husband, Black, Male,0,0,40, Jamaica, <=50K
24, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,38, Poland, <=50K
44, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,40, Germany, <=50K
44, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Canada, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
41, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Iran, <=50K
44, State-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Portugal, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Nicaragua, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Italy, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
44, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, England, <=50K
22, Self-emp-inc, Assoc-acdm, Never-married, Other-service, Own-child, Black, Male,0,0,35, Cambodia, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, Thailand, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,40, Trinadad&Tobago, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,6846,0,40, Laos, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Nicaragua, >50K
37, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,5470,0,40, Portugal, <=50K
45, Private, HS-grad, Widowed, Other-service, Husband, White, Male,5178,0,40, Ireland, >50K
34, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Honduras, <=50K
44, Local-gov, HS-grad, Separated, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
38, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Thailand, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, Taiwan, <=50K
44, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Husband, White, Female,0,0,40, Mexico, <=50K
20, Private, 11th, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,35, Portugal, <=50K
34, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
41, Local-gov, Prof-school, Never-married, Sales, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,6359,0,40, Canada, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male,0,0,38, Scotland, <=50K
33, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,40, Canada, <=50K
40, Private, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Ireland, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Columbia, >50K
45, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, India, <=50K
44, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,5682,0,40, Ecuador, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Greece, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
32, State-gov, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Peru, <=50K
45, Private, 11th, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
44, Private, 9th, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, El-Salvador, <=50K
35, Private, Some-college, Separated, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Columbia, <=50K
43, Local-gov, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Haiti, <=50K
40, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,7298,0,40, El-Salvador, <=50K
40, Private, 11th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Yugoslavia, >50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
41, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
40, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
37, Private, Prof-school, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
39, Private, Bachelors, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, India, <=50K
41, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Peru, <=50K
43, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, Japan, <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
44, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, South, >50K
32, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Haiti, >50K
39, Local-gov, 7th-8th, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
27, Private, 11th, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
20, Self-emp-inc, 10th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Laos, <=50K
38, Private, Prof-school, Divorced, Sales, Husband, Black, Female,0,0,40, Poland, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,40, South, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, England, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
44, Private, Masters, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, England, <=50K
42, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
25, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
21, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, United-States, <=50K
21, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,38, Honduras, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Iran, >50K
31, Self-emp-not-inc, 10th, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Scotland, >50K
44, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, England, >50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Thailand, >50K
43, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Greece, <=50K
44, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Husband, Black, Male,0,0,40, Nicaragua, <=50K
44, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,5655,0,40, Taiwan, >50K
20, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,38, Honduras, <=50K
35, Private, Some-college, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
44, Local-gov, HS-grad, Widowed, Farming-fishing, Own-child, White, Female,0,0,40, Guatemala, >50K
44, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, Guatemala, >50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Greece, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Philippines, <=50K
42, Without-pay, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Germany, <=50K
44, Private, Bachelors, Widowed, Exec-managerial, Own-child, White, Female,0,0,40, Puerto-Rico, >50K
44, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Thailand, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Canada, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,5178,0,40, Jamaica, >50K
