62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
24, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,32, Ireland, <=50K
63, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,25, China, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, >50K
42, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
38, Private, Assoc-voc, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,40, Guatemala, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Mexico, <=50K
53, Private, Masters, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
48, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1902,40, United-States, >50K
60, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Canada, >50K
25, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Hungary, <=50K
26, Private, Bachelors, Never-married, Other-service, Husband, Black, Female,0,0,40, Jamaica, <=50K
19, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,27, Haiti, <=50K
37, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Iran, >50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
58, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
23, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,6936,0,50, Guatemala, >50K
37, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,35, Mexico, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,60, Mexico, >50K
39, Private, 7th-8th, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Ireland, >50K
54, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,1887,35, El-Salvador, >50K
60, Private, 1st-4th, Widowed, Sales, Not-in-family, Other, Female,0,0,40, Hong, <=50K
36, Local-gov, HS-grad, Separated, Craft-repair, Husband, Other, Female,0,0,40, Taiwan, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,50, Guatemala, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,37, Puerto-Rico, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
29, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,48, United-States, <=50K
48, Self-emp-inc, 7th-8th, Divorced, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,45, Iran, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,35, Cambodia, <=50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,60, Guatemala, <=50K
53, State-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, China, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Thailand, >50K
24, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
40, Local-gov, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1902,40, China, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
46, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,39, Cambodia, <=50K
34, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,1902,40, Vietnam, >50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Puerto-Rico, <=50K
27, Private, Some-college, Married-spouse-absent, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,35, Vietnam, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Greece, >50K
32, Private, Some-college, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, India, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
46, Private, Bachelors, Separated, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,67, Puerto-Rico, <=50K
35, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
19, Private, 1st-4th, Never-married, Sales, Own-child, White, Male,0,0,40, Thailand, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
64, State-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Japan, >50K
47, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,24, Japan, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,1977,50, Columbia, <=50K
29, Self-emp-inc, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,40, Ecuador, <=50K
22, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,13072,0,60, Cuba, >50K
42, State-gov, 9th, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Columbia, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Dominican-Republic, >50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,36, India, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,40, Cuba, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,30, Cuba, <=50K
70, Local-gov, HS-grad, Widowed, Sales, Husband, Black, Female,0,0,15, United-States, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1961,50, Japan, >50K
26, Federal-gov, HS-grad, Separated, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,32, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, England, <=50K
55, Private, Assoc-voc, Separated, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
59, Federal-gov, 10th, Widowed, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Cuba, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Yugoslavia, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, China, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, Poland, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, Haiti, <=50K
37, State-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Japan, >50K
25, Private, HS-grad, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Poland, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,99999,0,50, Peru, <=50K
48, Private, 11th, Separated, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
32, Private, HS-grad, Separated, Other-service, Husband, Asian-Pac-Islander, Female,0,0,85, Japan, <=50K
51, Private, Assoc-voc, Divorced, Transport-moving, Husband, White, Female,0,0,45, Iran, <=50K
44, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, Italy, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
32, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,15024,0,50, United-States, >50K
34, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,70, United-States, <=50K
27, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,1902,40, Germany, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,54, South, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Columbia, >50K
38, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Jamaica, <=50K
27, State-gov, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,5, Peru, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,50, Trinadad&Tobago, >50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
30, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Cambodia, <=50K
31, Self-emp-not-inc, Bachelors, Separated, Exec-managerial, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, England, >50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, Germany, >50K
43, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Poland, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,11, England, <=50K
52, Private, Prof-school, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
21, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
39, Self-emp-inc, Masters, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Peru, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,70, Peru, <=50K
25, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
68, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Guatemala, <=50K
20, Private, HS-grad, Separated, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, Iran, <=50K
42, Private, Some-college, Separated, Craft-repair, Unmarried, White, Female,0,0,45, France, >50K
47, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,15024,0,60, United-States, >50K
54, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Female,99999,0,60, United-States, >50K
40, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Philippines, <=50K
65, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,1902,24, Germany, <=50K
74, Local-gov, Masters, Widowed, Exec-managerial, Not-in-family, White, Female,5735,0,40, Ireland, >50K
21, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,45, Vietnam, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, Nicaragua, >50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
41, Private, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,20, Peru, >50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1902,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, Guatemala, <=50K
45, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,15024,0,40, United-States, >50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,35, Greece, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Male,0,0,45, Puerto-Rico, <=50K
40, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Mexico, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
41, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ecuador, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, Ireland, >50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Canada, >50K
54, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,2458,0,60, Cambodia, >50K
41, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,5013,0,50, Honduras, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Vietnam, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Peru, <=50K
34, Private, Some-college, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
63, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Iran, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Hungary, <=50K
46, Federal-gov, Prof-school, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Taiwan, <=50K
36, State-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
59, State-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, India, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Italy, <=50K
47, Private, Masters, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
40, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,12, United-States, <=50K
33, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Jamaica, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7687,0,40, Hong, <=50K
46, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Italy, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Hungary, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Some-college, Widowed, Machine-op-inspct, Husband, Black, Female,0,0,40, Mexico, >50K
52, Private, Some-college, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,55, Laos, <=50K
66, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,50, Hong, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,65, Peru, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,50, Mexico, >50K
64, Federal-gov, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,13, China, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, Germany, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, Japan, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, Philippines, <=50K
39, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, Honduras, <=50K
25, Private, Some-college, Divorced, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Scotland, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, Haiti, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,75, Haiti, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Mexico, <=50K
49, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, Other, Female,0,0,40, Canada, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1977,65, Scotland, >50K
32, Private, Some-college, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,35, Mexico, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, Guatemala, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
46, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
28, Private, 10th, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,1889,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,45, Italy, <=50K
49, Private, HS-grad, Separated, Protective-serv, Wife, Black, Female,0,0,35, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,15, Taiwan, <=50K
41, Private, HS-grad, Separated, Sales, Unmarried, White, Female,5013,0,45, Thailand, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,99999,0,40, Ecuador, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,45, Iran, <=50K
36, Private, 7th-8th, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Greece, >50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, Other, Male,7687,0,40, Portugal, >50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Thailand, >50K
21, Private, 11th, Never-married, Sales, Not-in-family, Other, Female,0,0,20, Poland, >50K
22, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,7687,0,40, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,70, Hungary, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,5735,0,40, Columbia, >50K
25, Private, Some-college, Separated, Craft-repair, Own-child, Other, Male,0,0,45, United-States, <=50K
63, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, Philippines, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Poland, >50K
50, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Mexico, <=50K
46, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,50, Nicaragua, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, Dominican-Republic, >50K
27, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,45, Yugoslavia, <=50K
45, Local-gov, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Female,7687,0,40, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Peru, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Greece, >50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Some-college, Never-married, Protective-serv, Husband, White, Male,0,0,40, Nicaragua, <=50K
58, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, Trinadad&Tobago, >50K
33, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,65, Jamaica, >50K
22, Private, 5th-6th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
59, Self-emp-not-inc, 12th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
44, Local-gov, Masters, Separated, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
41, State-gov, Assoc-acdm, Never-married, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Other, Male,3976,0,40, Ecuador, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, India, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,60, Thailand, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,27, Guatemala, <=50K
42, Private, Masters, Separated, Exec-managerial, Husband, White, Male,3103,0,40, United-States, <=50K
