25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
24, Self-emp-not-inc, 10th, Never-married, Exec-managerial, Own-child, White, Male,0,0,54, United-States, <=50K
74, Local-gov, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,24, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
66, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
54, Private, Prof-school, Divorced, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
41, Private, Prof-school, Divorced, Sales, Husband, White, Male,0,0,90, United-States, >50K
39, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Male,0,0,50, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Philippines, <=50K
35, Self-emp-inc, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,70, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,7687,0,25, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,35, United-States, <=50K
25, Private, Prof-school, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
49, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,45, Honduras, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,15, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,16, India, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,20, United-States, <=50K
50, Local-gov, Some-college, Divorced, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
49, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,50, United-States, >50K
22, Local-gov, 11th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, 12th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,37, United-States, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Local-gov, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
57, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7473,0,24, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
42, State-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Canada, <=50K
20, Private, 11th, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Widowed, Sales, Wife, White, Male,0,0,54, United-States, <=50K
53, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Wife, White, Male,0,0,54, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,80, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Laos, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
49, Local-gov, Masters, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
23, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,7823,0,40, United-States, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,80, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
52, Private, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
17, Private, HS-grad, Separated, Sales, Not-in-family, White, Female,3315,0,35, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,5013,0,40, United-States, >50K
33, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, Prof-school, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Black, Female,0,0,12, United-States, >50K
55, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,37, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
58, Federal-gov, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, 12th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,40, United-States, >50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
34, Private, 10th, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Germany, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
90, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Federal-gov, Assoc-acdm, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
63, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
31, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7471,0,15, United-States, >50K
51, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Mexico, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,7687,0,40, United-States, <=50K
70, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
55, Local-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1977,50, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
44, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
24, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, Philippines, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
35, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,15024,0,54, United-States, >50K
40, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,73, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,65, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,7298,0,45, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,29, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Prof-school, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, >50K
68, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,20, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,70, United-States, >50K
48, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Puerto-Rico, >50K
51, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,70, United-States, >50K
37, Self-emp-not-inc, 1st-4th, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,53, United-States, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
49, Private, Some-college, Divorced, Tech-support, Husband, White, Female,0,0,45, United-States, <=50K
24, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,5178,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Mexico, <=50K
48, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
26, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,54, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
79, Private, 10th, Widowed, Adm-clerical, Husband, White, Male,0,0,20, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
59, Local-gov, 12th, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,62, United-States, >50K
22, Private, 9th, Never-married, Exec-managerial, Unmarried, White, Female,0,0,48, United-States, <=50K
49, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,45, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
63, State-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
58, Private, 7th-8th, Divorced, Protective-serv, Not-in-family, White, Male,0,0,38, United-States, >50K
28, Local-gov, Assoc-voc, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,8614,0,50, United-States, >50K
33, Self-emp-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
48, State-gov, Doctorate, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
34, Federal-gov, HS-grad, Widowed, Craft-repair, Husband, White, Female,0,0,37, United-States, <=50K
25, Private, 9th, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,9, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
90, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,35, United-States, <=50K
31, Private, HS-grad, Separated, Handlers-cleaners, Husband, White, Male,0,1902,45, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, >50K
33, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,1902,40, United-States, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, 7th-8th, Widowed, Craft-repair, Unmarried, Black, Female,0,0,35, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,65, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1969,80, United-States, >50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,7687,0,35, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,0,0,30, United-States, <=50K
43, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
29, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1902,40, United-States, <=50K
48, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7298,0,40, United-States, <=50K
23, Local-gov, 12th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
27, Private, Bachelors, Separated, Exec-managerial, Husband, White, Male,7687,0,84, United-States, >50K
26, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, United-States, >50K
19, Private, 7th-8th, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
22, Private, Masters, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,93, United-States, >50K
72, Self-emp-not-inc, Bachelors, Widowed, Tech-support, Other-relative, Black, Male,0,0,30, United-States, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,35, Guatemala, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,54, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,96, Vietnam, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,37, United-States, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, State-gov, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
37, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,20, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, >50K
38, Private, Bachelors, Divorced, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, El-Salvador, >50K
37, Private, 1st-4th, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,45, United-States, <=50K
41, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Hong, >50K
27, Private, 12th, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, <=50K
38, Private, Preschool, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Married-spouse-absent, Sales, Wife, White, Male,0,0,15, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,54, United-States, >50K
38, Private, Masters, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,50, United-States, <=50K
63, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,54, United-States, >50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
