36, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
35, Private, HS-grad, Separated, Other-service, Wife, White, Male,0,0,38, South, <=50K
28, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Other-relative, Black, Male,0,0,40, Poland, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Japan, <=50K
22, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,50, Guatemala, <=50K
72, Federal-gov, Assoc-acdm, Widowed, Exec-managerial, Husband, White, Male,3103,0,40, Cambodia, <=50K
61, Private, Prof-school, Divorced, Craft-repair, Husband, Other, Male,0,0,60, Columbia, >50K
47, Federal-gov, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, Thailand, >50K
40, Federal-gov, Assoc-voc, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Peru, <=50K
40, Self-emp-inc, Assoc-acdm, Never-married, Protective-serv, Husband, Black, Female,0,0,54, Laos, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,45, Honduras, >50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,50, Philippines, >50K
36, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
50, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
23, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Italy, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
21, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,40, Nicaragua, <=50K
55, Private, Masters, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Trinadad&Tobago, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,7687,0,40, England, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Other, Male,0,0,45, France, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,44, El-Salvador, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, Japan, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Iran, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Portugal, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,5131,0,40, Hungary, >50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, China, >50K
64, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Canada, <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
31, Private, Some-college, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
29, Private, Bachelors, Never-married, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1974,40, Japan, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,4971,0,30, China, >50K
37, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, Germany, <=50K
31, Private, Bachelors, Divorced, Exec-managerial, Husband, Other, Female,0,0,54, South, <=50K
30, Private, Masters, Never-married, Sales, Husband, White, Male,0,0,54, Columbia, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,35, Laos, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1966,50, Mexico, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,30, Jamaica, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Canada, >50K
70, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Sales, Own-child, Other, Female,0,0,20, Italy, <=50K
50, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1977,50, Jamaica, >50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,39, Cambodia, >50K
44, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,15024,0,40, Hungary, >50K
40, Private, Bachelors, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,1902,40, Italy, >50K
24, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Ireland, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1976,40, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
57, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,72, Japan, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
20, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,10, Columbia, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Thailand, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Scotland, <=50K
28, Private, Doctorate, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Italy, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,48, England, >50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,30, Greece, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Cuba, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,40, Portugal, <=50K
36, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Other, Female,0,0,15, Ireland, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,40, South, <=50K
37, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Thailand, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,7298,0,40, Trinadad&Tobago, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,1902,60, Trinadad&Tobago, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,42, United-States, <=50K
47, State-gov, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,40, Hong, <=50K
49, Private, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Thailand, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
44, Private, Bachelors, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Laos, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,40, France, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Canada, <=50K
27, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,60, Jamaica, <=50K
25, Private, 1st-4th, Divorced, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Columbia, <=50K
27, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,60, Trinadad&Tobago, <=50K
33, Private, Bachelors, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Hungary, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
31, Self-emp-not-inc, 10th, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,48, Philippines, <=50K
42, Private, Some-college, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,44, Peru, <=50K
24, Local-gov, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,10, Honduras, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
52, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Ireland, <=50K
23, Private, Bachelors, Divorced, Other-service, Wife, Black, Male,2912,0,25, Taiwan, >50K
56, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,45, Guatemala, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,55, Jamaica, >50K
58, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,4372,0,50, Haiti, >50K
36, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Italy, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,20, Cuba, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,40, Hungary, >50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
52, Self-emp-inc, Masters, Widowed, Sales, Husband, Other, Male,0,1902,40, Mexico, >50K
55, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,4637,0,40, Puerto-Rico, >50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0,0,45, France, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
29, Private, HS-grad, Divorced, Tech-support, Not-in-family, Other, Male,3934,0,40, Philippines, <=50K
67, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,7687,0,35, France, >50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,40, Italy, <=50K
23, Local-gov, 12th, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,20, Taiwan, <=50K
42, Private, 7th-8th, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,7298,0,40, Columbia, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Taiwan, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,20, Thailand, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,46, Italy, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1919,40, Canada, <=50K
49, Local-gov, 7th-8th, Divorced, Transport-moving, Husband, White, Male,0,0,40, Guatemala, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,7687,0,40, Philippines, >50K
21, Private, 12th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
46, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Female,99999,0,60, England, >50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,1902,45, Jamaica, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,40, India, >50K
46, Private, HS-grad, Widowed, Prof-specialty, Husband, Black, Male,0,1977,45, Honduras, >50K
36, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, China, >50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Germany, >50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Mexico, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,7580,0,30, Cuba, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, India, <=50K
44, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Female,7228,0,40, Hong, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,48, France, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Germany, >50K
63, Private, 10th, Widowed, Machine-op-inspct, Not-in-family, Other, Male,0,0,6, United-States, <=50K
39, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Other, Male,0,0,38, Hungary, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
74, Local-gov, HS-grad, Widowed, Other-service, Husband, Black, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Masters, Never-married, Transport-moving, Husband, Other, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Black, Female,0,0,40, Vietnam, >50K
30, Local-gov, HS-grad, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
48, Federal-gov, 10th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Iran, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,3375,0,60, Nicaragua, >50K
45, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
38, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
32, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
49, Private, 5th-6th, Divorced, Transport-moving, Husband, Other, Female,0,0,60, Haiti, >50K
48, Private, Assoc-acdm, Never-married, Adm-clerical, Wife, Other, Male,0,0,16, Guatemala, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Female,4746,0,45, Iran, >50K
40, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
35, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Iran, <=50K
22, Private, 12th, Separated, Adm-clerical, Husband, Other, Female,0,0,27, Ireland, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, <=50K
35, Private, HS-grad, Separated, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,35, Jamaica, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,48, Philippines, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,55, Columbia, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Honduras, <=50K
35, State-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
40, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Honduras, <=50K
62, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,10147,0,40, Yugoslavia, >50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,17, India, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, Columbia, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,4161,0,40, Hong, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
62, Local-gov, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
40, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Hong, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Female,0,0,50, Poland, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,48, Honduras, >50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, South, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Wife, Amer-Indian-Eskimo, Female,0,0,45, Taiwan, <=50K
55, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, France, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Dominican-Republic, <=50K
22, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Peru, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,25, Canada, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Ecuador, <=50K
58, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,45, Nicaragua, <=50K
47, State-gov, 11th, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Hong, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, France, <=50K
52, Private, Assoc-acdm, Divorced, Transport-moving, Husband, Other, Male,0,0,50, Jamaica, >50K
43, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Laos, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
28, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, Poland, <=50K
32, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, United-States, <=50K
43, Private, Prof-school, Divorced, Prof-specialty, Husband, Other, Male,0,1909,40, Cuba, >50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
34, Local-gov, Assoc-voc, Divorced, Transport-moving, Wife, Black, Female,0,0,40, China, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,5178,0,40, Canada, >50K
23, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,16, Canada, <=50K
57, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
50, Federal-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,35, Jamaica, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Japan, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Poland, <=50K
20, Private, Assoc-acdm, Never-married, Other-service, Other-relative, Other, Male,0,0,20, France, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
57, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,54, Haiti, <=50K
41, Private, Assoc-acdm, Divorced, Other-service, Husband, Other, Male,0,0,40, Greece, >50K
40, Local-gov, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Philippines, <=50K
57, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Wife, Other, Female,7652,0,39, Dominican-Republic, >50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Nicaragua, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Poland, <=50K
37, Self-emp-not-inc, HS-grad, Divorced, Other-service, Other-relative, Black, Male,0,0,35, South, <=50K
66, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7376,0,45, India, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,38, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Italy, >50K
26, Local-gov, HS-grad, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,15024,0,65, Vietnam, >50K
33, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,20, Ecuador, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, South, >50K
49, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, South, <=50K
30, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1887,60, Italy, >50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Female,3109,0,40, Mexico, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, Cambodia, <=50K
51, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Hungary, <=50K
35, Without-pay, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,48, Vietnam, <=50K
56, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
61, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,48, Taiwan, >50K
24, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, France, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Peru, <=50K
44, Self-emp-not-inc, HS-grad, Separated, Sales, Unmarried, Black, Male,0,0,45, Peru, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Canada, <=50K
36, Private, Masters, Divorced, Other-service, Husband, Black, Male,0,0,40, Italy, <=50K
40, Private, HS-grad, Divorced, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
30, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,99, Italy, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Scotland, <=50K
32, Private, HS-grad, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Male,0,1740,15, Iran, >50K
