23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,99999,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Separated, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, 1st-4th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Private, 9th, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Widowed, Sales, Husband, White, Female,0,0,40, United-States, >50K
24, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,8987,0,40, United-States, <=50K
47, Federal-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
23, State-gov, 12th, Never-married, Sales, Husband, Black, Male,0,0,50, United-States, >50K
41, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1877,40, United-States, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Never-married, Other-service, Unmarried, White, Female,0,0,28, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Local-gov, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,40, Mexico, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
33, Private, Assoc-acdm, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
31, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, 12th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
19, Self-emp-inc, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Portugal, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,65, United-States, <=50K
61, Private, Doctorate, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
49, Private, HS-grad, Separated, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
30, Private, HS-grad, Separated, Farming-fishing, Own-child, Other, Male,0,0,40, United-States, <=50K
54, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,1266,45, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Female,0,0,38, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Craft-repair, Husband, White, Male,0,0,34, United-States, <=50K
47, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,11, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,29, Germany, <=50K
35, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1887,40, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Wife, Black, Male,0,0,50, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hong, >50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
29, State-gov, Bachelors, Never-married, Transport-moving, Own-child, Black, Female,0,0,48, United-States, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Wife, White, Female,0,0,12, Mexico, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,29, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,1887,40, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,0,36, United-States, <=50K
64, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, Black, Male,0,0,40, United-States, >50K
40, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
21, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,14, United-States, <=50K
28, Private, 7th-8th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,29, United-States, <=50K
31, Private, Some-college, Separated, Sales, Other-relative, White, Male,0,0,54, United-States, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1891,40, United-States, <=50K
42, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,60, United-States, >50K
38, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1880,40, United-States, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,44, United-States, <=50K
21, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,14083,0,40, United-States, >50K
26, Private, 7th-8th, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1740,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Masters, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
42, Local-gov, 9th, Widowed, Other-service, Husband, Black, Male,0,0,60, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
35, Private, 12th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,23, United-States, <=50K
44, Private, Some-college, Divorced, Sales, Husband, White, Female,0,0,35, United-States, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
22, Local-gov, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,60, United-States, >50K
38, Private, Masters, Divorced, Handlers-cleaners, Husband, White, Male,5175,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,40, United-States, >50K
25, Federal-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,27744,0,54, United-States, >50K
34, State-gov, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,1892,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,57, United-States, >50K
51, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Unmarried, White, Male,15024,0,50, United-States, >50K
27, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
50, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,48, United-States, >50K
32, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States, >50K
64, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
40, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, >50K
54, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1488,45, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
31, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,7298,0,40, United-States, <=50K
45, Private, Bachelors, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
54, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, India, <=50K
42, Private, Masters, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,15024,0,42, United-States, >50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,61, United-States, >50K
44, Private, Bachelors, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
64, Self-emp-not-inc, Assoc-voc, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
41, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,56, United-States, >50K
17, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
45, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,65, Iran, <=50K
35, Private, 10th, Divorced, Farming-fishing, Husband, White, Male,0,0,52, United-States, >50K
36, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
48, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
33, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, >50K
21, Private, 12th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
39, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Greece, >50K
19, Self-emp-not-inc, Doctorate, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,6443,0,40, United-States, <=50K
17, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,38, United-States, <=50K
23, Private, 12th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
49, State-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, >50K
61, Private, 9th, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Protective-serv, Husband, White, Female,0,0,40, United-States, >50K
24, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Hong, <=50K
25, Private, 11th, Separated, Handlers-cleaners, Own-child, White, Female,0,0,50, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, >50K
63, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
41, Local-gov, HS-grad, Widowed, Other-service, Husband, Black, Female,0,0,20, United-States, <=50K
32, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,56, United-States, <=50K
34, Private, Bachelors, Never-married, Other-service, Wife, White, Male,0,0,35, United-States, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
59, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,27079,0,54, United-States, >50K
46, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
36, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,1887,40, United-States, <=50K
37, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Federal-gov, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, >50K
20, Private, Some-college, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,15, India, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,29, United-States, >50K
28, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Haiti, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1727,40, United-States, >50K
27, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Black, Male,0,0,38, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
29, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Mexico, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, Mexico, <=50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,10, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,1669,40, United-States, >50K
57, Federal-gov, Some-college, Married-civ-spouse, Armed-Forces, Not-in-family, White, Female,0,0,45, United-States, <=50K
29, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Masters, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Female,0,0,46, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,29, United-States, <=50K
48, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,56, United-States, <=50K
52, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
25, Private, Prof-school, Never-married, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
26, Private, 10th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
27, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, >50K
23, Private, 11th, Never-married, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7618,0,38, United-States, <=50K
59, Self-emp-not-inc, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Assoc-acdm, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,796,48, United-States, >50K
25, Private, 12th, Divorced, Adm-clerical, Own-child, Black, Male,0,0,50, United-States, <=50K
40, Self-emp-inc, Some-college, Never-married, Protective-serv, Unmarried, Black, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,5178,0,40, United-States, >50K
58, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
40, Self-emp-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
20, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
19, Private, Masters, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
27, State-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,50, United-States, >50K
17, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,21, United-States, <=50K
57, Private, Masters, Divorced, Transport-moving, Wife, Black, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
21, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, India, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, >50K
41, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1856,40, United-States, >50K
28, Private, 7th-8th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Haiti, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
43, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,40, United-States, >50K
22, Self-emp-inc, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
53, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,29, Mexico, <=50K
51, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Female,9306,0,45, United-States, >50K
17, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,39, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Prof-school, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
41, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
20, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,5178,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
57, Private, Prof-school, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,40, United-States, >50K
60, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
29, Private, Masters, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
42, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Female,0,0,29, United-States, <=50K
30, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,54, United-States, <=50K
44, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, >50K
54, State-gov, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,38, United-States, <=50K
