25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
26, Private, HS-grad, Separated, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
23, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,24, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Ecuador, <=50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
46, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, <=50K
23, Private, HS-grad, Married-spouse-absent, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,25, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,1902,40, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, United-States, >50K
69, Self-emp-not-inc, 10th, Married-civ-spouse, Other-service, Wife, White, Female,0,0,4, Canada, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,54, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
38, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
51, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
70, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,48, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,54, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,15, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
57, Self-emp-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,1977,25, United-States, >50K
35, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
71, Private, 7th-8th, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,20, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,3515,0,50, United-States, >50K
60, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Husband, White, Male,2254,0,40, United-States, <=50K
53, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
49, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Italy, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
39, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
56, Federal-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
61, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Doctorate, Never-married, Sales, Not-in-family, White, Male,0,0,42, United-States, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
69, Self-emp-not-inc, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,99999,0,40, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
20, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
44, Private, 9th, Married-spouse-absent, Craft-repair, Husband, White, Female,0,0,38, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
31, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, 10th, Divorced, Adm-clerical, Unmarried, Other, Female,0,1887,38, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, HS-grad, Widowed, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
28, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States, >50K
23, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,15, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
41, Federal-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,12523,0,40, United-States, >50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Separated, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
46, Private, Bachelors, Divorced, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, South, <=50K
40, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
39, Local-gov, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Haiti, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,50, United-States, <=50K
52, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
19, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
61, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
58, Private, Assoc-voc, Separated, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
41, Private, 10th, Separated, Adm-clerical, Not-in-family, White, Female,0,0,45, Germany, <=50K
61, State-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,5, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,60, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Doctorate, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
51, Private, HS-grad, Divorced, Sales, Husband, White, Female,15024,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Other-relative, White, Male,0,0,10, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
48, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,1978,45, United-States, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,15024,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,70, United-States, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
34, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,1977,40, United-States, <=50K
24, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,4873,0,40, United-States, >50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
55, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
70, Private, Masters, Widowed, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,37, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
31, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Male,0,2087,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,40, United-States, >50K
23, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
17, Local-gov, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
20, Federal-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, United-States, <=50K
35, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Cuba, <=50K
29, Local-gov, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,24, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,35, United-States, >50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, El-Salvador, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, Hong, <=50K
52, Private, Bachelors, Divorced, Other-service, Wife, White, Female,4790,0,21, United-States, <=50K
51, Private, HS-grad, Married-spouse-absent, Protective-serv, Unmarried, White, Female,0,0,32, United-States, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,54, United-States, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
20, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,45, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
60, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,32, Puerto-Rico, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, 11th, Never-married, Farming-fishing, Not-in-family, White, Male,2202,0,50, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,48, United-States, <=50K
28, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
57, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Federal-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3325,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,38, Mexico, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
45, Local-gov, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1977,60, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Puerto-Rico, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
36, Self-emp-not-inc, Some-college, Separated, Tech-support, Own-child, White, Female,0,0,30, Haiti, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
27, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,4736,0,50, United-States, <=50K
59, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
34, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,99, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Canada, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,54, United-States, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,15, United-States, <=50K
60, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1977,60, United-States, >50K
19, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,60, United-States, >50K
46, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
41, Self-emp-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,2388,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Iran, <=50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
90, Self-emp-not-inc, Some-college, Widowed, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Bachelors, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
24, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-spouse-absent, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
36, Private, Assoc-voc, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Canada, <=50K
21, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,12, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Mexico, <=50K
