29, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
35, Private, 5th-6th, Never-married, Sales, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Portugal, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, Haiti, <=50K
37, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Mexico, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Poland, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3325,0,40, Vietnam, >50K
24, Private, Some-college, Never-married, Exec-managerial, Other-relative, Other, Male,0,0,40, Hungary, <=50K
62, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Philippines, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, Private, HS-grad, Widowed, Farming-fishing, Unmarried, White, Female,0,0,20, Ireland, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, White, Male,15024,0,40, China, >50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Iran, <=50K
41, Private, HS-grad, Divorced, Armed-Forces, Not-in-family, Asian-Pac-Islander, Male,0,1485,40, South, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Ecuador, >50K
26, Private, 11th, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,70, United-States, >50K
38, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
28, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,52, Cuba, <=50K
27, Private, 7th-8th, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
31, Private, Bachelors, Never-married, Other-service, Unmarried, Other, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,20, France, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
35, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,36, Ireland, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
17, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, Trinadad&Tobago, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,25, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Trinadad&Tobago, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, Jamaica, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, >50K
34, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,1788,45, Iran, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, <=50K
24, Private, Masters, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Philippines, <=50K
51, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
53, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,45, Guatemala, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,20, United-States, >50K
44, Private, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,44, Poland, <=50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Jamaica, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,10, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Trinadad&Tobago, <=50K
59, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,13805,0,42, Laos, <=50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Philippines, <=50K
32, Private, Masters, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
76, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,25, Thailand, <=50K
20, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, Columbia, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Wife, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,40, Japan, <=50K
23, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,40, France, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Columbia, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,48, Thailand, >50K
71, Private, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,16, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, China, <=50K
55, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, India, <=50K
26, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1686,15, Cuba, <=50K
36, State-gov, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
74, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,18, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,10, Thailand, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,24, Jamaica, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, France, >50K
30, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Taiwan, >50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,36, United-States, >50K
36, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, >50K
38, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Trinadad&Tobago, <=50K
60, Without-pay, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, China, <=50K
58, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,40, China, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,8, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States, <=50K
50, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,35, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
61, Private, 11th, Divorced, Sales, Not-in-family, White, Female,0,1669,40, United-States, <=50K
37, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Nicaragua, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
35, Local-gov, 7th-8th, Widowed, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, Hong, >50K
29, Local-gov, 10th, Divorced, Handlers-cleaners, Other-relative, Other, Male,0,0,40, Jamaica, <=50K
19, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,37, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, Cuba, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,20, United-States, <=50K
37, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, South, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,70, Poland, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
22, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
63, State-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,2417,0,20, Taiwan, >50K
47, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,58347,0,50, United-States, >50K
40, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,38, Iran, <=50K
36, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, Nicaragua, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Laos, >50K
43, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Cambodia, <=50K
29, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,0,0,40, Ecuador, <=50K
46, Private, 11th, Separated, Prof-specialty, Husband, White, Male,0,0,40, Honduras, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, <=50K
56, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,37, Philippines, <=50K
34, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, France, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, Other, Female,0,0,40, United-States, <=50K
59, Private, 7th-8th, Divorced, Priv-house-serv, Unmarried, Black, Female,0,0,35, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,72, Germany, <=50K
65, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,2, Ecuador, <=50K
33, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, 10th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,2200,45, United-States, >50K
20, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,32, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Puerto-Rico, >50K
24, Private, Bachelors, Separated, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, Ireland, >50K
46, Private, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,60, Ecuador, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,30, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, India, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,50, United-States, >50K
33, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,45, Greece, <=50K
30, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,1848,35, Scotland, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Wife, Other, Male,0,0,30, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Japan, >50K
31, Private, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,42, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Mexico, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,52, Cuba, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Wife, Other, Male,7298,0,40, Taiwan, <=50K
40, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,32, Laos, <=50K
28, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,60, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7298,0,40, India, >50K
46, State-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,1, United-States, <=50K
63, State-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, >50K
41, Self-emp-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,50, United-States, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Own-child, Other, Male,0,0,20, Columbia, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,15, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,38, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Male,15024,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Female,2667,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Holand-Netherlands, <=50K
41, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Iran, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Ireland, <=50K
50, Private, HS-grad, Divorced, Priv-house-serv, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
47, Private, 1st-4th, Never-married, Transport-moving, Unmarried, Other, Female,0,0,40, United-States, <=50K
41, State-gov, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7298,0,50, Portugal, <=50K
24, Private, Bachelors, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
55, Local-gov, Masters, Widowed, Machine-op-inspct, Husband, White, Male,0,1840,40, Iran, >50K
20, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,44, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4863,0,40, Cambodia, <=50K
38, Private, HS-grad, Divorced, Sales, Other-relative, White, Female,0,0,40, Hungary, <=50K
42, Self-emp-not-inc, 9th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Yugoslavia, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,35, United-States, <=50K
44, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,3325,0,48, Nicaragua, >50K
59, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
67, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Ireland, >50K
49, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Germany, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,54, Laos, <=50K
24, Private, 12th, Never-married, Handlers-cleaners, Husband, Black, Male,7671,0,40, South, >50K
48, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,31, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Scotland, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,45, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Poland, >50K
59, Private, Assoc-voc, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,3543,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,20, United-States, <=50K
25, State-gov, Assoc-voc, Married-spouse-absent, Prof-specialty, Husband, Black, Male,0,0,30, Ireland, >50K
64, Self-emp-not-inc, Prof-school, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,70, United-States, <=50K
48, Private, 9th, Separated, Transport-moving, Unmarried, White, Female,0,0,40, Laos, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,50, Germany, >50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,32, United-States, <=50K
49, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,48, Philippines, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
32, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,2189,0,40, Poland, <=50K
23, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, <=50K
51, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Iran, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,65, Peru, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
48, Private, Bachelors, Married-spouse-absent, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Canada, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,7298,0,40, United-States, >50K
49, Self-emp-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, <=50K
74, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,30, Jamaica, <=50K
21, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,40, Germany, <=50K
49, State-gov, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,32, Vietnam, <=50K
50, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cambodia, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,86, United-States, <=50K
78, Self-emp-not-inc, Assoc-voc, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,20, Holand-Netherlands, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
46, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,42, United-States, <=50K
31, Self-emp-not-inc, Prof-school, Divorced, Exec-managerial, Not-in-family, Other, Male,99999,0,50, Cambodia, >50K
31, Private, Assoc-voc, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Mexico, <=50K
39, State-gov, Some-college, Widowed, Other-service, Not-in-family, Other, Male,0,0,8, United-States, <=50K
24, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, England, <=50K
46, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
