35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
25, Private, Some-college, Never-married, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Female,0,0,60, Poland, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,38, Iran, <=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1887,40, Puerto-Rico, >50K
63, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Cuba, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
35, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,40, Ecuador, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,60, Greece, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1976,50, Hong, >50K
42, Private, 1st-4th, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,15, Germany, <=50K
64, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,13641,0,50, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Jamaica, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1859,40, Taiwan, >50K
37, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,60, England, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
56, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1977,45, Thailand, >50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Japan, <=50K
37, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,4792,0,40, Poland, <=50K
61, Private, 7th-8th, Divorced, Exec-managerial, Husband, White, Female,0,0,40, India, <=50K
68, Private, 7th-8th, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Hungary, <=50K
40, Private, HS-grad, Separated, Priv-house-serv, Husband, Black, Female,0,0,32, Philippines, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, Japan, <=50K
33, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Other, Male,0,0,45, Taiwan, <=50K
42, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,44, Ireland, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,10, France, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1668,50, Yugoslavia, <=50K
58, Private, Bachelors, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Yugoslavia, <=50K
32, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Poland, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,42, Yugoslavia, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, England, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,54, Mexico, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, El-Salvador, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,30, Peru, <=50K
20, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, England, <=50K
33, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,90484,0,40, Scotland, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,37, Cuba, <=50K
43, State-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,38, Japan, >50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,10, Philippines, <=50K
28, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,19, England, <=50K
45, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, Dominican-Republic, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,2388,0,35, Philippines, <=50K
20, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,0,40, Germany, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,45, Germany, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Guatemala, >50K
50, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Guatemala, <=50K
57, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1540,44, Poland, <=50K
35, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,60, Cuba, >50K
36, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, South, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,8043,0,40, Taiwan, >50K
22, Private, 11th, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Poland, <=50K
24, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Portugal, <=50K
19, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
38, Federal-gov, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,4516,0,20, Germany, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,40, France, >50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,4386,0,30, Vietnam, <=50K
34, Private, Assoc-acdm, Never-married, Protective-serv, Husband, Black, Female,2319,0,20, United-States, <=50K
42, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,15, Puerto-Rico, <=50K
41, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,7525,0,50, Taiwan, >50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,38, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
41, Private, 12th, Divorced, Other-service, Unmarried, Other, Male,0,0,25, Iran, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Cambodia, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Holand-Netherlands, <=50K
18, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, Mexico, <=50K
43, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, Other, Male,0,0,40, Mexico, <=50K
47, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Iran, >50K
17, Private, 10th, Never-married, Sales, Own-child, Other, Female,0,0,10, China, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Cambodia, >50K
36, Private, Some-college, Never-married, Sales, Wife, Black, Female,0,0,40, Columbia, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,50, Cuba, <=50K
82, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, China, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, <=50K
41, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, Other, Female,13834,0,40, Vietnam, <=50K
47, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,50, Laos, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Nicaragua, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
30, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Philippines, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,35, Cuba, >50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
35, Private, Masters, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,4875,0,35, Guatemala, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
59, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Canada, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,40, South, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
46, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Puerto-Rico, >50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,38, Thailand, <=50K
62, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,35, Mexico, >50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,1591,40, Italy, <=50K
42, Private, Some-college, Married-spouse-absent, Prof-specialty, Wife, White, Female,0,0,15, Haiti, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,20, Nicaragua, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, South, >50K
57, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
33, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, Nicaragua, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, >50K
18, Private, 12th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,10, Honduras, <=50K
28, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, India, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Honduras, >50K
18, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,8, Peru, <=50K
67, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, South, >50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Peru, >50K
63, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,30, Taiwan, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,1586,40, El-Salvador, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
35, Federal-gov, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
67, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,20, Peru, >50K
29, Private, Bachelors, Never-married, Transport-moving, Husband, Other, Male,0,0,30, Thailand, <=50K
47, Local-gov, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,34, France, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,50, Hungary, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Peru, <=50K
42, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Hungary, <=50K
69, Private, Bachelors, Widowed, Sales, Husband, Asian-Pac-Islander, Male,25420,0,40, Jamaica, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Vietnam, <=50K
38, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,38, United-States, >50K
58, Private, HS-grad, Married-spouse-absent, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Ecuador, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, White, Male,0,0,16, Iran, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
20, Private, Prof-school, Never-married, Sales, Own-child, White, Male,0,0,27, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Dominican-Republic, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
33, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Haiti, <=50K
27, Private, 1st-4th, Never-married, Other-service, Own-child, White, Female,0,0,24, China, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,35, France, <=50K
33, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, Cambodia, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Mexico, <=50K
61, Private, HS-grad, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Honduras, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1977,45, Scotland, >50K
38, Private, HS-grad, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male,7298,0,40, Columbia, >50K
25, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,45, Cambodia, <=50K
67, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, India, <=50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,55, Cambodia, >50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Italy, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Japan, >50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Laos, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,15024,0,54, Peru, >50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Mexico, <=50K
50, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Poland, >50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,25, Canada, <=50K
32, Private, Bachelors, Separated, Sales, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,1977,30, Jamaica, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
34, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,43, Iran, <=50K
46, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Unmarried, Other, Male,0,1728,40, Trinadad&Tobago, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,25, France, <=50K
42, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Hong, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Cuba, <=50K
19, Private, 12th, Never-married, Protective-serv, Other-relative, White, Male,0,0,25, South, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, Scotland, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Laos, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, South, <=50K
39, Private, Masters, Divorced, Tech-support, Not-in-family, White, Male,0,0,58, Dominican-Republic, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, South, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, Canada, <=50K
67, Private, HS-grad, Widowed, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,16, Thailand, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Poland, <=50K
47, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, >50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, Doctorate, Never-married, Farming-fishing, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Sales, Unmarried, Other, Male,0,0,37, Nicaragua, <=50K
28, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,2252,0,40, Laos, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,45, Japan, >50K
33, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Germany, >50K
56, Self-emp-not-inc, Bachelors, Separated, Priv-house-serv, Not-in-family, Black, Male,0,0,35, Germany, <=50K
21, Without-pay, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, Germany, <=50K
29, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
68, Private, 10th, Divorced, Machine-op-inspct, Husband, Other, Male,1138,0,40, India, <=50K
41, Private, 12th, Married-civ-spouse, Adm-clerical, Wife, White, Female,3325,0,40, Dominican-Republic, <=50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Canada, <=50K
42, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,45, Taiwan, >50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Jamaica, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,8, Italy, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, India, >50K
44, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, India, >50K
39, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,50, South, >50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,5178,0,40, Germany, >50K
38, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Poland, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Columbia, >50K
19, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,0,25, Italy, <=50K
29, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,26, Germany, <=50K
45, State-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Italy, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,35, Jamaica, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
33, Private, Some-college, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
29, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,43, China, <=50K
41, Private, HS-grad, Separated, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
34, Federal-gov, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Italy, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,72, Mexico, >50K
39, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, South, >50K
50, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
36, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Ecuador, >50K
40, Local-gov, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, Cambodia, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,54, Ireland, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0,0,38, Canada, <=50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, Iran, <=50K
54, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,0,0,40, Scotland, <=50K
46, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,24, South, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,4726,0,40, Guatemala, >50K
24, Private, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,5, Puerto-Rico, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,40, Poland, >50K
49, Private, 7th-8th, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,30, Puerto-Rico, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,38, Jamaica, <=50K
22, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, Yugoslavia, <=50K
18, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,20, Vietnam, <=50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,1977,40, Ecuador, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
52, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Cambodia, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,7687,0,60, Outlying-US(Guam-USVI-etc), >50K
21, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,70, Thailand, <=50K
34, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Canada, <=50K
