28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Cuba, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Ireland, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Thailand, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, France, >50K
50, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,45, Dominican-Republic, <=50K
30, State-gov, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
46, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,36, Vietnam, <=50K
34, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Vietnam, <=50K
41, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Wife, White, Male,0,0,40, Canada, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Honduras, <=50K
45, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Ecuador, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, Peru, <=50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
53, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Cuba, <=50K
41, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Hong, <=50K
35, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,7298,0,60, Nicaragua, >50K
57, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Other, Male,0,1810,40, Japan, <=50K
46, Self-emp-not-inc, Assoc-acdm, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, China, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,50, Jamaica, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,1485,40, Nicaragua, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Guatemala, <=50K
59, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
47, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,48, Peru, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Vietnam, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Italy, <=50K
39, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, England, <=50K
38, Private, Doctorate, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Outlying-US(Guam-USVI-etc), >50K
36, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
39, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Vietnam, >50K
39, Private, Some-college, Divorced, Protective-serv, Not-in-family, Other, Male,0,0,54, Ecuador, <=50K
67, Self-emp-inc, Masters, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,44, Trinadad&Tobago, <=50K
43, Private, Masters, Divorced, Sales, Husband, White, Female,0,0,40, Honduras, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, France, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, <=50K
44, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, Poland, <=50K
46, Local-gov, Doctorate, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Guatemala, <=50K
59, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Iran, <=50K
51, Private, 12th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, China, <=50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Ecuador, <=50K
17, Private, 11th, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,16, Germany, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Japan, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,0,0,50, Iran, <=50K
23, Private, Bachelors, Separated, Handlers-cleaners, Unmarried, Other, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
50, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45,, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
25, Self-emp-not-inc, Masters, Separated, Craft-repair, Not-in-family, Black, Female,0,1977,40, Guatemala, <=50K
73, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
32, Private, Bachelors, Widowed, Adm-clerical, Husband, Black, Female,0,0,40, El-Salvador, <=50K
39, Private, Masters, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,15024,0,45, Italy, >50K
48, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Guatemala, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,3320,0,40, Dominican-Republic, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1617,44, Canada, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,40, Ireland, >50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, United-States, >50K
58, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
25, Private, HS-grad, Divorced, Exec-managerial, Own-child, Other, Male,0,0,38, Cambodia, <=50K
37, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,2415,45, El-Salvador, >50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, France, <=50K
57, Private, Some-college, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,35, Guatemala, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,3998,0,50, Cambodia, >50K
35, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Nicaragua, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,7687,0,40, Iran, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Iran, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Jamaica, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Peru, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,12, Thailand, <=50K
35, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Portugal, <=50K
34, State-gov, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Italy, <=50K
29, Private, Some-college, Married-spouse-absent, Tech-support, Not-in-family, White, Male,0,0,20, Philippines, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1405,40, Greece, >50K
24, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Mexico, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1494,60, Cambodia, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Hungary, >50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, Hong, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Nicaragua, >50K
30, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,45, Cambodia, <=50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,40, Guatemala, >50K
45, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2956,0,40, Mexico, <=50K
40, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Jamaica, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Japan, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,60, Cambodia, >50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Taiwan, >50K
52, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Portugal, >50K
50, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Iran, <=50K
26, Self-emp-inc, HS-grad, Divorced, Sales, Own-child, Black, Female,0,0,40, Laos, <=50K
25, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Canada, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Japan, >50K
39, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, France, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,40, Mexico, >50K
57, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Germany, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
20, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, Dominican-Republic, >50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,43, Greece, <=50K
37, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
54, Private, Masters, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,1589,40, Dominican-Republic, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, France, <=50K
26, Private, Doctorate, Never-married, Exec-managerial, Husband, Black, Male,0,0,54, Guatemala, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, China, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,4, Peru, >50K
58, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Thailand, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Honduras, >50K
20, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,20, Dominican-Republic, <=50K
40, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
36, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,3044,0,50, Canada, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
27, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,50, Yugoslavia, <=50K
34, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Female,0,0,48, Poland, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, South, <=50K
37, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,38, Iran, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Ireland, <=50K
53, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,33, Greece, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Germany, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,24, United-States, <=50K
26, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,35, Jamaica, <=50K
32, Private, Some-college, Separated, Prof-specialty, Husband, White, Female,4726,0,40, Yugoslavia, <=50K
37, Private, HS-grad, Married-AF-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
23, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,30, Honduras, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Japan, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
47, State-gov, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,50, France, >50K
33, Private, Some-college, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,45, England, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Nicaragua, >50K
44, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Trinadad&Tobago, >50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Philippines, >50K
25, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
47, Federal-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Puerto-Rico, >50K
38, Private, Bachelors, Divorced, Craft-repair, Unmarried, Other, Female,0,0,20, Italy, <=50K
30, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Taiwan, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, Puerto-Rico, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
31, Private, Masters, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
27, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,20, Columbia, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Japan, >50K
37, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Hong, >50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,8940,0,40, Taiwan, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,32, Haiti, <=50K
28, State-gov, Some-college, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,20, Thailand, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,1977,45, Italy, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Wife, Other, Female,0,0,20, Canada, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,35, Philippines, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,5178,0,40, Outlying-US(Guam-USVI-etc), >50K
24, Private, Some-college, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Hungary, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Italy, >50K
27, Private, Doctorate, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Ecuador, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Greece, >50K
38, Private, Bachelors, Never-married, Sales, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
30, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,1570,40, Thailand, <=50K
19, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Japan, <=50K
31, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Poland, >50K
61, Private, HS-grad, Widowed, Sales, Wife, Other, Male,0,0,40, Hungary, <=50K
43, Private, Some-college, Widowed, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Philippines, >50K
67, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Guatemala, >50K
26, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
42, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,15024,0,45, Germany, >50K
39, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Haiti, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Canada, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Other-service, Other-relative, Black, Male,0,0,40, Trinadad&Tobago, <=50K
61, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Yugoslavia, >50K
24, Private, 10th, Separated, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,20, Canada, >50K
31, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
23, Private, Bachelors, Never-married, Farming-fishing, Other-relative, Other, Female,0,0,40, South, <=50K
35, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
35, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,2051,20, Italy, >50K
45, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Cambodia, <=50K
47, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
35, Private, Some-college, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
38, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Italy, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,50, Italy, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Hungary, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, Vietnam, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Cuba, <=50K
29, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Jamaica, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,6791,0,46, Philippines, >50K
18, Private, Bachelors, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,2847,0,40, Trinadad&Tobago, <=50K
32, Private, Some-college, Widowed, Sales, Husband, Black, Female,0,0,10, Portugal, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, South, >50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, England, >50K
21, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Puerto-Rico, <=50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,38, Germany, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Thailand, >50K
38, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Male,0,0,50, Honduras, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, South, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, South, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Female,0,0,70, Cambodia, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, Hong, >50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, India, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, >50K
43, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Japan, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,50, Canada, >50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,3599,0,40, Hungary, >50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,45, Poland, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Ecuador, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, Mexico, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,15, Mexico, <=50K
36, Private, Bachelors, Separated, Exec-managerial, Husband, White, Male,0,0,60, Taiwan, <=50K
43, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Nicaragua, <=50K
59, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
35, Private, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, >50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Nicaragua, <=50K
78, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,18496,0,50, Outlying-US(Guam-USVI-etc), >50K
34, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
47, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,0,0,40, France, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, China, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,43, Trinadad&Tobago, >50K
18, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Italy, <=50K
33, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,65, Cambodia, <=50K
