44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,72, Dominican-Republic, >50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, Hungary, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, India, <=50K
60, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, United-States, <=50K
20, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,0,25, Thailand, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,54, Nicaragua, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,24, Greece, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Honduras, >50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, South, >50K
23, Private, HS-grad, Divorced, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
39, Private, Masters, Divorced, Other-service, Unmarried, Other, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,40, Columbia, <=50K
65, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Local-gov, Masters, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,30, England, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Yugoslavia, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,94, Nicaragua, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,3124,0,40, United-States, <=50K
61, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Vietnam, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Poland, >50K
45, Local-gov, Some-college, Divorced, Machine-op-inspct, Own-child, Other, Male,0,0,40, Canada, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Poland, >50K
47, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Japan, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Puerto-Rico, >50K
43, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Canada, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, China, >50K
30, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Germany, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,15, Hungary, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,35, Dominican-Republic, <=50K
25, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,30, Laos, >50K
54, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,50, Greece, <=50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
33, Private, Bachelors, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, Canada, >50K
23, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, Mexico, <=50K
50, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Hungary, <=50K
51, Local-gov, Masters, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,40, South, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,45, China, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Peru, <=50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,7687,0,50, Italy, >50K
42, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Wife, White, Female,2835,0,30, China, >50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,12, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
23, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Hong, <=50K
72, Local-gov, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,37, Scotland, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, Japan, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,45, Yugoslavia, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,99999,0,50, Peru, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, China, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
58, Private, Assoc-acdm, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,24, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
29, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Guatemala, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Portugal, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Italy, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Yugoslavia, >50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Laos, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Scotland, <=50K
27, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Ireland, >50K
49, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
37, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,99999,0,50, Poland, >50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, >50K
20, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Scotland, >50K
62, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Unmarried, Other, Female,0,0,32, Portugal, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, South, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Canada, >50K
40, Private, HS-grad, Never-married, Transport-moving, Husband, Other, Female,0,0,45, Greece, <=50K
55, Private, Masters, Separated, Craft-repair, Husband, Other, Male,0,0,40, India, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Canada, >50K
62, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, Honduras, >50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, Hong, <=50K
32, Private, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
30, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Dominican-Republic, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,2535,40, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Hong, <=50K
38, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,70, Peru, <=50K
28, Private, Bachelors, Never-married, Tech-support, Not-in-family, Other, Male,0,0,40, Japan, <=50K
34, Private, Bachelors, Separated, Exec-managerial, Own-child, White, Female,0,0,40, Taiwan, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Hong, >50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,12, India, <=50K
33, Private, HS-grad, Divorced, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
38, State-gov, HS-grad, Separated, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,5634,0,50, United-States, <=50K
54, Self-emp-not-inc, Masters, Separated, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
29, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,50, Columbia, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
35, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
65, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,3464,0,40, Dominican-Republic, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,54, England, <=50K
61, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Germany, <=50K
47, Federal-gov, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Ecuador, >50K
27, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, Dominican-Republic, <=50K
30, Private, Some-college, Separated, Other-service, Own-child, White, Female,0,0,40, Hong, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, India, <=50K
63, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Japan, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,70, Puerto-Rico, <=50K
27, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, France, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
33, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
59, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Cuba, <=50K
68, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,27, Thailand, <=50K
60, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, South, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Taiwan, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, Ecuador, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hong, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Jamaica, <=50K
68, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,70, Honduras, <=50K
22, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Guatemala, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,30, United-States, >50K
35, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,7298,0,50, Japan, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Philippines, <=50K
31, Private, Assoc-acdm, Separated, Other-service, Unmarried, White, Female,0,0,40, Ireland, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, South, <=50K
39, Private, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,4, Iran, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Japan, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,75, Haiti, >50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
32, Private, Some-college, Separated, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Ireland, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,99, Greece, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,2190,0,20, Mexico, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,1552,40, Portugal, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,3996,0,45, United-States, >50K
49, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,1740,99, England, >50K
57, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,25, India, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4813,0,40, Taiwan, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Cuba, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,96, Scotland, <=50K
21, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
45, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,7687,0,48, Germany, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,98, Mexico, >50K
51, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,54, Dominican-Republic, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
67, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
55, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,65, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Other, Male,0,0,40, Poland, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Portugal, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,12, Peru, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
24, Private, 12th, Divorced, Priv-house-serv, Own-child, White, Male,0,0,38, El-Salvador, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,3904,0,80, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2179,40, Haiti, >50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, <=50K
42, Private, HS-grad, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cambodia, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,70, Italy, >50K
33, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Nicaragua, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, France, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, South, >50K
64, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,20, United-States, <=50K
37, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Cuba, >50K
56, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,30, El-Salvador, <=50K
28, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
30, State-gov, Bachelors, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,52, Philippines, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Mexico, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Other, Female,0,0,8, China, <=50K
23, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, France, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,40, Guatemala, >50K
56, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,15024,0,50, Jamaica, >50K
36, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,12, India, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,75, Outlying-US(Guam-USVI-etc), <=50K
26, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, South, <=50K
37, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, Japan, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Private, 7th-8th, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,70, Thailand, <=50K
55, Private, 7th-8th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
50, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, China, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
18, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Iran, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Mexico, <=50K
41, Federal-gov, Some-college, Never-married, Sales, Wife, Black, Female,0,0,7, Iran, >50K
33, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Hong, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Greece, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
27, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
28, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, Hungary, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,73, Peru, <=50K
63, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,43, Vietnam, <=50K
45, Self-emp-not-inc, 10th, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,2253,40, Outlying-US(Guam-USVI-etc), >50K
43, Private, Assoc-voc, Widowed, Craft-repair, Not-in-family, Black, Male,2174,0,40, Hong, <=50K
43, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
39, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Honduras, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
24, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, Columbia, >50K
20, Private, Bachelors, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Jamaica, <=50K
20, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,25, Japan, <=50K
30, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
50, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Ireland, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
55, Private, Some-college, Separated, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,38, Dominican-Republic, <=50K
43, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Ireland, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Laos, <=50K
34, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Puerto-Rico, >50K
32, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, >50K
56, Private, Some-college, Divorced, Sales, Unmarried, Other, Male,0,0,40, Trinadad&Tobago, <=50K
44, State-gov, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, Ecuador, <=50K
47, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Haiti, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4517,0,40, Hong, >50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Self-emp-not-inc, 10th, Never-married, Sales, Not-in-family, White, Female,0,0,20, Ecuador, <=50K
