20, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,30, Dominican-Republic, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Ireland, <=50K
63, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1847,73, Japan, >50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,50, China, <=50K
21, Private, Some-college, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Guatemala, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Portugal, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Other, Male,0,0,20, Ecuador, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,15, Japan, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,34, Vietnam, >50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hong, <=50K
67, Federal-gov, Assoc-acdm, Divorced, Other-service, Husband, Black, Female,0,0,20, Guatemala, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,17, England, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,30, Hungary, <=50K
27, Local-gov, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,32, Ireland, <=50K
24, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Peru, <=50K
56, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Canada, >50K
28, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,40, Yugoslavia, >50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Poland, >50K
24, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,35, Cambodia, <=50K
35, State-gov, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Germany, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Jamaica, <=50K
58, Private, 9th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
52, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Laos, <=50K
60, Private, Prof-school, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,99999,0,40, Laos, >50K
48, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
33, Private, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
65, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, Mexico, <=50K
49, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Yugoslavia, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, China, >50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Italy, >50K
30, Private, 1st-4th, Never-married, Exec-managerial, Husband, White, Male,0,1902,40, Thailand, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Guatemala, <=50K
26, State-gov, Bachelors, Never-married, Other-service, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Black, Male,0,0,40, Thailand, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
67, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,8, Laos, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,40, Canada, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
90, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,7298,0,40, Cuba, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1848,84, England, >50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,45, France, >50K
36, Private, 9th, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, India, <=50K
71, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,12, China, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,50, Columbia, >50K
23, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, Laos, >50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
54, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Hungary, <=50K
37, Private, Some-college, Divorced, Craft-repair, Other-relative, Black, Female,0,0,40, Mexico, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Yugoslavia, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,50, Philippines, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,50, South, <=50K
62, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Cambodia, <=50K
52, Private, Bachelors, Divorced, Sales, Husband, Asian-Pac-Islander, Male,0,1902,40, Ecuador, >50K
51, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Mexico, >50K
25, Private, Some-college, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
41, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
24, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,99, Japan, <=50K
30, Private, Prof-school, Divorced, Sales, Unmarried, Black, Female,0,0,35, Haiti, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Mexico, <=50K
42, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,16, Mexico, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Black, Male,0,0,40, Guatemala, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
48, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
24, Private, 9th, Never-married, Farming-fishing, Unmarried, Other, Male,0,0,4, Cuba, <=50K
43, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Mexico, <=50K
38, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Male,0,0,40, Germany, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Peru, <=50K
33, State-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Portugal, >50K
29, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,50, France, <=50K
45, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,38, Canada, >50K
25, Self-emp-not-inc, Masters, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Poland, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, Vietnam, <=50K
60, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,74, Ireland, <=50K
33, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Portugal, >50K
29, Local-gov, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
65, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,0,0,34, Puerto-Rico, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Iran, <=50K
46, Self-emp-not-inc, Some-college, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Taiwan, >50K
37, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
62, Private, Masters, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,7687,0,40, Puerto-Rico, <=50K
47, Private, Assoc-acdm, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,1971,50, Cuba, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, China, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,35, Laos, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
53, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Greece, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,87, Nicaragua, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,25, United-States, <=50K
45, Self-emp-inc, Bachelors, Divorced, Other-service, Husband, Other, Female,0,0,40, Hungary, >50K
66, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Portugal, <=50K
53, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Cuba, >50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
40, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,7687,0,40, Honduras, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
73, Private, Bachelors, Divorced, Sales, Husband, Other, Female,0,0,40, France, >50K
39, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,38, Dominican-Republic, >50K
35, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,7361,0,99, England, >50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, >50K
60, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Thailand, >50K
69, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,7535,0,40, Puerto-Rico, >50K
56, Private, 1st-4th, Married-civ-spouse, Sales, Husband, Black, Female,8614,0,40, Outlying-US(Guam-USVI-etc), >50K
38, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Columbia, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Yugoslavia, <=50K
49, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
30, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Poland, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Other, Female,0,0,40, France, <=50K
65, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,14260,0,40, Vietnam, >50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Greece, >50K
24, Private, Masters, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, India, <=50K
48, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Poland, <=50K
34, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Female,0,0,24, Columbia, >50K
31, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
46, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, India, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, India, >50K
41, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, France, >50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Hong, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, South, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,1902,40, Cambodia, >50K
32, Local-gov, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,1942,40, Japan, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Wife, Black, Male,0,1977,20, China, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
57, Local-gov, 10th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, Haiti, <=50K
38, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, England, >50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, Germany, <=50K
44, Federal-gov, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, Dominican-Republic, >50K
49, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, South, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, Honduras, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
37, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Hong, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,24, Peru, <=50K
39, Private, 5th-6th, Married-spouse-absent, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Male,0,1902,40, Hungary, <=50K
69, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,8, England, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Honduras, >50K
32, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
29, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,45, Honduras, >50K
40, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Mexico, >50K
26, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
24, State-gov, Masters, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,48, Japan, <=50K
48, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Cambodia, >50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Poland, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Iran, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,50, Nicaragua, >50K
62, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Craft-repair, Husband, Other, Male,7687,0,38, Ecuador, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Guatemala, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Female,0,0,15, Greece, <=50K
39, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0,0,60, Dominican-Republic, >50K
45, Private, Some-college, Married-spouse-absent, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Haiti, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
42, Self-emp-inc, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,1902,40, Hong, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
39, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
19, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,6, El-Salvador, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Germany, >50K
78, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, Hungary, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,50, Ecuador, <=50K
53, Private, 11th, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Poland, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,40, Jamaica, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,60, Greece, <=50K
60, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1977,40, El-Salvador, >50K
20, Private, Some-college, Never-married, Transport-moving, Wife, White, Male,0,0,12, Dominican-Republic, <=50K
27, Private, 7th-8th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Portugal, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,36, Scotland, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hungary, >50K
57, Private, Some-college, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
84, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,30, Hungary, <=50K
61, Private, 9th, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,36, Outlying-US(Guam-USVI-etc), >50K
42, Private, Masters, Widowed, Sales, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
19, Private, 7th-8th, Never-married, Exec-managerial, Own-child, Other, Female,0,0,25, Nicaragua, <=50K
38, State-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,54, Taiwan, >50K
55, Private, Some-college, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
44, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, <=50K
49, Private, HS-grad, Widowed, Adm-clerical, Wife, White, Female,0,0,40, Ireland, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7298,0,98, Portugal, >50K
37, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,50, Trinadad&Tobago, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,20, Portugal, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Ireland, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,60, England, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,60, Italy, <=50K
18, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,24, China, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,70, Laos, <=50K
29, Private, 11th, Divorced, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,25, Puerto-Rico, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,15024,0,40, Vietnam, >50K
39, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,48, Cambodia, <=50K
27, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,23, Ecuador, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Hungary, >50K
40, Private, Assoc-acdm, Never-married, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Haiti, <=50K
53, Private, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Greece, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, South, >50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Greece, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Iran, <=50K
58, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
47, Self-emp-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,12202,0,40, Jamaica, >50K
29, Private, 7th-8th, Never-married, Farming-fishing, Wife, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
56, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,50, Cuba, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Nicaragua, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Canada, <=50K
67, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Other, Female,7687,0,40, Laos, >50K
64, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,35, Haiti, <=50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
