25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
46, Private, Bachelors, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,25, Guatemala, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, France, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Haiti, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Germany, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,7298,0,46, Portugal, >50K
37, State-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
44, Local-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,48, China, >50K
37, Local-gov, 7th-8th, Never-married, Sales, Husband, Black, Male,3943,0,74, United-States, <=50K
34, Private, HS-grad, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, India, <=50K
50, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
57, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
21, Private, Bachelors, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,60, Thailand, <=50K
33, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, South, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Honduras, <=50K
40, Local-gov, Some-college, Separated, Prof-specialty, Own-child, White, Female,0,0,40, Vietnam, <=50K
27, Private, HS-grad, Separated, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
21, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,25, France, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,48, Cuba, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Wife, Other, Male,0,0,3, Honduras, <=50K
47, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Poland, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
30, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,64, Cuba, >50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,2861,0,64, Italy, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Ireland, >50K
25, Local-gov, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,20, Vietnam, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, France, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Male,0,0,50, Cambodia, <=50K
31, Private, Masters, Separated, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,55, Scotland, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
22, Local-gov, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
44, Private, Some-college, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,7298,0,50, Hungary, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
37, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,48, Puerto-Rico, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,40, United-States, >50K
49, Local-gov, HS-grad, Separated, Sales, Wife, White, Female,0,0,30, Yugoslavia, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
41, Private, Masters, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
30, Private, Masters, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Germany, <=50K
65, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,48, United-States, <=50K
27, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Germany, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,1848,40, Iran, <=50K
29, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
69, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,16173,0,40, Guatemala, >50K
44, Self-emp-not-inc, Assoc-acdm, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, United-States, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,15024,0,30, Puerto-Rico, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Philippines, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Columbia, >50K
40, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,45, Philippines, >50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
28, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,40, Thailand, >50K
52, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Poland, <=50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,40, Honduras, <=50K
23, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,55, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, England, >50K
45, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Iran, >50K
65, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,54, Japan, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
56, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,40, Nicaragua, >50K
69, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,70, Portugal, <=50K
48, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Scotland, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,60, Hong, >50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,10, Germany, <=50K
69, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,2431,50, Canada, <=50K
38, Private, Masters, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, Guatemala, <=50K
17, State-gov, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
49, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Jamaica, <=50K
32, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Male,0,0,25, Guatemala, <=50K
52, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
37, State-gov, 10th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
25, Private, HS-grad, Separated, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, England, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Poland, >50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,48, Philippines, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,50, Yugoslavia, >50K
34, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Vietnam, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, >50K
27, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Female,0,0,50, Canada, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,54, Peru, >50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,42, India, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
41, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,1819,40, Poland, <=50K
38, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, United-States, >50K
29, Private, Some-college, Married-spouse-absent, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, France, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,54, El-Salvador, <=50K
34, Private, 12th, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Hong, <=50K
48, Private, 5th-6th, Separated, Other-service, Unmarried, Black, Male,0,0,40, Laos, <=50K
23, Private, Masters, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
68, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1887,15, Cuba, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1848,50, Peru, <=50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, >50K
52, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Hungary, <=50K
53, State-gov, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, Scotland, <=50K
49, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,1567,40, South, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,25, Thailand, <=50K
48, Private, Bachelors, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,34, Puerto-Rico, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Cambodia, >50K
45, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,1457,40, Dominican-Republic, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Haiti, >50K
42, Local-gov, HS-grad, Separated, Adm-clerical, Husband, White, Male,0,0,40, Peru, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, England, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Guatemala, >50K
25, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,837,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, France, >50K
26, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,20, Italy, <=50K
35, Self-emp-not-inc, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,55, Puerto-Rico, <=50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
40, Private, Some-college, Never-married, Craft-repair, Wife, Black, Male,0,0,30, Peru, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Wife, White, Male,0,0,27, Japan, <=50K
26, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
60, Local-gov, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,50, Cuba, <=50K
40, Private, 10th, Divorced, Adm-clerical, Unmarried, White, Female,10964,0,40, Thailand, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,20, Japan, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
38, Private, 12th, Divorced, Machine-op-inspct, Not-in-family, Black, Female,8614,0,40, Ireland, >50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Philippines, <=50K
64, Self-emp-inc, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,40, Iran, <=50K
38, Private, Some-college, Married-spouse-absent, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,54, Greece, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,49, United-States, >50K
35, State-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,30, China, <=50K
44, Self-emp-inc, HS-grad, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
46, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
48, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, Hungary, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,48, Haiti, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,56, Dominican-Republic, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Nicaragua, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, >50K
32, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Greece, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, Philippines, >50K
36, Private, HS-grad, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,40, South, <=50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,15, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, >50K
60, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Italy, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,55, Columbia, >50K
28, Private, 12th, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,30, United-States, >50K
63, Self-emp-inc, 5th-6th, Widowed, Craft-repair, Unmarried, Black, Female,4416,0,40, Vietnam, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
23, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, El-Salvador, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
54, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,30, Yugoslavia, >50K
37, Private, Assoc-acdm, Never-married, Other-service, Husband, Other, Female,2697,0,48, Italy, >50K
54, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Columbia, >50K
58, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Scotland, >50K
31, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,48, Hong, <=50K
38, Private, Assoc-voc, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,2428,0,40, China, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Hong, <=50K
50, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, Peru, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Hong, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,30, Haiti, >50K
67, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,60, Poland, <=50K
19, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,32, Puerto-Rico, <=50K
39, Private, Masters, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,1881,40, Cambodia, <=50K
31, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Portugal, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
49, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, England, <=50K
18, Private, 12th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, Haiti, <=50K
32, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,48, United-States, >50K
40, Private, 12th, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,20, India, >50K
30, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,14118,0,30, Mexico, <=50K
27, Private, 12th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
47, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,45, Dominican-Republic, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,20, France, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Scotland, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
35, Private, 12th, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,30, Dominican-Republic, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
28, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Male,0,1671,40, United-States, <=50K
51, Federal-gov, 1st-4th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,17, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, France, <=50K
21, Local-gov, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,30, Italy, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, Cuba, <=50K
35, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,40, Poland, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, Taiwan, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,4386,0,47, Japan, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, India, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Hungary, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,48, Mexico, <=50K
20, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Jamaica, <=50K
18, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,10, Ireland, >50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, Nicaragua, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Hong, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,5387,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,48, United-States, <=50K
55, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Nicaragua, >50K
55, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,30, Cuba, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Taiwan, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
47, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Portugal, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Italy, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,48, Columbia, >50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,45, Trinadad&Tobago, >50K
27, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Own-child, Black, Male,0,0,40, Germany, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Honduras, <=50K
18, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,7, Hong, <=50K
54, Private, HS-grad, Married-spouse-absent, Prof-specialty, Other-relative, White, Female,0,0,19, Trinadad&Tobago, <=50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, China, >50K
33, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,70, Italy, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,1170,0,25, Puerto-Rico, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
60, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
34, Private, 7th-8th, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
45, Local-gov, Assoc-acdm, Never-married, Sales, Unmarried, Other, Female,0,0,35, Poland, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Honduras, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Honduras, <=50K
69, Private, 10th, Widowed, Exec-managerial, Husband, White, Male,0,0,18, Honduras, >50K
28, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,1596,50, Ecuador, <=50K
