48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
21, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,48, China, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Japan, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Taiwan, >50K
55, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
29, Private, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Puerto-Rico, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,35, United-States, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,48, Mexico, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Ecuador, <=50K
43, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,35, India, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Scotland, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
27, Private, Assoc-voc, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,1887,40, Poland, >50K
64, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,50, Ecuador, <=50K
38, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,52, Holand-Netherlands, >50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
46, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,16, Cuba, <=50K
22, Private, HS-grad, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,30, Hong, <=50K
39, Private, Bachelors, Separated, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
32, Federal-gov, Masters, Never-married, Other-service, Own-child, White, Female,0,0,50, Scotland, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,45, England, >50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
35, Self-emp-not-inc, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Hungary, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, India, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,24, China, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Portugal, >50K
42, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Germany, <=50K
43, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, Greece, >50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Ireland, >50K
41, Private, Masters, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
44, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Other, Female,1144,0,50, Taiwan, >50K
43, Private, 9th, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,50, Canada, >50K
46, Private, 11th, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Haiti, >50K
18, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, India, <=50K
62, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
33, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Hong, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Other-relative, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Cuba, <=50K
35, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Greece, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, Italy, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
48, Private, 9th, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Hungary, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, >50K
39, Private, 7th-8th, Never-married, Tech-support, Not-in-family, Black, Female,0,0,50, Haiti, <=50K
48, Private, Prof-school, Never-married, Exec-managerial, Husband, Black, Female,99999,0,40, Poland, >50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Germany, <=50K
25, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
37, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,39, Japan, >50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,54, Thailand, <=50K
26, Private, 7th-8th, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
31, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
44, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Cambodia, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, South, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,45, South, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,15, Greece, <=50K
26, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,1887,40, China, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,30, Poland, <=50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
31, Private, 10th, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, China, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,65, United-States, <=50K
34, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,50, Vietnam, >50K
25, Self-emp-inc, Prof-school, Never-married, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, <=50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,85, Vietnam, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, France, <=50K
41, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
39, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
58, Private, Prof-school, Divorced, Exec-managerial, Husband, Black, Male,99999,0,40, Holand-Netherlands, >50K
26, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,54, Laos, <=50K
43, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,1946,48, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,36, Mexico, <=50K
21, Private, 9th, Never-married, Sales, Own-child, Other, Male,0,0,20, Portugal, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,30, Trinadad&Tobago, <=50K
38, State-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,20, Iran, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, South, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
51, Local-gov, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,23, Iran, >50K
69, State-gov, Bachelors, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,17, Columbia, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,7298,0,65, Dominican-Republic, >50K
38, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Cuba, >50K
42, State-gov, 9th, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,20, Taiwan, <=50K
42, Self-emp-inc, HS-grad, Widowed, Exec-managerial, Husband, Other, Female,0,1902,70, China, >50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Dominican-Republic, >50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Honduras, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,50, Columbia, <=50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Columbia, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Taiwan, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,3126,0,45, Germany, >50K
48, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, <=50K
42, Private, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, Iran, <=50K
39, Federal-gov, HS-grad, Separated, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,25, Hong, <=50K
63, Self-emp-not-inc, Masters, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,10, Puerto-Rico, <=50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,44, Yugoslavia, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Canada, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Japan, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, Ecuador, >50K
65, Private, Bachelors, Separated, Adm-clerical, Husband, Other, Male,3444,0,40, Trinadad&Tobago, <=50K
47, Federal-gov, 10th, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,45, Columbia, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,7298,0,40, China, >50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Mexico, <=50K
45, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,54, Greece, >50K
41, State-gov, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Female,0,0,54, Trinadad&Tobago, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Iran, >50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Ecuador, >50K
27, Private, HS-grad, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,3103,0,54, Laos, <=50K
33, Private, 11th, Separated, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
44, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
43, Private, HS-grad, Separated, Other-service, Husband, Amer-Indian-Eskimo, Female,0,1976,50, India, >50K
30, Private, Bachelors, Divorced, Tech-support, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Hungary, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,20, India, <=50K
58, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,60, Trinadad&Tobago, >50K
27, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
22, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Italy, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, England, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1960,40, Columbia, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Yugoslavia, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,10, India, <=50K
71, State-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,16, Japan, <=50K
45, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,45, Portugal, >50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Ecuador, <=50K
46, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, India, <=50K
22, Private, HS-grad, Separated, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
41, Self-emp-not-inc, Bachelors, Separated, Exec-managerial, Husband, Other, Male,0,1902,54, Poland, >50K
32, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,32, El-Salvador, >50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, France, >50K
37, Private, Doctorate, Never-married, Protective-serv, Husband, Black, Female,0,1976,40, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, Mexico, <=50K
60, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
53, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,15024,0,65, El-Salvador, >50K
54, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1914,60, Iran, >50K
24, Private, Some-college, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,30, Japan, >50K
71, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Not-in-family, Black, Female,6896,0,40, Trinadad&Tobago, <=50K
37, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, Laos, >50K
35, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
75, Self-emp-not-inc, Assoc-voc, Divorced, Exec-managerial, Husband, Other, Female,0,0,30, Taiwan, >50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
20, Private, HS-grad, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,12, Hong, <=50K
21, Private, Some-college, Separated, Craft-repair, Wife, White, Female,0,0,3, England, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Laos, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, France, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Hungary, <=50K
39, Private, Masters, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Jamaica, >50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
62, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Thailand, >50K
53, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,60, Germany, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,4, France, <=50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Italy, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,48, Cambodia, <=50K
30, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Hungary, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,37, Canada, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,50, Cambodia, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Guatemala, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,48, Yugoslavia, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, Japan, <=50K
28, Private, Prof-school, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, Honduras, <=50K
36, Private, Bachelors, Divorced, Adm-clerical, Husband, Other, Male,0,0,45, Holand-Netherlands, <=50K
53, Federal-gov, Masters, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Poland, <=50K
20, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
42, State-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
18, Private, Masters, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,25, India, <=50K
33, Private, Masters, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, Holand-Netherlands, >50K
61, Self-emp-inc, Some-college, Divorced, Sales, Husband, White, Female,0,0,40, South, >50K
45, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,4041,0,40, India, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,2001,40, Holand-Netherlands, <=50K
38, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Hungary, >50K
71, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,60, Holand-Netherlands, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
21, Private, Some-college, Separated, Other-service, Own-child, Black, Female,0,0,20, Ireland, <=50K
41, Private, Some-college, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
18, Private, Masters, Never-married, Sales, Not-in-family, Black, Female,0,0,30, Haiti, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,60, Japan, <=50K
23, Federal-gov, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,25, Ireland, <=50K
89, Federal-gov, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, China, <=50K
18, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,15, England, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, Iran, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
25, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
39, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Guatemala, <=50K
35, Private, Prof-school, Divorced, Tech-support, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
46, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Peru, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7687,0,50, Greece, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,99999,0,50, South, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,38, Greece, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,48, Canada, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
31, Private, Some-college, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,10539,0,40, Canada, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,15024,0,40, Germany, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
55, Local-gov, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Private, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,60, Jamaica, <=50K
31, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,40, Hungary, <=50K
38, Private, Masters, Never-married, Protective-serv, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,50, Puerto-Rico, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, Jamaica, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
30, Private, HS-grad, Separated, Sales, Own-child, White, Female,0,0,50, Poland, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,24, Hong, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,48, Germany, >50K
29, Self-emp-not-inc, Some-college, Never-married, Sales, Unmarried, Other, Male,0,0,40, Nicaragua, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Poland, >50K
58, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,25, Mexico, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Italy, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,1946,40, Hong, >50K
