39, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, United-States, >50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
62, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, 10th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,14, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3330,0,40, Poland, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,3126,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Local-gov, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,38, United-States, <=50K
26, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,16, United-States, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Mexico, >50K
32, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
21, Local-gov, 10th, Never-married, Other-service, Husband, White, Male,0,0,35, United-States, >50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
71, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,12032,0,30, United-States, >50K
47, Private, HS-grad, Widowed, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
30, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,32, United-States, >50K
54, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
50, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,6741,0,50, France, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,6332,0,35, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,83, United-States, <=50K
68, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,4064,0,40, United-States, <=50K
26, Private, Masters, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
18, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
35, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
42, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,5669,0,35, United-States, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Male,0,0,8, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Female,0,0,38, United-States, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, 7th-8th, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,30, United-States, <=50K
22, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
39, State-gov, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
56, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
53, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,54, United-States, <=50K
42, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,1805,40, United-States, <=50K
40, Private, Assoc-voc, Never-married, Sales, Wife, White, Female,15024,0,30, United-States, >50K
52, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
42, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Mexico, <=50K
36, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,50, Philippines, >50K
22, State-gov, HS-grad, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,73, United-States, <=50K
47, Local-gov, Masters, Divorced, Farming-fishing, Wife, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,1538,0,24, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, Mexico, >50K
37, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,79, United-States, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,1740,45, United-States, <=50K
32, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,5178,0,48, United-States, >50K
36, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,13544,0,40, United-States, >50K
31, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
90, Private, 5th-6th, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,3304,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico, >50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
25, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
74, Federal-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,26824,0,25, United-States, >50K
37, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
67, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
62, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,3, Cuba, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Dominican-Republic, >50K
57, Local-gov, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, >50K
55, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,4994,0,45, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
51, State-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,48, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
38, Private, Assoc-voc, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Assoc-acdm, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, <=50K
54, Self-emp-inc, HS-grad, Separated, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Never-married, Sales, Wife, White, Male,0,0,48, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,1679,40, United-States, <=50K
47, Private, Bachelors, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, 11th, Separated, Exec-managerial, Unmarried, Black, Female,0,0,48, United-States, <=50K
27, Private, HS-grad, Widowed, Craft-repair, Own-child, White, Female,3004,0,48, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,4646,0,40, United-States, <=50K
52, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, >50K
46, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,3344,0,40, United-States, >50K
61, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,30, United-States, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
70, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, Scotland, <=50K
23, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Iran, <=50K
53, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Doctorate, Never-married, Exec-managerial, Own-child, White, Male,0,2075,52, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, <=50K
58, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
48, State-gov, Masters, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, South, <=50K
25, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,24, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, Canada, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Wife, White, Male,0,0,45, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
25, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,1887,40, United-States, >50K
63, Local-gov, 9th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,30, United-States, <=50K
42, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
33, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,25, United-States, >50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
36, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,20, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,30, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Mexico, >50K
43, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, State-gov, Some-college, Never-married, Tech-support, Wife, White, Male,7298,0,15, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
52, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, Canada, <=50K
42, Local-gov, Bachelors, Divorced, Sales, Own-child, Black, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,36, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
25, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
47, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Doctorate, Divorced, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
22, Self-emp-inc, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,54, Mexico, <=50K
64, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,2973,0,50, Portugal, <=50K
34, Private, Some-college, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
44, Private, 10th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Assoc-acdm, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,2557,0,40, Canada, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
54, Local-gov, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, 12th, Separated, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
47, Private, Masters, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Scotland, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
62, Self-emp-inc, Masters, Widowed, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
22, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
23, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
33, Private, Some-college, Divorced, Craft-repair, Wife, White, Female,0,0,20, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Mexico, <=50K
47, Private, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,10, United-States, <=50K
57, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Federal-gov, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,1549,40, Poland, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,22, South, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,2330,45, United-States, >50K
58, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, White, Male,99999,0,45, United-States, >50K
62, Private, Bachelors, Widowed, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Assoc-acdm, Divorced, Farming-fishing, Other-relative, White, Female,0,0,80, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Doctorate, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
68, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Canada, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1499,60, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, India, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,3871,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Divorced, Sales, Other-relative, White, Male,0,0,50, United-States, <=50K
52, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
39, State-gov, Bachelors, Never-married, Craft-repair, Wife, White, Male,0,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Mexico, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,8, United-States, <=50K
30, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
78, Private, 10th, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,20, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
68, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
67, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Wife, White, Male,0,0,65, United-States, <=50K
43, Local-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,13831,0,32, United-States, >50K
