28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Cuba, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, Canada, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, <=50K
71, Private, Some-college, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,10, Puerto-Rico, <=50K
40, Local-gov, 12th, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Japan, <=50K
46, Private, Assoc-voc, Married-spouse-absent, Other-service, Not-in-family, Other, Male,0,0,36, Canada, <=50K
33, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Laos, <=50K
37, State-gov, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
75, Self-emp-not-inc, Masters, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,2872,0,8, Thailand, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Poland, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Mexico, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, Other, Male,0,1977,40, El-Salvador, >50K
46, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,60, Guatemala, >50K
56, Private, HS-grad, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
31, Local-gov, Bachelors, Never-married, Adm-clerical, Wife, Black, Male,0,1887,40, England, <=50K
30, Private, 10th, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,35, Cuba, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Wife, Black, Male,99999,0,40, Cambodia, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Germany, <=50K
52, Federal-gov, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,37, Ecuador, <=50K
29, Private, 11th, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,3288,0,40, Japan, <=50K
37, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, >50K
44, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
22, Private, Masters, Never-married, Sales, Not-in-family, Other, Male,0,0,20, Ecuador, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Nicaragua, >50K
44, Private, Some-college, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
34, State-gov, 12th, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, India, <=50K
33, Local-gov, Prof-school, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,80, Dominican-Republic, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Germany, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,48, El-Salvador, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
29, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,54, Haiti, <=50K
42, Local-gov, 10th, Never-married, Other-service, Unmarried, White, Male,0,0,40, Germany, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,60, Portugal, <=50K
30, Private, HS-grad, Divorced, Tech-support, Not-in-family, Other, Female,0,0,36, South, <=50K
38, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,2192,80, Germany, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,30, Portugal, >50K
69, Private, 7th-8th, Widowed, Transport-moving, Not-in-family, Black, Female,0,0,20, Cambodia, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,1944,50, South, >50K
24, Local-gov, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
34, Local-gov, HS-grad, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,5, Hong, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
43, Private, HS-grad, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
66, Federal-gov, HS-grad, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,15, Puerto-Rico, <=50K
57, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,42, Nicaragua, <=50K
22, Local-gov, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,18, Mexico, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, France, >50K
39, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,20, Guatemala, <=50K
62, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,5, Vietnam, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Honduras, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, >50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan, <=50K
55, Self-emp-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, France, <=50K
56, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,80, Taiwan, <=50K
76, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,60, Cambodia, <=50K
26, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,98, Columbia, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,54, Poland, <=50K
27, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,36, Germany, <=50K
63, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Mexico, <=50K
48, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,43, Ireland, >50K
30, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,48, Ireland, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Jamaica, <=50K
18, Private, 12th, Never-married, Sales, Own-child, Other, Female,0,0,16, Thailand, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Hong, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
31, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Puerto-Rico, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1937,40, Cuba, >50K
26, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, France, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Trinadad&Tobago, >50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Germany, <=50K
23, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,13868,0,40, Honduras, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
54, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,60, Iran, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,35, Poland, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,60, Hungary, <=50K
36, Private, Bachelors, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,70, Cuba, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
27, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, India, <=50K
19, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,25, Hungary, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, >50K
65, Local-gov, HS-grad, Widowed, Sales, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
32, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Iran, <=50K
60, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, England, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Germany, >50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,48, Hong, <=50K
34, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
61, Private, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,24, Cambodia, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Taiwan, <=50K
28, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
48, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,44, Ireland, <=50K
26, Private, 12th, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0,0,50, Peru, >50K
29, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,25, Iran, <=50K
44, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,34, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
64, Local-gov, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,7298,0,8, Nicaragua, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, India, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, China, >50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,54, Hong, >50K
40, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Philippines, <=50K
21, Private, 7th-8th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Portugal, <=50K
37, State-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4399,0,30, Puerto-Rico, >50K
20, Private, 12th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Jamaica, <=50K
73, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,16, France, <=50K
40, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Ireland, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, France, <=50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,65, Trinadad&Tobago, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,40, Canada, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,36, France, <=50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Outlying-US(Guam-USVI-etc), >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Canada, >50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,60, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,0,44, South, >50K
53, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
22, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Iran, <=50K
68, Private, 9th, Widowed, Machine-op-inspct, Husband, Other, Female,0,0,40, Ireland, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,20, Vietnam, <=50K
34, Private, HS-grad, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Iran, <=50K
50, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Iran, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Portugal, >50K
21, Private, Assoc-acdm, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
59, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,50, Columbia, <=50K
21, Private, Some-college, Never-married, Farming-fishing, Husband, Other, Male,0,0,50, Yugoslavia, <=50K
70, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,30, Cambodia, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,50, Cambodia, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,70, Haiti, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Peru, >50K
45, State-gov, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,54, Columbia, <=50K
59, State-gov, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Poland, <=50K
59, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, South, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, <=50K
35, Federal-gov, Assoc-voc, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Columbia, >50K
47, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, El-Salvador, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Cuba, <=50K
63, Federal-gov, Bachelors, Divorced, Sales, Husband, Other, Male,3117,0,20, Columbia, >50K
43, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
26, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Taiwan, <=50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, >50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, Black, Male,0,0,80, Taiwan, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Iran, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
47, Local-gov, 1st-4th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Iran, <=50K
34, State-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, Ireland, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,43, Ireland, >50K
21, Private, Some-college, Married-spouse-absent, Craft-repair, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, France, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,30, Portugal, <=50K
21, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Italy, <=50K
33, Private, 11th, Never-married, Other-service, Wife, Black, Female,0,0,38, Hungary, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Peru, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Nicaragua, >50K
38, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,7298,0,80, Honduras, <=50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,40, England, >50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Ireland, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,3909,0,40, Philippines, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,50, Laos, <=50K
45, Private, Prof-school, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,1977,40, Philippines, <=50K
38, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Portugal, <=50K
29, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Peru, <=50K
42, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
46, Local-gov, Masters, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,25, United-States, >50K
19, Private, 10th, Married-civ-spouse, Other-service, Other-relative, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,42, Peru, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,60, Peru, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
52, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,30, Thailand, <=50K
21, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Jamaica, <=50K
58, Private, Bachelors, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Jamaica, <=50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
52, Private, HS-grad, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,65, Columbia, <=50K
60, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,10, Columbia, <=50K
74, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1848,35, Italy, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Laos, <=50K
23, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, <=50K
41, State-gov, Some-college, Widowed, Prof-specialty, Husband, Other, Female,0,1902,40, Iran, <=50K
89, Private, Some-college, Widowed, Farming-fishing, Unmarried, Other, Female,10520,0,32, Ireland, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Female,0,0,20, Canada, >50K
28, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,61, Trinadad&Tobago, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,6811,0,40, Trinadad&Tobago, <=50K
33, Local-gov, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
22, Private, HS-grad, Never-married, Other-service, Other-relative, Other, Male,0,0,40, Columbia, <=50K
44, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Puerto-Rico, >50K
22, Self-emp-not-inc, Some-college, Never-married, Priv-house-serv, Own-child, Asian-Pac-Islander, Male,0,0,30, Columbia, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,42, Ireland, <=50K
22, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,48, Poland, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,43, Nicaragua, <=50K
25, Private, Some-college, Divorced, Sales, Wife, Black, Female,0,0,25, Poland, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,8, Hungary, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, >50K
49, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, United-States, >50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Japan, <=50K
89, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Ireland, <=50K
34, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Greece, <=50K
34, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,18, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,35, Hungary, <=50K
67, Self-emp-inc, HS-grad, Married-spouse-absent, Protective-serv, Not-in-family, Black, Female,0,0,20, Ireland, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
32, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Iran, >50K
43, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,41, Greece, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, Haiti, <=50K
44, Private, 9th, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,54, Iran, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,20, Nicaragua, <=50K
49, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
49, Private, Assoc-voc, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Dominican-Republic, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,5013,0,40, Peru, <=50K
34, State-gov, 9th, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,25, Japan, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Dominican-Republic, <=50K
44, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, China, >50K
